posterior	prior	likelihood	skygrid
coda_point_long	1.00032529778833	1.00035390627058	1.00013108041918	1.00035225123803
coda_upper_long	1.00097637644255	1.00102452143258	1.00047175676777	1.0010236197816
coda_point_short	1.00117901497148	1.0008864077761	1.00057559983694	1.00091035977173
coda_upper_short	1.00362960649153	1.00286322201648	1.00203128412261	1.00293214731443
coda_point_trunc	1.00046931099507	1.00032678125198	1.0005030583845	1.00034133071523
coda_upper_trunc	1.00122914879736	1.00094697394395	1.00131659843781	1.00097775119971
rstan_long	1.00027054136501	1.00030513978951	1.00013765316436	1.00030794147303
rstan_short	1.00253891729729	1.00268378495595	1.000306073258	1.00268546973772
rstan_trunc	1.00147802290404	1.00160661129929	1.00036434145115	1.00162135490252
