cp1.kappa	cp2.kappa	cp3.kappa	cp1.alpha	cp2.alpha	cp3.alpha	cp1.mu	cp2.mu	cp3.mu	cp1.frequencies1	cp1.frequencies2	cp1.frequencies3	cp1.frequencies4	cp2.frequencies1	cp2.frequencies2	cp2.frequencies3	cp2.frequencies4	cp3.frequencies1	cp3.frequencies2	cp3.frequencies3	cp3.frequencies4	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	skygrid.precision	rootHeight	treeLength
coda_point_long	1.00006067905947	0.99999079168211	1.00007245911529	1.00002867169972	1.00000884890836	1.00011141674323	1.00000510543284	1.00003135901192	1.00003546133033	0.999967379671941	0.999973161711527	0.999985061497151	0.999976450437293	1.00014041644573	1.00025511833161	0.999992589675233	1.000066690172	1.000135412883	1.00012429772149	0.999983790958904	0.999990196064738	1.00083408776469	1.00076695707425	1.00114342475274	1.00066671083093	1.00003490278189	1.00005869654453	1.00015031304651	1.00129148549514
coda_upper_long	1.00020225240524	1.00004865779077	1.00023062536719	1.00017217209306	1.00008322194352	1.00033300678618	1.0001030343735	1.00016334393323	1.00018996849764	1.00001181440677	1.00001735755297	1.00004691326516	1.00003657766286	1.00044136249819	1.00077751335883	1.00002872965291	1.00027432667574	1.0004556287446	1.00045539978929	1.00001499781311	1.00007440396997	1.00230621948052	1.00216574810333	1.00313483225263	1.00191297429762	1.00015002016845	1.00024682905957	1.00035437287407	1.00362210078366
coda_point_short	1.00018781785963	1.00051737874111	1.00026850533168	1.00093244629567	1.0001721975132	1.0002642162726	1.00027398358342	1.00018014308917	1.00025012810744	1.00019979141952	1.00006549027738	1.00045733195558	1.00054974437669	1.00022802052945	1.00023443246169	1.00003819653554	0.999894131229881	0.999963209291891	1.0001506431966	0.999979779836316	1.00011755555273	1.00359075162002	1.002002154745	1.00420987576657	1.00103504214431	0.999929846743299	1.00100250407966	1.00058638349613	1.00621188827551
coda_upper_short	1.00071704364502	1.0009607325253	1.00108730361467	1.00294216329803	1.00054962948771	1.00104391361203	1.00109626570542	1.00088201406077	1.00105654847685	1.00099202295487	1.00043142471732	1.00161001342649	1.00117722658983	1.00088608920496	1.00092931293034	1.00018470503624	0.999939542375538	1.00027586762309	1.00044612644637	1.00020118033815	1.00058967905975	1.00956490858046	1.00547308955635	1.01126044137634	1.00310860100569	1.00021984220673	1.00252902956003	1.00181709116542	1.01674973799876
coda_point_trunc	1.00002075170405	1.00006250346763	1.00012082387692	1.00042133390406	1.00000313905968	1.00017552860744	1.00003287842608	1.00004765390852	1.00005029839386	0.999993382807848	1.00008928551862	1.00011691635805	1.00006456276019	1.00019051454117	1.00027546014056	0.999980804824744	1.00013084002972	0.999951948099472	1.00019345040516	1.00002218441412	1.00003498530457	1.00426252349113	1.00259750337074	1.00476433493839	1.00126688511829	0.999921240399817	1.00031241263247	1.00023214941947	1.00627574794268
coda_upper_trunc	1.00023854991791	1.00025291128175	1.00049056510315	1.00113421544203	1.00021064317872	1.00057136607154	1.00032310649002	1.00031960584688	1.00034725095523	1.00025134598812	1.00039146704595	1.00049511242142	1.00028346001629	1.00062736060675	1.00082241502761	1.00014040117086	1.00050469944756	1.00014996889944	1.00061308847117	1.00028872894069	1.00029749083741	1.00902545173021	1.00559193195358	1.01009810542741	1.00290446252657	1.00007602295351	1.00079461723452	1.00070306061439	1.01329464075959
rstan_long	1.00001915786819	0.999934792517197	1.00011574454065	1.00000496763029	0.99999362207636	1.00002404397856	0.999989087555312	0.999966262664475	1.00000834289759	0.999955716956126	1.00000986513283	1.00000353504165	0.999999000941925	1.0000216585939	1.000134202315	0.999941621033237	1.00013945029298	1.00010383875272	1.00009718653752	1.0000151801545	1.00000293696105	1.00217233471475	1.00106244293642	1.0027338838987	1.00060313597234	0.999960463476494	1.00009386169146	1.0002514882901	1.00321115557354
rstan_short	1.00017756304853	1.00010781307675	1.00031228920306	1.00056483035869	0.999981338796153	1.0005094967772	1.00005854859553	0.999897795249399	1.0000613492625	1.00017899869387	0.999990843058639	1.00033500099534	1.00032649870571	1.00005933626667	1.00006460053718	0.999979588925836	1.00016396594993	1.00011357155662	1.00042693353731	1.00029276493364	1.00008633506134	1.0103308049563	1.00629832997685	1.01165351127842	1.00360717526203	0.999718872236181	1.00091996600134	1.00242853409577	1.01555083062776
rstan_trunc	0.999979650838402	1.00003139847861	1.00019937979186	1.00031405598495	1.00005295086619	1.00013328191901	1.00003988576053	1.000230616985	0.999996555296736	1.00005254565698	0.999899939181309	1.00000892689964	1.00016238752508	1.00020342500101	1.00013991915572	0.999952199104609	1.00025644852843	1.00006375974141	1.0002200981532	0.999961994411445	1.00018590548085	1.01172950361904	1.00640237829068	1.01344453766036	1.0030695433665	0.999865343980972	1.00037650609359	1.00155231512345	1.01637409531435
