cp12.kappa	cp3.kappa	cp12.alpha	cp3.alpha	cp12.mu	cp3.mu	cp12.frequencies1	cp12.frequencies2	cp12.frequencies3	cp12.frequencies4	cp3.frequencies1	cp3.frequencies2	cp3.frequencies3	cp3.frequencies4	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	skygrid.precision	rootHeight	treeLength
coda_point_long	1.00001910860803	1.00000074525442	1.00004542372986	1.00016653900988	1.00007597148195	1.00007608219346	1.00004542542532	1.00003690114535	1.00006260954115	1.00004148760357	0.999970652565187	1.00004402792432	1.00026181568646	1.00002671717267	1.00011784382724	1.00008840012497	1.00007947889422	1.00000299489578	1.00007331120902	1.00052530058947	1.00024287644642	1.00008399781589
coda_upper_long	1.00008877300172	1.00008590537449	1.00008737115668	1.00035863678528	1.0002163909174	1.00021656222472	1.00014405999232	1.00013825576736	1.00025951192807	1.00015896317563	1.00002368602877	1.00020854457049	1.00076040981134	1.00017905098	1.00029451714014	1.00023929703149	1.00024176408092	1.00011403379403	1.00026629167548	1.00099646327793	1.00044368878155	1.00024151867304
coda_point_short	1.00005230112959	1.00024886440651	1.00093852877339	1.00008037676984	1.00008438994211	1.00008468132861	1.00027654248149	1.00022121359773	1.00012125997806	1.00036082747817	0.999885639669908	0.999845279604613	0.999970071155454	0.999860816967288	1.00162176391436	1.00029980930454	1.00162156816823	0.999917006634247	0.999991528424572	1.00318745884738	1.00040906302313	1.00121001199715
coda_upper_short	1.0001904982771	1.00092828489893	1.00116254406062	1.0003673182396	1.00063966101422	1.00064044963773	1.00058386063174	1.00050640869459	1.00070810818297	1.00088203149741	1.00007070628912	0.999873542128403	1.00007705151524	0.999990879700121	1.00483078246997	1.00109841314962	1.00470537591771	1.00019330422053	1.0002376029941	1.00551063439052	1.00047074233301	1.00344863563793
coda_point_trunc	0.99992681131226	1.00016030105382	1.00034332018416	1.00003595698885	1.00003081946791	1.00003112605667	1.00029587425843	1.0001403471862	1.0002223239357	1.00010463067737	0.999967584489239	1.00012080835055	1.00004704559532	0.999924132339145	1.00078850612043	1.00013031033378	1.00083878503831	0.999866752478216	1.00030727020656	1.00130360560708	1.00018883659627	1.0005635836854
coda_upper_trunc	1.000056533895	1.00057551290426	1.00048803651053	1.00025941900366	1.00032416388134	1.00032480824583	1.0007789211436	1.00046741006725	1.00071090333579	1.00035673746386	1.00019141639547	1.00047885360254	1.00030361825017	1.00009171482649	1.00186824249792	1.00048654201647	1.00196824794367	0.999988185100637	1.00083969811272	1.00216425062185	1.00034077707935	1.0013807744441
rstan_long	0.999928376518008	1.00002912647005	1.00005362693975	0.999977896874769	1.00006022887244	1.00005994174292	1.00010711990039	1.00003887019584	0.999985298867622	1.00006467400572	1.00003943948767	0.999992651438239	1.00022218094592	1.00008485900877	1.00007036336307	0.999985746986092	1.00009702365443	0.999978721293026	1.00002217600745	1.00012037615563	0.999965044883559	1.00013369354934
rstan_short	1.00019877111866	1.00010557044339	1.00052756369866	0.999895994254592	0.999812145256829	0.999812511079358	1.00039363245006	1.00050928534118	1.00010845563406	1.00076133360087	0.999822016904709	1.00017282678254	1.00007694960184	0.999867632391487	1.001659445374	1.00048010855324	1.00115137861524	0.999966232610788	0.999806396318299	1.00154422962686	0.999763213713577	1.00096059140439
rstan_trunc	1.00006890024427	1.00009402463414	1.00015070155442	1.00009189952483	0.999974619522394	0.999975038736037	1.00018276027315	1.00027798049212	1.00010308230315	1.0005435176699	0.999896268379992	1.00004948821005	0.999952396358732	1.00010598746224	1.00125077979039	1.00026771814016	1.0010890475772	0.999873653132826	1.00012107272368	1.00093211524918	1.00003830278509	1.00066813711721
