Rhat_long	W_long	V_long	Rhat_short	W_short	V_short	Rhat_trunc	W_trunc	V_trunc
1.00000069717803	152301.42391934	152301.636281827	1.00000343764173	152303.000135668	152304.047263766	1.00000257595524	152287.47946093	152288.264033402
