state	pscore
1000000	2174
2000000	2173
3000000	2176
4000000	2178
5000000	2178
6000000	2178
7000000	2177
8000000	2179
9000000	2177
10000000	2175
11000000	2176
12000000	2177
13000000	2179
14000000	2176
15000000	2177
16000000	2178
17000000	2183
18000000	2176
19000000	2176
20000000	2174
21000000	2176
22000000	2174
23000000	2176
24000000	2175
25000000	2174
26000000	2174
27000000	2175
28000000	2175
29000000	2177
30000000	2179
31000000	2177
32000000	2179
33000000	2179
34000000	2178
35000000	2179
36000000	2179
37000000	2178
38000000	2175
39000000	2175
40000000	2176
41000000	2177
42000000	2176
43000000	2179
44000000	2175
45000000	2176
46000000	2173
47000000	2176
48000000	2178
49000000	2176
50000000	2175
51000000	2176
52000000	2180
53000000	2172
54000000	2177
55000000	2177
56000000	2181
57000000	2172
58000000	2175
59000000	2173
60000000	2175
61000000	2174
62000000	2175
63000000	2180
64000000	2173
65000000	2174
66000000	2179
67000000	2175
68000000	2178
69000000	2176
70000000	2176
71000000	2175
72000000	2175
73000000	2179
74000000	2176
75000000	2176
76000000	2176
77000000	2176
78000000	2174
79000000	2172
80000000	2179
81000000	2176
82000000	2180
83000000	2178
84000000	2177
85000000	2175
86000000	2176
87000000	2176
88000000	2177
89000000	2175
90000000	2174
91000000	2177
92000000	2179
93000000	2176
94000000	2179
95000000	2173
96000000	2173
97000000	2177
98000000	2178
99000000	2180
100000000	2183
101000000	2181
102000000	2176
103000000	2177
104000000	2176
105000000	2175
106000000	2175
107000000	2177
108000000	2175
109000000	2174
110000000	2175
111000000	2180
112000000	2174
113000000	2176
114000000	2176
115000000	2173
116000000	2178
117000000	2177
118000000	2175
119000000	2177
120000000	2176
121000000	2179
122000000	2179
123000000	2176
124000000	2180
125000000	2176
126000000	2179
127000000	2177
128000000	2176
129000000	2178
130000000	2176
131000000	2178
132000000	2177
133000000	2178
134000000	2177
135000000	2175
136000000	2184
137000000	2177
138000000	2177
139000000	2176
140000000	2176
141000000	2176
142000000	2178
143000000	2178
144000000	2177
145000000	2179
146000000	2178
147000000	2176
148000000	2178
149000000	2177
150000000	2176
151000000	2180
152000000	2176
153000000	2178
154000000	2174
155000000	2175
156000000	2177
157000000	2182
158000000	2177
159000000	2176
160000000	2175
161000000	2176
162000000	2176
163000000	2174
164000000	2173
165000000	2173
166000000	2177
167000000	2175
168000000	2182
169000000	2174
170000000	2177
171000000	2175
172000000	2175
173000000	2175
174000000	2175
175000000	2177
176000000	2175
177000000	2179
178000000	2179
179000000	2174
180000000	2175
181000000	2177
182000000	2175
183000000	2177
184000000	2174
185000000	2174
186000000	2178
187000000	2177
188000000	2180
189000000	2175
190000000	2172
191000000	2175
192000000	2176
193000000	2175
194000000	2176
195000000	2176
196000000	2179
197000000	2175
198000000	2173
199000000	2176
200000000	2178
