state	posterior	prior	likelihood	skygrid
1000000	-38596.526	-4867.462	-33729.065	-1179.204
2000000	-38603.385	-4885.940	-33717.446	-1199.857
3000000	-38592.056	-4861.028	-33731.028	-1172.531
4000000	-38568.610	-4824.768	-33743.842	-1135.616
5000000	-38615.601	-4864.431	-33751.170	-1178.802
6000000	-38557.355	-4814.430	-33742.925	-1124.986
7000000	-38573.742	-4841.914	-33731.828	-1153.797
8000000	-38577.548	-4839.117	-33738.431	-1149.539
9000000	-38637.967	-4877.413	-33760.554	-1188.634
10000000	-38617.087	-4859.078	-33758.009	-1170.741
11000000	-38611.384	-4861.430	-33749.955	-1173.150
12000000	-38611.835	-4891.070	-33720.765	-1203.816
13000000	-38607.910	-4856.576	-33751.333	-1168.316
14000000	-38586.951	-4868.908	-33718.043	-1179.913
15000000	-38595.142	-4857.395	-33737.748	-1169.351
16000000	-38595.929	-4851.137	-33744.792	-1163.639
17000000	-38595.261	-4840.871	-33754.390	-1151.801
18000000	-38582.704	-4867.005	-33715.699	-1180.545
19000000	-38569.933	-4834.613	-33735.320	-1148.310
20000000	-38609.572	-4867.268	-33742.304	-1177.842
21000000	-38570.510	-4857.014	-33713.497	-1167.332
22000000	-38550.726	-4825.927	-33724.799	-1135.595
23000000	-38604.489	-4867.706	-33736.784	-1179.104
24000000	-38578.091	-4847.276	-33730.815	-1160.900
25000000	-38619.985	-4853.681	-33766.304	-1166.852
26000000	-38596.993	-4842.237	-33754.756	-1154.834
27000000	-38623.513	-4889.040	-33734.473	-1201.433
28000000	-38576.983	-4849.216	-33727.767	-1161.373
29000000	-38619.973	-4865.424	-33754.549	-1177.495
30000000	-38601.411	-4837.175	-33764.237	-1150.066
31000000	-38642.911	-4873.259	-33769.652	-1185.472
32000000	-38663.084	-4878.810	-33784.275	-1191.840
33000000	-38614.765	-4860.779	-33753.986	-1171.555
34000000	-38628.582	-4853.784	-33774.798	-1165.421
35000000	-38573.787	-4846.771	-33727.016	-1159.972
36000000	-38570.599	-4854.056	-33716.543	-1165.327
37000000	-38574.474	-4833.279	-33741.194	-1147.117
38000000	-38605.052	-4864.717	-33740.336	-1177.563
39000000	-38595.796	-4862.508	-33733.288	-1175.355
40000000	-38578.668	-4847.617	-33731.050	-1160.939
41000000	-38589.600	-4849.495	-33740.105	-1162.192
42000000	-38589.384	-4848.694	-33740.689	-1160.483
43000000	-38582.456	-4830.848	-33751.607	-1141.810
44000000	-38598.686	-4869.307	-33729.379	-1181.266
45000000	-38584.672	-4842.853	-33741.819	-1155.150
46000000	-38585.719	-4859.355	-33726.364	-1171.747
47000000	-38615.097	-4858.817	-33756.280	-1171.217
48000000	-38591.917	-4832.786	-33759.131	-1142.972
49000000	-38575.663	-4835.694	-33739.969	-1147.231
50000000	-38551.645	-4825.296	-33726.349	-1136.428
51000000	-38612.442	-4848.349	-33764.093	-1159.810
52000000	-38608.728	-4839.008	-33769.720	-1150.587
53000000	-38578.454	-4855.270	-33723.184	-1167.650
54000000	-38576.404	-4826.807	-33749.598	-1137.252
55000000	-38570.229	-4832.475	-33737.754	-1143.790
