state	cp12.gtr.rates.rateAC	cp12.gtr.rates.rateAG	cp12.gtr.rates.rateAT	cp12.gtr.rates.rateCG	cp12.gtr.rates.rateCT	cp12.gtr.rates.rateGT	cp3.gtr.rates.rateAC	cp3.gtr.rates.rateAG	cp3.gtr.rates.rateAT	cp3.gtr.rates.rateCG	cp3.gtr.rates.rateCT	cp3.gtr.rates.rateGT	nc.gtr.rates.rateAC	nc.gtr.rates.rateAG	nc.gtr.rates.rateAT	nc.gtr.rates.rateCG	nc.gtr.rates.rateCT	nc.gtr.rates.rateGT	cp12.alpha	cp3.alpha	nc.alpha	cp12.frequencies1	cp12.frequencies2	cp12.frequencies3	cp12.frequencies4	cp3.frequencies1	cp3.frequencies2	cp3.frequencies3	cp3.frequencies4	nc.frequencies1	nc.frequencies2	nc.frequencies3	nc.frequencies4	cp12.mu	cp3.mu	nc.mu	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	skygrid.precision	rootHeight	treeLength
92000000	0.5810	2.1863	0.2590	0.1555	2.5129	0.3053	0.4951	2.6881	0.1923	3.897E-2	2.2787	0.3070	0.3001	2.1354	0.2156	2.8032E-2	2.9520	0.3689	3.0617E-2	0.1745	0.2263	0.3193	0.2012	0.2224	0.2571	0.2302	0.2564	0.2439	0.2695	0.3224	0.2719	0.1756	0.2302	0.3532	2.2683	1.0850	5.2368E-4	6.8798E-4	4.993E-4	1.4630	3.2037E-2	19.938	21.148	435.599
93000000	0.6225	2.0084	0.2583	0.1404	2.7901	0.1803	0.4141	2.6419	0.2512	2.6499E-2	2.3874	0.2789	0.3419	2.6959	0.1150	0.1609	2.2680	0.4183	4.4533E-3	0.1794	0.2563	0.2920	0.2061	0.2313	0.2706	0.2392	0.2509	0.2517	0.2581	0.3239	0.2544	0.1891	0.2326	0.3659	2.1962	1.2429	4.3866E-4	4.8979E-4	4.3747E-4	1.3566	9.4979E-2	39.599	23.045	473.329
94000000	0.5337	2.0393	0.2700	0.1423	2.7390	0.2758	0.3516	2.7146	0.2336	2.4625E-2	2.3238	0.3518	0.2750	2.4146	0.2186	9.9696E-2	2.5633	0.4288	3.0875E-2	0.1676	0.1436	0.3062	0.2106	0.2172	0.2660	0.2380	0.2471	0.2545	0.2604	0.3484	0.2365	0.1704	0.2448	0.3658	2.2250	1.1469	4.9926E-4	5.5083E-4	4.944E-4	1.2620	5.9597E-2	2.872	19.691	441.823
95000000	0.5512	2.0046	0.2518	0.1249	2.7933	0.2742	0.4017	2.8366	0.1883	1.5593E-2	2.2436	0.3143	0.1952	2.2310	0.1084	0.1639	2.6648	0.6367	3.2888E-3	0.2058	0.2813	0.3028	0.2046	0.2298	0.2628	0.2459	0.2466	0.2428	0.2647	0.3232	0.2680	0.1717	0.2371	0.3829	2.1447	1.3020	4.8242E-4	6.0532E-4	4.6481E-4	1.4095	0.1503	0.542	20.957	436.970
96000000	0.5008	2.1534	0.2017	0.1864	2.7821	0.1755	0.3522	2.8767	0.2323	1.8946E-2	2.1243	0.3956	0.1605	2.3353	0.1566	0.2765	2.3236	0.7474	5.3284E-2	0.1956	0.2215	0.3063	0.1999	0.2296	0.2642	0.2442	0.2528	0.2417	0.2613	0.3495	0.2360	0.1842	0.2303	0.3566	2.2749	1.0401	5.2439E-4	6.1988E-4	4.9212E-4	1.3703	8.9312E-2	2.674	20.632	453.662
97000000	0.8184	2.2315	0.2826	8.9568E-2	2.3405	0.2374	0.3996	2.9036	0.1784	1.6336E-2	2.1876	0.3145	0.2167	2.4437	0.1599	5.7091E-2	2.6919	0.4308	1.9858E-2	0.1633	0.2416	0.3045	0.2101	0.2240	0.2615	0.2321	0.2488	0.2495	0.2696	0.3675	0.2359	0.1757	0.2210	0.3713	2.2367	1.0700	5.8231E-4	7.7726E-4	4.8508E-4	1.3612	6.6484E-2	45.584	19.950	423.867
98000000	0.5238	2.3404	0.2539	0.2416	2.4098	0.2305	0.4300	2.7522	0.1879	4.0101E-2	2.2560	0.3337	0.4108	2.6230	0.2128	6.5768E-2	2.2489	0.4388	4.8286E-2	0.1647	0.1435	0.2909	0.2080	0.2285	0.2726	0.2509	0.2399	0.2366	0.2726	0.3402	0.2428	0.1772	0.2398	0.3512	2.2608	1.1241	5.2669E-4	6.2549E-4	4.744E-4	1.3212	0.1553	3.805	21.874	434.676
99000000	0.4506	2.3537	0.3698	0.1154	2.4518	0.2586	0.4004	2.7246	0.2183	4.3771E-2	2.2591	0.3538	0.2280	2.3375	0.2583	7.2652E-2	2.5105	0.5930	2.6878E-2	0.1589	0.2731	0.3033	0.2085	0.2219	0.2663	0.2339	0.2341	0.2462	0.2857	0.3389	0.2772	0.1594	0.2245	0.3581	2.2039	1.2699	5.5407E-4	7.9846E-4	4.84E-4	1.5479	0.1115	46.740	21.898	427.587
100000000	0.5355	2.2702	0.2874	0.1830	2.5516	0.1723	0.3999	2.6612	0.2353	3.2502E-2	2.3134	0.3576	0.4030	2.3492	0.1763	3.8017E-2	2.3366	0.6969	7.6387E-3	0.1851	0.1502	0.2924	0.2065	0.2279	0.2732	0.2484	0.2529	0.2473	0.2514	0.3302	0.2579	0.1670	0.2449	0.3591	2.1884	1.3151	5.6803E-4	7.787E-4	4.7142E-4	1.3912	0.1253	3.491	20.703	451.239
101000000	0.4464	2.3265	0.3201	0.1613	2.4892	0.2564	0.4160	2.7946	0.1957	4.0182E-2	2.1841	0.3693	0.2585	2.1358	0.1683	9.1547E-2	2.8095	0.5364	6.1576E-2	0.1748	0.3123	0.3033	0.2106	0.2174	0.2686	0.2483	0.2507	0.2351	0.2659	0.3323	0.2487	0.1849	0.2342	0.3456	2.2650	1.1483	5.5811E-4	7.852E-4	4.6661E-4	1.1954	0.1007	29.416	20.975	439.211
102000000	0.5141	2.2323	0.3009	0.1067	2.6862	0.1599	0.3622	2.8044	0.2289	1.5197E-2	2.2135	0.3758	0.4121	2.2606	0.2299	4.146E-2	2.3116	0.7443	2.9266E-2	0.1662	0.2239	0.2915	0.2018	0.2374	0.2694	0.2374	0.2487	0.2431	0.2708	0.3345	0.2699	0.1786	0.2170	0.3670	2.1815	1.2852	4.9304E-4	6.7464E-4	4.6511E-4	1.3174	0.1153	94.074	23.608	452.870
103000000	0.5672	2.1675	0.2799	9.2149E-2	2.6786	0.2146	0.3831	2.9154	0.1828	2.142E-2	2.1550	0.3423	0.2015	2.2895	5.9601E-2	0.1975	2.6092	0.6427	5.8864E-2	0.1809	0.1883	0.3030	0.2096	0.2276	0.2597	0.2525	0.2395	0.2402	0.2679	0.3448	0.2593	0.1699	0.2260	0.3712	2.1768	1.2731	5.6982E-4	8.6183E-4	4.6406E-4	1.3047	0.1113	2.090	21.947	449.451
104000000	0.5312	2.0969	0.3849	0.1185	2.5890	0.2795	0.4059	2.5485	0.1885	3.2043E-2	2.3753	0.4497	0.2083	1.8966	0.2036	5.1552E-2	3.2610	0.3790	1.166E-2	0.1829	0.1590	0.2962	0.2019	0.2409	0.2610	0.2460	0.2447	0.2446	0.2647	0.3785	0.2184	0.1785	0.2246	0.3171	2.3384	1.0924	5.6066E-4	7.9927E-4	4.7794E-4	1.4302	0.1472	0.535	19.306	458.303
105000000	0.3927	2.1535	0.2703	0.1261	2.8045	0.2530	0.4774	2.5366	0.2161	2.3512E-2	2.3623	0.3841	0.3517	2.3575	0.2953	8.3174E-2	2.5515	0.3609	1.0449E-2	0.1713	0.2853	0.3015	0.2150	0.2136	0.2699	0.2423	0.2394	0.2615	0.2568	0.3373	0.2665	0.1785	0.2178	0.3694	2.1986	1.2111	5.066E-4	6.1828E-4	4.5191E-4	1.2472	0.1670	5.352	24.317	459.604
106000000	0.5639	2.3166	0.2881	9.2028E-2	2.4702	0.2692	0.4056	2.6733	0.2380	1.095E-2	2.2988	0.3733	0.2089	2.4633	0.2181	0.1116	2.4011	0.5969	4.3003E-2	0.1633	0.3063	0.2941	0.2074	0.2278	0.2708	0.2377	0.2583	0.2426	0.2614	0.3467	0.2338	0.1849	0.2347	0.3827	2.1880	1.1575	5.3504E-4	6.5148E-4	4.3607E-4	1.3283	7.0893E-2	11.473	34.728	473.635
107000000	0.5393	2.3613	0.3727	0.1365	2.3372	0.2531	0.4459	2.7710	0.1841	4.9462E-2	2.1480	0.4015	0.3101	2.4895	0.1303	2.747E-2	2.5055	0.5372	5.6497E-2	0.1622	0.2045	0.2956	0.2062	0.2297	0.2686	0.2363	0.2497	0.2392	0.2748	0.3113	0.2570	0.1853	0.2464	0.3681	2.2014	1.2107	4.9595E-4	6.9958E-4	4.5383E-4	1.2121	0.1192	20.065	21.424	446.665
108000000	0.5536	2.4805	0.2851	0.1190	2.3477	0.2140	0.3212	2.6740	0.1999	2.7585E-2	2.4113	0.3661	0.2735	2.3322	0.2057	5.8807E-2	2.7173	0.4125	1.9555E-2	0.1889	0.1947	0.3027	0.2093	0.2195	0.2685	0.2365	0.2577	0.2461	0.2596	0.3511	0.2314	0.1724	0.2451	0.3629	2.2126	1.2079	5.514E-4	7.1609E-4	4.8088E-4	1.2273	6.0382E-2	1.499	20.879	440.188
109000000	0.5306	2.3355	0.2512	8.0376E-2	2.5713	0.2309	0.4129	2.6421	0.1621	3.7747E-2	2.4387	0.3064	0.2567	2.1948	0.2877	4.4094E-2	2.4925	0.7242	2.8447E-2	0.1574	0.2738	0.3096	0.1990	0.2264	0.2650	0.2478	0.2404	0.2477	0.2641	0.3434	0.2506	0.1674	0.2385	0.3769	2.1991	1.1587	5.4858E-4	6.5935E-4	4.8259E-4	1.2692	8.3614E-2	2.169	20.273	434.094
110000000	0.5359	2.5943	0.2534	0.1151	2.3307	0.1706	0.4281	2.7777	0.1951	4.3947E-2	2.1928	0.3623	0.2789	2.5976	0.1294	6.867E-2	2.4965	0.4291	4.1754E-2	0.1568	0.1983	0.2880	0.2144	0.2302	0.2674	0.2325	0.2424	0.2405	0.2846	0.3394	0.2617	0.1645	0.2345	0.3759	2.1527	1.3227	4.9594E-4	5.6209E-4	4.9367E-4	1.1224	9.7247E-2	0.964	22.103	434.335
111000000	0.6766	2.2014	0.3591	6.0922E-2	2.4404	0.2617	0.3551	2.9644	0.2026	2.7408E-2	2.0841	0.3665	0.3088	2.5276	0.1873	1.7516E-2	2.3892	0.5696	9.1871E-3	0.1716	0.1962	0.2982	0.2049	0.2317	0.2652	0.2351	0.2525	0.2482	0.2642	0.3359	0.2583	0.1702	0.2356	0.3677	2.1915	1.2469	6.3841E-4	9.0697E-4	5.0662E-4	1.4089	0.1138	5.389	22.154	448.354
112000000	0.5196	2.2594	0.2771	9.2574E-2	2.5183	0.3330	0.3126	2.6867	0.1513	2.9777E-2	2.4127	0.4070	0.3874	2.4805	0.2077	8.4133E-2	2.4927	0.3477	1.3294E-2	0.1792	0.3005	0.3015	0.2074	0.2267	0.2644	0.2460	0.2462	0.2346	0.2733	0.3238	0.2565	0.1793	0.2404	0.4055	2.1278	1.2070	4.7816E-4	6.4346E-4	4.469E-4	1.1676	5.1038E-2	11.115	21.430	467.969
113000000	0.4990	2.1027	0.2450	0.1459	2.7651	0.2423	0.3421	3.0541	0.1523	6.8423E-2	2.0448	0.3383	0.1415	2.5261	0.1126	4.5039E-2	2.6884	0.4864	6.3275E-3	0.1634	0.2071	0.2954	0.2054	0.2324	0.2668	0.2344	0.2457	0.2440	0.2759	0.3145	0.2396	0.1983	0.2476	0.3452	2.2101	1.3359	5.1196E-4	6.7465E-4	4.9444E-4	1.1886	6.4776E-2	4.809	19.452	422.487
114000000	0.5540	2.0621	0.2722	0.1995	2.6822	0.2300	0.5170	2.9709	0.1680	1.2031E-2	1.9528	0.3792	0.3710	2.6256	0.2071	6.0631E-2	2.3035	0.4322	3.2227E-2	0.1733	0.1842	0.3015	0.1999	0.2312	0.2674	0.2326	0.2569	0.2388	0.2718	0.3471	0.2711	0.1702	0.2116	0.3632	2.2219	1.1741	5.4832E-4	6.8187E-4	4.9118E-4	1.3138	9.97E-2	1.618	20.786	453.279
115000000	0.5113	2.3693	0.2824	0.1289	2.4970	0.2111	0.4857	2.5777	0.1830	2.2864E-2	2.3760	0.3547	0.2232	2.2558	0.1366	0.2011	2.8286	0.3547	2.0666E-2	0.1716	0.2310	0.2948	0.2130	0.2219	0.2702	0.2432	0.2483	0.2390	0.2695	0.3354	0.2561	0.1815	0.2271	0.3885	2.1557	1.2271	5.1447E-4	6.9535E-4	4.7461E-4	1.3243	0.1677	23.060	22.048	433.679
116000000	0.5887	1.8259	0.3266	7.7279E-2	2.9314	0.2501	0.3807	2.5237	0.2240	4.6528E-2	2.3708	0.4543	0.4170	2.5934	0.2016	9.0347E-2	2.3211	0.3766	3.5542E-2	0.1923	0.2089	0.2907	0.2010	0.2466	0.2618	0.2466	0.2491	0.2365	0.2678	0.3237	0.2572	0.1683	0.2508	0.3751	2.2188	1.1045	5.195E-4	6.0037E-4	4.7018E-4	1.1609	0.1477	10.097	21.377	439.061
117000000	0.4760	2.3088	0.2414	0.1030	2.5910	0.2799	0.3464	2.7938	0.2381	2.3175E-2	2.2611	0.3374	0.3379	2.4509	0.1612	0.3988	2.1609	0.4903	2.1073E-2	0.1765	0.1632	0.3028	0.2168	0.2244	0.2560	0.2427	0.2457	0.2446	0.2670	0.3291	0.2547	0.1827	0.2335	0.3570	2.3071	0.9285	4.964E-4	5.9812E-4	4.7829E-4	1.2913	4.1317E-2	8.797	20.531	463.302
118000000	0.4564	2.4401	0.2744	8.1446E-2	2.4744	0.2732	0.4172	2.7558	0.2186	1.9106E-2	2.2545	0.3348	0.2644	2.3004	0.1204	0.1060	2.6894	0.5195	5.2973E-2	0.1682	0.1688	0.3075	0.2107	0.2138	0.2680	0.2332	0.2517	0.2471	0.2680	0.3240	0.2346	0.1847	0.2567	0.3907	2.1641	1.1841	6.1475E-4	7.6872E-4	4.9555E-4	1.3357	6.464E-2	0.883	20.554	433.291
119000000	0.5535	2.2999	0.2334	8.702E-2	2.5631	0.2631	0.3706	2.6251	0.2773	6.9398E-2	2.2026	0.4551	0.1496	2.4728	0.1263	0.1094	2.6449	0.4971	2.4635E-2	0.1758	0.2606	0.3033	0.1982	0.2322	0.2663	0.2410	0.2440	0.2480	0.2669	0.3494	0.2539	0.1725	0.2242	0.3537	2.2634	1.0988	6.2498E-4	8.1541E-4	4.7839E-4	1.3547	8.8676E-2	8.308	21.220	440.237
120000000	0.5328	2.1517	0.4078	0.2293	2.3923	0.2860	0.4507	2.6339	0.1897	4.0502E-2	2.3600	0.3252	0.4242	2.3399	0.1592	0.1118	2.4582	0.5068	4.9209E-2	0.1626	0.1887	0.2987	0.1974	0.2304	0.2734	0.2525	0.2534	0.2391	0.2551	0.3448	0.2475	0.1854	0.2222	0.3990	2.1263	1.2557	5.1555E-4	7.0712E-4	4.582E-4	1.3849	0.1672	5.957	22.124	467.525
121000000	0.5914	1.9749	0.2892	0.1452	2.7779	0.2213	0.3804	2.7740	0.2084	4.0311E-2	2.1443	0.4526	0.3008	2.0234	0.2417	0.1037	2.6727	0.6577	6.2561E-3	0.1629	0.2012	0.2993	0.2094	0.2245	0.2668	0.2411	0.2531	0.2434	0.2625	0.3271	0.2569	0.1883	0.2277	0.3778	2.1785	1.2221	5.9724E-4	9.2054E-4	4.8968E-4	1.4700	0.1113	3.556	21.315	420.771
122000000	0.5914	2.1989	0.2481	7.3582E-2	2.5854	0.3026	0.3532	2.7874	0.1839	2.7357E-2	2.3521	0.2961	0.1936	2.2810	0.1626	4.965E-2	2.6133	0.6999	5.2157E-3	0.1816	0.1631	0.2946	0.2052	0.2311	0.2692	0.2408	0.2488	0.2424	0.2679	0.3268	0.2440	0.1921	0.2370	0.3641	2.2145	1.1932	4.9656E-4	6.735E-4	4.5166E-4	1.4817	0.1539	1.834	21.044	479.240
123000000	0.4217	2.4715	0.3165	0.1540	2.4267	0.2096	0.4631	2.7175	0.1908	1.1385E-2	2.3185	0.2988	0.3225	2.2052	0.1469	0.1371	2.5491	0.6393	2.0744E-2	0.1907	0.1936	0.2987	0.2009	0.2269	0.2735	0.2435	0.2448	0.2431	0.2687	0.3094	0.2585	0.1660	0.2661	0.3603	2.2086	1.2388	5.415E-4	7.522E-4	4.8022E-4	1.4883	2.9829E-2	4.000	20.368	439.103
124000000	0.5368	2.3177	0.3947	0.1326	2.3781	0.2401	0.4395	2.6139	0.2168	5.1993E-2	2.3230	0.3548	0.3052	2.1806	0.2307	0.1107	2.7314	0.4414	1.5314E-2	0.1790	0.2905	0.3048	0.2033	0.2229	0.2690	0.2402	0.2414	0.2436	0.2747	0.3486	0.2442	0.1801	0.2271	0.3856	2.1531	1.2557	5.165E-4	6.269E-4	4.8508E-4	1.2558	0.1112	2.346	20.092	432.464
125000000	0.5388	2.4222	0.2582	0.1327	2.4771	0.1710	0.3514	2.8565	0.1709	3.1246E-2	2.2784	0.3116	0.3089	2.1434	9.5879E-2	8.0695E-2	2.6026	0.7686	6.4821E-2	0.1776	0.2205	0.2974	0.2043	0.2264	0.2718	0.2433	0.2552	0.2394	0.2620	0.3797	0.2232	0.1767	0.2204	0.3522	2.2654	1.1016	6.0077E-4	9.3334E-4	4.607E-4	1.5313	2.6886E-2	6.695	20.458	448.236
126000000	0.4453	2.2723	0.1926	0.1186	2.6860	0.2852	0.3316	2.7869	0.1686	2.201E-2	2.2508	0.4400	0.3317	2.3151	0.2898	7.6369E-2	2.5660	0.4210	1.8397E-2	0.1865	0.2411	0.3030	0.2068	0.2185	0.2716	0.2401	0.2481	0.2480	0.2638	0.3407	0.2509	0.1805	0.2279	0.3802	2.2250	1.0489	4.5863E-4	5.56E-4	4.4014E-4	1.1503	8.8737E-2	1.900	20.452	462.861
127000000	0.6277	2.2441	0.3465	8.873E-2	2.4632	0.2298	0.3853	2.8396	0.1855	3.3588E-2	2.2217	0.3343	0.2037	2.1841	0.1506	9.9181E-2	2.8298	0.5326	1.5487E-2	0.1554	0.1848	0.3032	0.2059	0.2297	0.2612	0.2423	0.2449	0.2400	0.2728	0.3345	0.2543	0.1841	0.2271	0.3602	2.2406	1.1313	5.7251E-4	7.7767E-4	4.4697E-4	1.3917	9.1373E-2	12.996	28.942	465.940
128000000	0.5639	2.2480	0.3203	9.5272E-2	2.5640	0.2085	0.3879	2.5785	0.2117	1.3939E-2	2.4296	0.3784	0.4706	2.0573	0.1342	0.1478	2.7627	0.4274	1.6842E-2	0.1785	0.2452	0.2994	0.2010	0.2266	0.2730	0.2351	0.2317	0.2695	0.2637	0.3515	0.2470	0.1729	0.2286	0.3624	2.1824	1.3132	5.2812E-4	6.7438E-4	4.9113E-4	1.2671	0.1116	1.110	20.582	419.242
129000000	0.6811	2.3002	0.2388	6.0161E-2	2.3491	0.3707	0.4233	2.7529	0.2561	3.5901E-2	2.1404	0.3914	0.2590	2.1275	0.2254	0.2120	2.7930	0.3831	2.3243E-2	0.1669	0.2271	0.2959	0.2112	0.2245	0.2684	0.2362	0.2533	0.2373	0.2732	0.3268	0.2449	0.1789	0.2494	0.3895	2.1223	1.3334	5.0933E-4	6.6594E-4	4.8165E-4	1.2848	9.7413E-2	15.803	20.718	435.536
130000000	0.5614	2.2901	0.2448	8.7939E-2	2.5497	0.2661	0.4263	2.9229	0.1991	1.9444E-2	2.1276	0.3047	0.2744	2.2200	0.1800	1.6526E-2	2.8748	0.4342	1.9414E-2	0.1681	0.2135	0.3021	0.2037	0.2292	0.2650	0.2381	0.2417	0.2484	0.2718	0.3233	0.2636	0.1790	0.2341	0.3684	2.1773	1.2902	5.8326E-4	7.2545E-4	4.8784E-4	1.1928	0.1342	3.335	20.440	433.632
131000000	0.4673	2.3082	0.2813	0.1029	2.5565	0.2837	0.4932	2.7693	0.1854	1.9837E-2	2.1731	0.3593	0.3595	2.1907	0.3692	1.4158E-2	2.4537	0.6126	2.6759E-2	0.1562	0.2035	0.2876	0.2145	0.2251	0.2728	0.2325	0.2452	0.2418	0.2805	0.3343	0.2429	0.1970	0.2257	0.4033	2.1694	1.0812	5.3996E-4	6.9649E-4	4.9955E-4	1.4061	0.1253	1.681	19.532	420.768
132000000	0.6730	2.2325	0.2497	0.1709	2.4564	0.2175	0.3758	2.6223	0.1505	2.7825E-2	2.4030	0.4206	0.3043	2.4229	0.2560	4.7714E-2	2.4597	0.5094	2.4184E-2	0.1747	0.2558	0.3004	0.2061	0.2278	0.2657	0.2517	0.2446	0.2423	0.2615	0.3181	0.2422	0.1960	0.2437	0.3712	2.1542	1.3488	5.237E-4	6.3914E-4	4.8813E-4	1.3780	1.7762E-2	2.913	21.312	443.233
133000000	0.5353	2.3594	0.3531	0.2127	2.3730	0.1665	0.4220	2.5630	0.2113	2.449E-2	2.4280	0.3512	0.3723	2.3890	0.1937	2.104E-2	2.5345	0.4894	3.4015E-2	0.2148	0.1668	0.2964	0.2097	0.2296	0.2644	0.2404	0.2472	0.2502	0.2623	0.3602	0.2555	0.1649	0.2194	0.3626	2.2180	1.1919	5.3193E-4	6.1524E-4	5.0443E-4	1.2832	0.1082	25.318	19.913	442.780
134000000	0.6219	2.3527	0.2934	0.1167	2.3945	0.2208	0.5570	2.3668	0.2339	3.1154E-2	2.4708	0.3403	0.1576	2.2831	0.2185	0.1342	2.6910	0.5157	6.2473E-2	0.1766	0.1735	0.3009	0.2073	0.2218	0.2700	0.2401	0.2533	0.2555	0.2511	0.3322	0.2476	0.1645	0.2557	0.3752	2.1707	1.2667	5.2785E-4	7.4544E-4	4.6095E-4	1.4136	8.4844E-2	0.978	20.114	455.028
135000000	0.4891	2.2957	0.3786	0.1875	2.4493	0.1999	0.5207	2.6714	0.1869	3.0891E-2	2.2671	0.3230	0.2634	2.0946	0.3035	7.0185E-2	2.5837	0.6847	1.5743E-2	0.1760	0.2109	0.3020	0.1944	0.2340	0.2695	0.2371	0.2392	0.2547	0.2690	0.3344	0.2526	0.1785	0.2345	0.4037	2.1604	1.1090	6.1251E-4	8.305E-4	5.0209E-4	1.2952	6.3383E-2	3.308	21.121	432.199
136000000	0.5849	2.0328	0.3341	7.4658E-2	2.6715	0.3021	0.3442	2.7124	0.1863	5.0448E-2	2.2565	0.4501	0.3677	2.5002	0.1790	0.1073	2.3018	0.5440	3.1243E-2	0.1677	0.2441	0.3027	0.2028	0.2315	0.2630	0.2405	0.2534	0.2401	0.2659	0.3336	0.2634	0.1651	0.2379	0.3721	2.1830	1.2455	5.0606E-4	6.8441E-4	4.4105E-4	1.4900	0.1288	3.282	20.624	458.832
137000000	0.5508	2.2649	0.1952	8.2298E-2	2.6813	0.2255	0.3439	2.7233	0.2339	3.9425E-2	2.3158	0.3437	0.2722	2.1969	0.1518	6.0035E-2	2.8255	0.4936	3.6497E-2	0.1682	0.2082	0.3071	0.2027	0.2299	0.2603	0.2321	0.2499	0.2505	0.2674	0.3496	0.2246	0.1953	0.2304	0.3571	2.2841	1.0057	5.3674E-4	6.4867E-4	4.6241E-4	1.1393	7.7661E-2	1.492	29.636	466.098
138000000	0.5788	2.3035	0.2491	0.1125	2.5548	0.2012	0.4222	2.7808	0.2159	1.7333E-2	2.2777	0.2860	0.2621	2.1127	0.1202	9.7847E-2	2.9315	0.4756	1.7169E-2	0.1952	0.3421	0.3005	0.2118	0.2300	0.2577	0.2407	0.2415	0.2446	0.2732	0.3582	0.2406	0.1770	0.2242	0.3642	2.2038	1.2287	6.4439E-4	9.9783E-4	4.7415E-4	1.6463	4.6948E-2	20.430	43.442	471.986
139000000	0.6856	2.2006	0.2812	0.1244	2.4565	0.2518	0.3823	2.6110	0.2085	2.5917E-3	2.4071	0.3885	0.2409	2.4044	0.1757	5.0099E-2	2.5559	0.5729	1.5589E-2	0.1764	0.2716	0.2985	0.2090	0.2278	0.2647	0.2528	0.2396	0.2442	0.2634	0.3645	0.2214	0.1783	0.2358	0.3684	2.2389	1.0818	5.2149E-4	6.3169E-4	4.8061E-4	1.1964	0.1260	1.891	21.166	455.297
140000000	0.5693	2.2167	0.2551	7.1263E-2	2.7085	0.1792	0.4425	2.7051	0.2344	1.9855E-2	2.2392	0.3588	0.3338	2.1787	0.2869	5.9418E-2	2.6539	0.4873	1.738E-2	0.1683	0.1585	0.2818	0.2067	0.2455	0.2660	0.2397	0.2375	0.2629	0.2599	0.3430	0.2568	0.1704	0.2299	0.3763	2.1665	1.2731	5.6715E-4	6.7995E-4	4.8347E-4	1.0937	2.5507E-2	3.256	21.240	446.298
141000000	0.6037	2.2334	0.2778	0.1353	2.4263	0.3234	0.3983	2.7033	0.2896	4.1713E-2	2.2172	0.3498	0.3248	2.4207	0.2046	9.9782E-2	2.4454	0.5048	2.8124E-2	0.1736	0.2789	0.3061	0.1994	0.2221	0.2725	0.2362	0.2450	0.2456	0.2732	0.3308	0.2643	0.1679	0.2370	0.3405	2.2530	1.2226	6.2155E-4	7.7116E-4	4.9542E-4	1.1879	4.6305E-2	6.696	21.298	431.131
142000000	0.6783	2.2576	0.2543	6.8713E-2	2.5813	0.1598	0.4540	2.8832	0.1793	2.988E-2	2.1560	0.2977	0.3678	2.1009	0.1947	6.3168E-2	2.4961	0.7773	2.6116E-2	0.1874	0.2129	0.3028	0.2014	0.2367	0.2591	0.2515	0.2434	0.2308	0.2743	0.3288	0.2389	0.1905	0.2419	0.3521	2.2449	1.1718	6.2022E-4	7.7091E-4	4.7818E-4	1.4660	0.1243	7.672	30.290	444.273
143000000	0.4782	2.2906	0.2971	0.2051	2.5321	0.1969	0.3676	2.6797	0.1661	4.8512E-2	2.3733	0.3648	0.2853	2.8000	9.9356E-2	6.7075E-3	2.1381	0.6705	3.9528E-2	0.2223	0.2790	0.3101	0.2006	0.2278	0.2615	0.2360	0.2449	0.2572	0.2619	0.3475	0.2415	0.1637	0.2472	0.3634	2.2236	1.1674	5.6365E-4	7.9575E-4	5.2106E-4	1.5587	5.4273E-2	3.522	20.591	422.673
144000000	0.4826	2.2265	0.3062	0.1205	2.6494	0.2147	0.4684	2.9888	0.1593	3.3612E-2	2.0604	0.2895	0.2605	2.4114	0.1386	7.0169E-2	2.4265	0.6928	7.0653E-3	0.1493	0.1851	0.2981	0.1917	0.2356	0.2746	0.2335	0.2608	0.2338	0.2720	0.3657	0.2547	0.1683	0.2114	0.3854	2.1970	1.1090	5.5827E-4	7.2914E-4	4.8835E-4	1.3016	6.0002E-2	4.513	20.154	418.505
145000000	0.5258	2.3644	0.3230	0.1285	2.4777	0.1806	0.3643	2.7776	0.1766	3.7746E-2	2.2603	0.3834	0.3364	2.0888	0.2686	0.2103	2.5808	0.5150	2.9956E-3	0.1977	0.2417	0.3001	0.2095	0.2271	0.2633	0.2509	0.2532	0.2357	0.2603	0.3270	0.2553	0.1831	0.2346	0.3589	2.1713	1.3743	5.4374E-4	6.9919E-4	4.6711E-4	1.2044	0.1255	5.860	22.076	484.625
146000000	0.4956	1.8612	0.3310	0.1444	2.7485	0.4192	0.3654	2.8895	0.1754	6.0412E-2	2.1676	0.3417	0.3508	2.6008	0.2714	0.1030	2.2341	0.4397	3.4008E-2	0.1790	0.1383	0.3099	0.1986	0.2210	0.2705	0.2486	0.2530	0.2390	0.2594	0.3117	0.2802	0.1876	0.2205	0.3519	2.2863	1.0336	5.1649E-4	6.9178E-4	4.7776E-4	1.3785	0.1243	1.997	20.694	447.511
147000000	0.6221	2.2075	0.2431	0.1637	2.5211	0.2425	0.4338	2.7678	0.2120	1.8216E-2	2.1890	0.3792	0.4146	2.2653	0.1808	9.3244E-2	2.6483	0.3978	4.8757E-2	0.2167	0.1705	0.3106	0.2020	0.2328	0.2547	0.2445	0.2532	0.2452	0.2572	0.3548	0.2349	0.1904	0.2200	0.3208	2.2683	1.3043	5.9512E-4	6.713E-4	5.0764E-4	1.1305	0.1482	1.056	19.898	427.154
