state	cp12.gtr.rates.rateAC	cp12.gtr.rates.rateAG	cp12.gtr.rates.rateAT	cp12.gtr.rates.rateCG	cp12.gtr.rates.rateCT	cp12.gtr.rates.rateGT	cp3.gtr.rates.rateAC	cp3.gtr.rates.rateAG	cp3.gtr.rates.rateAT	cp3.gtr.rates.rateCG	cp3.gtr.rates.rateCT	cp3.gtr.rates.rateGT	nc.gtr.rates.rateAC	nc.gtr.rates.rateAG	nc.gtr.rates.rateAT	nc.gtr.rates.rateCG	nc.gtr.rates.rateCT	nc.gtr.rates.rateGT	cp12.alpha	cp3.alpha	nc.alpha	cp12.frequencies1	cp12.frequencies2	cp12.frequencies3	cp12.frequencies4	cp3.frequencies1	cp3.frequencies2	cp3.frequencies3	cp3.frequencies4	nc.frequencies1	nc.frequencies2	nc.frequencies3	nc.frequencies4	cp12.mu	cp3.mu	nc.mu	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	skygrid.precision	rootHeight	treeLength
219000000	0.5206	2.1571	0.2990	0.1074	2.6277	0.2883	0.3735	2.5155	0.2149	1.755E-2	2.5850	0.2935	0.1950	2.2059	0.1321	4.5545E-2	3.0854	0.3360	6.9713E-3	0.1750	0.2934	0.3064	0.2049	0.2158	0.2729	0.2371	0.2446	0.2525	0.2657	0.3599	0.2313	0.1832	0.2256	0.3331	2.3099	1.0807	5.368E-4	7.0323E-4	4.9664E-4	1.3557	7.3939E-2	3.721	21.890	453.329
220000000	0.5348	2.2553	0.3881	9.2515E-2	2.4851	0.2442	0.3688	2.7792	0.2684	1.7959E-2	2.2695	0.2961	0.2656	2.4123	0.1883	4.2654E-2	2.6816	0.4095	4.2612E-2	0.2036	0.1171	0.3006	0.2049	0.2274	0.2671	0.2442	0.2506	0.2438	0.2614	0.3192	0.2571	0.1876	0.2360	0.3795	2.1644	1.2582	5.342E-4	6.1237E-4	4.5632E-4	1.2280	0.1273	2.787	27.363	461.322
221000000	0.6043	2.0491	0.3680	0.1549	2.6115	0.2122	0.3704	2.7808	0.2289	4.8407E-2	2.2136	0.3579	0.2656	2.6896	0.1807	3.7044E-2	2.2920	0.5351	3.7038E-3	0.1560	0.2100	0.2975	0.2038	0.2312	0.2676	0.2327	0.2442	0.2399	0.2833	0.3379	0.2527	0.1768	0.2326	0.3590	2.2686	1.0448	5.2713E-4	6.5371E-4	4.7729E-4	1.3620	5.2364E-2	6.910	20.043	434.135
222000000	0.4972	1.9108	0.3297	0.1177	2.8541	0.2906	0.4108	2.7177	0.1673	2.1737E-2	2.2600	0.4224	0.2943	2.3278	0.1694	9.7801E-2	2.7836	0.3272	3.1902E-2	0.1615	0.2041	0.2956	0.2092	0.2158	0.2794	0.2438	0.2462	0.2442	0.2658	0.3378	0.2500	0.1693	0.2428	0.3564	2.2667	1.0695	5.7038E-4	6.6613E-4	5.1474E-4	1.2967	6.6725E-2	0.609	20.683	436.617
223000000	0.5907	2.1005	0.3152	6.2026E-2	2.7605	0.1710	0.3659	2.8992	0.2011	4.5429E-2	2.1069	0.3815	0.3207	2.6124	0.1342	3.6121E-2	2.2850	0.6116	4.7213E-3	0.1806	0.2940	0.2872	0.2077	0.2309	0.2742	0.2287	0.2657	0.2372	0.2685	0.3521	0.2342	0.1713	0.2424	0.3698	2.2074	1.1787	5.3374E-4	6.8433E-4	5.1238E-4	1.3225	6.4015E-2	5.118	20.868	416.211
224000000	0.6893	2.0852	0.3466	0.1204	2.5372	0.2213	0.4338	2.8512	0.1922	2.2306E-2	2.1527	0.3479	0.2703	2.1735	0.2048	7.1093E-2	2.7729	0.5075	5.8997E-2	0.1700	0.2451	0.2973	0.2040	0.2341	0.2646	0.2292	0.2428	0.2510	0.2771	0.3498	0.2339	0.1664	0.2499	0.3525	2.2467	1.1629	6.123E-4	9.1574E-4	5.217E-4	1.5367	8.4133E-2	0.612	21.634	429.113
225000000	0.6544	2.2365	0.3736	9.3117E-2	2.3880	0.2543	0.4048	2.8719	0.1614	2.7692E-2	2.1551	0.3792	0.1916	2.7369	0.1657	7.91E-2	2.4140	0.4127	2.4621E-2	0.1640	0.2249	0.3024	0.2048	0.2333	0.2595	0.2343	0.2448	0.2503	0.2706	0.3154	0.2674	0.1769	0.2403	0.3518	2.2528	1.1470	5.7358E-4	6.694E-4	4.9273E-4	1.2197	3.9748E-2	15.926	21.434	423.017
226000000	0.5079	2.1818	0.2891	0.1895	2.5579	0.2738	0.4429	2.7968	0.1646	1.8432E-2	2.2066	0.3707	0.3411	1.9058	0.2931	3.1817E-2	2.7789	0.6493	5.1779E-2	0.1700	0.2866	0.3074	0.2011	0.2255	0.2659	0.2412	0.2530	0.2385	0.2673	0.3463	0.2543	0.1765	0.2228	0.3576	2.2467	1.1287	5.3529E-4	7.1679E-4	4.8086E-4	1.2366	7.7035E-2	14.481	31.909	469.009
227000000	0.3788	2.2042	0.3233	0.1632	2.6762	0.2543	0.4050	2.8888	0.2127	4.9926E-2	2.1323	0.3113	0.2789	2.1700	0.1371	4.6498E-2	2.8881	0.4794	2.1087E-2	0.1608	0.1370	0.2972	0.1983	0.2292	0.2753	0.2399	0.2526	0.2442	0.2633	0.3286	0.2617	0.1980	0.2116	0.3482	2.2438	1.2020	4.3856E-4	5.0791E-4	4.2296E-4	1.2269	8.6591E-2	0.799	22.105	503.825
228000000	0.4505	2.2132	0.2835	0.1736	2.5398	0.3394	0.3605	2.8593	0.1827	5.3983E-3	2.2669	0.3252	0.1819	2.5211	8.7285E-2	0.1319	2.6127	0.4652	6.2936E-3	0.1739	0.3306	0.3031	0.2033	0.2367	0.2569	0.2392	0.2635	0.2444	0.2528	0.3509	0.2552	0.1576	0.2363	0.3795	2.1608	1.2704	5.3739E-4	6.7623E-4	5.163E-4	1.2281	8.7635E-2	11.836	19.690	435.145
229000000	0.5443	2.1933	0.3180	0.1533	2.6000	0.1912	0.3298	2.6071	0.1667	9.7632E-3	2.4565	0.4302	0.2158	2.6192	0.1562	5.8403E-2	2.2832	0.6672	6.704E-2	0.1791	0.3260	0.2988	0.2063	0.2314	0.2636	0.2581	0.2485	0.2485	0.2449	0.3364	0.2470	0.1797	0.2369	0.3719	2.1965	1.2015	5.2468E-4	6.1009E-4	4.5852E-4	1.2140	0.1446	1.262	19.766	468.342
230000000	0.6282	2.2118	0.2515	0.1098	2.5223	0.2765	0.3946	2.7423	0.2354	2.3315E-2	2.2621	0.3423	0.3964	2.1713	0.1765	7.2704E-2	2.7422	0.4408	6.3002E-2	0.1949	0.1647	0.2961	0.2139	0.2231	0.2669	0.2406	0.2489	0.2427	0.2677	0.3457	0.2489	0.1683	0.2371	0.3540	2.2407	1.1729	4.9072E-4	5.4133E-4	4.9335E-4	1.1953	3.8491E-2	1.870	19.606	430.852
231000000	0.4708	2.3239	0.3161	0.1081	2.5150	0.2660	0.4176	2.6813	0.1799	4.0448E-2	2.3694	0.3113	0.3145	2.4595	0.1424	0.1277	2.4168	0.5391	1.8651E-2	0.1452	0.2177	0.2959	0.2130	0.2269	0.2642	0.2486	0.2469	0.2447	0.2598	0.3426	0.2420	0.1885	0.2269	0.3456	2.2437	1.2199	5.991E-4	7.9629E-4	5.3223E-4	1.3592	2.2059E-2	1.627	19.898	409.446
232000000	0.5637	2.4016	0.4409	0.1273	2.1532	0.3133	0.3343	2.8381	0.1909	2.7655E-2	2.2788	0.3302	0.2541	2.5521	0.1722	5.8231E-2	2.3717	0.5917	3.4145E-2	0.1634	0.2413	0.3037	0.2080	0.2186	0.2697	0.2415	0.2289	0.2445	0.2850	0.3522	0.2692	0.1737	0.2050	0.3526	2.2452	1.1672	5.8507E-4	8.3777E-4	4.7143E-4	1.5745	0.1292	19.688	21.874	462.951
233000000	0.5828	2.1001	0.3074	0.1435	2.5498	0.3165	0.3480	2.8222	0.2064	2.6003E-2	2.2242	0.3733	0.3938	2.3359	0.1750	1.7975E-2	2.5658	0.5115	4.74E-2	0.1888	0.1655	0.3079	0.2026	0.2261	0.2635	0.2509	0.2457	0.2481	0.2553	0.3304	0.2306	0.1842	0.2549	0.3424	2.2967	1.0627	5.3743E-4	7.1016E-4	4.8068E-4	1.4787	1.5837E-2	1.957	19.765	455.546
234000000	0.6237	2.3795	0.3448	0.1407	2.3614	0.1499	0.3471	2.9322	0.1740	3.118E-2	2.1799	0.3355	0.2000	2.3367	0.2079	7.6023E-2	2.7001	0.4793	6.4834E-3	0.1857	0.2101	0.2928	0.2099	0.2285	0.2689	0.2352	0.2502	0.2446	0.2699	0.3335	0.2524	0.1776	0.2365	0.3551	2.2653	1.0827	5.8325E-4	8.2255E-4	4.9421E-4	1.5711	3.9859E-2	10.187	21.819	424.116
235000000	0.5355	2.3217	0.2945	0.1249	2.4236	0.2998	0.3674	2.8668	0.1961	2.9889E-2	2.2296	0.3102	0.2681	2.4596	0.2169	4.7354E-2	2.6977	0.3102	9.088E-3	0.1650	0.2399	0.2873	0.2127	0.2361	0.2639	0.2270	0.2500	0.2495	0.2735	0.3216	0.2391	0.1900	0.2493	0.3620	2.2160	1.2028	6.0554E-4	8.0536E-4	5.2628E-4	1.4371	5.1207E-2	3.510	19.768	405.024
236000000	0.6829	2.1474	0.3280	0.1372	2.4966	0.2078	0.3576	2.8562	0.2089	3.7588E-2	2.1554	0.3843	0.1822	2.3355	0.1201	8.0884E-2	2.6774	0.6039	2.9048E-2	0.1687	0.1584	0.2999	0.2038	0.2333	0.2629	0.2251	0.2569	0.2444	0.2736	0.3372	0.2610	0.1863	0.2154	0.3682	2.2306	1.1113	5.6218E-4	7.9074E-4	4.7886E-4	1.4422	3.4183E-2	2.303	21.118	440.540
237000000	0.4404	2.1991	0.2156	0.1393	2.7385	0.2672	0.4451	2.6711	0.2530	2.0139E-2	2.2701	0.3406	0.3052	2.5825	0.1875	6.8744E-2	2.5159	0.3402	1.2805E-2	0.1905	0.1461	0.2974	0.2095	0.2281	0.2651	0.2507	0.2474	0.2486	0.2533	0.3409	0.2433	0.1813	0.2344	0.3560	2.2868	1.0041	5.6412E-4	6.6507E-4	5.192E-4	1.2011	7.8491E-2	6.860	19.970	416.633
238000000	0.5191	2.2714	0.2457	0.1524	2.6361	0.1753	0.3554	3.0075	0.2235	2.2472E-2	2.0424	0.3487	0.1907	2.4404	0.1725	2.9311E-2	2.5328	0.6344	5.9209E-3	0.1897	0.2753	0.2985	0.2000	0.2342	0.2673	0.2353	0.2436	0.2445	0.2767	0.3279	0.2512	0.1992	0.2217	0.3808	2.2336	1.0163	6.5855E-4	8.8569E-4	5.0697E-4	1.6229	0.2149	2.818	19.843	424.328
239000000	0.4431	2.3286	0.3710	0.1373	2.5481	0.1719	0.3278	2.7977	0.1754	2.7692E-2	2.3224	0.3490	0.2230	2.4323	0.1190	0.1128	2.5455	0.5675	6.1712E-2	0.1846	0.2178	0.2984	0.2057	0.2332	0.2627	0.2340	0.2404	0.2613	0.2643	0.3322	0.2596	0.1836	0.2245	0.3117	2.3208	1.1883	6.1264E-4	7.6895E-4	5.215E-4	1.3345	4.2406E-2	2.703	20.302	431.516
240000000	0.5875	2.2680	0.3079	0.1091	2.5085	0.2190	0.4226	2.8730	0.2299	1.1004E-2	2.1481	0.3154	0.2408	2.3380	0.2132	3.4731E-2	2.6998	0.4734	4.3656E-2	0.1782	0.2786	0.3050	0.2004	0.2291	0.2654	0.2408	0.2515	0.2425	0.2652	0.3302	0.2373	0.1914	0.2412	0.3594	2.2304	1.1717	5.8703E-4	8.0105E-4	5.2315E-4	1.4064	8.4027E-2	5.065	21.419	418.124
241000000	0.5615	2.3321	0.3126	0.1164	2.4140	0.2634	0.3546	2.8815	0.2448	3.9972E-2	2.1381	0.3410	0.2628	1.8736	0.1882	4.0129E-2	3.0925	0.5427	2.5201E-2	0.1995	0.2587	0.2990	0.2049	0.2256	0.2705	0.2509	0.2456	0.2357	0.2678	0.3469	0.2227	0.1936	0.2367	0.3477	2.2891	1.0526	6.371E-4	8.5952E-4	5.4845E-4	1.5061	0.1342	2.142	19.465	412.764
242000000	0.5903	2.3471	0.3353	0.1128	2.2968	0.3176	0.3589	2.8814	0.2183	4.3908E-2	2.1624	0.3351	0.2721	2.4162	0.1937	8.071E-2	2.5694	0.4678	2.1416E-2	0.1986	0.2718	0.2999	0.2055	0.2260	0.2686	0.2439	0.2447	0.2411	0.2703	0.3369	0.2333	0.1680	0.2618	0.3489	2.2389	1.2137	6.4186E-4	8.9394E-4	5.5609E-4	1.2875	0.1382	22.174	20.292	398.493
243000000	0.6121	1.8474	0.4571	0.1807	2.7743	0.1284	0.4011	2.8364	0.2017	2.2188E-2	2.1776	0.3610	0.2534	2.6167	0.2237	6.9151E-2	2.4950	0.3421	3.9018E-2	0.1796	0.1931	0.3078	0.1988	0.2273	0.2662	0.2393	0.2370	0.2508	0.2729	0.3088	0.2603	0.1832	0.2478	0.3770	2.2118	1.1158	5.2671E-4	5.8823E-4	4.7103E-4	1.1968	7.1426E-2	1.305	21.044	458.505
244000000	0.5354	2.1234	0.2608	7.4288E-2	2.7736	0.2325	0.3521	2.8106	0.1835	5.2664E-2	2.2149	0.3863	0.2151	2.4474	0.1525	0.1158	2.5531	0.5160	3.677E-2	0.1746	0.2206	0.2977	0.2036	0.2259	0.2728	0.2442	0.2491	0.2450	0.2617	0.3202	0.2488	0.1967	0.2343	0.3584	2.1976	1.2886	5.0214E-4	6.5722E-4	5.1934E-4	1.1957	6.0737E-2	2.677	19.868	417.695
245000000	0.6228	2.3458	0.2995	0.1056	2.3621	0.2641	0.3419	2.7634	0.2145	3.1833E-2	2.2538	0.3946	0.2942	2.0770	0.1403	0.2194	2.5584	0.7107	7.8083E-3	0.1865	0.2252	0.3020	0.2023	0.2297	0.2660	0.2458	0.2467	0.2427	0.2648	0.3403	0.2330	0.1812	0.2455	0.3594	2.2011	1.2703	4.9079E-4	5.77E-4	4.6822E-4	1.1648	3.8136E-2	8.148	20.656	452.167
246000000	0.4478	2.2220	0.2577	9.9565E-2	2.8058	0.1672	0.3256	2.8618	0.2315	4.2067E-2	2.1579	0.3811	0.4144	2.2109	0.1320	0.1296	2.4192	0.6939	3.5529E-2	0.1755	0.3959	0.2945	0.2038	0.2304	0.2714	0.2354	0.2430	0.2465	0.2752	0.3427	0.2383	0.1888	0.2302	0.3523	2.2184	1.2598	5.2877E-4	7.2958E-4	4.7895E-4	1.2985	-1.942E-2	3.490	22.861	450.684
247000000	0.5481	2.2119	0.2791	0.1254	2.4762	0.3594	0.4338	2.6780	0.2055	3.0597E-2	2.3575	0.2946	0.3385	2.1218	0.1078	6.6144E-2	2.9388	0.4270	4.4695E-2	0.1811	0.2118	0.2924	0.2064	0.2278	0.2734	0.2368	0.2555	0.2519	0.2559	0.3295	0.2685	0.1656	0.2364	0.3726	2.1976	1.1931	5.4856E-4	7.5027E-4	4.7972E-4	1.3354	8.9971E-2	8.002	19.410	433.498
248000000	0.7901	1.9466	0.2791	0.1168	2.6328	0.2347	0.3517	2.6107	0.2374	1.6605E-2	2.3827	0.4008	0.3512	2.2203	0.2519	7.1959E-2	2.6989	0.4057	4.5577E-2	0.1630	0.3372	0.2918	0.2134	0.2339	0.2609	0.2356	0.2422	0.2518	0.2703	0.3371	0.2387	0.1758	0.2483	0.3473	2.2094	1.3244	4.8825E-4	6.6613E-4	4.4901E-4	1.3626	0.1694	10.231	22.853	462.334
249000000	0.5881	2.1902	0.3169	0.1247	2.5227	0.2574	0.4115	2.3871	0.1779	1.4827E-2	2.6868	0.3218	0.3192	2.0730	0.2489	5.4264E-2	2.7955	0.5092	4.0088E-2	0.1699	0.2188	0.3014	0.1997	0.2380	0.2609	0.2440	0.2384	0.2533	0.2643	0.3467	0.2471	0.1814	0.2248	0.3908	2.1762	1.1423	5.5197E-4	8.1415E-4	4.7114E-4	1.5245	8.7648E-2	12.377	24.465	449.750
250000000	0.4858	2.2458	0.2982	0.1122	2.5654	0.2926	0.3865	2.7204	0.2157	2.6446E-2	2.2463	0.4046	0.3941	2.6270	0.1590	4.0476E-2	2.4647	0.3147	1.3278E-2	0.1707	0.2053	0.2983	0.2050	0.2264	0.2702	0.2386	0.2512	0.2400	0.2701	0.3171	0.2436	0.1871	0.2523	0.3353	2.2956	1.1144	5.2715E-4	6.5289E-4	4.8696E-4	1.3231	5.1676E-2	5.133	20.603	458.978
251000000	0.5593	2.2029	0.3251	0.1510	2.4800	0.2816	0.3457	2.7925	0.1803	1.0609E-2	2.2944	0.3765	0.2228	1.8707	0.1650	7.469E-2	3.0435	0.6234	3.4442E-2	0.1634	0.2473	0.2947	0.2130	0.2235	0.2688	0.2344	0.2531	0.2461	0.2664	0.3646	0.2344	0.1648	0.2362	0.3525	2.2324	1.2113	5.7416E-4	7.0029E-4	5.005E-4	1.2716	8.1612E-2	1.717	22.772	437.575
252000000	0.5935	2.0251	0.2087	0.1246	2.7947	0.2533	0.3819	2.8444	0.2215	2.1572E-2	2.1818	0.3488	0.2394	2.3555	0.1750	0.2303	2.5190	0.4809	2.6346E-2	0.1835	0.2258	0.3075	0.2070	0.2257	0.2598	0.2241	0.2565	0.2647	0.2547	0.3512	0.2331	0.1870	0.2288	0.3917	2.1593	1.1936	6.1145E-4	7.9644E-4	5.01E-4	1.3582	1.853E-2	7.295	20.477	422.825
253000000	0.5751	2.2033	0.3123	8.6739E-2	2.6256	0.1970	0.3557	2.7584	0.1600	3.208E-3	2.3690	0.3536	0.3072	2.4847	0.1520	0.1667	2.4610	0.4284	1.3145E-2	0.1762	0.1746	0.3000	0.1979	0.2308	0.2712	0.2360	0.2424	0.2426	0.2790	0.3217	0.2343	0.2040	0.2400	0.3558	2.2278	1.2045	5.1613E-4	6.5102E-4	4.4764E-4	1.3652	9.4015E-2	3.889	23.697	471.489
254000000	0.5594	2.2433	0.3460	9.8961E-2	2.5817	0.1706	0.3731	2.5664	0.2177	3.2923E-2	2.3513	0.4586	0.3425	2.7031	0.2046	0.1127	2.1093	0.5278	2.3226E-2	0.1644	0.3092	0.2990	0.2052	0.2323	0.2636	0.2476	0.2583	0.2311	0.2630	0.3262	0.2736	0.1654	0.2348	0.3802	2.1731	1.2243	4.956E-4	5.9657E-4	4.7251E-4	1.3448	0.1703	4.716	21.560	445.716
255000000	0.6610	2.4036	0.2843	7.6672E-2	2.3063	0.2682	0.3414	2.7028	0.1562	3.3177E-2	2.4294	0.3371	0.3290	2.7141	0.1614	8.4423E-2	2.2976	0.4136	1.3583E-2	0.1431	0.1274	0.2963	0.2057	0.2286	0.2694	0.2373	0.2417	0.2499	0.2711	0.3351	0.2558	0.1763	0.2328	0.3667	2.1663	1.3385	4.5595E-4	5.9852E-4	4.6776E-4	1.3463	8.8311E-2	2.675	22.816	448.220
256000000	0.5244	2.2948	0.3407	0.1119	2.5274	0.2007	0.3368	2.8025	0.2489	2.3115E-2	2.1843	0.4044	0.2343	2.3263	0.1799	7.478E-2	2.8625	0.3222	4.9489E-3	0.1713	0.2078	0.3023	0.2004	0.2307	0.2665	0.2474	0.2482	0.2455	0.2590	0.3484	0.2376	0.1777	0.2363	0.3575	2.1959	1.3006	5.5566E-4	6.4371E-4	5.2344E-4	1.2827	7.2008E-2	2.877	20.545	428.151
257000000	0.3979	2.4602	0.2869	7.017E-2	2.5271	0.2577	0.4421	2.5755	0.1763	1.6761E-2	2.4713	0.3180	0.2204	2.5076	0.2483	5.6695E-2	2.4916	0.4753	6.1E-3	0.1807	0.2394	0.3018	0.2129	0.2191	0.2661	0.2516	0.2351	0.2487	0.2647	0.3262	0.2543	0.1934	0.2260	0.3677	2.2119	1.1776	5.1827E-4	6.5943E-4	4.6553E-4	1.5077	0.1033	9.080	28.535	457.630
258000000	0.6848	1.9732	0.2923	0.1074	2.6790	0.2633	0.3334	2.7924	0.1477	2.5413E-2	2.2811	0.4199	0.3032	2.1361	0.1140	5.9443E-2	2.8452	0.5421	3.2531E-2	0.1746	0.2252	0.3028	0.2054	0.2317	0.2601	0.2315	0.2541	0.2448	0.2696	0.3480	0.2521	0.1684	0.2315	0.3542	2.2349	1.1910	5.078E-4	5.4641E-4	4.8643E-4	1.1658	0.1599	3.628	20.667	444.066
259000000	0.5543	2.1812	0.3091	9.2545E-2	2.5843	0.2785	0.4782	2.7783	0.1295	2.8478E-2	2.2165	0.3690	0.3956	2.7144	8.8004E-2	0.1303	2.2237	0.4480	8.6905E-3	0.2004	0.2610	0.3010	0.2062	0.2278	0.2651	0.2401	0.2506	0.2466	0.2627	0.3287	0.2362	0.1810	0.2542	0.3415	2.2837	1.1123	5.6617E-4	6.7905E-4	4.9074E-4	1.4242	4.0109E-2	2.269	20.638	426.832
260000000	0.6754	2.1995	0.2435	8.1876E-2	2.5159	0.2839	0.4377	2.6981	0.1766	2.3328E-2	2.2645	0.3998	0.3337	2.3984	0.1720	0.1037	2.5786	0.4136	2.0171E-2	0.1837	0.2629	0.3084	0.2000	0.2219	0.2696	0.2502	0.2507	0.2504	0.2488	0.3389	0.2373	0.2007	0.2231	0.3847	2.2228	1.0260	6.2054E-4	8.4729E-4	5.2789E-4	1.3367	1.047E-2	1.093	19.676	421.759
261000000	0.6246	2.1596	0.2702	0.2209	2.4561	0.2686	0.3978	2.7473	0.2219	4.013E-2	2.2074	0.3854	0.1963	2.8097	0.1225	6.5035E-2	2.3634	0.4431	2.1558E-2	0.1575	0.1764	0.2966	0.2020	0.2215	0.2799	0.2359	0.2496	0.2411	0.2734	0.3338	0.2455	0.1825	0.2382	0.3482	2.2774	1.0885	5.9264E-4	7.8595E-4	4.888E-4	1.3174	2.8666E-2	2.556	22.239	429.206
262000000	0.6946	2.0139	0.2973	0.1361	2.5919	0.2661	0.4005	2.9853	0.1869	1.7871E-2	2.1039	0.3056	0.3912	2.5856	0.1174	6.4644E-2	2.2007	0.6405	6.4595E-3	0.1723	0.2394	0.3020	0.2095	0.2231	0.2655	0.2288	0.2560	0.2539	0.2613	0.3394	0.2489	0.1786	0.2330	0.3369	2.3019	1.0819	5.2446E-4	6.2155E-4	4.1803E-4	1.2261	0.1315	7.206	41.607	515.254
263000000	0.5166	2.2788	0.2818	9.8696E-2	2.5655	0.2586	0.3136	2.7351	0.2113	3.9443E-2	2.3294	0.3712	0.4537	2.3222	8.8272E-2	8.5564E-2	2.6733	0.3770	5.8674E-2	0.1629	0.1933	0.3012	0.2029	0.2305	0.2653	0.2352	0.2477	0.2450	0.2721	0.3210	0.2544	0.1713	0.2533	0.3630	2.2480	1.0876	4.8415E-4	4.9193E-4	4.9539E-4	1.2325	0.1101	17.870	19.789	435.103
264000000	0.6181	2.3267	0.3205	0.1068	2.4251	0.2027	0.3544	2.8365	0.1550	4.9133E-2	2.1830	0.4219	0.2029	2.3323	0.1775	4.7164E-2	2.9297	0.3104	9.3181E-3	0.1859	0.1941	0.2959	0.2111	0.2225	0.2705	0.2336	0.2480	0.2445	0.2739	0.3436	0.2535	0.1779	0.2250	0.3863	2.2139	1.0453	6.2407E-4	7.8314E-4	5.4264E-4	1.4547	2.9842E-2	12.837	20.598	405.901
265000000	0.4926	2.0619	0.3556	0.1374	2.7968	0.1556	0.3363	2.6697	0.2170	1.2366E-2	2.4179	0.3467	0.3737	2.0222	0.1047	0.1723	2.7551	0.5720	4.9859E-2	0.1859	0.1119	0.2962	0.2175	0.2216	0.2647	0.2397	0.2519	0.2480	0.2604	0.3381	0.2513	0.1806	0.2299	0.3374	2.3104	1.0495	5.5993E-4	7.783E-4	5.0176E-4	1.4765	6.3024E-3	18.543	22.460	424.332
266000000	0.6672	2.0372	0.2487	0.1270	2.7256	0.1942	0.3234	2.8539	0.2550	4.8534E-2	2.1574	0.3617	0.2879	2.5016	0.2772	4.2349E-2	2.2280	0.6630	9.5392E-3	0.1791	0.3710	0.2967	0.2010	0.2407	0.2617	0.2348	0.2526	0.2419	0.2706	0.3503	0.2605	0.1755	0.2138	0.3458	2.2503	1.1962	5.6302E-4	6.9055E-4	5.3497E-4	1.2942	4.9499E-2	2.708	19.878	420.011
267000000	0.4267	2.2020	0.2873	0.1154	2.6902	0.2785	0.3216	2.8040	0.1787	3.7192E-2	2.2229	0.4356	0.3399	2.3191	0.1664	0.1613	2.5768	0.4364	2.7328E-2	0.1886	0.2883	0.3016	0.2097	0.2259	0.2628	0.2451	0.2610	0.2359	0.2580	0.3498	0.2243	0.1943	0.2315	0.3472	2.2222	1.2811	5.2893E-4	7.1183E-4	5.1369E-4	1.4540	7.5878E-2	1.424	23.627	442.106
268000000	0.6120	2.2181	0.4105	9.4339E-2	2.3606	0.3044	0.3456	2.6753	0.1715	2.1651E-2	2.3907	0.3953	0.2793	2.2139	0.3186	4.546E-2	2.6652	0.4777	2.5606E-2	0.1785	5.5686E-2	0.3005	0.2096	0.2334	0.2565	0.2487	0.2520	0.2315	0.2677	0.3186	0.2541	0.1806	0.2466	0.3831	2.1614	1.2445	4.8739E-4	5.5766E-4	4.9523E-4	1.3362	1.8798E-3	8.382	20.261	412.379
269000000	0.6088	2.3491	0.3736	0.1324	2.2996	0.2365	0.3651	2.6705	0.1922	5.6359E-2	2.2872	0.4287	0.3103	2.0837	0.1159	8.2651E-2	3.0439	0.3636	3.3013E-2	0.1833	0.2242	0.3020	0.2047	0.2224	0.2709	0.2320	0.2562	0.2452	0.2666	0.3603	0.2299	0.1760	0.2337	0.3746	2.2404	1.0352	5.6486E-4	7.5823E-4	4.9483E-4	1.3190	6.5221E-2	7.678	21.322	432.851
270000000	0.5853	2.1142	0.3028	6.9951E-2	2.7072	0.2204	0.3626	2.8325	0.1581	4.8359E-2	2.2160	0.3824	0.3116	2.5148	9.948E-2	4.0601E-2	2.5100	0.5236	1.5665E-2	0.1916	0.1786	0.3067	0.2061	0.2227	0.2645	0.2438	0.2426	0.2372	0.2764	0.3431	0.2501	0.1715	0.2353	0.3663	2.2468	1.0697	5.8904E-4	7.3737E-4	5.1188E-4	1.3417	7.7571E-2	14.865	22.985	426.481
271000000	0.5276	2.1623	0.2886	0.1543	2.5217	0.3456	0.3579	2.6883	0.1978	1.8951E-2	2.4282	0.3088	0.4943	2.5372	0.1467	3.8552E-2	2.4982	0.2852	6.0853E-2	0.1820	0.2166	0.3049	0.2087	0.2193	0.2671	0.2469	0.2457	0.2405	0.2669	0.3436	0.2531	0.1631	0.2402	0.3557	2.2449	1.1471	6.0532E-4	7.6534E-4	5.3954E-4	1.3185	2.2583E-2	29.321	20.457	421.154
272000000	0.4944	2.3672	0.3539	0.1154	2.5202	0.1489	0.3266	2.9827	0.2359	1.617E-2	2.1194	0.3192	0.3324	2.4304	0.1372	0.1193	2.4112	0.5695	2.5288E-2	0.1945	0.2226	0.2955	0.2020	0.2293	0.2732	0.2320	0.2588	0.2328	0.2764	0.3510	0.2569	0.1712	0.2208	0.3382	2.2761	1.1605	5.8515E-4	8.1127E-4	5.2057E-4	1.4312	0.1994	19.128	20.105	423.447
273000000	0.5497	2.3036	0.2593	0.1118	2.5472	0.2285	0.3454	2.8473	0.2260	2.7546E-2	2.1518	0.4020	0.1359	2.6102	6.0334E-2	9.8757E-2	2.6468	0.4480	3.6863E-2	0.1775	0.2211	0.2938	0.2152	0.2271	0.2639	0.2435	0.2452	0.2442	0.2671	0.3155	0.2521	0.1974	0.2349	0.3554	2.2595	1.1004	5.4106E-4	7.4032E-4	4.6321E-4	1.4235	0.1091	2.802	21.081	451.873
274000000	0.5039	2.4131	0.1897	0.1005	2.6025	0.1903	0.4398	2.7397	0.1757	2.4021E-2	2.2644	0.3565	0.2440	2.3989	0.1658	6.1879E-2	2.5981	0.5313	3.9903E-3	0.1706	0.2006	0.2998	0.2109	0.2239	0.2654	0.2413	0.2418	0.2476	0.2693	0.3480	0.2493	0.1646	0.2381	0.3685	2.2246	1.1297	5.3732E-4	6.443E-4	4.888E-4	1.3265	9.533E-2	18.026	21.300	433.985
