state	skygrid.logPopSize1	skygrid.logPopSize2	skygrid.logPopSize3	skygrid.logPopSize4	skygrid.logPopSize5	skygrid.logPopSize6	skygrid.logPopSize7	skygrid.logPopSize8	skygrid.logPopSize9	skygrid.logPopSize10	skygrid.logPopSize11	skygrid.logPopSize12	skygrid.logPopSize13	skygrid.logPopSize14	skygrid.logPopSize15	skygrid.logPopSize16	skygrid.logPopSize17	skygrid.logPopSize18	skygrid.logPopSize19	skygrid.logPopSize20	skygrid.logPopSize21	skygrid.logPopSize22	skygrid.logPopSize23	skygrid.logPopSize24	skygrid.logPopSize25	skygrid.logPopSize26	skygrid.logPopSize27	skygrid.logPopSize28	skygrid.logPopSize29	skygrid.logPopSize30	skygrid.logPopSize31	skygrid.logPopSize32	skygrid.logPopSize33	skygrid.logPopSize34	skygrid.logPopSize35	skygrid.logPopSize36	skygrid.logPopSize37	skygrid.logPopSize38	skygrid.logPopSize39	skygrid.logPopSize40	skygrid.logPopSize41	skygrid.logPopSize42	skygrid.logPopSize43	skygrid.logPopSize44	skygrid.logPopSize45	skygrid.logPopSize46	skygrid.logPopSize47	skygrid.logPopSize48	skygrid.logPopSize49	skygrid.logPopSize50
1000000	3.150	3.489	3.579	3.900	4.218	3.436	3.091	3.268	3.151	3.259	3.113	3.381	2.577	2.863	2.917	3.020	2.866	2.940	2.779	2.256	2.644	3.051	2.903	2.815	3.425	3.138	2.014	2.000	1.786	1.607	2.090	2.532	2.473	3.021	2.922	2.697	2.447	2.318	2.404	1.844	1.307	0.715	0.309	0.910	0.689	0.477	0.922	0.611	1.079	0.733
2000000	3.624	3.842	4.017	3.614	3.584	3.503	3.819	3.609	3.442	3.472	3.173	3.011	2.451	2.540	2.064	2.543	2.690	2.788	2.705	2.556	2.764	2.518	2.418	2.149	1.977	2.267	2.170	2.209	1.985	2.344	2.330	2.352	2.120	1.821	1.944	1.731	1.804	1.619	1.186	0.993	1.376	1.221	1.593	2.024	1.988	2.298	1.774	2.056	1.592	1.576
3000000	2.059	4.106	5.022	4.102	4.501	3.742	3.169	3.487	3.654	2.898	3.376	2.631	2.372	3.108	2.404	2.130	3.048	3.949	3.820	3.608	3.206	2.774	1.554	2.002	2.830	3.730	3.236	1.671	2.191	1.942	2.403	3.178	4.544	4.364	4.133	3.115	3.041	3.297	1.705	0.841	0.543	1.898	0.251	0.881	0.666	1.050	0.704	0.195	-0.364	0.126
4000000	3.043	3.648	4.116	4.514	4.220	3.705	3.474	3.287	3.033	3.004	3.036	2.930	2.397	2.819	2.955	3.225	3.218	3.160	3.236	2.967	2.846	2.630	2.628	2.288	2.605	2.201	2.000	2.178	2.254	2.026	2.008	1.728	2.256	2.562	2.212	2.105	2.472	1.832	1.513	0.915	0.701	0.839	1.002	1.685	1.773	1.457	1.077	0.676	0.070	0.122
5000000	1.650	4.894	4.128	4.930	3.600	3.947	5.507	2.996	3.378	3.160	3.716	3.336	2.261	3.221	4.016	2.558	2.221	3.247	3.402	3.910	4.341	2.844	2.366	3.933	3.471	3.628	5.074	4.591	3.109	2.171	1.728	0.697	2.490	4.173	3.610	2.506	4.146	2.348	1.826	1.436	0.582	0.919	1.609	1.430	1.870	1.545	1.355	1.194	1.491	-0.834
6000000	1.524	3.583	3.350	4.141	3.375	3.760	3.278	3.146	3.541	2.734	3.517	2.995	3.047	2.978	3.631	2.035	3.118	3.095	4.060	3.205	3.582	2.722	2.911	1.420	1.480	1.479	1.134	2.016	2.574	1.967	1.817	1.901	2.105	3.711	3.314	4.078	2.475	1.843	2.048	1.540	1.864	1.671	1.313	2.717	2.227	1.671	1.001	0.276	-0.280	-1.344
7000000	1.427	4.024	3.705	4.271	3.355	3.537	3.834	3.016	3.252	3.112	3.440	3.379	2.513	2.683	2.711	3.049	3.449	3.147	3.758	3.057	2.849	2.791	3.310	2.135	2.730	2.147	3.008	3.212	2.266	1.789	1.965	1.935	3.090	3.051	2.264	2.336	2.426	2.580	2.960	2.714	1.343	2.090	1.180	1.847	1.408	1.407	1.328	0.361	0.147	-0.501
8000000	3.762	3.537	3.680	3.575	3.641	3.545	3.453	3.383	3.294	3.111	3.524	3.449	3.102	3.181	2.952	2.702	2.819	2.882	2.779	2.693	2.757	2.890	2.461	2.666	2.182	2.401	2.468	2.376	2.515	2.452	2.352	2.600	2.391	2.499	2.019	1.913	1.976	1.803	1.937	1.825	1.845	1.461	1.748	1.606	1.750	1.388	1.256	1.275	1.313	1.238
9000000	2.251	3.672	4.386	3.894	3.323	3.172	3.383	3.352	3.759	3.190	3.447	3.332	2.323	2.350	3.613	2.412	3.484	4.692	3.277	3.318	2.585	2.450	3.384	2.940	2.068	3.001	2.557	2.586	2.737	2.401	2.862	3.191	2.009	2.586	2.268	2.713	2.779	2.545	2.567	1.523	0.786	1.315	1.143	1.222	1.341	0.382	0.243	-1.036	-0.927	-1.168
10000000	3.175	4.089	4.161	4.204	3.791	3.485	3.629	3.348	3.001	3.279	3.167	3.073	2.906	2.960	3.049	2.825	2.792	2.804	3.000	2.702	2.530	2.612	2.476	2.236	1.946	2.456	2.247	2.189	1.883	1.901	1.727	1.989	2.197	2.316	2.395	2.032	2.091	1.780	1.873	1.793	1.365	1.258	1.667	1.564	1.581	1.268	1.094	0.957	1.100	1.059
11000000	1.956	3.688	3.977	3.929	3.675	3.507	3.331	3.430	3.036	3.079	3.240	3.762	2.500	3.079	2.994	2.826	2.762	2.386	3.304	2.433	1.651	2.733	2.428	2.577	2.829	2.301	2.728	2.717	2.005	1.867	1.887	2.496	3.178	3.523	3.077	2.243	1.959	2.028	1.225	1.499	1.302	1.645	1.792	1.280	0.137	0.024	0.332	0.396	0.329	0.049
12000000	2.686	4.369	3.491	4.683	3.811	3.641	3.180	3.275	2.994	3.239	2.689	3.168	2.518	2.660	4.092	3.038	2.663	3.862	3.185	2.809	2.712	2.852	2.892	2.129	2.676	2.013	2.437	2.438	1.691	1.489	1.221	0.902	1.827	1.829	2.021	2.307	2.404	1.435	3.046	2.173	2.509	1.383	1.972	1.559	0.882	0.790	0.368	-0.812	-1.138	-0.860
13000000	2.735	3.957	4.011	4.058	3.735	3.486	3.380	3.625	3.103	3.143	3.499	3.175	2.938	2.736	3.092	3.007	2.863	2.354	2.768	2.554	2.801	3.117	2.749	3.118	2.683	2.518	2.149	2.030	2.022	2.504	2.368	2.031	1.409	1.607	1.512	1.524	1.329	1.768	1.623	1.307	1.369	1.876	1.421	1.327	1.217	0.663	0.273	0.567	0.600	0.171
14000000	3.778	3.719	3.991	4.092	4.009	3.705	3.468	3.342	3.352	3.103	3.229	3.093	2.908	3.021	3.142	2.966	3.100	3.169	2.880	2.855	2.899	2.433	2.475	2.138	1.903	2.713	2.570	2.190	2.176	2.395	2.599	2.543	2.525	2.577	3.171	3.120	2.780	2.563	2.275	2.191	2.096	1.835	1.714	1.684	1.826	1.984	1.952	1.939	1.783	1.181
15000000	2.424	3.608	4.417	3.839	3.600	3.493	3.423	3.249	3.425	3.495	4.003	3.479	2.444	2.969	2.943	3.248	3.531	3.785	3.520	3.486	3.176	3.239	2.624	2.733	2.927	3.327	3.424	3.180	2.752	1.939	2.165	2.842	2.520	2.555	2.347	1.659	1.690	1.738	1.543	1.099	1.067	1.226	1.333	0.667	-0.632	-0.993	-0.436	-0.999	-1.598	-1.292
16000000	1.483	3.903	4.158	3.773	3.177	3.092	4.074	3.521	3.474	2.504	3.172	4.108	2.233	3.605	3.030	2.835	2.606	3.536	3.277	3.443	3.235	1.195	2.944	4.781	3.326	1.518	2.805	2.244	1.962	1.792	2.671	3.012	1.414	2.232	3.092	2.439	1.805	1.529	1.957	1.914	2.800	2.053	-0.213	2.484	1.326	1.069	0.781	-0.189	-0.656	-1.032
17000000	1.961	4.478	4.862	4.694	4.131	4.158	3.415	2.989	4.138	3.353	3.095	3.183	2.345	3.269	2.539	3.036	3.855	3.665	4.541	3.264	3.144	3.154	1.526	1.884	3.002	1.932	2.969	2.461	1.710	1.663	2.367	2.264	1.997	2.114	2.021	2.329	2.905	2.972	2.735	0.498	2.725	1.899	1.646	1.971	1.978	0.549	0.666	-0.041	0.599	-1.300
18000000	3.297	3.487	3.665	3.958	3.660	3.646	3.586	3.403	3.354	3.230	3.310	2.981	3.058	2.981	2.908	2.799	3.109	3.179	3.286	3.317	3.009	2.975	2.832	2.996	3.138	2.944	2.804	2.706	2.899	2.611	2.200	2.002	1.928	1.810	1.765	1.420	1.442	1.387	1.160	0.961	0.861	1.075	1.156	1.578	1.386	1.480	1.597	1.535	1.296	1.106
19000000	2.678	3.843	4.410	4.858	4.026	3.755	4.226	3.342	3.266	3.348	3.082	2.904	2.810	2.814	2.969	3.038	3.232	3.538	3.490	3.446	3.036	2.235	2.642	2.476	2.251	2.456	2.757	3.352	3.414	2.950	3.197	3.110	3.360	2.125	2.171	2.120	2.247	2.098	1.866	1.840	1.671	1.627	2.059	2.073	1.384	1.265	0.599	0.621	-0.152	0.044
20000000	3.100	3.942	4.858	4.759	3.703	4.018	4.431	3.118	2.824	3.416	4.178	3.603	2.752	2.966	4.367	2.805	2.698	3.428	3.741	4.059	2.038	1.977	2.518	3.584	2.880	2.086	2.369	2.592	2.735	3.143	3.114	2.999	3.076	3.607	3.007	2.239	3.203	2.456	1.834	2.043	0.671	-0.162	1.071	1.410	2.309	1.742	0.877	0.692	0.586	0.272
