state	cp12.gtr.rates.rateAC	cp12.gtr.rates.rateAG	cp12.gtr.rates.rateAT	cp12.gtr.rates.rateCG	cp12.gtr.rates.rateCT	cp12.gtr.rates.rateGT	cp3.gtr.rates.rateAC	cp3.gtr.rates.rateAG	cp3.gtr.rates.rateAT	cp3.gtr.rates.rateCG	cp3.gtr.rates.rateCT	cp3.gtr.rates.rateGT	nc.gtr.rates.rateAC	nc.gtr.rates.rateAG	nc.gtr.rates.rateAT	nc.gtr.rates.rateCG	nc.gtr.rates.rateCT	nc.gtr.rates.rateGT	cp12.alpha	cp3.alpha	nc.alpha	cp12.frequencies1	cp12.frequencies2	cp12.frequencies3	cp12.frequencies4	cp3.frequencies1	cp3.frequencies2	cp3.frequencies3	cp3.frequencies4	nc.frequencies1	nc.frequencies2	nc.frequencies3	nc.frequencies4	cp12.mu	cp3.mu	nc.mu	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	skygrid.precision	rootHeight	treeLength
55000000	0.5872	2.4089	0.3660	0.1080	2.3350	0.1949	0.3811	2.7248	0.1773	1.8093E-2	2.3270	0.3718	0.3778	2.5535	0.2184	2.1199E-2	2.2748	0.5543	3.3422E-2	0.1937	0.2013	0.2980	0.1987	0.2316	0.2718	0.2457	0.2420	0.2436	0.2687	0.3411	0.2501	0.1776	0.2312	0.3490	2.2731	1.0977	5.754E-4	8.4646E-4	5.4243E-4	1.4262	5.0696E-2	10.543	21.444	407.484
56000000	0.5184	2.0309	0.4171	0.1417	2.6279	0.2639	0.4375	2.7173	0.2367	2.9362E-2	2.2738	0.3053	0.4248	2.0133	0.2239	3.9758E-2	2.9488	0.3494	2.7483E-2	0.1561	0.1914	0.3007	0.2087	0.2351	0.2555	0.2487	0.2381	0.2491	0.2641	0.3723	0.2162	0.1892	0.2223	0.3823	2.1834	1.1754	5.1045E-4	5.5506E-4	4.7907E-4	1.1544	2.7721E-2	1.258	19.655	427.044
57000000	0.4995	2.1783	0.2952	0.1690	2.5655	0.2925	0.3918	2.7507	0.2231	2.1784E-2	2.3642	0.2484	0.3480	2.5751	0.3264	0.1123	2.2742	0.3639	1.6403E-2	0.1765	0.1850	0.2966	0.2108	0.2295	0.2631	0.2355	0.2439	0.2463	0.2742	0.3390	0.2549	0.1811	0.2250	0.3796	2.1844	1.1902	7.136E-4	9.8464E-4	5.479E-4	1.2966	6.683E-3	2.152	19.795	384.119
58000000	0.5693	2.2113	0.3364	0.1530	2.5309	0.1991	0.3384	2.8728	0.2157	2.3066E-2	2.1168	0.4332	0.1699	2.2248	0.1819	6.7074E-2	2.9378	0.4185	3.6849E-2	0.1910	0.2111	0.2962	0.2079	0.2267	0.2692	0.2384	0.2483	0.2354	0.2779	0.3376	0.2420	0.1838	0.2366	0.3690	2.2090	1.1790	6.6301E-4	7.9186E-4	5.6554E-4	1.1682	4.3587E-2	1.469	19.262	398.345
59000000	0.5600	2.2710	0.2805	9.8908E-2	2.5737	0.2159	0.3442	2.8536	0.2275	3.5334E-2	2.1956	0.3437	0.2919	2.0277	0.1556	0.1164	2.7818	0.6266	2.9397E-2	0.1743	0.2101	0.3014	0.2035	0.2283	0.2668	0.2400	0.2378	0.2521	0.2701	0.3639	0.2451	0.1728	0.2182	0.3635	2.2079	1.2202	5.4889E-4	7.2188E-4	4.9145E-4	1.4508	1.3985E-2	1.771	22.008	441.381
60000000	0.5092	2.1473	0.3346	0.1231	2.6084	0.2774	0.4360	2.8258	0.1834	2.5939E-2	2.0841	0.4448	0.4282	2.1817	0.3648	8.2262E-2	2.4248	0.5181	4.9208E-2	0.1603	0.2917	0.2951	0.2099	0.2289	0.2661	0.2330	0.2509	0.2351	0.2809	0.3482	0.2412	0.1681	0.2425	0.3541	2.2348	1.1922	6.2505E-4	7.7062E-4	5.4471E-4	1.3649	7.6956E-2	8.603	19.838	410.249
61000000	0.6932	2.1070	0.3118	9.1045E-2	2.5466	0.2503	0.3302	2.8291	0.2264	3.2337E-2	2.2083	0.3736	0.2974	2.1067	0.1554	5.0298E-2	2.7344	0.6558	2.8111E-2	0.1710	0.3298	0.3024	0.2055	0.2303	0.2618	0.2406	0.2393	0.2551	0.2650	0.3258	0.2549	0.1891	0.2303	0.3537	2.2892	1.0118	5.5701E-4	7.1537E-4	5.0312E-4	1.3881	0.1166	8.549	21.114	418.439
62000000	0.6588	2.0856	0.3812	0.1258	2.5292	0.2194	0.3805	2.9504	0.1952	2.0978E-2	2.1454	0.3074	0.2470	1.9964	0.1722	0.1096	2.8943	0.5804	1.427E-2	0.1756	0.2300	0.2963	0.2140	0.2306	0.2591	0.2332	0.2423	0.2486	0.2759	0.3629	0.2341	0.1894	0.2136	0.3900	2.2151	1.0163	5.8847E-4	7.2723E-4	4.8552E-4	1.2762	1.6775E-2	1.417	19.873	432.315
63000000	0.5536	2.1404	0.2517	0.1016	2.7035	0.2492	0.3697	2.6331	0.2004	4.0848E-2	2.2486	0.5073	0.4377	2.2303	0.2283	1.5438E-2	2.6643	0.4240	3.5384E-2	0.1868	0.1971	0.3054	0.2005	0.2316	0.2625	0.2415	0.2550	0.2382	0.2653	0.3339	0.2521	0.1841	0.2298	0.3818	2.2399	0.9880	5.0423E-4	5.9029E-4	4.9898E-4	1.1521	0.1009	1.970	20.635	428.323
64000000	0.6915	2.1339	0.2947	8.097E-2	2.5277	0.2711	0.2837	2.9645	0.1426	5.5044E-2	2.1830	0.3712	0.3380	2.2779	0.1696	4.9211E-3	2.7760	0.4335	6.3235E-2	0.1967	0.1972	0.3012	0.1985	0.2270	0.2732	0.2478	0.2415	0.2377	0.2730	0.3302	0.2553	0.1958	0.2187	0.3534	2.2362	1.1922	5.1513E-4	5.5608E-4	5.072E-4	1.1699	3.508E-2	11.288	21.441	424.607
65000000	0.5410	2.2899	0.3199	0.1498	2.4206	0.2788	0.3515	2.8060	0.1527	5.6416E-2	2.3019	0.3315	0.2936	2.3157	0.1214	0.2324	2.6022	0.4348	1.5484E-2	0.1609	0.2548	0.3004	0.1979	0.2304	0.2713	0.2510	0.2439	0.2409	0.2642	0.3312	0.2464	0.1974	0.2251	0.3490	2.2503	1.1747	5.4748E-4	6.6347E-4	5.1796E-4	1.2761	0.1428	2.823	20.371	421.399
66000000	0.5078	2.1125	0.2471	0.1656	2.7058	0.2611	0.3843	2.9020	0.1911	1.8178E-2	2.1669	0.3376	0.2626	2.5818	0.1623	2.0684E-2	2.4255	0.5471	3.0166E-2	0.1797	0.3560	0.2979	0.2058	0.2296	0.2667	0.2349	0.2520	0.2477	0.2655	0.3688	0.2473	0.1543	0.2296	0.3744	2.2090	1.1424	6.55E-4	9.318E-4	5.3996E-4	1.3892	8.8927E-2	13.683	21.655	406.204
67000000	0.6955	1.9261	0.4639	0.1201	2.4957	0.2987	0.4261	2.6080	0.1999	5.3435E-2	2.3544	0.3582	0.3293	2.0801	0.1354	9.435E-2	2.9094	0.4514	9.6916E-3	0.1727	0.3942	0.3006	0.2031	0.2320	0.2643	0.2576	0.2356	0.2489	0.2579	0.3233	0.2525	0.1851	0.2392	0.3502	2.2310	1.2319	5.6983E-4	7.5352E-4	5.1403E-4	1.2670	5.3027E-2	5.021	20.513	410.848
68000000	0.5054	2.2488	0.3006	0.1069	2.5543	0.2840	0.4229	2.6624	0.1791	2.6274E-2	2.3725	0.3369	0.3845	2.5651	0.1548	0.1360	2.1684	0.5911	2.5622E-2	0.1951	0.2177	0.3083	0.2043	0.2281	0.2593	0.2460	0.2420	0.2418	0.2701	0.3312	0.2706	0.1722	0.2259	0.3419	2.2438	1.2446	5.9528E-4	7.4076E-4	5.2203E-4	1.3461	0.1409	14.489	19.770	425.041
69000000	0.4817	2.4103	0.2250	0.1021	2.5399	0.2410	0.3597	2.7200	0.2748	3.2752E-2	2.2616	0.3511	0.3240	2.0143	0.2026	0.2142	2.6015	0.6433	2.7114E-2	0.1806	0.2463	0.2998	0.2007	0.2310	0.2686	0.2354	0.2569	0.2450	0.2627	0.3377	0.2715	0.1662	0.2246	0.3521	2.2343	1.2074	5.445E-4	6.8508E-4	4.8993E-4	1.3808	8.2106E-2	5.206	21.753	451.465
70000000	0.5404	2.0545	0.2915	7.2595E-2	2.7950	0.2460	0.4174	2.8585	0.2162	2.9917E-2	2.1437	0.3342	0.2560	2.4216	0.1409	2.7027E-2	2.5861	0.5683	2.2021E-2	0.1934	0.2445	0.2947	0.1996	0.2314	0.2742	0.2344	0.2410	0.2570	0.2675	0.3488	0.2563	0.1836	0.2113	0.3868	2.2143	1.0412	5.7655E-4	8.502E-4	5.2671E-4	1.3055	3.2033E-2	10.648	19.745	424.694
71000000	0.5773	2.0896	0.3113	3.5545E-2	2.6954	0.2907	0.3946	2.7949	0.1979	1.8678E-2	2.2449	0.3490	0.2480	2.3382	0.1530	7.5852E-2	2.8128	0.3721	7.4441E-3	0.1708	0.2474	0.2956	0.2068	0.2343	0.2632	0.2344	0.2413	0.2446	0.2797	0.3260	0.2542	0.1862	0.2336	0.3655	2.2136	1.1875	5.06E-4	6.3274E-4	5.1145E-4	1.2317	9.7437E-2	5.847	19.845	411.150
72000000	0.5264	2.1877	0.2434	8.22E-2	2.7011	0.2591	0.3967	2.7568	0.1993	2.7852E-2	2.2676	0.3517	0.2562	2.1432	0.2052	7.6649E-2	2.7588	0.5599	5.5017E-2	0.1725	0.1699	0.2937	0.2106	0.2316	0.2640	0.2461	0.2470	0.2349	0.2720	0.3408	0.2394	0.1908	0.2291	0.3495	2.2169	1.2841	5.0518E-4	6.4449E-4	5.2053E-4	1.2514	8.8894E-2	11.722	21.392	434.045
73000000	0.5811	2.1635	0.2219	0.1548	2.5831	0.2956	0.3779	2.7518	0.1796	4.4098E-2	2.3058	0.3408	0.3224	2.3168	0.1544	4.8977E-2	2.8213	0.3361	1.2527E-2	0.1801	0.2592	0.3037	0.2015	0.2330	0.2618	0.2429	0.2504	0.2397	0.2669	0.3527	0.2378	0.1653	0.2442	0.3746	2.1704	1.2715	5.9013E-4	7.1526E-4	5.3826E-4	1.2593	0.1645	2.637	20.744	418.350
74000000	0.5783	2.1069	0.2552	7.8771E-2	2.7556	0.2251	0.4208	2.8709	0.1830	2.9028E-2	2.0903	0.4060	0.3665	2.1772	0.1763	0.1542	2.4334	0.6924	4.6091E-2	0.1961	0.2566	0.2931	0.2014	0.2327	0.2727	0.2393	0.2460	0.2419	0.2728	0.3190	0.2457	0.1902	0.2452	0.3484	2.2997	1.0117	5.7772E-4	7.4286E-4	5.304E-4	1.1793	9.8697E-2	12.303	23.559	426.193
75000000	0.5360	2.3870	0.2882	8.9336E-2	2.4725	0.2269	0.3793	2.7864	0.1750	1.1167E-2	2.2478	0.4004	0.3106	1.9524	0.2022	3.1295E-2	2.9540	0.5495	3.2773E-2	0.1762	0.1892	0.3096	0.2071	0.2221	0.2612	0.2328	0.2517	0.2463	0.2692	0.3417	0.2405	0.1882	0.2295	0.3563	2.2389	1.1639	5.6126E-4	6.4921E-4	5.1711E-4	1.1414	3.4161E-2	8.989	22.356	418.838
76000000	0.5848	2.2148	0.2598	0.1200	2.5443	0.2763	0.3434	2.8223	0.1823	4.2647E-2	2.2606	0.3488	0.2376	2.0573	0.1933	6.6729E-2	2.6001	0.8450	5.2074E-3	0.1601	0.2481	0.3018	0.2023	0.2293	0.2666	0.2367	0.2529	0.2404	0.2700	0.3528	0.2238	0.1698	0.2536	0.3644	2.2062	1.2196	5.4541E-4	7.3691E-4	4.8929E-4	1.4007	5.7642E-2	10.297	20.324	420.025
77000000	0.4154	2.1717	0.2821	0.2092	2.6021	0.3195	0.3739	2.5677	0.1833	2.2678E-2	2.4829	0.3695	0.2250	2.3736	9.2544E-2	0.1617	2.7436	0.4036	4.6515E-2	0.1816	0.3275	0.3081	0.2055	0.2250	0.2614	0.2470	0.2473	0.2409	0.2649	0.3407	0.2452	0.1775	0.2366	0.3434	2.2675	1.1539	5.1799E-4	5.6645E-4	4.8154E-4	1.0890	0.1444	1.282	20.016	438.377
78000000	0.5207	1.9543	0.2575	0.2127	2.8357	0.2189	0.3669	2.9137	0.1359	4.135E-2	2.1786	0.3635	0.2234	2.4629	0.1890	4.3552E-2	2.5570	0.5242	4.4035E-2	0.1662	0.2360	0.3013	0.1963	0.2316	0.2708	0.2405	0.2469	0.2453	0.2673	0.3667	0.2265	0.1756	0.2312	0.3430	2.1972	1.3941	5.1049E-4	6.0562E-4	5.3123E-4	1.1738	3.029E-2	19.963	19.412	403.945
79000000	0.7215	2.2274	0.2180	6.6453E-2	2.5201	0.2465	0.3886	2.8113	0.2026	2.79E-2	2.2323	0.3373	0.3359	2.0514	0.1300	6.6941E-2	2.8079	0.6078	4.164E-2	0.1794	0.2433	0.2957	0.2112	0.2294	0.2637	0.2402	0.2481	0.2438	0.2679	0.3374	0.2543	0.1745	0.2337	0.3877	2.1967	1.0944	5.9929E-4	8.378E-4	5.1118E-4	1.5073	4.943E-2	0.779	19.111	417.354
80000000	0.5546	2.0916	0.3272	0.1222	2.6660	0.2383	0.3929	2.7168	0.1768	4.7455E-2	2.2889	0.3772	0.2970	2.0807	0.2075	0.1760	2.5861	0.6528	5.5735E-2	0.1742	0.2862	0.2988	0.2014	0.2352	0.2646	0.2375	0.2570	0.2450	0.2604	0.3519	0.2468	0.1792	0.2220	0.3736	2.1949	1.1952	4.9835E-4	6.6654E-4	4.817E-4	1.2742	0.1326	36.023	21.491	437.896
81000000	0.5264	2.1305	0.3444	9.2754E-2	2.7281	0.1779	0.3626	2.6227	0.2400	4.1277E-2	2.3743	0.3592	0.1889	2.6275	0.1747	0.1330	2.3563	0.5197	2.5209E-2	0.1855	0.2472	0.3034	0.2064	0.2307	0.2595	0.2446	0.2383	0.2477	0.2695	0.3364	0.2421	0.1895	0.2319	0.3468	2.2502	1.1894	5.9733E-4	7.5165E-4	5.2203E-4	1.1876	8.2225E-2	3.723	19.472	411.096
82000000	0.3734	2.2019	0.2802	0.1915	2.6820	0.2710	0.4364	2.9955	0.1705	5.1923E-2	1.9100	0.4356	0.3973	2.2555	0.1102	2.1842E-2	2.8065	0.4087	2.7571E-2	0.1822	0.1942	0.2961	0.2068	0.2224	0.2747	0.2360	0.2506	0.2425	0.2709	0.3491	0.2481	0.1811	0.2217	0.3704	2.1692	1.3034	5.6414E-4	8.707E-4	5.0463E-4	1.4305	0.1599	1.793	21.482	441.324
83000000	0.5548	2.0629	0.3163	0.1813	2.6683	0.2165	0.4194	2.8332	0.1777	3.848E-2	2.2086	0.3226	0.3058	1.7576	0.1085	6.9475E-2	3.1149	0.6437	2.1491E-2	0.1981	0.1588	0.2952	0.2044	0.2341	0.2663	0.2289	0.2469	0.2418	0.2824	0.3367	0.2286	0.1855	0.2491	0.3947	2.1899	1.0702	5.5343E-4	7.3244E-4	5.1053E-4	1.2324	8.8316E-2	2.381	20.181	432.555
84000000	0.5648	2.4344	0.3693	0.1077	2.2524	0.2714	0.3755	2.7541	0.2505	5.0464E-2	2.2317	0.3378	0.3198	2.2368	0.1658	4.1395E-2	2.9131	0.3231	3.0964E-2	0.1778	0.2266	0.3003	0.2093	0.2238	0.2666	0.2270	0.2514	0.2459	0.2757	0.3511	0.2463	0.1693	0.2333	0.3466	2.2432	1.2145	5.6209E-4	8.6217E-4	5.0153E-4	1.1856	1.7154E-2	15.230	21.931	424.321
85000000	0.5343	2.0212	0.4009	0.1804	2.6661	0.1971	0.4479	2.6301	0.2129	5.4308E-2	2.2295	0.4254	0.3464	2.7784	0.1882	0.2131	1.9709	0.5030	7.3076E-2	0.1803	0.1733	0.2887	0.2153	0.2290	0.2670	0.2407	0.2470	0.2477	0.2646	0.3393	0.2361	0.1777	0.2469	0.3523	2.2703	1.0850	5.7471E-4	7.6882E-4	4.8851E-4	1.3328	3.375E-2	1.298	20.932	425.111
86000000	0.4357	2.1345	0.2740	0.2008	2.7370	0.2180	0.4196	2.8007	0.1717	4.5252E-2	2.2605	0.3022	0.2193	2.3648	0.2435	5.5473E-2	2.6184	0.4985	2.3567E-2	0.1779	0.2875	0.3053	0.2045	0.2253	0.2650	0.2407	0.2337	0.2449	0.2806	0.3318	0.2577	0.1798	0.2307	0.3777	2.2266	1.0609	5.4187E-4	6.3363E-4	5.0615E-4	1.0528	0.1215	3.331	20.699	436.050
87000000	0.4725	2.2474	0.3025	0.1563	2.5785	0.2427	0.4226	2.7445	0.1370	2.8035E-2	2.3332	0.3346	0.4258	2.4067	0.1358	5.3883E-2	2.5350	0.4428	4.8927E-2	0.1664	0.2449	0.2997	0.2056	0.2217	0.2729	0.2543	0.2442	0.2337	0.2677	0.3171	0.2427	0.1928	0.2473	0.3772	2.1450	1.3395	5.9008E-4	7.3575E-4	5.0999E-4	1.1492	6.7864E-2	1.643	19.946	422.863
88000000	0.5793	2.3895	0.2508	0.1291	2.4365	0.2147	0.4043	2.5736	0.2269	3.3389E-2	2.3827	0.3791	0.5116	2.2631	0.1285	3.2588E-2	2.5067	0.5576	4.3464E-2	0.1920	0.2278	0.2976	0.2059	0.2296	0.2669	0.2322	0.2403	0.2708	0.2568	0.3125	0.2372	0.2053	0.2451	0.3394	2.2429	1.2641	5.9547E-4	7.6693E-4	5.1027E-4	1.1986	0.1124	2.986	20.013	441.565
89000000	0.5262	2.0924	0.2965	9.5327E-2	2.6865	0.3032	0.3370	2.6503	0.1511	3.6559E-2	2.3979	0.4271	0.3700	2.0889	0.2193	3.6917E-2	2.8438	0.4411	7.8115E-3	0.1664	0.2200	0.2984	0.2071	0.2222	0.2722	0.2495	0.2357	0.2558	0.2590	0.3202	0.2729	0.1770	0.2299	0.3558	2.2462	1.1424	5.2966E-4	6.7311E-4	4.7349E-4	1.1716	9.516E-2	13.923	20.335	430.925
90000000	0.6615	1.9712	0.1898	0.1809	2.7303	0.2662	0.4882	2.5639	0.2048	1.343E-2	2.3953	0.3345	0.4394	2.0354	0.1123	0.1898	2.7487	0.4744	2.9677E-3	0.2054	0.1974	0.2915	0.2064	0.2344	0.2677	0.2236	0.2459	0.2599	0.2707	0.3630	0.2226	0.1913	0.2230	0.3601	2.2236	1.1896	6.0274E-4	8.5176E-4	5.4535E-4	1.2962	1.7477E-2	26.189	19.580	399.077
91000000	0.4913	2.3443	0.2559	0.1530	2.5295	0.2261	0.3998	2.8517	0.2354	3.5294E-2	2.1072	0.3706	0.4181	2.0687	0.2311	5.7611E-2	2.6493	0.5752	5.885E-2	0.1683	0.2663	0.2997	0.2009	0.2315	0.2680	0.2405	0.2395	0.2443	0.2756	0.3416	0.2481	0.1893	0.2210	0.3375	2.2789	1.1553	5.4118E-4	6.393E-4	4.9489E-4	1.2744	5.8269E-3	1.615	20.498	429.505
92000000	0.5006	2.2285	0.3186	0.1944	2.5096	0.2483	0.4035	2.7609	0.1995	2.0447E-2	2.3102	0.3055	0.2470	2.2889	0.1686	1.5686E-2	2.6398	0.6400	1.6295E-2	0.2050	0.3456	0.3017	0.2035	0.2300	0.2647	0.2245	0.2540	0.2555	0.2660	0.3309	0.2385	0.1941	0.2365	0.3333	2.3354	0.9935	6.0734E-4	8.152E-4	5.2945E-4	1.2661	9.91E-2	3.660	20.725	431.328
93000000	0.5900	2.3095	0.2988	0.1613	2.4239	0.2164	0.3634	2.8382	0.1741	3.8316E-2	2.2023	0.3837	0.2243	2.6747	0.1821	3.7563E-2	2.2131	0.6682	1.498E-2	0.1970	0.2333	0.2917	0.2120	0.2284	0.2679	0.2364	0.2546	0.2400	0.2690	0.3232	0.2328	0.1863	0.2577	0.3632	2.2571	1.0556	5.9747E-4	8.0247E-4	5.1194E-4	1.4086	6.985E-2	8.644	21.060	423.940
94000000	0.6688	2.0305	0.2716	5.8945E-2	2.7580	0.2121	0.4336	2.5460	0.1625	1.9168E-2	2.4158	0.4228	0.3102	2.4625	0.2267	5.143E-2	2.5436	0.4054	6.1835E-3	0.1864	0.1907	0.3126	0.1997	0.2223	0.2654	0.2458	0.2515	0.2527	0.2499	0.3297	0.2364	0.1890	0.2450	0.3393	2.2701	1.1732	5.784E-4	7.9825E-4	5.0184E-4	1.3960	0.2053	5.414	21.418	433.133
95000000	0.5786	2.1047	0.2709	0.1911	2.4603	0.3944	0.4359	2.7682	0.2108	2.1937E-2	2.1685	0.3947	0.2597	2.6916	0.2600	8.608E-2	2.2584	0.4442	2.8889E-2	0.1673	0.2072	0.2965	0.2115	0.2280	0.2639	0.2397	0.2526	0.2360	0.2716	0.3335	0.2419	0.1823	0.2423	0.3567	2.2176	1.2331	5.0743E-4	7.2663E-4	4.9216E-4	1.1705	0.1290	12.493	20.972	448.496
96000000	0.4372	2.3205	0.2682	0.1089	2.5565	0.3087	0.3679	2.7378	0.1881	1.8846E-2	2.3402	0.3472	0.3185	2.8674	0.1150	0.1277	2.1307	0.4407	3.7318E-2	0.1792	0.1772	0.3036	0.2033	0.2309	0.2622	0.2460	0.2435	0.2456	0.2649	0.3336	0.2684	0.1690	0.2290	0.3529	2.2649	1.0988	7.088E-4	1.0512E-3	5.3459E-4	1.2968	3.7562E-2	2.467	19.995	419.265
97000000	0.6695	2.2351	0.2780	8.3668E-2	2.6082	0.1255	0.3235	2.8569	0.2229	1.974E-2	2.1888	0.3881	0.2813	2.4821	0.2591	0.1329	2.3584	0.4863	1.534E-2	0.1811	0.1993	0.2873	0.2052	0.2353	0.2723	0.2430	0.2452	0.2454	0.2665	0.3432	0.2576	0.1660	0.2332	0.3513	2.2074	1.3039	5.7792E-4	7.2373E-4	5.207E-4	1.0921	0.1316	2.724	21.175	432.446
98000000	0.5329	2.1410	0.2946	0.1190	2.5951	0.3173	0.3182	2.8615	0.2166	2.1873E-2	2.1993	0.3825	0.2486	2.3799	0.2719	0.1817	2.1793	0.7387	5.8513E-2	0.1847	0.3329	0.3005	0.2073	0.2239	0.2683	0.2371	0.2592	0.2448	0.2590	0.3324	0.2576	0.1869	0.2231	0.3541	2.2646	1.0920	5.4222E-4	7.5503E-4	4.7305E-4	1.1547	0.1697	5.635	23.205	431.900
99000000	0.5637	2.3112	0.3285	8.7512E-2	2.5205	0.1886	0.3945	2.7101	0.1773	1.4469E-2	2.2850	0.4186	0.1702	2.1186	0.1691	0.1343	2.7872	0.6206	2.7598E-2	0.1671	0.1733	0.2951	0.2169	0.2251	0.2630	0.2397	0.2556	0.2380	0.2667	0.3304	0.2585	0.1779	0.2332	0.3817	2.1991	1.1263	6.1171E-4	9.5693E-4	5.0317E-4	1.4185	7.8636E-2	10.967	20.373	421.265
100000000	0.6021	2.2743	0.2514	0.1480	2.5228	0.2015	0.3690	2.6105	0.2085	1.8302E-2	2.4241	0.3697	0.4178	2.3389	0.1092	6.056E-2	2.6458	0.4278	1.3635E-2	0.1820	0.2342	0.3008	0.2056	0.2320	0.2617	0.2371	0.2493	0.2500	0.2636	0.3615	0.2466	0.1692	0.2227	0.3652	2.1838	1.2900	6.6227E-4	1.0084E-3	5.1539E-4	1.3659	6.4357E-2	25.479	21.285	409.996
101000000	0.5168	2.1864	0.1964	0.1065	2.8222	0.1717	0.3007	2.7896	0.2182	6.8705E-2	2.2357	0.3872	0.2141	2.4645	0.1267	0.2190	2.3083	0.6675	4.5876E-2	0.2037	0.3230	0.3008	0.2090	0.2329	0.2573	0.2373	0.2509	0.2349	0.2769	0.3719	0.2474	0.1600	0.2207	0.3659	2.2320	1.1221	6.2001E-4	9.5952E-4	5.2016E-4	1.2584	5.8874E-2	0.560	19.259	410.009
102000000	0.7155	2.0477	0.4228	7.1561E-2	2.5613	0.1811	0.4389	2.8365	0.2055	2.0913E-2	2.1234	0.3748	0.3431	1.7925	0.1756	8.847E-2	3.0131	0.5872	2.4825E-2	0.1856	0.2503	0.2956	0.2126	0.2265	0.2653	0.2429	0.2502	0.2370	0.2698	0.3394	0.2321	0.1867	0.2418	0.3727	2.1576	1.3277	6.2837E-4	9.0963E-4	5.2574E-4	1.2990	5.2541E-2	4.551	20.024	407.067
103000000	0.5902	2.1595	0.3394	0.1138	2.5741	0.2229	0.3510	2.8774	0.1779	1.2389E-2	2.2108	0.3705	0.2186	2.8686	0.1061	0.1095	2.4253	0.2720	4.6133E-2	0.1665	0.2210	0.2920	0.2007	0.2411	0.2661	0.2373	0.2514	0.2497	0.2615	0.3172	0.2588	0.1876	0.2364	0.3510	2.2634	1.1166	6.0927E-4	8.5653E-4	5.2024E-4	1.3459	5.3364E-2	18.855	20.353	424.000
104000000	0.6007	2.2692	0.3431	0.1299	2.4555	0.2016	0.3264	2.7425	0.2274	3.4081E-2	2.2620	0.4076	0.2026	2.4379	0.1726	8.8458E-2	2.6555	0.4430	1.918E-2	0.1656	0.3189	0.2968	0.2097	0.2211	0.2723	0.2438	0.2487	0.2451	0.2624	0.3246	0.2628	0.1747	0.2378	0.3498	2.2451	1.1869	5.8324E-4	8.2193E-4	5.5243E-4	1.2841	0.1115	3.324	19.711	408.674
105000000	0.6152	2.0459	0.1862	0.1158	2.7853	0.2516	0.3897	2.6092	0.2206	1.5143E-2	2.3867	0.3786	0.4027	2.2928	0.1565	0.1304	2.6795	0.3381	5.4008E-2	0.1694	0.2678	0.3055	0.1977	0.2232	0.2736	0.2444	0.2483	0.2528	0.2545	0.3485	0.2380	0.1919	0.2217	0.3752	2.1937	1.1885	5.2418E-4	5.527E-4	4.8108E-4	0.9995	4.2466E-2	2.839	19.456	448.221
106000000	0.5646	2.2123	0.3063	0.2555	2.4467	0.2146	0.3579	2.6532	0.1920	2.9843E-2	2.4088	0.3583	0.1764	1.9947	0.1459	0.2114	2.8437	0.6280	6.0185E-2	0.1926	0.2815	0.2999	0.2054	0.2231	0.2716	0.2498	0.2354	0.2447	0.2702	0.3509	0.2576	0.1537	0.2378	0.3838	2.1684	1.2162	5.2991E-4	6.0691E-4	5.0559E-4	1.1383	4.2895E-2	39.088	21.329	423.980
107000000	0.5194	2.3902	0.3557	0.1367	2.3196	0.2784	0.4252	2.9530	0.1666	2.6546E-2	2.0840	0.3446	0.3831	2.2545	0.1201	3.4814E-2	2.6968	0.5107	5.309E-2	0.1828	0.2440	0.3048	0.2046	0.2173	0.2733	0.2325	0.2506	0.2532	0.2637	0.3360	0.2422	0.1847	0.2370	0.3570	2.2437	1.1431	6.3457E-4	9.4676E-4	5.193E-4	1.4755	6.6342E-2	3.690	19.232	422.219
108000000	0.4252	2.3256	0.2588	0.1074	2.6368	0.2462	0.3970	2.7886	0.1805	3.5224E-2	2.1905	0.4082	0.2643	2.3174	0.2533	0.2083	2.5883	0.3685	4.0063E-2	0.2128	0.3564	0.2958	0.2088	0.2249	0.2705	0.2358	0.2493	0.2460	0.2689	0.3404	0.2558	0.1869	0.2170	0.3244	2.3252	1.0873	6.3972E-4	8.69E-4	5.1469E-4	1.2330	8.7454E-2	1.959	22.721	429.931
109000000	0.5345	2.2504	0.3423	0.1529	2.3386	0.3812	0.3824	2.6658	0.1753	3.515E-2	2.3924	0.3490	0.2597	2.7269	0.1197	6.0332E-2	2.3384	0.4949	8.3148E-3	0.1665	0.2219	0.2957	0.2097	0.2274	0.2673	0.2463	0.2414	0.2533	0.2590	0.3405	0.2522	0.1786	0.2287	0.3581	2.1593	1.4199	6.0142E-4	7.6267E-4	5.2045E-4	1.1625	4.9217E-2	4.145	20.960	417.671
110000000	0.7256	2.1891	0.3259	9.9913E-2	2.4959	0.1636	0.4081	2.5052	0.2269	3.4832E-2	2.5227	0.3023	0.3100	2.4057	0.1547	1.8308E-2	2.6249	0.4863	1.0835E-2	0.2089	0.2317	0.3022	0.2006	0.2237	0.2735	0.2370	0.2506	0.2603	0.2521	0.3234	0.2482	0.1943	0.2340	0.3478	2.2591	1.1529	5.3702E-4	6.5489E-4	5.1027E-4	1.2238	3.48E-3	9.351	19.923	421.375
