state	gtr.rates.rateAC	gtr.rates.rateAG	gtr.rates.rateAT	gtr.rates.rateCG	gtr.rates.rateCT	gtr.rates.rateGT	pInv	frequencies1	frequencies2	frequencies3	frequencies4	clock.rate	skygrid.precision	rootHeight	treeLength
102000000	0.2774	1.0621	0.2875	0.3446	3.2327	0.7957	0.8228	0.2991	0.1805	0.1970	0.3234	1.2649E-3	0.431	0.158	18.495
103000000	0.2405	1.1193	0.1911	0.3122	3.2057	0.9312	0.8556	0.2987	0.1812	0.1966	0.3235	1.4249E-3	0.193	0.179	16.074
104000000	0.2905	1.1776	0.2332	0.2988	3.0766	0.9232	0.8706	0.2965	0.1800	0.1948	0.3287	1.4549E-3	0.465	0.233	15.126
105000000	0.2636	1.2465	0.2373	0.2946	3.0525	0.9056	0.8415	0.2969	0.1801	0.1976	0.3254	1.7999E-3	0.463	0.165	13.620
106000000	0.3620	1.3284	0.2800	0.2326	2.8836	0.9135	0.8807	0.2973	0.1810	0.1969	0.3247	1.4644E-3	0.333	0.193	15.822
107000000	0.2940	1.2938	0.2822	0.3380	2.9497	0.8422	0.8471	0.2946	0.1790	0.1972	0.3292	1.5046E-3	0.226	0.197	15.182
108000000	0.3231	1.1253	0.2181	0.3100	3.0598	0.9637	0.8679	0.3015	0.1793	0.1913	0.3279	1.3942E-3	0.244	0.166	16.105
109000000	0.2838	1.2893	0.1664	0.2844	3.0190	0.9571	0.8556	0.3022	0.1811	0.1871	0.3296	1.4208E-3	0.446	0.183	16.314
110000000	0.2722	1.3806	0.2328	0.3222	2.9865	0.8057	0.8381	0.3000	0.1807	0.1970	0.3223	1.3087E-3	0.062	0.158	16.260
111000000	0.2862	1.0632	0.2331	0.2862	3.2388	0.8925	0.8603	0.2984	0.1825	0.1942	0.3250	1.3534E-3	0.633	0.187	16.699
112000000	0.3308	1.2618	0.2347	0.2249	3.0769	0.8709	0.8375	0.3017	0.1800	0.1958	0.3225	1.5254E-3	1.486	0.197	14.911
113000000	0.3469	1.2570	0.2218	0.3852	2.8841	0.9051	0.8855	0.2981	0.1800	0.1942	0.3277	1.284E-3	0.302	0.186	17.450
114000000	0.2136	1.2328	0.2482	0.2568	3.0587	0.9898	0.8636	0.3002	0.1834	0.1920	0.3244	1.5055E-3	0.186	0.160	15.093
115000000	0.1810	1.2405	0.2306	0.3941	3.1821	0.7716	0.8264	0.2979	0.1788	0.1934	0.3299	1.2397E-3	0.533	0.196	17.912
116000000	0.3420	1.3792	0.2151	0.3241	2.7734	0.9662	0.8417	0.2999	0.1798	0.1965	0.3238	1.1338E-3	0.064	0.157	19.633
117000000	0.2405	1.2917	0.1969	0.1919	3.2368	0.8421	0.8476	0.2957	0.1803	0.1989	0.3250	1.101E-3	0.220	0.182	19.199
118000000	0.3533	1.1093	0.1782	0.2140	3.0976	1.0475	0.8565	0.2972	0.1798	0.1913	0.3317	1.3842E-3	1.017	0.185	17.120
119000000	0.2739	1.1059	0.2424	0.2356	3.2469	0.8952	0.8275	0.3006	0.1811	0.1963	0.3220	1.4176E-3	0.184	0.157	16.222
120000000	0.4841	1.2830	0.2472	0.3316	2.7736	0.8805	0.8256	0.2975	0.1839	0.1945	0.3241	1.5146E-3	0.063	0.156	15.305
121000000	0.2649	1.1878	0.2331	0.3345	3.0680	0.9118	0.8571	0.2964	0.1807	0.1993	0.3236	1.2621E-3	0.170	0.154	18.064
122000000	0.2576	1.2841	0.2272	0.2813	3.1600	0.7898	0.8357	0.2963	0.1791	0.1997	0.3249	1.4756E-3	0.037	0.156	16.361
123000000	0.2714	1.2724	0.2063	0.2680	3.2080	0.7740	0.8685	0.3005	0.1810	0.1933	0.3252	1.5313E-3	0.544	0.167	15.363
124000000	0.3000	1.2272	0.1848	0.3346	3.0643	0.8891	0.8148	0.2983	0.1836	0.1938	0.3243	1.3488E-3	0.186	0.178	17.603
125000000	0.3188	1.3956	0.2340	0.2794	2.8606	0.9115	0.8749	0.3002	0.1835	0.1944	0.3219	1.4325E-3	0.368	0.160	16.313
126000000	0.2995	1.2992	0.2449	0.2479	2.9546	0.9539	0.8506	0.2988	0.1815	0.1950	0.3247	1.3733E-3	0.207	0.178	16.199
127000000	0.3088	1.1400	0.2020	0.2508	3.2723	0.8262	0.8827	0.2984	0.1786	0.1967	0.3262	1.3099E-3	0.111	0.175	17.360
128000000	0.3795	1.1442	0.2391	0.3086	3.0409	0.8876	0.8484	0.2968	0.1784	0.1981	0.3267	1.3943E-3	0.474	0.168	15.684
129000000	0.2369	1.2443	0.1692	0.3477	3.0777	0.9242	0.8809	0.2991	0.1813	0.1940	0.3255	1.2895E-3	0.220	0.200	16.849
130000000	0.2962	1.0140	0.2501	0.2520	3.0897	1.0980	0.8252	0.2979	0.1806	0.1950	0.3264	1.2441E-3	0.200	0.167	16.790
131000000	0.1865	1.2716	0.2264	0.3438	3.0393	0.9324	0.8248	0.2942	0.1841	0.1945	0.3273	1.5121E-3	0.277	0.173	14.978
132000000	0.3179	1.2077	0.2562	0.3550	3.0705	0.7927	0.8520	0.2978	0.1848	0.1948	0.3226	1.4731E-3	0.976	0.172	14.662
133000000	0.2219	1.3831	0.2712	0.2271	3.1671	0.7296	0.8700	0.2937	0.1834	0.1947	0.3282	1.6632E-3	0.165	0.176	13.642
134000000	0.2292	1.2967	0.2674	0.2336	3.1575	0.8156	0.8489	0.2960	0.1778	0.1975	0.3288	1.3903E-3	0.156	0.151	16.087
135000000	0.3510	1.1100	0.2253	0.3242	3.1175	0.8720	0.8403	0.3004	0.1785	0.1951	0.3260	1.4016E-3	0.245	0.157	17.322
136000000	0.2806	1.1996	0.2538	0.2524	3.2344	0.7792	0.8693	0.2984	0.1813	0.1964	0.3239	1.3102E-3	0.545	0.151	17.633
137000000	0.2881	1.2357	0.2060	0.2662	2.9597	1.0444	0.8428	0.3006	0.1822	0.1941	0.3231	1.2667E-3	0.353	0.169	17.767
138000000	0.2667	1.0893	0.2647	0.3498	3.1284	0.9011	0.8520	0.2998	0.1832	0.1933	0.3237	1.2706E-3	0.863	0.210	18.176
139000000	0.2962	1.2886	0.2122	0.3784	2.9700	0.8546	0.8212	0.2921	0.1824	0.2025	0.3230	1.151E-3	0.559	0.208	19.596
140000000	0.2768	1.1470	0.2357	0.2358	3.2253	0.8794	0.8590	0.3008	0.1764	0.1970	0.3258	1.1233E-3	0.234	0.180	20.154
141000000	0.3257	1.2736	0.2128	0.3496	3.0074	0.8308	0.8403	0.2993	0.1804	0.1929	0.3273	1.1374E-3	0.113	0.191	19.971
142000000	0.3033	1.2177	0.2085	0.3611	3.0878	0.8215	0.8552	0.2933	0.1783	0.1967	0.3317	1.5103E-3	0.169	0.166	15.539
143000000	0.2314	1.1700	0.2405	0.3142	3.1231	0.9208	0.8846	0.3012	0.1837	0.1940	0.3211	1.6521E-3	0.342	0.200	14.209
144000000	0.3885	1.1951	0.2399	0.2496	3.0305	0.8964	0.8455	0.2984	0.1836	0.1948	0.3231	1.3751E-3	0.231	0.172	15.493
145000000	0.2550	1.2692	0.2565	0.2591	3.0666	0.8937	0.8071	0.3015	0.1827	0.1933	0.3225	1.313E-3	0.345	0.188	16.457
146000000	0.3651	1.2751	0.1985	0.3201	2.9209	0.9203	0.8663	0.2956	0.1818	0.1967	0.3258	1.5402E-3	0.833	0.156	14.477
147000000	0.3071	1.3046	0.2489	0.2885	2.9555	0.8954	0.8468	0.2980	0.1846	0.1965	0.3208	1.4669E-3	0.124	0.176	14.996
148000000	0.2504	1.1244	0.1747	0.2515	3.1675	1.0315	0.8757	0.2979	0.1808	0.1932	0.3281	1.1704E-3	0.411	0.198	18.237
149000000	0.3317	1.1564	0.2550	0.2132	3.1184	0.9253	0.8372	0.2956	0.1792	0.2014	0.3237	1.0539E-3	0.084	0.167	19.389
150000000	0.3331	1.3538	0.1821	0.2853	3.0462	0.7995	0.8109	0.3014	0.1803	0.1945	0.3238	1.359E-3	1.000	0.182	16.530
151000000	0.2612	1.1918	0.2225	0.2694	3.2324	0.8227	0.8104	0.3015	0.1794	0.2001	0.3190	1.5039E-3	0.550	0.157	15.047
152000000	0.3457	1.2478	0.2076	0.2673	2.9664	0.9653	0.8285	0.3006	0.1804	0.1949	0.3241	1.4181E-3	0.547	0.177	15.840
153000000	0.3613	1.1874	0.1951	0.2940	3.0278	0.9345	0.8308	0.3001	0.1832	0.1913	0.3254	1.4735E-3	0.457	0.163	15.136
154000000	0.2563	1.1077	0.2272	0.2955	3.0252	1.0881	0.8392	0.2992	0.1805	0.1938	0.3265	1.4782E-3	0.548	0.164	15.284
155000000	0.1930	1.0867	0.2155	0.1924	3.4008	0.9116	0.8211	0.2932	0.1847	0.1992	0.3228	1.3109E-3	0.565	0.196	17.326
156000000	0.3464	1.1616	0.2408	0.1751	3.1433	0.9328	0.8290	0.2951	0.1832	0.1956	0.3261	1.3644E-3	0.438	0.197	16.623
157000000	0.3504	1.2657	0.1950	0.1643	3.1107	0.9137	0.8526	0.3015	0.1803	0.1908	0.3274	1.2387E-3	1.020	0.191	17.571
158000000	0.2811	1.1367	0.2470	0.3660	3.0726	0.8965	0.8078	0.2934	0.1807	0.1979	0.3280	1.1755E-3	0.234	0.161	18.699
159000000	0.2896	1.4045	0.1849	0.3429	2.8388	0.9393	0.8770	0.2975	0.1812	0.1983	0.3230	1.4452E-3	0.693	0.178	16.537
160000000	0.2368	1.3993	0.2231	0.3195	2.9770	0.8443	0.8731	0.2947	0.1816	0.1990	0.3246	1.1426E-3	0.633	0.179	19.616
161000000	0.3492	1.3072	0.2090	0.2175	3.1152	0.8019	0.7944	0.2965	0.1817	0.1974	0.3244	1.1699E-3	0.311	0.209	19.201
162000000	0.2703	1.2403	0.2168	0.2830	3.0999	0.8896	0.8576	0.2991	0.1823	0.1908	0.3278	1.251E-3	0.175	0.157	17.826
163000000	0.2434	1.2015	0.2298	0.3267	3.1577	0.8409	0.8625	0.3004	0.1813	0.1957	0.3226	1.2381E-3	0.405	0.186	16.969
164000000	0.2612	1.1821	0.2161	0.2574	3.0960	0.9873	0.8595	0.2977	0.1818	0.1958	0.3247	1.097E-3	0.566	0.184	19.748
165000000	0.2206	1.0748	0.2183	0.3516	3.3059	0.8288	0.8250	0.2977	0.1809	0.1973	0.3241	1.3596E-3	0.330	0.180	16.424
166000000	0.2907	1.2526	0.2786	0.2446	3.1978	0.7357	0.8540	0.2946	0.1844	0.1977	0.3234	1.3197E-3	0.065	0.157	15.985
167000000	0.3751	1.2328	0.2499	0.3991	2.8168	0.9263	0.8481	0.2984	0.1835	0.1953	0.3229	1.3704E-3	0.343	0.177	17.148
168000000	0.3135	1.1605	0.2799	0.2043	3.0713	0.9705	0.8594	0.2998	0.1822	0.1949	0.3232	1.2338E-3	0.561	0.197	18.161
169000000	0.3425	1.2375	0.2175	0.3072	2.9872	0.9081	0.8446	0.2993	0.1821	0.1950	0.3237	1.2581E-3	0.427	0.161	17.912
170000000	0.2900	1.2088	0.2103	0.3017	2.9269	1.0622	0.8499	0.3010	0.1801	0.1907	0.3281	1.2099E-3	0.071	0.237	19.009
171000000	0.4275	1.3094	0.2081	0.2250	2.9541	0.8760	0.8624	0.3000	0.1799	0.1930	0.3271	1.0583E-3	0.202	0.176	19.055
172000000	0.3856	1.2031	0.2013	0.3101	3.0603	0.8397	0.8600	0.2972	0.1761	0.1992	0.3275	1.2976E-3	0.948	0.165	16.548
173000000	0.2971	1.2890	0.2403	0.3028	2.9463	0.9246	0.8448	0.2944	0.1825	0.1978	0.3254	1.3852E-3	0.454	0.165	16.232
174000000	0.1844	1.2746	0.1743	0.2205	3.2193	0.9269	0.8432	0.2944	0.1814	0.1934	0.3308	1.3505E-3	1.091	0.176	15.365
