state	skygrid.logPopSize1	skygrid.logPopSize2	skygrid.logPopSize3	skygrid.logPopSize4	skygrid.logPopSize5	skygrid.logPopSize6	skygrid.logPopSize7	skygrid.logPopSize8	skygrid.logPopSize9	skygrid.logPopSize10	skygrid.logPopSize11	skygrid.logPopSize12	skygrid.logPopSize13	skygrid.logPopSize14	skygrid.logPopSize15	skygrid.logPopSize16	skygrid.logPopSize17	skygrid.logPopSize18	skygrid.logPopSize19	skygrid.logPopSize20
27000000	-0.435	0.687	1.531	1.741	-0.720	-3.379	0.206	-1.084	-2.405	-6.507	-6.880	-8.602	-5.040	-5.438	-6.056	-3.772	-4.613	-5.639	-3.837	-2.751
28000000	-0.774	1.062	1.196	0.988	-0.285	-1.651	-2.692	-1.630	-4.173	-4.413	-3.036	-5.008	-3.972	-3.091	-1.194	-0.654	-0.187	0.578	2.910	2.579
29000000	-0.545	1.644	1.523	1.612	-1.182	-2.841	1.176	1.011	-5.606	-1.618	0.938	-0.903	4.661	6.492	5.923	8.044	9.217	10.348	7.863	5.263
30000000	-0.567	0.846	1.626	0.986	-1.482	-1.678	-3.118	-2.373	-3.340	-4.521	-4.629	-5.720	-7.077	-4.360	-5.431	-5.686	-6.597	-7.775	-9.981	-9.174
31000000	-1.017	0.953	1.560	0.928	-1.968	-2.203	-2.323	-0.972	-4.408	-8.326	-9.327	-11.121	-10.415	-9.580	-10.112	-12.351	-11.116	-9.325	-11.007	-12.136
32000000	-0.219	0.970	1.425	0.942	-1.014	-1.699	-1.944	-2.746	-4.938	-3.185	-3.347	-2.967	-2.584	-2.226	-1.958	-0.239	-1.617	2.644	0.930	-0.591
33000000	-0.117	1.182	1.487	1.764	-1.143	-2.396	-0.823	-2.484	-3.861	-6.503	-6.140	-8.657	-10.574	-9.277	-5.899	-2.542	-2.660	-5.780	-6.097	-8.761
34000000	0.002	1.057	1.710	1.459	-0.672	-2.085	-0.405	-2.449	-4.528	-6.120	-8.163	-7.637	-11.097	-9.348	-9.789	-8.208	-8.861	-9.358	-10.683	-14.691
35000000	0.146	1.222	1.576	1.257	-1.175	-2.687	-2.664	-3.815	-2.178	-2.228	-3.659	-1.703	0.045	-2.379	-1.268	-0.992	-1.032	1.617	0.526	1.947
36000000	1.739	0.667	1.413	1.812	-0.747	-1.910	-2.265	-2.919	-4.894	-6.615	-7.932	-7.919	-7.849	-8.679	-10.882	-9.514	-9.368	-8.673	-8.960	-8.137
37000000	-0.158	0.919	1.247	1.324	-1.646	-0.975	-2.187	-2.670	-3.404	-3.211	-4.303	-5.720	-5.400	-5.208	-6.972	-7.023	-5.562	-4.975	-5.286	-3.592
38000000	0.075	1.190	1.218	1.534	-0.541	-2.593	-2.841	-3.662	-4.347	-3.968	-5.480	-4.136	-3.108	-3.882	-2.761	-3.016	-3.793	-4.387	-4.213	-4.800
39000000	-0.401	0.747	1.669	0.996	-0.528	-2.968	-1.681	-2.233	-2.708	-4.996	-3.556	-3.084	-1.428	-0.727	1.954	1.247	2.446	3.260	5.093	5.149
40000000	-0.388	1.328	1.471	1.226	-1.179	-3.157	-1.614	-1.407	-1.955	-5.173	-6.295	-5.857	-7.657	-6.843	-5.953	-8.197	-8.078	-7.452	-6.203	-5.100
41000000	-0.013	0.775	1.421	0.809	-1.253	-2.808	-1.691	-3.030	-3.778	-3.113	-4.025	-3.376	-3.484	-0.965	-2.233	-1.220	-2.302	-2.299	-3.200	-2.014
42000000	-0.304	1.233	1.586	1.146	-0.456	-2.726	-1.425	-1.842	-2.146	-5.089	-3.627	-4.469	-4.075	-6.517	-6.816	-4.321	-4.332	-2.150	-2.902	-4.448
43000000	-0.668	0.902	1.482	0.943	-1.362	-2.893	-1.061	-3.689	-5.012	-3.533	-5.812	-4.004	-5.321	-2.854	-3.807	-2.503	-3.231	-3.413	-1.386	-1.576
44000000	-0.223	1.172	1.022	1.181	-1.212	-2.537	-2.543	-1.849	-4.802	-5.417	-6.103	-4.908	-6.075	-4.750	-5.178	-4.596	-3.211	-3.562	-5.808	-3.491
45000000	-0.643	0.946	1.475	1.265	-2.324	-0.990	-2.327	-0.660	-8.106	-1.209	-3.951	-3.644	-4.811	-5.439	-3.592	2.067	6.512	4.157	2.864	-1.049
46000000	-0.242	0.649	1.571	0.959	-1.813	-1.685	-2.735	-1.045	-7.034	-5.639	-6.178	-8.880	-7.341	-11.925	-10.535	-7.830	-3.842	-6.262	-9.282	-9.083
47000000	-0.713	1.199	1.439	1.016	-2.404	-2.455	-1.496	-1.591	-6.374	-5.545	-3.224	-3.609	-2.445	-6.077	-5.758	-6.540	-2.736	-1.672	-1.165	0.698
48000000	-0.015	0.827	1.397	0.635	-1.357	-2.610	-1.819	-2.933	-3.159	-3.868	-4.285	-5.492	-4.850	-5.386	-4.302	-3.957	-5.102	-4.218	-4.916	-3.606
49000000	0.278	0.588	1.346	0.722	-2.222	-0.688	-1.835	-2.405	-3.553	-5.460	-4.078	-5.122	-2.506	-0.452	-0.625	-0.648	-3.401	-1.929	-3.924	-2.237
50000000	-0.216	0.485	1.147	1.034	-1.375	-2.178	-2.781	-1.684	-3.864	-5.521	-6.504	-7.011	-7.686	-9.561	-9.980	-9.315	-9.751	-10.629	-11.889	-9.577
51000000	0.326	0.687	1.347	1.036	-1.128	-1.950	-3.200	-2.196	-3.943	-5.089	-5.350	-3.458	-4.218	-2.187	-3.841	-4.689	-6.108	-5.571	-4.972	-4.224
52000000	1.062	1.170	1.229	1.587	-1.386	-2.990	-1.092	-0.419	-5.807	-2.440	-3.541	-6.126	-3.466	-2.428	-3.153	-2.719	-4.690	-3.448	-7.941	-8.946
53000000	0.228	0.795	1.303	1.639	-0.770	-2.158	-1.492	-2.059	-4.290	-3.398	-4.967	-4.572	-5.410	-7.008	-4.808	-5.392	-6.270	-6.182	-4.440	-6.789
54000000	0.351	0.932	1.222	1.419	-0.743	-0.232	-2.902	-0.990	-0.989	-6.059	-8.010	-10.160	-10.364	-16.828	-20.006	-17.072	-18.956	-23.863	-20.984	-18.701
55000000	0.006	0.789	1.499	1.776	-0.270	-1.892	-1.633	-2.508	-3.561	0.381	-2.763	-3.975	-5.369	-4.615	-2.266	-4.062	-3.734	-5.593	-8.095	-7.123
56000000	0.167	0.871	1.633	1.350	-0.627	-2.847	-1.208	-1.530	-3.303	-2.605	-2.292	-2.932	-2.448	-2.703	-3.237	-2.874	-1.551	-1.117	-0.563	0.662
57000000	2.502	0.865	1.880	1.416	-0.455	-1.428	-2.348	-2.184	-1.673	-3.058	-3.222	-1.574	-2.874	-1.097	-1.070	-0.483	0.598	0.207	0.234	1.202
58000000	1.286	0.793	1.846	1.127	-1.331	-1.684	-2.121	-2.221	-2.967	-2.852	-4.614	-4.270	-3.527	-3.226	-3.941	-3.468	-4.206	-4.352	-3.549	-2.671
59000000	-0.327	0.947	1.138	0.878	-1.860	-2.946	-1.258	-2.451	-5.194	-2.941	-4.816	-8.956	-10.246	-9.331	-8.585	-9.292	-12.313	-15.712	-13.822	-14.121
60000000	0.156	1.031	1.460	1.578	-0.985	-2.112	-1.225	-2.189	-2.995	-3.981	-6.122	-7.428	-7.207	-9.466	-10.111	-11.558	-11.787	-11.585	-11.168	-9.808
61000000	-0.615	1.068	1.022	0.989	-1.011	-1.813	-1.261	-3.180	-5.247	-6.442	-9.398	-11.756	-12.981	-12.308	-11.583	-9.744	-10.047	-8.913	-9.154	-10.084
62000000	-0.612	1.148	1.683	1.467	-1.528	-2.014	-1.925	-2.308	-4.296	-4.974	-3.389	-5.589	-5.394	-4.090	-5.697	-5.202	-5.282	-9.661	-10.052	-10.489
63000000	-0.037	0.981	1.216	1.371	-1.312	-3.027	-1.349	-2.257	-2.930	-4.671	-7.168	-5.379	-5.585	-5.373	-7.020	-7.141	-8.743	-8.415	-9.555	-10.941
64000000	-0.496	1.095	1.187	1.480	-2.090	-2.679	-2.714	-2.390	-4.740	-4.225	-3.509	-2.987	-3.944	-4.370	-5.809	-7.598	-7.643	-8.469	-9.864	-11.529
65000000	0.121	1.249	1.959	1.271	-0.792	-1.900	-2.057	-4.399	-5.744	-6.557	-7.825	-5.888	-6.924	-12.043	-15.458	-15.049	-16.911	-16.926	-16.795	-17.753
66000000	-0.453	1.094	1.707	1.673	-0.560	-1.718	-1.228	-2.887	-4.229	-4.850	-7.015	-6.922	-4.083	-5.705	-4.619	-2.238	-0.443	-0.772	-0.623	1.549
67000000	-0.265	0.854	1.508	1.290	-2.146	-1.766	-1.458	-2.331	-3.265	-4.631	-6.308	-7.569	-5.440	-6.734	-5.339	-6.504	-6.777	-9.737	-9.911	-12.032
68000000	0.371	0.617	1.300	0.868	-1.944	-2.127	-1.994	-3.711	-3.142	-4.280	-3.356	-4.335	-4.678	-6.433	-7.288	-6.665	-7.630	-7.289	-8.608	-9.515
69000000	0.181	0.964	1.720	1.634	-0.382	-1.661	-2.104	-2.715	-2.812	-2.829	-3.426	-1.780	-1.952	-2.845	-4.119	-4.344	-2.031	-3.450	-3.123	-4.766
70000000	-0.740	1.367	1.490	1.914	-0.937	-0.309	-3.385	-2.884	-4.352	-4.566	-6.667	-7.595	-7.693	-7.010	-6.983	-8.172	-9.250	-9.691	-11.205	-9.665
71000000	-0.276	0.978	1.615	1.168	-0.564	-2.022	-1.734	-1.573	-4.893	-5.555	-9.486	-11.468	-11.089	-10.611	-10.252	-11.415	-9.052	-8.964	-8.829	-6.679
72000000	-0.449	1.126	1.334	1.348	-1.402	-3.486	-1.524	-4.072	-2.273	-2.777	-5.916	-5.227	-5.618	-7.429	-8.420	-4.805	-3.050	-3.882	-4.490	-6.202
73000000	-0.670	0.964	2.113	1.210	-0.650	-2.121	-2.515	0.523	-4.439	-1.931	-2.346	-3.806	-6.082	-4.005	-3.374	0.911	-1.367	2.484	4.045	3.777
74000000	0.171	1.064	1.394	1.025	-1.339	-2.705	-0.878	-4.393	-3.697	-1.946	2.829	2.990	4.171	7.103	7.621	8.566	6.228	9.040	12.775	10.170
75000000	0.059	1.116	1.318	1.092	-1.368	-2.799	-0.974	-1.511	-3.213	-4.489	-4.564	-4.699	-4.061	-5.258	-5.218	-2.452	-1.065	-1.273	-0.309	1.816
76000000	-0.087	0.874	1.909	1.366	-0.787	-2.097	-2.810	-0.117	-2.719	-4.105	-4.421	-4.019	-4.918	-4.229	-3.610	-3.890	-3.330	-1.952	-2.604	-4.037
77000000	-0.463	1.523	1.369	1.941	-1.239	-1.398	-2.836	0.003	-1.719	-5.166	-4.646	-6.148	-2.550	-1.494	-3.205	0.586	-1.757	0.677	5.848	3.026
78000000	-0.721	0.807	1.266	1.091	-1.770	-2.202	-2.209	-2.710	-1.477	-2.367	-1.636	-3.321	-4.149	-5.191	-7.429	-5.857	-7.022	-9.933	-10.719	-11.235
79000000	-0.487	1.025	1.043	1.405	-1.395	-2.859	-2.348	-2.505	-6.556	-8.344	-7.369	-7.047	-7.192	-3.523	0.335	5.131	1.629	3.379	4.663	7.343
80000000	-0.179	0.548	1.165	1.207	-2.232	-1.164	-1.629	-2.843	-4.449	-4.140	-5.312	-3.445	-5.290	-6.901	-4.863	-2.910	-3.902	-2.851	-4.036	-5.773
81000000	0.065	0.630	1.441	0.965	-1.726	-1.914	-2.468	-3.390	-4.675	-3.544	-2.479	-2.489	-2.082	-0.757	-3.171	-4.631	-4.348	-1.532	-2.924	-3.461
82000000	0.314	0.980	2.016	1.304	-0.764	-3.179	-1.293	0.471	0.070	-5.105	-3.050	-3.259	0.385	3.538	6.549	6.375	8.262	8.709	5.952	6.214
83000000	-0.322	0.529	1.632	1.844	-0.584	-2.831	-2.430	-0.549	-1.373	-5.455	-2.787	-4.459	-1.538	1.453	3.665	4.512	4.586	5.963	3.492	6.682
84000000	-0.702	1.836	1.652	1.943	-0.408	-2.215	-0.511	-1.609	-4.982	-4.687	-5.576	-6.685	-2.953	-3.375	-2.329	-2.872	-3.263	-3.489	-3.578	-8.325
85000000	-0.038	1.287	1.480	1.555	-0.387	-1.353	-2.590	-1.715	-4.216	-4.201	-3.937	-4.643	-2.366	-1.752	-0.125	0.138	1.268	0.833	-0.169	-0.446
86000000	0.050	1.429	1.291	1.567	-1.050	-3.133	-1.424	0.764	-0.834	-5.695	-5.815	-5.435	-5.928	-8.192	-10.545	-12.782	-13.275	-9.415	-7.459	-10.856
87000000	0.293	0.751	1.454	2.169	0.277	-2.214	-1.859	0.048	-1.985	-2.313	-5.587	-5.937	-10.246	-11.100	-14.361	-17.072	-15.353	-16.353	-13.140	-13.110
88000000	-0.186	1.118	1.156	1.494	-0.830	-1.591	-2.237	-3.015	-4.633	-5.134	-6.710	-3.488	-3.947	-4.463	-2.769	-1.686	-0.886	-0.018	0.172	0.956
89000000	-0.780	0.631	1.557	1.075	-1.380	-3.536	-0.345	-0.011	-5.542	-10.966	-9.398	-10.331	-3.562	-5.461	-4.123	-6.196	-5.530	-0.368	-2.658	-6.927
90000000	-0.751	1.571	1.669	1.705	-0.249	-2.378	-1.407	0.192	-7.552	-10.959	-8.840	-7.070	-2.999	-4.421	-8.838	-9.852	-4.621	-7.750	-7.171	-7.138
91000000	-0.427	1.295	1.868	1.776	0.479	-2.186	-2.171	-0.312	-6.896	-5.529	-7.965	-7.657	-5.261	-5.225	-4.345	-3.210	-4.928	-5.645	-6.203	-4.768
92000000	-0.116	1.487	2.039	1.218	-0.840	-2.096	-1.468	-2.367	-4.182	-5.777	-6.401	-7.538	-8.217	-7.627	-6.170	-8.232	-7.195	-7.070	-7.559	-10.114
93000000	1.215	0.813	1.686	0.981	-1.310	-2.719	-2.744	-2.276	-1.885	-2.537	-2.495	-3.816	-3.872	-6.315	-6.079	-6.790	-6.978	-8.080	-7.643	-7.803
94000000	-0.256	0.823	1.722	0.910	-2.283	-0.362	-2.428	-1.034	-5.935	-4.820	-4.853	-5.907	-4.355	-4.667	-5.404	-7.567	-7.661	-10.549	-5.443	-6.172
95000000	-0.483	0.882	1.607	1.036	-1.214	-2.046	-2.338	-3.569	-2.507	-7.764	-8.533	-10.898	-16.090	-18.350	-15.823	-17.978	-19.488	-15.612	-14.679	-14.904
96000000	-0.168	1.017	1.743	1.641	-0.923	-2.387	-2.457	-2.088	-3.963	-4.670	-5.713	-4.507	-4.332	-2.722	-3.375	-0.526	0.574	-0.611	1.178	3.299
97000000	0.342	1.299	1.669	1.481	-0.451	-1.555	-1.625	-3.472	-4.159	-4.558	-4.076	-4.767	-5.724	-6.863	-6.328	-6.974	-9.138	-9.057	-7.226	-7.255
98000000	3.833	0.423	1.466	1.575	-0.570	-3.070	-0.737	1.718	-5.084	-1.218	-1.074	-2.818	-0.231	-3.514	-6.914	-1.086	0.229	-1.377	1.993	-1.487
99000000	0.155	0.950	1.528	1.449	-0.854	-2.120	-2.579	-2.170	-1.997	-4.002	-5.749	-5.398	-6.136	-6.325	-6.209	-6.630	-8.136	-7.806	-9.328	-6.831
100000000	0.518	1.019	1.513	1.945	-0.777	-2.969	-0.178	-1.711	-5.883	-2.684	2.268	3.987	3.607	5.094	5.160	6.301	6.836	5.322	6.142	8.507
101000000	-0.067	1.473	1.208	1.626	-0.516	-2.127	0.358	-2.142	-3.335	-2.710	1.577	0.078	-3.310	-4.078	-5.229	-3.883	-5.820	-5.779	-7.422	-8.445
102000000	0.436	0.908	1.918	1.772	-0.822	-2.056	-1.740	-2.470	-4.093	-3.513	-2.862	-4.872	-5.969	-6.410	-6.032	-8.708	-9.831	-10.209	-8.656	-8.511
103000000	-0.208	1.126	1.605	1.700	-0.971	-2.027	-2.320	-3.486	-2.147	-2.016	-3.449	-1.916	-2.151	-1.378	-2.111	-1.329	-1.021	-1.767	-1.654	-2.609
104000000	0.720	0.497	1.505	0.774	-0.987	-2.091	-2.892	-2.969	-3.642	-4.705	-4.799	-4.665	-5.537	-5.656	-4.908	-6.033	-7.013	-6.306	-6.236	-5.273
105000000	0.081	0.741	1.389	0.900	-1.394	-2.941	-3.309	-2.441	-3.630	-4.135	-4.075	-0.667	0.635	-1.252	-0.107	-0.432	0.191	-0.280	-3.192	-2.714
106000000	0.426	0.693	1.621	0.730	-1.828	-2.868	-3.470	-3.062	-4.397	-4.996	-4.827	-4.487	-4.467	-4.985	-4.658	-6.006	-6.649	-8.225	-7.087	-6.205
107000000	-0.200	1.239	1.547	1.507	-1.346	-3.671	-0.030	-3.210	-3.283	-3.599	-2.841	2.401	2.342	4.595	5.962	5.714	6.142	7.703	6.868	9.896
108000000	-0.341	1.026	1.520	1.541	-1.060	-2.612	-2.012	-2.465	-4.059	-4.498	-3.165	-3.019	-3.081	-3.487	-1.088	0.224	-2.027	-4.790	-4.180	-5.815
109000000	-0.080	1.348	1.080	1.235	-0.640	-2.104	-3.060	-3.762	-2.795	-2.487	-3.282	-2.906	-2.845	-0.718	0.162	1.769	2.388	3.424	3.135	2.773
110000000	-0.587	0.843	1.544	1.178	-1.380	-2.280	-2.441	-1.304	-5.027	-5.250	-4.376	-5.740	-6.921	-6.804	-6.906	-7.812	-5.361	-4.954	-4.544	-2.384
111000000	1.408	0.307	1.163	1.151	-1.119	-1.323	-2.679	-2.328	-2.923	-3.296	-3.704	-3.737	-1.745	-0.666	-2.292	-3.130	-4.815	-5.995	-5.054	-5.184
112000000	0.323	0.834	1.328	2.234	-0.442	-2.011	-2.834	-2.549	-2.113	-5.029	-3.939	-4.370	-2.114	2.566	-1.742	-0.885	-1.096	1.862	9.989	17.795
113000000	-0.174	0.916	1.747	2.050	-0.995	-1.286	-1.950	-0.124	-1.179	-4.066	-2.813	-2.363	-3.285	-2.665	-1.883	-2.184	-4.041	-6.092	-6.779	-5.928
114000000	-0.070	1.194	1.435	1.333	-0.948	-2.969	-1.599	-1.758	-2.157	-3.362	-6.318	-6.055	-5.333	-4.282	-3.395	-2.303	-3.585	-6.057	-7.325	-7.290
115000000	-0.214	1.403	1.619	1.416	-1.183	-1.439	-2.269	-1.106	-4.545	-4.036	-3.147	-4.275	-6.276	-7.412	-6.686	-7.300	-7.024	-6.523	-7.820	-10.314
116000000	0.329	1.175	1.564	1.612	-1.388	-2.186	-3.044	0.343	4.959	-5.026	-6.707	-12.504	-12.536	-10.138	-16.300	-17.452	-22.672	-23.533	-23.695	-23.145
117000000	0.445	1.500	1.499	1.632	-1.589	-1.823	-2.226	-1.946	-5.611	-5.796	-8.882	-7.193	-4.978	-5.292	-6.375	-8.741	-9.230	-7.768	-9.220	-7.364
118000000	1.099	0.846	1.167	1.384	-0.976	-2.603	-1.854	-2.480	-3.278	-5.169	-5.532	-4.086	-4.024	-3.937	-4.928	-3.410	-1.001	-0.986	-0.078	0.183
119000000	1.124	0.779	1.341	1.253	-1.718	-2.898	-1.915	-1.668	-5.575	-5.035	-3.420	-5.203	-3.694	-1.642	-0.536	-4.481	-5.985	-2.140	3.468	3.908
120000000	-0.124	0.956	1.248	1.373	-1.660	-2.408	-1.529	0.150	-4.849	-3.829	-2.156	-0.678	1.521	1.896	1.266	1.757	4.295	3.065	5.533	1.862
121000000	-0.651	1.490	1.301	1.147	-1.202	-1.864	1.260	-2.002	-5.125	-1.670	-5.679	-4.562	-3.312	-3.431	-3.607	-5.829	-5.824	-4.176	-1.064	-2.163
122000000	0.362	0.699	1.683	1.274	-0.362	-2.942	-1.728	-2.186	-3.652	-4.335	-5.123	-4.227	-6.476	-4.445	-3.228	-0.555	-0.517	-2.727	-1.603	-0.238
123000000	1.005	1.384	1.695	1.829	-0.571	-2.326	-0.469	-1.444	-3.261	-1.407	-1.666	-5.206	-9.411	-4.858	-4.002	-4.569	-5.394	-6.452	-7.066	-6.622
124000000	0.540	1.271	1.485	1.661	-1.586	-3.318	-0.943	-3.869	-8.372	-12.000	-9.599	-9.207	-14.204	-9.841	-6.131	-5.603	-1.796	1.491	5.759	3.993
125000000	2.661	0.755	1.722	1.437	-1.238	-2.659	-2.417	-1.717	-2.624	-5.163	-8.353	-5.543	-6.620	-9.011	-8.437	-7.067	-8.758	-10.144	-9.577	-7.433
126000000	0.355	1.302	1.648	2.080	-0.497	-2.345	-1.699	1.040	-2.805	-5.735	-6.929	-10.202	-8.065	-7.927	-3.782	-0.415	-1.506	-2.423	-1.431	-0.520
127000000	0.202	1.094	1.776	1.518	-0.834	1.296	-2.625	-1.705	-6.072	-7.355	-7.863	-5.153	-8.247	-6.551	-7.973	-11.559	-10.365	-12.959	-8.358	-9.755
128000000	0.234	1.392	1.610	1.560	-0.094	-1.702	-2.170	-2.927	-4.163	-4.770	-3.606	-6.976	-5.978	-5.911	-3.726	-2.802	-2.278	-1.103	0.406	1.143
129000000	0.256	0.590	1.444	1.689	-0.674	-2.008	-1.745	-2.439	-1.894	-2.986	-4.023	-3.428	-4.731	-4.082	-2.990	-2.495	-1.035	0.070	-0.123	-0.122
130000000	-0.204	1.688	1.304	1.579	-0.178	-1.809	-2.569	-3.377	-2.700	-2.348	-1.755	-1.337	-2.264	-1.032	-0.132	-0.126	-0.572	-2.498	-0.796	-1.459
131000000	1.033	1.161	1.458	1.822	-0.567	-3.217	-2.185	-0.798	-5.863	-7.991	-13.120	-12.694	-19.404	-20.443	-18.424	-23.843	-22.357	-21.907	-25.333	-24.943
132000000	0.167	0.932	1.659	1.552	-0.982	-2.619	-1.677	-1.465	-3.700	-3.255	-2.874	-4.232	-4.251	-3.508	-3.448	-4.760	-3.596	-2.691	-3.089	-5.380
133000000	-0.115	1.468	1.392	1.848	-0.695	-3.253	0.103	-2.593	-4.845	-3.328	-2.547	-5.649	-5.031	-4.724	-3.860	-5.384	-8.877	-9.066	-6.747	-5.063
134000000	0.644	1.102	1.116	1.852	-0.727	-3.238	-0.416	-1.860	-7.968	-8.425	-8.149	-10.667	-16.169	-13.521	-15.898	-14.378	-9.188	-7.253	-6.684	-4.545
135000000	0.867	0.983	1.687	1.228	-0.621	-1.935	-2.210	-3.837	-2.310	-3.464	-6.247	-3.792	-1.395	-2.861	-4.905	-4.699	-3.419	-4.875	-3.791	-3.826
136000000	0.251	0.895	1.653	1.330	-0.691	-2.127	-1.353	-0.942	-3.985	-1.775	-1.216	-2.158	-1.965	-2.409	-3.266	-3.035	-3.387	-5.256	-3.821	-4.290
