state	posterior	prior	likelihood	skygrid
1000000	-48684.417	-1072.643	-47611.774	-1065.946
2000000	-48666.770	-1054.326	-47612.444	-1048.888
3000000	-48521.039	-912.198	-47608.841	-905.398
4000000	-48462.854	-847.109	-47615.746	-841.085
5000000	-48449.868	-839.294	-47610.575	-833.050
6000000	-48506.363	-935.242	-47571.121	-929.972
7000000	-48513.734	-925.460	-47588.275	-918.543
8000000	-48567.250	-976.176	-47591.074	-969.718
9000000	-48421.739	-849.480	-47572.259	-843.977
10000000	-48505.536	-881.430	-47624.105	-874.680
11000000	-48464.251	-852.232	-47612.020	-846.326
12000000	-48516.242	-916.378	-47599.864	-912.457
13000000	-48371.476	-769.786	-47601.690	-763.788
14000000	-48518.066	-929.611	-47588.455	-923.749
15000000	-48485.472	-881.798	-47603.674	-875.832
16000000	-48671.704	-1065.204	-47606.500	-1059.462
17000000	-48583.097	-1001.004	-47582.093	-996.762
18000000	-48554.775	-909.103	-47645.673	-902.647
19000000	-48527.467	-949.583	-47577.884	-943.228
20000000	-48422.144	-792.329	-47629.815	-787.120
21000000	-48736.651	-1117.864	-47618.786	-1111.484
22000000	-48679.480	-1061.906	-47617.574	-1055.119
23000000	-48698.292	-1086.005	-47612.287	-1079.776
24000000	-48608.746	-977.567	-47631.179	-972.200
25000000	-48443.003	-825.155	-47617.849	-818.371
26000000	-48529.866	-874.450	-47655.417	-868.959
27000000	-48555.522	-971.648	-47583.874	-965.829
28000000	-48467.545	-881.711	-47585.833	-876.411
29000000	-48661.547	-1078.829	-47582.718	-1073.587
30000000	-48585.084	-1010.196	-47574.887	-1003.364
31000000	-48656.952	-1031.449	-47625.503	-1024.754
32000000	-48569.988	-931.445	-47638.543	-925.207
33000000	-48540.055	-954.492	-47585.563	-947.725
34000000	-48567.191	-981.957	-47585.234	-975.128
35000000	-48538.091	-930.616	-47607.475	-924.474
36000000	-48468.082	-865.181	-47602.901	-859.490
37000000	-48627.317	-1012.535	-47614.782	-1006.453
38000000	-48644.015	-1084.087	-47559.928	-1078.572
39000000	-48563.147	-946.143	-47617.004	-938.999
40000000	-48474.032	-874.886	-47599.146	-869.886
41000000	-48733.191	-1120.462	-47612.729	-1115.600
42000000	-48827.617	-1229.767	-47597.850	-1224.260
43000000	-48642.904	-1057.311	-47585.593	-1051.879
44000000	-48551.807	-936.679	-47615.128	-931.293
45000000	-48592.321	-1003.076	-47589.245	-996.204
46000000	-48572.367	-946.216	-47626.151	-942.801
47000000	-48597.888	-1008.616	-47589.272	-1003.709
48000000	-48595.036	-1010.963	-47584.074	-1004.547
49000000	-48744.578	-1132.596	-47611.982	-1127.154
50000000	-48710.908	-1077.278	-47633.630	-1071.345
51000000	-48809.951	-1232.725	-47577.225	-1225.861
52000000	-48657.259	-1072.511	-47584.748	-1065.754
53000000	-48548.870	-946.191	-47602.680	-940.453
54000000	-48632.433	-1013.922	-47618.511	-1008.085
55000000	-48658.142	-1072.815	-47585.327	-1066.758
56000000	-48519.454	-906.327	-47613.127	-900.325
57000000	-48536.383	-906.324	-47630.059	-900.653
58000000	-48397.970	-788.304	-47609.666	-782.502
59000000	-48502.636	-899.626	-47603.009	-893.718
60000000	-48482.675	-869.799	-47612.876	-863.694
61000000	-48515.685	-919.651	-47596.034	-913.150
62000000	-48686.532	-1063.566	-47622.966	-1056.924
63000000	-48574.086	-940.316	-47633.770	-933.611
64000000	-48503.836	-878.922	-47624.914	-872.917
65000000	-48598.088	-966.610	-47631.477	-959.584
66000000	-48521.724	-892.333	-47629.390	-885.944
67000000	-48598.546	-988.770	-47609.776	-980.985
68000000	-48475.936	-878.639	-47597.297	-873.355
69000000	-48325.898	-722.457	-47603.441	-717.169
70000000	-48553.610	-954.437	-47599.173	-947.515
71000000	-48620.367	-962.150	-47658.216	-955.300
72000000	-48581.869	-982.174	-47599.695	-977.524
73000000	-48550.599	-976.314	-47574.285	-972.528
74000000	-48649.999	-1033.528	-47616.472	-1026.797
75000000	-48678.831	-1086.929	-47591.902	-1080.114
76000000	-48626.806	-1013.112	-47613.694	-1008.693
77000000	-48639.186	-1036.400	-47602.786	-1031.261
78000000	-48567.933	-947.866	-47620.067	-941.918
79000000	-48616.362	-1011.927	-47604.434	-1005.729
80000000	-48469.582	-851.541	-47618.041	-845.838
81000000	-48540.636	-906.047	-47634.589	-899.481
82000000	-48602.728	-960.876	-47641.853	-955.859
83000000	-48487.510	-856.354	-47631.156	-851.171
84000000	-48609.447	-944.411	-47665.036	-938.936
85000000	-48438.102	-813.724	-47624.378	-806.654
86000000	-48576.036	-935.389	-47640.647	-928.864
87000000	-48630.073	-1026.325	-47603.748	-1020.027
88000000	-48818.782	-1225.591	-47593.190	-1220.037
89000000	-48652.534	-1060.085	-47592.449	-1053.418
90000000	-48726.731	-1105.085	-47621.646	-1099.151
91000000	-48561.602	-930.981	-47630.620	-924.528
92000000	-48665.904	-1076.128	-47589.776	-1069.271
93000000	-48549.921	-940.144	-47609.777	-936.464
94000000	-48556.775	-932.175	-47624.600	-925.961
95000000	-48528.495	-922.256	-47606.240	-916.483
96000000	-48584.389	-966.219	-47618.170	-960.117
97000000	-48572.152	-976.555	-47595.596	-970.456
98000000	-48339.487	-720.501	-47618.985	-714.353
99000000	-48533.775	-925.461	-47608.314	-919.194
100000000	-48575.340	-947.509	-47627.830	-941.058
101000000	-48587.044	-975.112	-47611.932	-968.812
102000000	-48619.093	-1016.684	-47602.409	-1010.431
103000000	-48706.589	-1091.617	-47614.971	-1084.604
