state	gtr.rates.rateAC	gtr.rates.rateAG	gtr.rates.rateAT	gtr.rates.rateCG	gtr.rates.rateCT	gtr.rates.rateGT	pInv	frequencies1	frequencies2	frequencies3	frequencies4	clock.rate	skygrid.precision	rootHeight	treeLength
22000000	0.2986	1.4535	0.2607	0.3013	2.9347	0.7513	0.8691	0.2965	0.1806	0.1954	0.3275	1.2402E-3	0.176	0.176	17.634
23000000	0.3126	1.1859	0.2932	0.2323	3.1518	0.8242	0.8430	0.2920	0.1823	0.2009	0.3248	1.497E-3	0.363	0.189	15.467
24000000	0.2616	1.3242	0.2624	0.4422	2.8714	0.8382	0.7568	0.2981	0.1790	0.1962	0.3268	1.3935E-3	0.211	0.174	16.417
25000000	0.2875	1.1298	0.2225	0.3226	3.1965	0.8412	0.8364	0.2912	0.1821	0.1992	0.3274	1.3354E-3	1.473	0.195	17.040
26000000	0.3232	1.1269	0.2682	0.4393	2.9600	0.8824	0.8803	0.2995	0.1754	0.1945	0.3305	1.3509E-3	0.307	0.157	17.001
27000000	0.3632	1.2501	0.2056	0.3292	2.9129	0.9390	0.8392	0.2956	0.1805	0.1933	0.3307	1.2697E-3	0.272	0.180	17.592
28000000	0.3587	1.3131	0.2379	0.2216	3.0148	0.8539	0.8618	0.2979	0.1757	0.1974	0.3291	1.4236E-3	0.342	0.183	16.039
29000000	0.3125	1.2783	0.2429	0.3200	2.9615	0.8849	0.8672	0.2975	0.1825	0.1923	0.3278	1.2204E-3	0.151	0.164	17.904
30000000	0.2602	1.5342	0.1986	0.2627	2.8330	0.9113	0.8495	0.2974	0.1814	0.1958	0.3255	1.3789E-3	0.673	0.185	15.232
31000000	0.1999	1.2760	0.1752	0.2206	3.1900	0.9383	0.8712	0.2957	0.1848	0.1939	0.3256	1.489E-3	0.445	0.169	14.955
32000000	0.2030	1.3513	0.3385	0.2986	2.9416	0.8670	0.8259	0.3005	0.1821	0.1930	0.3244	1.504E-3	0.511	0.163	15.742
33000000	0.3107	1.1340	0.2415	0.3926	3.1926	0.7287	0.8521	0.2967	0.1795	0.1921	0.3317	1.3904E-3	0.197	0.176	17.032
34000000	0.3321	1.2748	0.2141	0.3234	2.9941	0.8615	0.8551	0.2985	0.1789	0.1983	0.3243	1.2615E-3	0.443	0.175	17.866
35000000	0.2516	1.0810	0.2130	0.3673	3.2902	0.7969	0.8312	0.3008	0.1797	0.1966	0.3229	1.3748E-3	0.343	0.173	16.278
36000000	0.3323	1.2544	0.2217	0.2769	3.0774	0.8373	0.8775	0.2962	0.1773	0.1925	0.3340	1.403E-3	0.952	0.160	16.907
37000000	0.2735	1.2083	0.1821	0.3181	3.1401	0.8780	0.8375	0.2965	0.1852	0.1953	0.3230	1.5054E-3	1.120	0.175	15.719
38000000	0.3835	1.2653	0.2673	0.3109	3.0262	0.7468	0.8303	0.2939	0.1812	0.1980	0.3270	1.357E-3	0.857	0.165	16.709
39000000	0.3149	1.2722	0.2214	0.2368	3.0331	0.9216	0.8466	0.2992	0.1802	0.1985	0.3221	1.4281E-3	0.403	0.176	15.558
40000000	0.3372	1.1053	0.2564	0.3538	3.0306	0.9167	0.8367	0.3021	0.1788	0.1979	0.3212	1.4422E-3	0.503	0.183	16.178
41000000	0.2078	1.1799	0.2064	0.2764	3.2422	0.8873	0.8357	0.2960	0.1830	0.1941	0.3269	1.4289E-3	0.890	0.170	15.057
42000000	0.3471	1.1416	0.2232	0.2815	3.0133	0.9932	0.8455	0.2988	0.1821	0.1967	0.3224	1.3077E-3	0.177	0.184	17.365
43000000	0.1691	1.2640	0.2424	0.3102	3.0108	1.0035	0.8685	0.3000	0.1832	0.1949	0.3219	1.54E-3	0.225	0.173	14.997
44000000	0.2062	1.1605	0.1547	0.3249	3.3660	0.7878	0.8534	0.3004	0.1812	0.1974	0.3210	1.5673E-3	0.581	0.169	15.326
45000000	0.3018	1.2911	0.1814	0.2690	3.1150	0.8416	0.8519	0.2939	0.1793	0.1950	0.3317	1.5337E-3	0.101	0.156	15.145
46000000	0.3013	1.2290	0.2918	0.2276	3.1017	0.8485	0.8367	0.2997	0.1814	0.1984	0.3205	1.6299E-3	0.141	0.156	14.601
47000000	0.3567	1.0851	0.1967	0.2508	3.1094	1.0013	0.8683	0.3001	0.1828	0.1944	0.3227	1.5616E-3	0.323	0.158	15.166
48000000	0.3394	1.0908	0.2512	0.1264	3.2495	0.9427	0.8637	0.2989	0.1819	0.1915	0.3277	1.5824E-3	1.051	0.205	14.794
49000000	0.2780	1.2579	0.2379	0.3296	3.0102	0.8865	0.8537	0.2973	0.1825	0.1941	0.3261	1.5579E-3	0.505	0.182	14.363
50000000	0.2839	1.1422	0.2274	0.4527	2.9965	0.8973	0.8378	0.2967	0.1815	0.1941	0.3278	1.6597E-3	0.558	0.178	14.145
51000000	0.3800	1.1771	0.2490	0.1518	3.2567	0.7853	0.8435	0.2985	0.1809	0.1988	0.3218	1.4514E-3	0.568	0.169	15.446
52000000	0.3252	1.1579	0.2392	0.1964	3.1479	0.9334	0.8420	0.3008	0.1799	0.1951	0.3242	1.3567E-3	0.146	0.160	16.188
53000000	0.2626	1.4814	0.2438	0.3078	2.9255	0.7789	0.8324	0.2992	0.1855	0.1959	0.3194	1.3507E-3	0.475	0.196	17.128
54000000	0.2989	1.3056	0.2146	0.3421	2.9571	0.8816	0.8426	0.2991	0.1815	0.1964	0.3230	1.303E-3	0.057	0.182	17.151
55000000	0.3214	1.1024	0.2391	0.4319	3.0324	0.8728	0.8137	0.2981	0.1800	0.1967	0.3252	1.209E-3	0.336	0.229	17.813
56000000	0.2820	1.2574	0.2192	0.1510	3.0374	1.0531	0.8460	0.2966	0.1760	0.1961	0.3312	1.373E-3	0.551	0.180	16.969
57000000	0.2746	1.2664	0.2011	0.3837	2.9313	0.9428	0.8480	0.2957	0.1837	0.1914	0.3292	1.2866E-3	0.736	0.279	18.400
58000000	0.3747	1.1564	0.2567	0.3585	3.0297	0.8241	0.8554	0.2967	0.1814	0.1972	0.3246	1.2882E-3	1.382	0.185	16.389
59000000	0.2715	1.0625	0.1891	0.3474	3.2313	0.8982	0.8512	0.3006	0.1796	0.1961	0.3237	1.4903E-3	0.440	0.161	14.381
60000000	0.3727	1.1928	0.2106	0.2008	3.0920	0.9312	0.8719	0.2987	0.1823	0.1952	0.3239	1.321E-3	1.184	0.191	17.482
61000000	0.2949	1.2344	0.2263	0.3422	3.0521	0.8502	0.8663	0.2948	0.1817	0.1984	0.3251	1.3757E-3	0.633	0.180	15.108
62000000	0.2165	1.1479	0.2152	0.3131	3.3373	0.7699	0.8613	0.3023	0.1822	0.1925	0.3230	1.4085E-3	0.449	0.184	16.458
63000000	0.3010	1.2427	0.2747	0.2282	3.0496	0.9037	0.8465	0.2996	0.1802	0.1964	0.3239	1.304E-3	0.678	0.188	15.588
64000000	0.2625	1.2993	0.2659	0.3099	2.9570	0.9053	0.8448	0.2975	0.1823	0.1940	0.3263	1.4595E-3	0.422	0.164	14.901
65000000	0.2251	1.2938	0.2607	0.3545	2.8749	0.9910	0.8788	0.2950	0.1796	0.1979	0.3274	1.3329E-3	0.348	0.158	17.283
66000000	0.2259	1.1969	0.1945	0.1892	3.2689	0.9245	0.8435	0.2994	0.1830	0.1939	0.3237	1.1879E-3	0.960	0.180	17.868
67000000	0.3148	1.2590	0.2567	0.2342	2.9799	0.9555	0.8733	0.2989	0.1827	0.1937	0.3247	1.6255E-3	0.509	0.171	15.217
68000000	0.2602	1.2397	0.1772	0.4264	2.9623	0.9341	0.8336	0.2998	0.1825	0.1972	0.3205	1.5898E-3	0.923	0.183	14.433
69000000	0.2715	1.1618	0.2108	0.3431	3.0635	0.9492	0.8379	0.2955	0.1813	0.1964	0.3268	1.2908E-3	1.055	0.188	17.941
70000000	0.2315	1.3187	0.1870	0.3151	3.0280	0.9197	0.8278	0.2955	0.1825	0.1927	0.3293	1.2976E-3	0.537	0.167	17.547
71000000	0.1648	1.3611	0.2303	0.2983	3.1791	0.7665	0.7976	0.2992	0.1835	0.1934	0.3239	1.2453E-3	0.400	0.163	16.802
72000000	0.2507	1.2044	0.2340	0.2817	3.1661	0.8631	0.8221	0.2971	0.1790	0.1956	0.3282	1.4722E-3	0.229	0.198	15.512
73000000	0.2508	1.2386	0.3048	0.2824	2.8988	1.0245	0.8484	0.2974	0.1825	0.1965	0.3236	1.2859E-3	0.206	0.163	17.268
74000000	0.3202	1.4592	0.2588	0.2964	2.8643	0.8011	0.8708	0.3036	0.1806	0.1933	0.3225	1.4296E-3	0.060	0.176	15.772
75000000	0.3385	1.2200	0.2127	0.2773	2.9439	1.0076	0.8457	0.2982	0.1800	0.1945	0.3272	1.5218E-3	0.580	0.204	15.671
76000000	0.2861	1.3507	0.2050	0.2549	3.0516	0.8517	0.8679	0.2976	0.1829	0.1920	0.3275	1.291E-3	0.798	0.196	17.482
77000000	0.2557	1.3703	0.2284	0.1842	3.0638	0.8976	0.8604	0.3027	0.1785	0.1956	0.3232	1.2269E-3	0.162	0.184	17.658
78000000	0.2405	1.2019	0.1884	0.3774	3.0741	0.9178	0.8589	0.2976	0.1796	0.1934	0.3295	1.514E-3	0.530	0.234	14.774
79000000	0.2504	1.2008	0.2385	0.3690	3.0752	0.8661	0.8447	0.2990	0.1785	0.1961	0.3265	1.4452E-3	0.174	0.159	15.294
80000000	0.2850	1.2396	0.2795	0.3448	2.8071	1.0441	0.8248	0.2973	0.1781	0.1979	0.3267	1.6629E-3	0.662	0.193	14.166
81000000	0.1840	1.2376	0.1705	0.4487	3.0476	0.9116	0.8463	0.3040	0.1780	0.1947	0.3234	1.56E-3	0.608	0.164	14.564
82000000	0.2860	1.2334	0.2272	0.2974	3.1044	0.8517	0.8521	0.2968	0.1818	0.1984	0.3230	1.2757E-3	0.209	0.178	17.876
83000000	0.2724	1.2714	0.1952	0.2335	3.1074	0.9201	0.8254	0.3021	0.1777	0.1968	0.3235	1.4129E-3	0.288	0.180	16.782
84000000	0.3159	1.2843	0.2381	0.3047	2.8254	1.0315	0.8352	0.2946	0.1816	0.1974	0.3263	1.2023E-3	0.426	0.165	19.169
85000000	0.3100	1.1722	0.1552	0.3487	3.1481	0.8658	0.8335	0.2987	0.1766	0.1968	0.3279	1.2308E-3	0.465	0.175	18.035
86000000	0.2496	1.2242	0.1659	0.2983	3.1589	0.9032	0.8470	0.3003	0.1835	0.1929	0.3233	1.3217E-3	0.142	0.180	17.165
87000000	0.3589	1.2575	0.1854	0.2853	2.8909	1.0220	0.8772	0.2954	0.1800	0.1958	0.3288	1.151E-3	0.263	0.199	19.106
88000000	0.2919	1.3581	0.1697	0.1946	3.0259	0.9598	0.8442	0.2927	0.1832	0.1959	0.3282	1.2359E-3	0.650	0.182	16.523
89000000	0.3267	1.2072	0.2558	0.3954	3.0416	0.7733	0.7938	0.2974	0.1839	0.1927	0.3260	1.4317E-3	0.107	0.159	15.612
90000000	0.3247	1.2603	0.2151	0.2676	3.0774	0.8549	0.8548	0.2945	0.1806	0.1951	0.3298	1.154E-3	0.112	0.157	18.900
91000000	0.2543	1.1719	0.2643	0.3193	2.9484	1.0419	0.8315	0.2984	0.1823	0.1949	0.3244	1.0999E-3	0.170	0.158	20.148
92000000	0.2422	1.2792	0.2178	0.3377	2.9352	0.9879	0.8795	0.2962	0.1821	0.1969	0.3247	1.2772E-3	0.597	0.166	17.525
93000000	0.2355	1.2869	0.2610	0.2536	3.0552	0.9078	0.8461	0.2980	0.1818	0.1937	0.3265	1.4015E-3	1.267	0.189	15.638
94000000	0.2610	1.4946	0.2722	0.2347	2.8713	0.8662	0.8548	0.2941	0.1820	0.1942	0.3298	1.5797E-3	0.260	0.163	15.121
95000000	0.2797	1.1623	0.2390	0.1979	3.1608	0.9603	0.8437	0.2975	0.1818	0.1938	0.3270	1.4559E-3	0.109	0.176	15.909
96000000	0.3351	1.2194	0.2774	0.3003	3.0764	0.7915	0.8488	0.2992	0.1822	0.1954	0.3233	1.1759E-3	0.294	0.180	17.419
97000000	0.3786	1.0862	0.2448	0.2159	2.9775	1.0970	0.8415	0.2947	0.1823	0.1950	0.3280	1.2257E-3	0.442	0.183	18.403
98000000	0.2522	1.1879	0.2079	0.3106	3.1263	0.9151	0.8445	0.2900	0.1805	0.1991	0.3304	1.4151E-3	0.090	0.158	17.197
99000000	0.2634	1.2160	0.2280	0.2767	3.0330	0.9829	0.8755	0.2996	0.1794	0.1984	0.3225	1.2873E-3	0.655	0.195	17.291
100000000	0.1991	1.5615	0.2215	0.2478	2.8519	0.9182	0.8220	0.2959	0.1812	0.1978	0.3251	1.2317E-3	0.192	0.158	17.680
101000000	0.2514	1.2580	0.2313	0.2632	3.0774	0.9187	0.8591	0.2962	0.1825	0.1930	0.3283	1.3332E-3	0.399	0.190	17.706
102000000	0.3304	1.3524	0.2312	0.2081	3.0288	0.8492	0.8422	0.2985	0.1850	0.1940	0.3226	1.2595E-3	0.745	0.192	18.272
103000000	0.2887	1.1587	0.2620	0.1583	3.1740	0.9583	0.8052	0.2965	0.1826	0.1929	0.3280	1.2787E-3	1.104	0.156	17.093
104000000	0.2953	1.2375	0.1470	0.2984	2.9483	1.0735	0.8165	0.2997	0.1810	0.1949	0.3244	1.4864E-3	1.115	0.167	15.457
105000000	0.2698	1.3309	0.2358	0.1664	3.1117	0.8855	0.8596	0.2986	0.1819	0.1945	0.3250	1.6885E-3	0.392	0.186	14.717
106000000	0.2959	1.2381	0.1731	0.2881	3.0869	0.9179	0.8633	0.2973	0.1789	0.1991	0.3247	1.5602E-3	1.265	0.163	14.731
107000000	0.3375	1.3343	0.2620	0.3017	2.8083	0.9562	0.8786	0.3011	0.1782	0.1930	0.3277	1.3661E-3	0.198	0.178	16.312
108000000	0.2408	1.1128	0.1931	0.3527	3.1964	0.9042	0.8447	0.2976	0.1830	0.1958	0.3236	1.3815E-3	0.361	0.173	16.824
109000000	0.2490	1.2952	0.2890	0.2120	3.0369	0.9181	0.8786	0.3051	0.1778	0.1942	0.3229	1.3243E-3	1.022	0.161	16.246
110000000	0.3197	1.4261	0.2349	0.2829	2.9949	0.7415	0.8325	0.2955	0.1800	0.1955	0.3290	1.6057E-3	0.416	0.162	15.366
111000000	0.2810	1.3262	0.2161	0.2590	3.1671	0.7507	0.8371	0.3038	0.1803	0.1922	0.3236	1.5392E-3	0.494	0.181	15.292
112000000	0.3886	1.1951	0.2120	0.2755	3.1493	0.7794	0.8600	0.2981	0.1838	0.1959	0.3221	1.3053E-3	0.075	0.182	17.719
113000000	0.2583	1.1628	0.2581	0.2905	2.8889	1.1413	0.8303	0.2933	0.1817	0.1956	0.3294	1.1869E-3	0.649	0.184	18.449
114000000	0.2454	1.0987	0.2343	0.3764	3.1549	0.8903	0.8386	0.3050	0.1791	0.1973	0.3186	1.2524E-3	0.192	0.195	17.276
115000000	0.2964	1.1553	0.2216	0.3641	2.8827	1.0799	0.7980	0.2948	0.1852	0.1958	0.3242	1.2979E-3	0.229	0.172	17.376
116000000	0.2901	1.0076	0.2782	0.4258	3.1889	0.8095	0.8489	0.2980	0.1829	0.1961	0.3230	1.3238E-3	0.114	0.184	17.148
117000000	0.3004	1.1156	0.2366	0.2716	3.2077	0.8681	0.8341	0.3009	0.1806	0.1952	0.3233	1.3682E-3	0.355	0.164	16.493
118000000	0.3307	1.3594	0.2096	0.2699	2.8672	0.9632	0.8304	0.2972	0.1800	0.1958	0.3270	1.4001E-3	1.040	0.180	16.087
119000000	0.3017	1.0725	0.2554	0.3291	3.1449	0.8965	0.8306	0.3002	0.1789	0.1957	0.3252	1.4494E-3	0.201	0.158	15.453
120000000	0.3430	1.1910	0.2470	0.2905	3.1235	0.8049	0.8468	0.3014	0.1827	0.1922	0.3236	1.4658E-3	0.155	0.167	15.808
121000000	0.3781	1.2775	0.2174	0.3142	2.9920	0.8210	0.8587	0.3050	0.1795	0.1936	0.3219	1.3807E-3	0.241	0.159	15.658
122000000	0.3579	1.1020	0.2363	0.2628	3.0714	0.9697	0.8424	0.2944	0.1831	0.1989	0.3236	1.312E-3	0.476	0.185	16.953
123000000	0.2362	1.3470	0.2345	0.2301	3.0167	0.9354	0.8695	0.2969	0.1833	0.1931	0.3267	1.1119E-3	0.252	0.168	19.758
124000000	0.2941	1.2278	0.2420	0.3652	3.0414	0.8295	0.8271	0.3020	0.1776	0.1975	0.3229	1.3328E-3	0.080	0.157	17.117
125000000	0.2061	1.2356	0.2215	0.2790	3.1239	0.9339	0.8206	0.2951	0.1819	0.1936	0.3294	1.3595E-3	0.255	0.184	16.774
126000000	0.4105	1.2217	0.1774	0.2940	2.8534	1.0429	0.8074	0.2995	0.1813	0.1898	0.3294	1.2518E-3	0.299	0.178	18.979
127000000	0.3305	1.0079	0.2260	0.2696	3.2383	0.9277	0.8454	0.2949	0.1825	0.1973	0.3253	1.1929E-3	0.165	0.159	18.434
128000000	0.3350	1.1960	0.2899	0.3135	3.2165	0.6491	0.8331	0.2954	0.1792	0.1960	0.3295	1.1692E-3	0.424	0.164	19.104
129000000	0.2864	1.2145	0.2514	0.2565	3.0001	0.9911	0.8586	0.2987	0.1782	0.1970	0.3261	1.4701E-3	1.049	0.193	16.419
130000000	0.2467	1.0728	0.2847	0.3268	3.0459	1.0230	0.8118	0.2987	0.1803	0.1981	0.3229	1.1884E-3	0.689	0.195	18.296
131000000	0.3669	1.3628	0.2295	0.3169	2.8103	0.9135	0.8542	0.3022	0.1815	0.1918	0.3246	1.2206E-3	0.085	0.161	17.325
132000000	0.3214	1.2382	0.1951	0.2763	2.9967	0.9723	0.8663	0.3022	0.1827	0.1917	0.3234	1.2764E-3	0.501	0.190	17.373
133000000	0.2639	1.1199	0.2245	0.2986	3.0685	1.0247	0.8752	0.2970	0.1825	0.1962	0.3243	1.2691E-3	0.169	0.174	17.786
134000000	0.3029	1.2343	0.2539	0.2741	3.0525	0.8823	0.8212	0.3019	0.1759	0.1978	0.3244	1.3946E-3	0.119	0.156	16.636
135000000	0.2323	0.9923	0.2532	0.1923	3.3903	0.9397	0.8732	0.2988	0.1804	0.1960	0.3247	1.3231E-3	0.339	0.194	17.121
136000000	0.3443	1.2112	0.2269	0.3779	2.9430	0.8967	0.8078	0.2977	0.1822	0.1945	0.3257	1.2491E-3	0.630	0.166	17.867
137000000	0.2991	1.3612	0.2304	0.3175	2.9734	0.8183	0.8493	0.2977	0.1819	0.1947	0.3257	1.4045E-3	0.097	0.163	16.432
138000000	0.1654	1.3457	0.1385	0.3434	3.1517	0.8554	0.8587	0.2970	0.1809	0.1978	0.3243	1.2886E-3	0.353	0.157	17.183
139000000	0.2674	1.1614	0.2641	0.2599	3.1128	0.9344	0.8742	0.2967	0.1837	0.1918	0.3278	1.4082E-3	0.217	0.175	15.648
140000000	0.3324	1.2675	0.2100	0.2576	3.0112	0.9212	0.8087	0.2989	0.1811	0.1946	0.3254	1.1248E-3	0.530	0.180	20.410
141000000	0.3113	1.3473	0.2488	0.2748	2.8839	0.9339	0.8336	0.2971	0.1822	0.1936	0.3271	1.0397E-3	0.545	0.214	21.371
142000000	0.3857	1.2181	0.2178	0.2840	2.9366	0.9578	0.8240	0.2958	0.1830	0.1949	0.3263	1.2157E-3	0.446	0.180	20.174
143000000	0.2455	1.4245	0.1631	0.2122	3.0171	0.9376	0.8497	0.2984	0.1830	0.1912	0.3273	1.3028E-3	0.438	0.176	17.373
144000000	0.3577	1.0889	0.2414	0.2826	3.2712	0.7583	0.8625	0.3029	0.1815	0.1944	0.3212	1.2306E-3	0.202	0.197	18.594
145000000	0.2691	1.1362	0.1970	0.2540	3.3412	0.8026	0.8470	0.2926	0.1861	0.1934	0.3279	1.3841E-3	0.130	0.157	17.090
146000000	0.2631	1.4417	0.3017	0.1909	2.9408	0.8617	0.8307	0.2966	0.1806	0.1972	0.3255	1.4023E-3	0.041	0.156	16.223
147000000	0.2835	1.3537	0.2583	0.2910	3.0359	0.7776	0.8515	0.3017	0.1808	0.1946	0.3229	1.3306E-3	0.053	0.156	17.323
148000000	0.3591	1.1168	0.2256	0.2645	3.0574	0.9766	0.8879	0.3002	0.1844	0.1928	0.3226	1.4116E-3	0.027	0.156	16.259
149000000	0.3851	1.0755	0.2582	0.3231	3.0995	0.8585	0.8504	0.2951	0.1780	0.1979	0.3290	1.3408E-3	0.133	0.156	17.343
150000000	0.2363	1.1667	0.2438	0.1969	3.3128	0.8435	0.8436	0.2999	0.1782	0.1964	0.3255	1.3708E-3	0.193	0.158	16.144
151000000	0.2727	1.2373	0.1890	0.3588	3.0343	0.9079	0.8461	0.2961	0.1845	0.1948	0.3245	1.3355E-3	1.726	0.214	15.933
152000000	0.3384	1.1754	0.2189	0.1993	3.1758	0.8922	0.8562	0.2961	0.1819	0.1954	0.3265	1.1421E-3	0.364	0.184	19.219
153000000	0.2927	1.2448	0.2343	0.3843	3.0002	0.8436	0.8346	0.2975	0.1837	0.1954	0.3235	1.1751E-3	0.551	0.198	19.053
154000000	0.2213	1.1310	0.2274	0.3889	3.0317	0.9997	0.8344	0.2977	0.1817	0.1931	0.3274	1.1904E-3	0.383	0.174	17.587
155000000	0.3753	1.2470	0.1901	0.3075	2.9426	0.9375	0.8192	0.2960	0.1820	0.1968	0.3252	1.3108E-3	1.339	0.201	17.126
156000000	0.3572	1.2417	0.1542	0.2710	3.0541	0.9217	0.8657	0.2960	0.1793	0.1962	0.3285	1.5713E-3	0.533	0.157	15.174
157000000	0.2802	1.2791	0.2610	0.2196	3.0490	0.9111	0.8151	0.3017	0.1823	0.1929	0.3231	1.3183E-3	0.165	0.175	16.262
158000000	0.2698	1.2508	0.2108	0.2839	3.0342	0.9505	0.8639	0.2999	0.1843	0.1943	0.3215	1.2054E-3	0.256	0.200	19.488
159000000	0.3059	1.2041	0.2247	0.3951	3.0079	0.8622	0.8499	0.2986	0.1828	0.1984	0.3202	1.1327E-3	0.367	0.186	19.552
160000000	0.1760	1.0808	0.3057	0.3116	3.2285	0.8974	0.8519	0.2967	0.1789	0.1967	0.3277	1.2427E-3	0.164	0.182	18.199
161000000	0.3465	1.3757	0.2794	0.2234	2.9563	0.8187	0.8159	0.2968	0.1835	0.1939	0.3259	1.216E-3	0.767	0.209	19.567
162000000	0.3579	1.1828	0.2502	0.2786	3.1473	0.7833	0.8331	0.2950	0.1779	0.2007	0.3265	1.2889E-3	0.775	0.176	17.517
163000000	0.2444	1.1251	0.2483	0.2040	3.1034	1.0748	0.8324	0.3005	0.1797	0.1937	0.3260	1.447E-3	1.908	0.177	15.800
164000000	0.2885	1.3705	0.1695	0.3523	2.9372	0.8821	0.8417	0.2936	0.1819	0.1948	0.3297	1.5037E-3	0.372	0.158	15.562
165000000	0.3272	1.2661	0.1890	0.2328	3.1190	0.8659	0.8522	0.3012	0.1795	0.1927	0.3266	1.3834E-3	0.268	0.182	16.207
166000000	0.2948	1.4176	0.2382	0.1962	2.9955	0.8577	0.8227	0.2945	0.1799	0.1949	0.3308	1.3489E-3	0.536	0.183	16.879
167000000	0.2920	1.2068	0.2763	0.3149	2.9497	0.9603	0.8296	0.2991	0.1781	0.1979	0.3249	1.3509E-3	0.694	0.181	16.668
168000000	0.2400	1.1748	0.2106	0.2355	3.1125	1.0265	0.8616	0.2973	0.1825	0.1968	0.3234	1.3148E-3	0.445	0.192	16.303
169000000	0.2501	1.2830	0.2318	0.2692	3.0652	0.9007	0.8420	0.2986	0.1773	0.1955	0.3286	1.623E-3	0.694	0.162	14.420
170000000	0.2875	1.1630	0.2579	0.3366	3.0602	0.8949	0.8695	0.2989	0.1783	0.1984	0.3245	1.5284E-3	0.325	0.158	14.302
171000000	0.2749	1.2587	0.1544	0.2548	3.1499	0.9074	0.8569	0.3055	0.1798	0.1927	0.3220	1.4781E-3	0.644	0.177	15.789
172000000	0.3871	1.2811	0.2952	0.2224	2.8327	0.9815	0.7700	0.3025	0.1792	0.1933	0.3250	1.2677E-3	0.275	0.158	17.934
173000000	0.3442	1.1996	0.2260	0.2932	3.0043	0.9327	0.8518	0.3003	0.1772	0.1966	0.3259	1.1607E-3	0.376	0.188	19.128
174000000	0.2856	1.3041	0.2622	0.2959	2.9984	0.8538	0.8697	0.3027	0.1799	0.1921	0.3253	1.2441E-3	0.763	0.167	18.034
