state	gtr.rates.rateAC	gtr.rates.rateAG	gtr.rates.rateAT	gtr.rates.rateCG	gtr.rates.rateCT	gtr.rates.rateGT	pInv	frequencies1	frequencies2	frequencies3	frequencies4	clock.rate	skygrid.precision	rootHeight	treeLength
168000000	0.2655	1.2298	0.2072	0.2706	3.0752	0.9517	0.8274	0.2967	0.1808	0.1939	0.3286	1.4306E-3	0.104	0.163	15.559
169000000	0.2812	1.3502	0.1985	0.2064	2.9309	1.0327	0.8302	0.2988	0.1753	0.1971	0.3288	1.2235E-3	0.273	0.158	17.580
170000000	0.3330	1.0614	0.1844	0.3632	3.1324	0.9257	0.8387	0.2975	0.1795	0.1948	0.3282	1.3822E-3	0.195	0.235	16.461
171000000	0.2840	1.1764	0.2415	0.3548	2.9932	0.9501	0.8240	0.3010	0.1787	0.1952	0.3251	1.2644E-3	0.459	0.159	17.664
172000000	0.3627	1.1309	0.2984	0.1647	3.1166	0.9267	0.8332	0.2964	0.1854	0.1927	0.3255	1.2185E-3	0.348	0.159	18.507
173000000	0.3548	1.2782	0.2720	0.3878	2.7950	0.9122	0.8342	0.2986	0.1794	0.1958	0.3261	1.1211E-3	0.394	0.203	18.250
174000000	0.3503	1.3884	0.2336	0.2819	2.8887	0.8571	0.8313	0.2972	0.1824	0.1932	0.3272	1.5603E-3	0.140	0.156	15.308
175000000	0.3643	1.2300	0.2643	0.2666	2.9698	0.9049	0.8626	0.2992	0.1802	0.2001	0.3205	1.4887E-3	0.619	0.170	15.715
176000000	0.3512	1.2343	0.1955	0.2377	3.0084	0.9729	0.8587	0.2957	0.1800	0.1957	0.3287	1.2303E-3	0.141	0.159	17.203
177000000	0.4818	1.2050	0.2432	0.2533	2.9689	0.8478	0.8688	0.2955	0.1797	0.1973	0.3276	1.3621E-3	0.409	0.162	16.373
178000000	0.3474	1.2121	0.1777	0.2291	3.1901	0.8436	0.8354	0.2995	0.1812	0.1959	0.3234	1.4845E-3	0.670	0.171	16.051
179000000	0.3455	1.3107	0.2179	0.2162	3.0583	0.8514	0.8358	0.2958	0.1804	0.1979	0.3258	1.2613E-3	0.636	0.216	17.844
180000000	0.3230	1.2156	0.2148	0.3066	3.0053	0.9348	0.8650	0.2973	0.1824	0.1970	0.3233	1.516E-3	0.185	0.210	16.878
181000000	0.2463	1.2073	0.2333	0.3068	3.1452	0.8611	0.8610	0.2977	0.1799	0.1937	0.3288	1.4355E-3	0.548	0.177	16.569
182000000	0.3367	1.0321	0.2552	0.2895	3.1480	0.9385	0.8395	0.2958	0.1795	0.1973	0.3274	1.3154E-3	0.122	0.201	17.671
183000000	0.4341	1.2436	0.2010	0.2590	2.9837	0.8786	0.8303	0.2973	0.1796	0.1966	0.3265	1.413E-3	1.665	0.171	15.439
184000000	0.2288	1.3924	0.2490	0.3805	3.0160	0.7332	0.8108	0.2975	0.1849	0.1960	0.3216	1.3213E-3	1.423	0.183	16.763
185000000	0.4188	1.3140	0.2530	0.2775	2.8154	0.9213	0.8568	0.2997	0.1787	0.1962	0.3254	1.1588E-3	0.169	0.165	18.989
186000000	0.3361	1.3471	0.1646	0.3154	2.8955	0.9414	0.8034	0.3001	0.1815	0.1936	0.3248	1.2721E-3	0.302	0.167	18.045
187000000	0.3178	1.4182	0.2180	0.2549	2.9355	0.8555	0.8545	0.3001	0.1803	0.1953	0.3243	1.3859E-3	0.438	0.166	17.284
188000000	0.3329	1.1721	0.2175	0.2573	3.0976	0.9226	0.8288	0.2967	0.1823	0.1920	0.3290	1.5605E-3	0.965	0.194	15.949
189000000	0.2284	1.2748	0.2453	0.2087	3.1215	0.9214	0.8639	0.2966	0.1765	0.1966	0.3302	1.3532E-3	0.195	0.156	17.600
190000000	0.3912	1.1530	0.2699	0.3922	2.9756	0.8181	0.8040	0.2921	0.1791	0.1926	0.3363	1.4432E-3	0.451	0.157	15.552
191000000	0.2421	1.3461	0.2463	0.2509	3.1229	0.7917	0.8622	0.2970	0.1816	0.1968	0.3246	1.2518E-3	0.299	0.203	17.435
192000000	0.2606	1.3943	0.2410	0.2156	2.9449	0.9437	0.8744	0.2998	0.1831	0.1944	0.3227	1.4212E-3	1.637	0.176	16.389
193000000	0.2506	1.2365	0.2276	0.2792	3.1417	0.8643	0.8462	0.2989	0.1820	0.1967	0.3224	1.3826E-3	0.286	0.200	16.195
194000000	0.3320	1.0851	0.2275	0.2916	3.1007	0.9632	0.8864	0.3000	0.1810	0.1934	0.3256	1.3709E-3	0.639	0.177	16.560
195000000	0.2135	1.3720	0.2529	0.2900	3.0489	0.8228	0.8605	0.2976	0.1840	0.1944	0.3239	1.271E-3	0.331	0.170	17.670
196000000	0.3350	1.0851	0.2268	0.1862	3.1895	0.9774	0.8318	0.2983	0.1787	0.1951	0.3278	1.1931E-3	0.307	0.196	19.853
197000000	0.2606	1.3221	0.2694	0.2338	3.0441	0.8699	0.8310	0.2943	0.1797	0.2015	0.3245	1.0784E-3	0.100	0.182	20.172
198000000	0.3191	1.3180	0.2185	0.2083	3.0298	0.9064	0.8081	0.3032	0.1821	0.1974	0.3173	1.1094E-3	0.194	0.182	20.783
199000000	0.2759	1.1627	0.1990	0.2690	3.2028	0.8905	0.8127	0.2962	0.1798	0.1966	0.3274	1.119E-3	0.372	0.170	20.854
200000000	0.2912	1.3359	0.2833	0.2791	3.0532	0.7573	0.8498	0.2994	0.1804	0.1910	0.3293	1.0243E-3	0.040	0.157	21.664
201000000	0.2454	1.3099	0.2612	0.2292	3.1374	0.8169	0.8703	0.2978	0.1798	0.1970	0.3254	1.3153E-3	0.064	0.161	17.400
202000000	0.3452	1.2060	0.2036	0.1617	3.0620	1.0214	0.8527	0.2971	0.1790	0.1937	0.3302	1.2163E-3	0.539	0.175	16.307
203000000	0.3074	1.1743	0.2271	0.2009	3.2633	0.8270	0.8763	0.2989	0.1802	0.1955	0.3254	1.2588E-3	0.030	0.161	16.380
204000000	0.3277	1.3154	0.1803	0.2876	2.9297	0.9593	0.8725	0.2971	0.1802	0.1975	0.3252	1.3371E-3	1.310	0.162	16.894
205000000	0.3081	1.2082	0.2230	0.3101	2.9722	0.9784	0.8443	0.2979	0.1806	0.1955	0.3260	1.3893E-3	0.552	0.190	16.277
206000000	0.3316	1.1955	0.2287	0.2515	3.0664	0.9264	0.8625	0.2953	0.1814	0.1951	0.3282	1.3791E-3	0.437	0.158	16.692
207000000	0.3522	1.2053	0.2247	0.3800	2.9246	0.9132	0.8567	0.2964	0.1796	0.1967	0.3273	1.4423E-3	0.559	0.199	16.041
208000000	0.3926	1.1065	0.1924	0.2239	3.1491	0.9356	0.8415	0.2994	0.1799	0.1927	0.3279	1.3755E-3	0.585	0.179	16.895
209000000	0.2156	1.2876	0.2895	0.2655	2.9692	0.9727	0.8512	0.2996	0.1816	0.1940	0.3248	1.339E-3	0.962	0.179	16.452
210000000	0.2662	1.1467	0.2406	0.4452	3.0029	0.8985	0.8733	0.2964	0.1799	0.1979	0.3258	1.4246E-3	0.394	0.174	16.602
211000000	0.3740	1.2294	0.2073	0.2440	3.0619	0.8834	0.8828	0.3001	0.1815	0.1913	0.3271	1.4008E-3	0.218	0.167	15.758
212000000	0.3463	1.3285	0.2181	0.2541	3.0694	0.7837	0.8661	0.2939	0.1804	0.2016	0.3241	1.4565E-3	0.167	0.172	17.454
213000000	0.2454	1.3567	0.2307	0.2070	3.1136	0.8466	0.8565	0.2948	0.1794	0.1959	0.3299	1.2028E-3	0.523	0.165	18.233
214000000	0.3184	1.2561	0.2754	0.3378	2.9359	0.8764	0.8260	0.2969	0.1814	0.1964	0.3253	1.2058E-3	0.402	0.168	18.187
215000000	0.3020	1.1229	0.2649	0.1724	3.1563	0.9815	0.8068	0.3005	0.1799	0.1985	0.3211	1.3411E-3	0.488	0.160	17.154
216000000	0.3538	1.3752	0.1786	0.2564	2.9744	0.8617	0.8382	0.2934	0.1807	0.1949	0.3310	1.4738E-3	0.429	0.187	15.008
217000000	0.2503	1.4360	0.2545	0.3176	2.8814	0.8601	0.8370	0.3020	0.1795	0.1942	0.3243	1.3469E-3	0.848	0.189	17.031
218000000	0.2642	1.1805	0.1950	0.2452	3.2998	0.8154	0.8073	0.2997	0.1780	0.1948	0.3275	1.5477E-3	0.193	0.163	15.537
219000000	0.3272	1.2214	0.2350	0.3612	3.0101	0.8451	0.8615	0.2950	0.1846	0.1958	0.3246	1.2738E-3	0.163	0.184	16.673
220000000	0.3790	1.3105	0.2046	0.1922	3.1253	0.7885	0.8568	0.2964	0.1802	0.1985	0.3249	1.5444E-3	0.926	0.180	14.890
221000000	0.3277	1.2761	0.1914	0.2089	2.9396	1.0563	0.8492	0.2975	0.1832	0.1968	0.3225	1.5672E-3	0.671	0.159	14.801
222000000	0.2039	1.2691	0.2240	0.3625	3.0122	0.9283	0.8665	0.2989	0.1820	0.1929	0.3262	1.4035E-3	0.047	0.156	16.067
223000000	0.3185	1.1620	0.2202	0.2610	3.1057	0.9326	0.8288	0.2968	0.1839	0.1930	0.3263	1.4019E-3	0.207	0.158	15.212
224000000	0.2809	1.1850	0.2372	0.2820	3.0948	0.9200	0.8649	0.2970	0.1808	0.1937	0.3285	1.4036E-3	0.065	0.156	15.633
225000000	0.3226	1.1198	0.2048	0.2668	3.1256	0.9604	0.8627	0.2994	0.1862	0.1898	0.3247	1.3069E-3	0.630	0.167	17.654
226000000	0.3289	1.1740	0.2531	0.1515	3.1517	0.9408	0.8595	0.3004	0.1794	0.1970	0.3232	1.3882E-3	0.741	0.165	16.536
227000000	0.4137	1.2578	0.2307	0.1892	2.9729	0.9358	0.8344	0.2947	0.1802	0.1931	0.3320	1.2581E-3	0.135	0.156	17.403
228000000	0.2584	1.2320	0.1805	0.4572	2.9120	0.9599	0.8636	0.2998	0.1811	0.1912	0.3279	1.4424E-3	0.388	0.158	15.722
229000000	0.3208	1.0974	0.2076	0.2858	2.9598	1.1287	0.8408	0.2987	0.1808	0.1940	0.3265	1.335E-3	0.365	0.176	16.898
230000000	0.2985	1.1020	0.2453	0.3272	3.1371	0.8899	0.8623	0.3011	0.1797	0.1921	0.3271	1.47E-3	0.578	0.160	15.046
231000000	0.3070	1.4001	0.2494	0.3794	2.7577	0.9065	0.8512	0.2950	0.1803	0.1929	0.3319	1.4892E-3	0.257	0.161	15.596
232000000	0.3016	1.2338	0.2106	0.2396	3.1030	0.9114	0.8631	0.3013	0.1763	0.1960	0.3264	1.3472E-3	0.231	0.164	16.868
233000000	0.3048	1.2246	0.2122	0.3261	3.1262	0.8061	0.8601	0.2982	0.1827	0.1921	0.3271	1.4715E-3	0.241	0.179	15.337
234000000	0.2561	1.4200	0.1938	0.2753	3.0235	0.8313	0.8530	0.2980	0.1784	0.1951	0.3285	1.2563E-3	0.401	0.194	17.511
235000000	0.3166	1.1750	0.2077	0.3126	3.0989	0.8893	0.8494	0.2997	0.1783	0.1973	0.3247	1.3294E-3	0.502	0.190	15.937
236000000	0.3101	1.1485	0.2211	0.1909	3.2233	0.9060	0.8251	0.2979	0.1794	0.1967	0.3260	1.395E-3	0.527	0.179	16.395
237000000	0.3061	1.2362	0.1620	0.3400	3.1342	0.8214	0.8460	0.3027	0.1822	0.1923	0.3228	1.314E-3	0.093	0.157	16.672
238000000	0.2540	1.1986	0.2092	0.2413	3.1918	0.9051	0.8471	0.2973	0.1836	0.1956	0.3235	1.2861E-3	0.550	0.172	17.165
239000000	0.3374	1.2469	0.2662	0.2687	3.0906	0.7901	0.8307	0.2970	0.1829	0.1954	0.3247	1.442E-3	0.179	0.161	16.194
240000000	0.3284	1.3561	0.2450	0.2323	2.9906	0.8476	0.8555	0.2999	0.1782	0.1932	0.3287	1.324E-3	0.333	0.165	16.092
241000000	0.2499	1.4847	0.2197	0.1892	2.8688	0.9877	0.8620	0.2951	0.1811	0.1936	0.3303	1.4559E-3	0.385	0.163	14.750
242000000	0.3271	1.0914	0.2741	0.3998	2.8283	1.0793	0.8707	0.2944	0.1813	0.1991	0.3251	1.6985E-3	0.125	0.163	14.050
243000000	0.2618	1.2243	0.1988	0.2968	3.0665	0.9518	0.8398	0.3038	0.1751	0.1945	0.3266	1.3431E-3	0.545	0.162	15.808
244000000	0.3699	1.3847	0.1889	0.2052	2.9935	0.8578	0.8453	0.2961	0.1809	0.1956	0.3273	1.4708E-3	0.886	0.195	15.496
245000000	0.2473	1.4010	0.2131	0.3042	2.9677	0.8666	0.8529	0.3009	0.1798	0.1961	0.3232	1.48E-3	1.049	0.186	14.599
246000000	0.3072	1.1321	0.2913	0.2862	3.1564	0.8268	0.8496	0.2940	0.1813	0.1950	0.3297	1.4419E-3	0.366	0.170	15.565
247000000	0.3032	1.3554	0.2114	0.1659	2.8916	1.0726	0.8244	0.2993	0.1807	0.1954	0.3246	1.338E-3	0.567	0.166	16.278
248000000	0.2627	1.1829	0.2242	0.3224	3.1417	0.8661	0.8472	0.2949	0.1794	0.1980	0.3277	1.5541E-3	0.510	0.191	14.565
249000000	0.3722	1.2351	0.3070	0.2545	2.9568	0.8743	0.8636	0.3000	0.1834	0.1942	0.3223	1.2303E-3	0.225	0.221	18.565
250000000	0.2115	1.1134	0.2742	0.2800	3.0453	1.0756	0.8560	0.3010	0.1831	0.1915	0.3244	1.2652E-3	0.188	0.167	16.767
251000000	0.2934	1.1974	0.2672	0.2198	3.1109	0.9112	0.8470	0.3025	0.1793	0.1963	0.3219	1.3406E-3	0.231	0.200	16.472
252000000	0.2893	1.1157	0.2666	0.2230	3.0149	1.0905	0.8479	0.2969	0.1798	0.1976	0.3257	1.393E-3	0.157	0.162	15.802
253000000	0.2832	1.2139	0.1945	0.3938	3.1377	0.7769	0.8510	0.2987	0.1822	0.1975	0.3216	1.2752E-3	0.786	0.181	17.358
254000000	0.2758	1.2389	0.1924	0.2325	3.2423	0.8180	0.8456	0.2955	0.1794	0.1948	0.3302	1.516E-3	0.973	0.180	16.303
255000000	0.2030	1.2093	0.2995	0.3327	2.9757	0.9799	0.8293	0.3030	0.1777	0.1951	0.3242	1.344E-3	0.359	0.171	16.301
256000000	0.3334	1.3493	0.2600	0.1908	3.0202	0.8462	0.8502	0.3027	0.1765	0.1968	0.3240	1.4149E-3	0.229	0.178	17.271
257000000	0.2249	1.1999	0.2145	0.2017	3.3982	0.7608	0.8270	0.2966	0.1785	0.2011	0.3239	1.4267E-3	0.569	0.167	15.990
258000000	0.2988	1.2156	0.1623	0.2381	3.2809	0.8042	0.8803	0.2994	0.1809	0.1949	0.3248	1.4292E-3	0.820	0.167	16.024
259000000	0.2856	1.1972	0.2121	0.2180	3.0315	1.0556	0.8603	0.2959	0.1811	0.1980	0.3251	1.4102E-3	0.265	0.199	15.620
260000000	0.3354	1.2617	0.2321	0.2765	2.9235	0.9709	0.8650	0.2908	0.1824	0.1952	0.3317	1.5018E-3	0.313	0.159	15.722
261000000	0.3782	1.2229	0.1940	0.2374	3.1970	0.7705	0.8495	0.2975	0.1809	0.1967	0.3249	1.578E-3	0.378	0.156	15.440
262000000	0.2971	1.3920	0.1931	0.2047	2.9804	0.9326	0.8431	0.2985	0.1776	0.1950	0.3289	1.2479E-3	0.447	0.192	18.064
263000000	0.3792	1.3394	0.2045	0.2641	2.8902	0.9226	0.8483	0.2960	0.1790	0.1934	0.3316	1.2289E-3	0.133	0.196	18.897
264000000	0.3020	1.2274	0.2447	0.2577	3.1180	0.8500	0.8497	0.2978	0.1810	0.1929	0.3283	1.3078E-3	0.815	0.190	17.886
265000000	0.2821	1.4231	0.2084	0.1760	3.0554	0.8549	0.8073	0.3010	0.1810	0.1914	0.3266	1.3193E-3	0.344	0.179	17.164
266000000	0.3246	1.1760	0.2027	0.4069	3.0395	0.8504	0.8184	0.2998	0.1763	0.1951	0.3289	1.5E-3	0.383	0.181	14.893
267000000	0.2207	1.2077	0.2253	0.3421	3.0270	0.9772	0.8360	0.2966	0.1816	0.1910	0.3307	1.4527E-3	0.748	0.193	15.468
268000000	0.2715	1.2154	0.1521	0.2947	3.2217	0.8446	0.8553	0.3022	0.1805	0.1952	0.3221	1.4035E-3	0.163	0.156	16.746
269000000	0.1986	1.1429	0.2173	0.2458	3.1357	1.0598	0.8485	0.2987	0.1791	0.1975	0.3247	1.5646E-3	0.776	0.166	16.106
270000000	0.3702	1.3077	0.2182	0.2842	2.8568	0.9628	0.8619	0.2967	0.1825	0.1987	0.3222	1.3788E-3	0.166	0.168	16.598
271000000	0.3833	1.1223	0.1805	0.3158	2.9538	1.0445	0.8438	0.2985	0.1791	0.1962	0.3263	1.5735E-3	0.161	0.159	14.949
272000000	0.2324	1.3752	0.2399	0.1557	3.2359	0.7609	0.8022	0.2957	0.1819	0.1932	0.3292	1.4338E-3	0.570	0.185	15.645
273000000	0.2721	1.2091	0.2381	0.2682	3.0023	1.0102	0.8674	0.3043	0.1797	0.1920	0.3240	1.6013E-3	0.571	0.181	14.285
274000000	0.2782	1.2444	0.2436	0.2197	3.0035	1.0106	0.8451	0.3004	0.1825	0.1901	0.3270	1.2043E-3	1.401	0.174	18.044
275000000	0.2528	1.2501	0.2245	0.2850	3.1441	0.8435	0.8327	0.2929	0.1794	0.1977	0.3300	1.0696E-3	0.044	0.185	20.888
276000000	0.3952	1.2588	0.2028	0.3181	3.0093	0.8158	0.8462	0.2978	0.1827	0.1930	0.3264	1.3375E-3	0.420	0.210	17.584
277000000	0.3750	1.2528	0.2239	0.3207	2.9518	0.8759	0.8120	0.2983	0.1831	0.1954	0.3231	1.3418E-3	0.234	0.169	16.350
278000000	0.3072	1.1369	0.1593	0.3157	3.1965	0.8843	0.8464	0.3009	0.1789	0.1941	0.3261	1.1677E-3	0.222	0.183	18.690
279000000	0.3518	1.1600	0.2079	0.3942	2.9709	0.9152	0.8517	0.3045	0.1802	0.1909	0.3243	1.2188E-3	0.398	0.188	17.777
280000000	0.2897	1.2854	0.1970	0.3628	3.0169	0.8481	0.8407	0.2961	0.1790	0.1929	0.3320	1.349E-3	0.195	0.198	17.185
281000000	0.2955	1.3592	0.2446	0.2798	3.0718	0.7491	0.8303	0.2957	0.1821	0.1972	0.3250	1.4523E-3	0.196	0.165	15.842
282000000	0.3858	1.1422	0.2495	0.3772	3.0527	0.7925	0.8349	0.2910	0.1823	0.1964	0.3303	1.4186E-3	0.953	0.165	15.962
283000000	0.2673	1.1861	0.2599	0.3195	3.0663	0.9009	0.8727	0.2977	0.1797	0.1970	0.3257	1.1791E-3	0.260	0.158	18.368
284000000	0.2968	1.2384	0.3895	0.3045	2.9708	0.7999	0.8411	0.2960	0.1805	0.1981	0.3254	1.0873E-3	0.160	0.196	20.357
285000000	0.2387	1.2168	0.1770	0.2332	3.1950	0.9393	0.8408	0.3039	0.1804	0.1946	0.3211	1.1693E-3	0.364	0.180	19.596
286000000	0.3150	1.2482	0.2012	0.3424	2.9989	0.8943	0.8577	0.2982	0.1812	0.1973	0.3232	1.2843E-3	0.119	0.161	17.450
287000000	0.3525	1.4006	0.2022	0.3924	2.8125	0.8398	0.8331	0.2969	0.1813	0.1966	0.3251	1.333E-3	0.439	0.205	16.560
288000000	0.2806	1.2938	0.2425	0.3006	3.0864	0.7961	0.8899	0.2961	0.1758	0.1966	0.3315	1.3102E-3	0.202	0.170	18.599
289000000	0.4240	1.2375	0.1821	0.4043	3.0216	0.7305	0.8221	0.2988	0.1807	0.1943	0.3262	1.0264E-3	0.486	0.170	22.060
290000000	0.2516	1.4529	0.2334	0.3007	2.8775	0.8839	0.8439	0.2993	0.1825	0.1943	0.3239	1.1968E-3	0.204	0.184	19.972
291000000	0.2391	1.2305	0.2570	0.1787	3.2104	0.8842	0.8427	0.2971	0.1800	0.1966	0.3263	1.1186E-3	0.429	0.184	19.528
292000000	0.3390	1.3154	0.2484	0.2678	2.9605	0.8689	0.8588	0.2943	0.1840	0.1920	0.3297	1.4046E-3	0.608	0.165	15.738
293000000	0.3936	1.1422	0.2404	0.2727	2.9861	0.9649	0.8348	0.2976	0.1809	0.1953	0.3263	1.2975E-3	0.843	0.197	17.327
294000000	0.2594	1.2185	0.2027	0.2330	3.1086	0.9778	0.8896	0.2995	0.1835	0.1967	0.3202	1.5163E-3	0.198	0.155	15.356
295000000	0.2951	1.5852	0.2198	0.2854	2.7357	0.8788	0.8161	0.2992	0.1805	0.1946	0.3256	1.4926E-3	0.870	0.162	15.426
296000000	0.3065	1.1742	0.2424	0.3313	3.2019	0.7437	0.8572	0.2954	0.1807	0.1950	0.3289	1.47E-3	0.559	0.180	14.556
297000000	0.2900	1.1274	0.2222	0.4697	2.9884	0.9023	0.8459	0.2981	0.1775	0.1969	0.3276	1.3225E-3	0.289	0.164	16.110
298000000	0.2435	1.2945	0.2818	0.2633	3.1372	0.7798	0.8551	0.2986	0.1839	0.1955	0.3220	1.2276E-3	0.383	0.184	17.035
299000000	0.2652	1.2971	0.2502	0.2487	3.0409	0.8980	0.8451	0.3006	0.1804	0.1943	0.3247	1.3891E-3	0.240	0.176	16.850
300000000	0.2710	1.4420	0.2178	0.2289	2.9700	0.8702	0.8396	0.2984	0.1811	0.1923	0.3282	1.4091E-3	0.482	0.161	15.818
301000000	0.3141	1.1923	0.1989	0.2097	3.2463	0.8388	0.8546	0.2984	0.1792	0.2011	0.3213	1.13E-3	0.779	0.180	18.114
302000000	0.2464	1.3058	0.1931	0.2591	3.0575	0.9380	0.8597	0.2962	0.1827	0.1936	0.3275	1.3877E-3	0.152	0.157	16.433
303000000	0.2251	1.2302	0.2607	0.3333	2.9958	0.9549	0.8617	0.2966	0.1802	0.1957	0.3276	1.289E-3	0.817	0.195	16.884
304000000	0.2579	1.0493	0.2615	0.3935	3.1344	0.9033	0.8634	0.2999	0.1799	0.1965	0.3237	1.3239E-3	0.606	0.179	17.030
305000000	0.2911	1.2382	0.2047	0.4870	2.9335	0.8455	0.8588	0.2990	0.1815	0.1954	0.3241	1.4845E-3	0.560	0.173	15.797
306000000	0.2188	1.3071	0.2345	0.2899	2.9822	0.9674	0.8631	0.2969	0.1813	0.1938	0.3281	1.2692E-3	0.456	0.226	17.644
307000000	0.2731	1.3422	0.2275	0.3856	2.9947	0.7768	0.8438	0.2981	0.1816	0.1921	0.3282	1.4467E-3	0.285	0.149	14.812
308000000	0.2595	1.1919	0.2533	0.2626	3.1980	0.8346	0.8691	0.2954	0.1825	0.1960	0.3261	1.4499E-3	0.179	0.179	14.784
309000000	0.3328	1.2467	0.2309	0.2174	3.1028	0.8694	0.8614	0.2963	0.1813	0.2005	0.3218	1.3487E-3	0.404	0.176	16.130
310000000	0.2609	1.1444	0.2144	0.2483	3.2650	0.8669	0.7943	0.2946	0.1830	0.1969	0.3255	1.2106E-3	1.180	0.197	18.299
311000000	0.2610	1.2235	0.2608	0.2307	3.1075	0.9165	0.8573	0.3002	0.1780	0.1936	0.3282	1.4395E-3	0.295	0.202	16.808
312000000	0.3298	1.1627	0.1978	0.3123	3.0616	0.9358	0.8733	0.2920	0.1815	0.1997	0.3269	1.1788E-3	0.846	0.214	18.301
313000000	0.2393	1.2352	0.1948	0.2490	3.2125	0.8692	0.8451	0.3008	0.1806	0.1938	0.3248	1.1865E-3	0.692	0.158	17.611
314000000	0.3073	1.1968	0.2034	0.2652	2.9836	1.0438	0.8655	0.2981	0.1785	0.1946	0.3288	1.3786E-3	0.274	0.181	17.520
315000000	0.2562	1.1084	0.2231	0.3343	3.2328	0.8454	0.8443	0.2962	0.1779	0.1957	0.3302	1.3496E-3	0.567	0.165	16.272
316000000	0.2506	1.2349	0.2566	0.3505	3.0013	0.9060	0.8287	0.3010	0.1766	0.1956	0.3268	1.5557E-3	0.429	0.172	14.742
317000000	0.2191	1.0806	0.2579	0.3277	3.1895	0.9252	0.8597	0.2970	0.1807	0.1950	0.3274	1.4588E-3	1.187	0.191	15.948
318000000	0.3341	1.3555	0.2105	0.2669	2.9974	0.8357	0.8516	0.2978	0.1824	0.1907	0.3291	1.3779E-3	0.233	0.164	16.883
319000000	0.3044	1.3197	0.2217	0.3218	2.9494	0.8830	0.8633	0.2966	0.1820	0.1903	0.3311	1.4888E-3	1.260	0.205	15.331
320000000	0.2499	1.3749	0.2245	0.2663	2.9944	0.8900	0.8634	0.2970	0.1824	0.1964	0.3243	1.3349E-3	0.668	0.158	16.410
321000000	0.3415	1.4774	0.1987	0.2512	2.8243	0.9069	0.8386	0.2956	0.1827	0.1972	0.3246	1.3664E-3	0.181	0.165	16.795
322000000	0.2365	1.1530	0.1930	0.2392	3.3231	0.8552	0.8769	0.2981	0.1809	0.1953	0.3257	1.6364E-3	0.814	0.191	14.044
323000000	0.2418	1.4057	0.1828	0.3979	2.8982	0.8737	0.8701	0.2995	0.1831	0.1936	0.3238	1.372E-3	0.232	0.159	16.324
324000000	0.2682	1.2850	0.2567	0.2338	3.1638	0.7925	0.8080	0.2972	0.1789	0.1961	0.3278	1.4018E-3	0.752	0.160	15.767
325000000	0.2556	1.1372	0.2286	0.2953	3.1010	0.9823	0.8551	0.2978	0.1820	0.1937	0.3265	1.179E-3	0.297	0.176	17.527
326000000	0.2939	1.1358	0.2236	0.2550	3.1815	0.9101	0.8619	0.2990	0.1809	0.1953	0.3248	1.4163E-3	0.395	0.163	16.356
327000000	0.2214	1.3824	0.2235	0.2115	3.0343	0.9269	0.8648	0.2989	0.1809	0.1949	0.3253	1.3547E-3	1.948	0.221	17.379
328000000	0.2728	1.2010	0.2656	0.1729	3.1800	0.9076	0.8613	0.2985	0.1824	0.1975	0.3216	1.1822E-3	0.631	0.206	18.372
329000000	0.3269	1.1561	0.2676	0.3066	3.0386	0.9042	0.8575	0.2958	0.1853	0.1899	0.3289	1.4392E-3	1.144	0.174	15.497
330000000	0.3082	1.1238	0.2171	0.2157	3.1880	0.9471	0.8481	0.2996	0.1802	0.1939	0.3263	1.4458E-3	0.116	0.169	15.275
331000000	0.3566	1.2987	0.1832	0.2416	3.0212	0.8986	0.8402	0.2984	0.1811	0.1937	0.3268	1.4454E-3	0.651	0.204	15.860
332000000	0.2636	1.3129	0.2869	0.1946	3.0703	0.8718	0.8514	0.2979	0.1782	0.1959	0.3281	1.3009E-3	0.086	0.187	17.094
333000000	0.2707	1.2506	0.1533	0.3867	3.0622	0.8765	0.8441	0.2998	0.1794	0.1932	0.3276	1.3285E-3	0.535	0.198	16.738
334000000	0.2631	1.2147	0.2253	0.3371	2.9956	0.9642	0.8109	0.2999	0.1808	0.1932	0.3261	1.3424E-3	1.711	0.168	16.471
335000000	0.2351	1.1654	0.1726	0.3181	3.1016	1.0072	0.8066	0.3017	0.1784	0.1933	0.3266	1.3461E-3	0.336	0.161	17.203
336000000	0.2896	1.1457	0.2486	0.2311	3.2927	0.7922	0.8240	0.2966	0.1798	0.1984	0.3252	1.2074E-3	0.591	0.163	17.308
337000000	0.2514	1.2015	0.2111	0.2487	3.2129	0.8744	0.8807	0.2976	0.1771	0.1990	0.3262	1.3452E-3	0.194	0.189	16.804
338000000	0.3621	1.1806	0.2321	0.3141	2.9054	1.0057	0.8352	0.2986	0.1790	0.1939	0.3286	1.376E-3	0.388	0.178	16.246
339000000	0.2898	1.3242	0.1652	0.3177	3.0100	0.8932	0.8224	0.2968	0.1817	0.1914	0.3301	1.2389E-3	1.167	0.182	17.490
340000000	0.2447	1.3114	0.2151	0.2376	2.9660	1.0253	0.8442	0.2998	0.1796	0.1926	0.3280	1.3409E-3	0.940	0.159	15.374
341000000	0.2649	1.1520	0.2519	0.2710	3.0351	1.0251	0.8494	0.2949	0.1838	0.1983	0.3230	1.4414E-3	0.503	0.161	15.299
342000000	0.2948	1.1773	0.1924	0.4379	3.0634	0.8342	0.8537	0.3033	0.1763	0.1937	0.3267	1.4808E-3	0.443	0.164	15.395
