state	skygrid.logPopSize1	skygrid.logPopSize2	skygrid.logPopSize3	skygrid.logPopSize4	skygrid.logPopSize5	skygrid.logPopSize6	skygrid.logPopSize7	skygrid.logPopSize8	skygrid.logPopSize9	skygrid.logPopSize10	skygrid.logPopSize11	skygrid.logPopSize12	skygrid.logPopSize13	skygrid.logPopSize14	skygrid.logPopSize15	skygrid.logPopSize16	skygrid.logPopSize17	skygrid.logPopSize18	skygrid.logPopSize19	skygrid.logPopSize20
48000000	-0.368	1.060	1.562	1.178	-0.464	-2.993	-1.418	1.966	-6.887	-13.756	-6.948	-7.718	-8.195	-19.754	-26.287	-29.844	-25.016	-15.531	-16.754	-20.879
49000000	-0.665	1.355	1.528	1.437	-1.098	-3.270	-1.441	-1.440	-3.969	-4.018	-4.586	-6.211	-4.927	-6.700	-4.322	-3.777	-4.566	-4.249	-3.087	-1.969
50000000	1.533	0.478	1.655	1.729	-0.699	-2.868	-3.290	-3.372	-4.512	-4.216	-2.851	-5.023	-4.111	-1.822	-0.390	0.009	1.749	3.002	0.903	0.744
51000000	0.315	0.519	1.012	0.647	-1.531	-2.097	-2.328	-3.280	-4.871	-4.081	-5.108	-4.297	-3.733	-4.099	-4.552	-4.865	-6.349	-6.998	-7.030	-7.808
52000000	0.584	0.563	1.264	1.543	-0.664	-3.089	-1.373	-2.737	-2.788	-2.741	-6.522	-4.234	-3.534	-6.682	-7.578	-7.467	-4.883	-1.940	0.546	0.020
53000000	1.388	0.791	1.710	2.081	-0.963	-2.665	-1.488	0.561	-2.218	-4.382	-5.167	-4.644	-3.749	-4.816	-5.115	-5.850	-5.342	-5.856	-6.263	-6.249
54000000	-0.053	1.366	1.496	1.613	-0.157	-2.594	-1.861	-0.385	-4.434	-6.440	-4.045	-3.989	-1.941	-1.110	-1.371	-1.721	-4.283	-5.877	-3.038	-2.454
55000000	-0.422	1.398	1.144	1.732	-1.272	-1.847	-2.593	-2.051	-4.133	-6.473	-6.070	-5.598	-4.952	-6.965	-8.405	-8.709	-6.960	-7.555	-8.996	-9.132
56000000	-0.447	0.742	1.601	0.852	-1.862	-1.560	-2.511	-3.505	-3.261	-1.802	-1.125	0.123	-1.592	-4.058	-4.851	-6.303	-8.126	-11.494	-10.436	-11.735
57000000	-0.158	0.564	1.400	1.566	-1.059	-1.798	-3.390	-3.301	-2.221	-3.367	-1.097	0.825	1.272	2.100	3.244	3.665	3.303	5.503	6.370	7.673
58000000	0.264	1.492	1.503	1.449	-1.061	-1.978	-1.953	-1.178	-4.445	-3.722	-7.838	-9.221	-10.036	-12.728	-11.425	-9.381	-9.430	-6.897	-7.718	-11.219
59000000	0.712	1.123	1.618	1.781	-0.442	-2.601	-2.475	2.437	1.915	-7.062	0.007	6.666	7.319	7.968	10.408	4.888	15.993	20.254	26.279	28.788
60000000	0.303	1.030	1.362	1.811	-1.000	-2.884	-2.847	-0.793	-0.309	-2.192	-5.619	-2.644	-4.167	-1.122	-3.067	-6.054	-4.869	-3.805	-6.636	-5.263
61000000	-0.162	1.741	1.475	1.593	-0.080	-2.457	-0.752	-0.528	-4.484	-1.685	-2.770	-4.708	-7.222	-11.632	-8.618	-8.462	-7.830	-8.689	-8.021	-5.687
62000000	0.295	0.980	1.480	1.094	-1.009	-1.233	-1.980	-1.880	-4.301	-5.406	-5.276	-3.977	-5.647	-6.562	-7.407	-6.802	-5.707	-5.140	-7.134	-7.932
63000000	-0.445	1.250	1.639	1.832	-0.399	-1.388	-2.370	-4.760	-6.750	-6.245	-7.066	-6.450	-5.322	-4.535	-2.719	1.203	1.420	-1.265	-1.845	-1.903
64000000	0.385	0.933	1.705	1.408	-0.956	-2.176	-2.531	-3.306	-3.692	-4.648	-5.527	-4.453	-4.299	-5.232	-5.833	-6.745	-4.863	-4.144	-2.367	-3.521
65000000	-0.117	1.381	1.903	1.393	-1.316	-0.309	-1.872	-4.797	-3.838	-5.326	-9.485	-6.161	-9.753	-4.852	-4.204	-1.805	-3.089	-3.645	-1.223	-2.226
66000000	0.021	1.112	1.467	1.401	-0.588	-2.145	-2.058	-3.351	-4.235	-4.528	-3.919	-4.467	-4.787	-3.895	-2.893	-2.555	-3.131	-2.875	-1.769	-1.398
67000000	0.371	0.745	1.226	1.247	-1.084	-2.269	-1.712	-3.181	-3.443	-3.747	-4.001	-3.586	-3.364	-2.174	-1.522	-2.285	-3.196	-0.428	-1.498	-3.378
68000000	0.283	1.106	1.261	1.048	-1.329	-1.595	-0.341	-3.885	-4.101	-4.811	-5.243	-4.474	-5.411	-5.322	-5.708	-5.575	-5.459	-6.883	-6.728	-5.869
69000000	0.047	1.079	1.416	1.553	-1.370	-2.622	-2.054	-4.108	-4.291	-1.700	1.140	0.667	0.797	-0.685	0.626	1.478	-0.872	-1.885	-2.801	-2.216
70000000	0.753	1.261	1.305	1.673	-0.095	-2.412	-1.377	-1.475	-3.797	-5.586	-4.573	-4.948	-3.769	-3.270	-3.634	-1.919	-3.126	-1.226	-1.343	-3.180
71000000	-0.383	0.725	1.267	0.963	-1.204	-3.014	-2.429	-3.959	-4.025	-3.703	-2.008	-3.452	-4.798	-4.288	-5.904	-9.339	-5.130	-7.617	-6.835	-7.419
72000000	0.185	1.069	1.414	1.282	-1.632	-2.865	-2.010	-2.546	-3.270	-3.628	-5.225	-5.504	-7.380	-7.803	-7.626	-8.548	-7.690	-7.459	-7.200	-7.230
73000000	-0.092	0.802	1.413	1.575	-0.538	-1.647	-2.022	-4.404	-4.383	-0.271	2.697	2.403	2.348	2.026	0.918	0.189	-0.559	2.087	-0.353	0.330
74000000	-0.123	0.760	1.306	1.224	-1.013	-2.213	-2.084	-2.385	-3.233	-3.039	-3.372	-4.142	-4.066	-3.821	-4.422	-5.091	-5.463	-5.572	-5.625	-4.575
75000000	0.144	1.230	1.427	0.968	-1.588	-2.028	-1.425	-3.521	-2.573	-3.241	-4.714	-4.725	-4.919	-5.089	-6.321	-6.766	-5.990	-6.795	-7.589	-8.094
76000000	-0.565	1.304	1.191	1.355	-0.797	-1.024	-2.491	-1.256	-1.931	-3.230	-2.834	-2.434	-2.052	-2.601	-2.140	-1.463	-1.872	-2.979	-2.412	-3.691
77000000	-0.511	1.543	1.992	1.632	-0.287	-2.302	-2.350	-2.637	-4.104	-4.990	-6.168	-2.580	-1.489	0.430	-0.077	-3.337	-7.071	-7.566	-8.778	-5.549
78000000	0.732	0.874	1.646	1.473	-0.683	-2.372	-2.564	-1.251	-1.426	-4.057	-5.104	-4.402	-1.667	-1.182	0.976	0.468	3.181	4.867	5.139	3.467
79000000	0.688	0.832	1.144	1.138	-0.614	-2.384	-3.001	-4.084	-4.914	-4.435	-5.678	-6.024	-5.835	-6.937	-6.910	-7.099	-6.407	-5.669	-5.496	-5.496
80000000	-0.411	1.051	1.687	1.136	-1.173	-3.098	-1.932	-2.444	-5.799	-5.933	-7.566	-9.308	-11.484	-11.681	-9.217	-9.573	-10.680	-9.685	-13.415	-13.740
81000000	-0.254	1.551	1.387	1.522	-0.995	-2.485	-2.329	-3.353	-3.640	-5.368	-5.427	-3.739	-3.455	-2.648	-1.633	-3.339	-2.557	-3.698	-3.992	-5.414
82000000	0.088	0.604	1.679	1.415	-0.938	-2.337	-0.473	-2.118	-4.583	-3.211	-5.869	-2.136	1.692	0.528	6.383	0.901	-2.406	-3.000	-6.868	-13.162
83000000	1.214	1.467	1.614	1.502	-0.880	-2.670	0.140	-0.321	-6.684	-2.004	-0.889	1.278	2.381	0.029	-0.554	-1.176	3.269	-2.056	2.414	4.706
84000000	-0.358	1.480	1.452	1.321	-1.119	-2.109	-1.193	-1.527	-4.398	-3.042	-3.832	-2.515	-0.783	1.464	-0.435	-1.561	-0.165	-1.174	-4.387	-5.009
85000000	-0.578	1.205	1.548	1.243	-1.120	-1.841	-2.060	-3.188	-5.777	-4.483	-6.461	-5.731	-5.587	-6.284	-5.688	-6.183	-9.138	-7.031	-7.194	-9.376
86000000	-0.599	1.209	1.268	1.220	-2.135	-1.300	-1.942	-2.453	-6.803	-5.627	-7.895	-9.156	-10.241	-9.422	-9.262	-10.805	-10.384	-8.517	-8.616	-8.200
87000000	-0.481	1.061	1.353	1.071	-0.851	-3.284	-0.863	-2.142	-6.114	-4.450	-2.019	-6.151	-7.523	-6.780	-4.627	-4.316	-3.026	-4.670	-4.639	-6.335
88000000	-0.074	1.220	1.787	1.469	-0.788	-3.054	-1.797	-3.124	-3.046	-3.923	-3.238	-2.722	-1.346	-3.024	-4.105	-4.752	-4.920	-3.326	-1.012	-2.021
89000000	0.490	0.908	1.555	2.098	-1.168	-1.065	-2.285	-2.187	-6.163	-6.912	-7.556	-5.516	-6.023	-5.970	-5.953	-5.498	-4.650	-5.792	-6.151	-6.135
90000000	0.740	0.869	1.222	2.189	-0.265	-1.590	-2.118	-2.964	-2.803	-2.754	-4.880	-5.591	-6.339	-6.154	-5.828	-6.892	-5.690	-4.481	-3.690	-4.175
91000000	-0.169	1.206	1.387	1.807	-0.749	-2.550	-1.051	-1.452	-6.336	-5.841	-4.242	-1.495	-2.172	-3.876	-8.166	-8.541	-9.047	-7.323	-4.925	-2.660
92000000	-0.603	0.917	1.256	1.041	-0.900	-2.051	-0.832	-2.809	-4.582	-2.530	-4.053	-6.388	-9.678	-13.098	-11.967	-12.149	-7.716	-5.706	-5.810	-8.172
93000000	0.323	0.809	1.318	1.312	-1.370	-3.548	-2.392	-3.461	-4.154	-4.583	-4.198	-2.808	-2.575	-3.383	-3.141	-2.832	-2.609	-2.208	-2.821	-3.012
94000000	-0.226	0.618	1.672	1.426	-1.735	-2.811	-2.390	-2.818	-4.624	-5.164	-3.941	-12.118	-12.518	-9.624	-12.173	-12.304	-7.068	-4.930	-5.997	-3.527
95000000	-0.585	1.209	1.519	1.184	-1.115	-3.593	-0.378	-1.344	-5.298	-4.218	-2.303	-3.666	-2.987	-5.381	-2.805	1.974	1.708	0.563	1.602	9.155
96000000	0.914	0.450	1.042	0.934	-1.407	-2.313	-2.852	-2.541	-5.068	-3.663	-1.482	-2.645	-2.542	-2.392	-3.154	-2.482	-2.717	-1.591	-1.358	-0.724
97000000	-0.006	0.711	1.326	1.326	-1.138	-0.940	-2.622	-3.513	-3.431	-3.469	-0.509	-0.365	0.483	-0.571	-1.249	-1.512	-2.744	-2.223	-2.219	-3.407
98000000	-0.185	0.887	1.402	1.058	-2.218	-2.302	-3.143	-1.831	-2.985	-6.018	-9.375	-10.112	-12.714	-10.340	-7.900	-7.427	-6.063	-8.061	-8.143	-6.627
99000000	-0.673	1.241	1.222	1.220	-1.429	-2.548	-2.587	-4.805	-6.605	-4.863	-4.597	-3.780	-2.857	-5.480	-4.867	-8.269	-6.626	-8.042	-11.321	-11.535
100000000	-0.646	0.878	1.470	0.838	-1.768	-2.373	-1.746	-3.471	0.825	0.897	-2.058	-4.123	-7.319	-7.122	-9.848	-5.931	-6.340	-4.460	-5.423	-7.050
101000000	-0.533	0.761	1.600	1.516	-0.942	-1.587	-0.699	-1.310	-5.473	-3.939	-5.504	-4.392	-2.578	-0.132	0.048	-1.252	-1.853	-0.283	0.093	0.330
102000000	-0.131	0.684	1.179	1.386	-1.049	-2.561	-1.935	-3.603	-4.692	-5.503	-7.118	-11.293	-11.718	-10.667	-7.883	-7.671	-9.690	-7.791	-5.262	-3.660
103000000	-0.527	0.968	1.871	1.332	-1.216	-1.949	-2.557	-1.846	-4.504	-4.754	-4.701	-6.311	-7.304	-6.100	-7.899	-7.866	-5.098	-6.805	-5.854	-8.487
104000000	-0.522	1.050	1.289	1.363	-0.979	-2.082	-1.863	-3.588	-5.266	-5.823	-5.144	-6.481	-4.733	-6.541	-4.783	-7.507	-9.728	-5.886	-6.404	-4.940
105000000	0.134	0.553	1.085	1.050	-1.568	-2.149	-3.052	-2.497	-5.831	-6.708	-5.096	-6.449	-8.497	-6.068	-3.272	-1.874	-4.716	-6.950	-5.683	-7.767
106000000	-0.610	1.067	1.197	0.637	-2.501	-2.384	-2.331	-5.733	-1.745	-0.197	2.625	1.938	4.242	4.665	1.997	1.997	-2.282	-4.128	1.050	0.683
107000000	-0.526	1.198	1.587	0.958	-1.893	-1.443	-3.027	-1.852	-5.303	-5.666	-3.013	-1.392	-2.207	0.154	-0.826	-1.761	-1.778	-2.757	-5.852	-5.012
108000000	0.807	1.240	1.280	1.309	-0.786	-1.945	-2.170	-1.681	-3.390	-3.857	-1.950	-2.384	-1.473	3.078	0.035	0.960	0.942	0.059	0.596	2.081
109000000	1.030	0.703	1.535	1.587	-0.907	-2.051	-1.792	0.707	-6.369	-8.860	-6.245	-6.738	-4.688	-6.279	-7.454	-9.352	-10.506	-9.387	-10.174	-9.329
110000000	-0.411	0.625	1.398	1.268	-0.961	-2.266	-1.995	-3.643	-2.923	-3.798	-3.522	-3.837	-3.243	-3.549	-2.990	-3.188	-5.507	-5.592	-4.189	-2.621
111000000	-0.250	0.923	1.720	1.485	-1.568	-3.281	-2.122	-1.131	-7.921	-3.195	-9.705	-7.443	-13.409	-21.709	-20.144	-21.676	-22.639	-21.480	-24.593	-27.149
112000000	-0.075	0.851	1.346	1.673	-0.808	-1.919	-2.626	-1.352	-4.999	-2.697	-3.599	-4.951	-5.292	-7.543	-8.660	-9.538	-9.912	-5.751	-3.274	-3.479
113000000	-0.149	0.894	1.210	1.319	-0.818	-2.438	-0.510	-0.955	-5.053	-2.977	-5.654	-4.641	-4.825	-2.227	-4.056	-4.676	-8.572	-9.286	-10.445	-10.550
114000000	0.085	0.494	1.311	1.458	-1.431	-2.862	-3.442	-2.133	-4.595	-3.367	-4.046	-3.105	-3.582	-2.118	-1.900	-2.062	0.492	-1.663	0.362	2.049
115000000	0.278	1.057	1.905	1.053	-0.924	-2.132	-1.707	-3.083	-3.816	-4.285	-4.451	-2.606	-2.596	-2.917	-3.618	-5.308	-4.169	-3.517	-1.145	-2.157
116000000	0.983	1.361	1.609	2.166	-0.056	-2.402	-0.947	-1.411	-4.994	-4.966	-6.522	-6.086	-8.348	-8.163	-8.863	-9.648	-8.072	-8.079	-9.336	-8.664
117000000	0.750	1.060	1.525	2.094	-0.264	-2.029	-1.739	-2.320	-4.894	-4.520	-5.384	-4.322	-3.306	-4.677	-5.332	-4.957	-4.629	-3.797	-3.755	-5.251
118000000	0.309	0.698	1.359	1.142	-1.461	-0.599	-2.502	-1.402	-4.689	0.958	3.784	4.122	3.833	2.620	3.148	1.423	-1.380	-1.116	-0.321	-3.507
119000000	-0.910	0.996	1.483	1.623	-1.771	-2.479	-2.194	0.473	-2.772	-4.940	-5.422	-3.150	-1.080	-3.849	-3.887	1.207	2.302	2.899	0.869	0.842
120000000	0.231	0.801	1.523	1.523	-1.352	-2.755	-1.485	-1.536	-2.833	-4.199	-5.233	-3.407	-4.579	-2.813	0.893	-0.652	0.045	0.214	0.796	2.996
121000000	-0.593	1.625	1.230	0.652	-1.594	-2.932	-2.002	1.316	-8.168	-8.422	-14.686	-14.509	-17.248	-15.943	-18.859	-17.969	-20.025	-19.634	-21.549	-20.179
122000000	0.743	1.073	1.308	1.356	-1.185	-2.236	-2.134	-1.920	-6.291	-6.802	-5.315	-3.541	-2.339	-1.636	-1.298	-4.366	-0.731	2.199	4.528	0.290
123000000	-0.640	1.284	1.689	1.729	-0.900	-2.870	-1.978	1.288	-2.218	-7.274	-8.696	-3.187	-2.447	-1.165	-4.064	-2.023	-4.226	-7.258	-3.722	-2.638
124000000	-0.511	0.910	1.634	1.353	-0.899	-2.551	-0.770	-0.935	-6.902	-10.306	-11.686	-13.678	-21.887	-21.800	-20.835	-18.993	-18.608	-20.110	-18.222	-22.114
125000000	0.034	0.535	1.504	1.186	-1.021	-2.770	-2.937	-3.655	-2.665	-0.932	1.375	2.458	1.711	3.520	5.558	8.734	8.246	5.119	6.013	8.066
126000000	-0.522	1.463	0.977	0.704	-1.498	-1.044	-2.981	0.435	-5.805	-2.939	-5.168	-9.455	-7.044	-5.901	-6.168	-9.526	-9.760	-10.408	-9.797	-13.030
127000000	-0.705	0.918	1.459	1.246	-1.802	-1.845	-1.668	-1.871	-2.363	-4.450	-5.295	-5.409	-2.880	-4.314	-3.367	-4.340	-6.112	-6.088	-6.001	-6.551
128000000	-0.811	1.206	1.350	1.769	-1.343	-2.342	-2.776	-2.872	-3.468	-3.944	-2.260	-5.262	-5.818	-4.995	-7.093	-9.683	-13.024	-15.571	-12.654	-14.868
129000000	0.002	0.788	1.674	1.370	-0.176	-1.896	-1.468	-2.251	-3.513	-4.009	-3.791	-5.001	-5.249	-4.854	-5.326	-5.619	-4.348	-4.890	-6.345	-8.713
130000000	0.656	0.749	1.486	1.496	-1.126	-2.113	-1.440	-0.128	-6.120	-9.243	-10.684	-10.410	-10.092	-4.991	-1.973	-3.120	-1.034	1.735	4.232	5.660
131000000	0.045	1.011	1.571	0.678	-0.811	-1.657	-2.923	-2.429	-4.404	-4.872	-2.558	-3.690	-4.545	-2.813	-3.411	-2.082	-2.208	-1.414	-1.387	0.156
132000000	-0.453	1.313	1.153	1.357	-0.699	-2.689	-0.984	-4.235	-4.084	-5.262	-5.417	-6.710	-5.165	-3.622	-4.778	-4.521	-5.070	-3.813	-3.157	-4.652
133000000	-0.479	0.825	1.533	1.259	-0.883	-2.099	-0.701	-1.026	-3.505	-5.003	-2.717	-3.472	-3.005	-3.206	-6.466	-6.588	-7.068	-5.624	-3.538	-1.394
134000000	-0.599	1.410	1.684	1.306	-0.897	-3.224	-1.773	-1.476	-1.007	-4.314	-3.340	-2.596	-3.227	-2.583	-1.934	-2.498	-3.016	-1.158	-1.084	1.382
135000000	0.920	0.735	1.560	1.749	0.125	-1.524	-1.455	-1.683	-2.988	-2.442	-4.208	-4.904	-4.797	-4.434	-3.557	-3.766	-2.377	-3.272	-3.546	-2.424
136000000	-0.197	0.664	1.260	1.425	-0.928	-1.922	-2.029	-2.483	-6.077	-5.760	-6.651	-3.183	-1.085	0.454	-1.741	0.299	-3.907	-6.256	-7.664	-6.882
