state	gtr.rates.rateAC	gtr.rates.rateAG	gtr.rates.rateAT	gtr.rates.rateCG	gtr.rates.rateCT	gtr.rates.rateGT	pInv	frequencies1	frequencies2	frequencies3	frequencies4	clock.rate	skygrid.precision	rootHeight	treeLength
22000000	0.3042	1.0344	0.1870	0.2667	3.1817	1.0260	0.8432	0.3001	0.1802	0.1945	0.3251	1.5064E-3	0.363	0.185	14.876
23000000	0.2549	1.2589	0.2249	0.2189	3.0251	1.0173	0.8623	0.2962	0.1773	0.1982	0.3283	1.2518E-3	0.292	0.175	16.749
24000000	0.3391	1.1892	0.2431	0.3258	3.0101	0.8928	0.8598	0.2973	0.1834	0.1932	0.3260	1.5057E-3	0.173	0.157	15.180
25000000	0.3057	1.1520	0.2466	0.3047	3.0462	0.9447	0.8532	0.3004	0.1814	0.1959	0.3223	1.4181E-3	0.788	0.172	15.379
26000000	0.3782	1.1790	0.1946	0.3401	2.9684	0.9396	0.8507	0.2967	0.1867	0.1932	0.3234	1.2441E-3	0.448	0.160	17.577
27000000	0.2849	1.0899	0.2369	0.2820	3.1012	1.0052	0.8702	0.3024	0.1799	0.1957	0.3220	1.3509E-3	0.444	0.173	17.288
28000000	0.2825	1.3747	0.1673	0.2806	3.1139	0.7811	0.8776	0.2979	0.1796	0.1935	0.3290	1.3217E-3	0.238	0.176	16.353
29000000	0.2448	1.2462	0.3075	0.2287	3.2406	0.7322	0.8179	0.2995	0.1822	0.1951	0.3232	1.429E-3	0.784	0.176	16.692
30000000	0.3715	1.2036	0.1930	0.2845	3.1064	0.8410	0.8535	0.2940	0.1846	0.1980	0.3235	1.5571E-3	0.559	0.176	14.605
31000000	0.2415	1.1381	0.2325	0.2412	3.2951	0.8516	0.8677	0.3000	0.1784	0.1951	0.3266	1.4014E-3	0.045	0.158	16.817
32000000	0.2502	1.1742	0.2286	0.2949	3.1363	0.9158	0.8383	0.2963	0.1811	0.1957	0.3269	1.2195E-3	0.467	0.147	17.955
33000000	0.3436	1.2637	0.2079	0.2657	3.0782	0.8409	0.8357	0.3040	0.1774	0.1932	0.3254	1.1883E-3	0.267	0.176	17.821
34000000	0.2648	1.1374	0.2238	0.1893	3.1840	1.0007	0.8649	0.2979	0.1804	0.1975	0.3242	1.4788E-3	0.460	0.157	15.500
35000000	0.2432	1.1841	0.1984	0.2179	3.1532	1.0032	0.8453	0.3008	0.1813	0.1925	0.3253	1.4986E-3	0.195	0.175	15.133
36000000	0.2325	1.2787	0.2575	0.2219	3.2145	0.7948	0.8590	0.2927	0.1835	0.2003	0.3234	1.3359E-3	0.396	0.169	15.054
37000000	0.4081	1.2155	0.2505	0.2695	2.9596	0.8967	0.8182	0.2926	0.1808	0.1993	0.3273	1.5591E-3	1.222	0.190	14.993
38000000	0.3165	1.2213	0.2136	0.2298	3.0390	0.9798	0.8628	0.2950	0.1809	0.1983	0.3258	1.3623E-3	0.359	0.167	16.233
39000000	0.3481	1.3985	0.1743	0.2609	2.9538	0.8645	0.8516	0.2940	0.1832	0.1934	0.3295	1.3675E-3	0.255	0.156	16.688
40000000	0.2118	1.2993	0.2001	0.2689	3.2247	0.7953	0.8452	0.3005	0.1784	0.1953	0.3258	1.1313E-3	0.105	0.196	20.227
41000000	0.3087	1.1983	0.1938	0.2944	3.2083	0.7965	0.8452	0.2932	0.1807	0.1978	0.3283	1.0366E-3	0.286	0.180	21.712
42000000	0.2451	1.2051	0.2288	0.3626	3.0031	0.9553	0.8631	0.2965	0.1816	0.1929	0.3290	1.145E-3	0.186	0.157	18.797
43000000	0.2586	1.2326	0.2679	0.4011	2.9581	0.8818	0.8612	0.2924	0.1805	0.1975	0.3296	1.465E-3	0.653	0.182	16.150
44000000	0.2609	1.2219	0.2302	0.2567	3.2191	0.8113	0.8531	0.2959	0.1819	0.1928	0.3294	1.2626E-3	0.183	0.159	17.461
45000000	0.2786	1.1513	0.2189	0.1919	3.3043	0.8551	0.8347	0.2992	0.1783	0.1961	0.3263	1.4748E-3	0.121	0.195	16.420
46000000	0.3605	1.2949	0.2001	0.2246	2.9918	0.9280	0.8387	0.2962	0.1810	0.1959	0.3270	1.5659E-3	0.422	0.157	14.564
47000000	0.2898	1.2449	0.2646	0.4010	2.9059	0.8938	0.8541	0.3006	0.1795	0.1960	0.3239	1.4746E-3	0.109	0.164	15.114
48000000	0.2836	1.2955	0.2665	0.2906	2.9516	0.9121	0.8540	0.2963	0.1779	0.1987	0.3271	1.3022E-3	0.024	0.157	16.854
49000000	0.2491	1.2738	0.2010	0.2430	3.1487	0.8845	0.8701	0.3004	0.1782	0.1959	0.3256	1.2863E-3	0.330	0.179	16.829
50000000	0.3210	1.3606	0.2002	0.4150	2.7946	0.9085	0.8336	0.2973	0.1832	0.1960	0.3235	1.3101E-3	0.484	0.159	16.960
51000000	0.3035	1.2671	0.2058	0.4128	2.9556	0.8553	0.8644	0.3015	0.1781	0.1984	0.3221	1.4923E-3	1.329	0.160	13.954
52000000	0.2377	1.3313	0.2410	0.3040	2.9811	0.9048	0.8824	0.2970	0.1839	0.1975	0.3217	1.3492E-3	0.352	0.197	15.758
53000000	0.2173	1.3059	0.2163	0.2276	3.2500	0.7829	0.8712	0.2987	0.1842	0.1929	0.3242	1.2998E-3	0.765	0.194	17.980
54000000	0.2746	1.1767	0.2074	0.3334	3.1106	0.8974	0.8597	0.2966	0.1801	0.1963	0.3270	1.1792E-3	0.288	0.158	18.679
55000000	0.3357	1.2005	0.2626	0.2420	2.7830	1.1762	0.8528	0.3008	0.1868	0.1893	0.3231	1.3869E-3	0.540	0.169	16.454
56000000	0.3580	1.3530	0.2626	0.2650	2.9649	0.7966	0.8857	0.3003	0.1815	0.1935	0.3247	1.561E-3	0.360	0.165	14.493
57000000	0.2016	1.2714	0.2430	0.2315	3.1774	0.8751	0.8122	0.2956	0.1835	0.1924	0.3285	1.3419E-3	0.540	0.187	16.022
58000000	0.2368	1.2438	0.2398	0.1859	3.1630	0.9306	0.7813	0.2959	0.1783	0.1954	0.3305	1.327E-3	0.112	0.163	17.493
59000000	0.2561	1.2624	0.1969	0.3522	2.9917	0.9407	0.8580	0.2946	0.1823	0.1964	0.3267	1.2048E-3	0.041	0.176	18.628
60000000	0.2484	1.2659	0.1644	0.3055	2.9650	1.0509	0.8472	0.2992	0.1776	0.1963	0.3269	1.3012E-3	0.295	0.201	17.488
61000000	0.3315	1.2547	0.1994	0.2553	3.1748	0.7842	0.8608	0.2945	0.1817	0.1938	0.3300	1.2058E-3	0.346	0.165	18.288
62000000	0.2687	1.2611	0.2112	0.2403	3.1192	0.8995	0.8588	0.3004	0.1778	0.1952	0.3265	1.4168E-3	0.627	0.186	16.585
63000000	0.2525	1.3572	0.2235	0.3102	2.9270	0.9296	0.8544	0.3003	0.1803	0.1945	0.3249	1.2366E-3	0.312	0.153	18.377
64000000	0.3316	1.1274	0.1722	0.3208	3.1913	0.8568	0.8562	0.3000	0.1781	0.1906	0.3312	1.3669E-3	0.639	0.186	16.667
65000000	0.2794	1.2447	0.2198	0.1703	3.1231	0.9628	0.8494	0.2987	0.1843	0.1956	0.3215	1.2105E-3	0.143	0.178	17.321
66000000	0.3979	1.3269	0.1844	0.3543	2.8988	0.8377	0.8269	0.2957	0.1837	0.1967	0.3239	1.2988E-3	0.912	0.199	17.427
67000000	0.2784	1.1540	0.1855	0.2422	3.2149	0.9251	0.8737	0.2995	0.1797	0.1958	0.3250	1.4267E-3	1.094	0.201	15.438
68000000	0.2947	1.1757	0.2701	0.3509	2.9665	0.9422	0.8574	0.2945	0.1842	0.1942	0.3271	1.456E-3	0.886	0.179	15.938
69000000	0.4083	1.2538	0.2412	0.3455	2.8629	0.8883	0.8208	0.2954	0.1787	0.1996	0.3264	1.403E-3	0.554	0.173	16.067
70000000	0.3549	1.3627	0.2053	0.2737	2.9646	0.8387	0.8343	0.3018	0.1836	0.1914	0.3232	1.2152E-3	0.330	0.178	18.582
71000000	0.3047	1.2169	0.2534	0.1942	2.9814	1.0494	0.8403	0.2951	0.1810	0.1931	0.3308	1.6758E-3	0.504	0.167	14.546
72000000	0.3506	1.3404	0.2146	0.1833	2.9917	0.9194	0.8551	0.3001	0.1822	0.1937	0.3240	1.4041E-3	1.501	0.214	15.921
73000000	0.2774	1.1442	0.2203	0.2285	3.0925	1.0371	0.8603	0.2971	0.1822	0.1975	0.3232	1.3418E-3	0.330	0.167	16.790
74000000	0.3877	1.1582	0.2056	0.3166	3.0880	0.8439	0.8455	0.2998	0.1811	0.1906	0.3285	1.481E-3	1.272	0.166	16.203
75000000	0.2511	1.1646	0.2673	0.2870	3.0165	1.0135	0.8609	0.2965	0.1786	0.1968	0.3280	1.4127E-3	1.081	0.195	15.850
76000000	0.4232	1.1447	0.1783	0.1604	3.0950	0.9983	0.8712	0.2967	0.1844	0.1935	0.3254	1.3128E-3	0.417	0.204	16.523
77000000	0.2659	0.9836	0.2836	0.3288	3.2503	0.8879	0.8570	0.2996	0.1776	0.1995	0.3233	1.2513E-3	0.218	0.176	18.452
78000000	0.3883	1.1620	0.2454	0.2803	3.0710	0.8530	0.8330	0.3003	0.1781	0.1947	0.3269	1.2094E-3	0.723	0.184	17.110
79000000	0.3459	1.2665	0.2476	0.3044	3.1294	0.7062	0.8621	0.2984	0.1826	0.1927	0.3263	1.4117E-3	1.742	0.158	15.937
80000000	0.3004	1.2308	0.2076	0.2605	3.1931	0.8076	0.8553	0.2953	0.1829	0.1931	0.3287	1.3655E-3	0.457	0.160	16.414
81000000	0.1938	1.1984	0.2006	0.2132	3.2600	0.9339	0.8848	0.2987	0.1848	0.1968	0.3197	1.4237E-3	0.639	0.185	16.939
82000000	0.2375	1.1009	0.2256	0.3333	3.1917	0.9109	0.8143	0.2983	0.1798	0.1951	0.3267	1.4782E-3	0.099	0.169	16.734
83000000	0.2700	1.2600	0.2402	0.2841	3.0172	0.9285	0.7959	0.2958	0.1836	0.1931	0.3275	1.1519E-3	0.172	0.157	18.119
84000000	0.2303	1.3043	0.2628	0.4047	2.9569	0.8411	0.8618	0.2987	0.1792	0.1936	0.3286	1.2742E-3	0.271	0.171	17.106
85000000	0.3286	1.3416	0.2213	0.2890	2.9635	0.8560	0.8377	0.2984	0.1811	0.1927	0.3279	1.4315E-3	0.325	0.163	16.487
86000000	0.2585	1.2225	0.2289	0.2593	3.1052	0.9256	0.8316	0.2983	0.1819	0.1955	0.3243	1.4543E-3	0.236	0.156	15.200
87000000	0.3011	1.2871	0.2260	0.2415	2.8569	1.0874	0.8818	0.2940	0.1818	0.1983	0.3258	1.397E-3	0.283	0.160	15.789
88000000	0.4038	1.1988	0.1470	0.2815	2.8907	1.0782	0.8381	0.2989	0.1801	0.1948	0.3263	1.2501E-3	0.740	0.179	17.658
89000000	0.2763	1.1749	0.3854	0.3287	3.0294	0.8053	0.8694	0.2973	0.1778	0.1963	0.3286	1.1995E-3	0.391	0.159	17.868
90000000	0.2835	1.3177	0.2298	0.2582	3.0643	0.8464	0.8752	0.2994	0.1844	0.1915	0.3246	1.2658E-3	0.949	0.199	17.851
91000000	0.3333	1.4718	0.2126	0.2216	2.8382	0.9225	0.8495	0.2942	0.1828	0.1926	0.3303	1.2695E-3	0.385	0.160	17.269
92000000	0.2566	1.1093	0.1738	0.2803	3.1372	1.0427	0.8533	0.2963	0.1842	0.1957	0.3238	1.3674E-3	0.179	0.162	15.853
93000000	0.2222	1.1182	0.2681	0.2152	3.3833	0.7930	0.8489	0.2947	0.1805	0.1955	0.3292	1.475E-3	1.023	0.166	15.663
94000000	0.2025	1.1522	0.2391	0.2175	3.2060	0.9828	0.8301	0.2995	0.1775	0.1946	0.3285	1.4776E-3	0.163	0.181	15.607
95000000	0.2696	1.1997	0.2321	0.2271	3.1848	0.8867	0.8703	0.2955	0.1814	0.1934	0.3298	1.4144E-3	0.106	0.162	16.033
96000000	0.3054	1.1461	0.2613	0.2998	2.9210	1.0664	0.8877	0.2978	0.1775	0.1993	0.3254	1.5877E-3	0.643	0.164	14.115
97000000	0.2664	1.1904	0.2047	0.3182	3.0633	0.9570	0.8572	0.2974	0.1853	0.1974	0.3199	1.4455E-3	1.224	0.177	16.040
98000000	0.3007	1.3414	0.2036	0.2547	2.9644	0.9353	0.8663	0.2963	0.1851	0.1951	0.3236	1.6169E-3	0.306	0.177	14.588
99000000	0.4290	1.2435	0.2556	0.2914	2.8684	0.9121	0.8480	0.2985	0.1795	0.1975	0.3246	1.465E-3	0.240	0.154	15.007
100000000	0.1601	1.3742	0.1826	0.3808	2.9816	0.9208	0.8321	0.2942	0.1814	0.1962	0.3282	1.4264E-3	0.201	0.149	14.642
101000000	0.2129	1.4210	0.1792	0.2122	3.0591	0.9156	0.8518	0.3012	0.1810	0.1941	0.3236	1.3727E-3	0.340	0.159	16.470
102000000	0.3053	1.0996	0.2274	0.3625	3.1473	0.8580	0.8584	0.3042	0.1741	0.1958	0.3258	1.3926E-3	0.264	0.183	15.806
103000000	0.2168	1.2832	0.2424	0.2732	3.1379	0.8466	0.8479	0.2972	0.1860	0.1942	0.3227	1.3393E-3	0.235	0.165	16.675
104000000	0.2594	1.2210	0.2585	0.2499	3.2531	0.7581	0.8189	0.3014	0.1804	0.1922	0.3261	1.3379E-3	0.251	0.174	16.351
105000000	0.2259	1.4354	0.1819	0.2428	2.9902	0.9238	0.8345	0.2982	0.1810	0.1964	0.3243	1.4564E-3	0.421	0.162	14.480
106000000	0.2609	1.2815	0.2806	0.3128	3.0578	0.8064	0.8405	0.3007	0.1784	0.1933	0.3276	1.6139E-3	0.071	0.150	13.749
107000000	0.2112	1.4818	0.1940	0.2573	3.0097	0.8461	0.8473	0.3031	0.1806	0.1931	0.3232	1.4093E-3	0.231	0.160	15.385
108000000	0.3151	1.4047	0.2377	0.2143	2.8594	0.9688	0.8241	0.3026	0.1797	0.1957	0.3220	1.309E-3	0.272	0.167	16.808
109000000	0.2987	1.3451	0.2737	0.1873	3.0726	0.8226	0.8490	0.2955	0.1810	0.1944	0.3291	1.3557E-3	0.201	0.161	17.053
110000000	0.2360	1.1423	0.2750	0.3438	2.9147	1.0881	0.8666	0.2986	0.1809	0.1945	0.3259	1.4291E-3	0.778	0.196	15.766
111000000	0.2631	1.0467	0.2029	0.3177	3.1527	1.0169	0.8586	0.2973	0.1819	0.1967	0.3241	1.2928E-3	0.041	0.157	16.284
112000000	0.2960	1.1988	0.2706	0.2191	3.0496	0.9660	0.8392	0.2957	0.1799	0.1967	0.3277	1.3242E-3	0.270	0.167	16.892
113000000	0.2633	1.2011	0.2036	0.3386	3.1332	0.8602	0.8419	0.2976	0.1830	0.1936	0.3259	1.3143E-3	0.134	0.161	16.500
114000000	0.2880	1.2734	0.2863	0.2647	3.0316	0.8559	0.8106	0.3004	0.1784	0.1959	0.3252	1.4739E-3	0.549	0.170	15.329
115000000	0.2267	1.4049	0.1913	0.2902	3.0796	0.8073	0.8779	0.3008	0.1793	0.1960	0.3240	1.3155E-3	0.558	0.171	16.868
116000000	0.2428	1.0644	0.2795	0.2954	3.1716	0.9463	0.8622	0.3032	0.1840	0.1922	0.3205	1.0709E-3	0.405	0.166	20.231
117000000	0.3095	1.4336	0.1960	0.2905	2.8697	0.9006	0.8224	0.2977	0.1792	0.1924	0.3306	1.2379E-3	0.361	0.165	19.112
118000000	0.4230	1.1475	0.2399	0.2128	3.1613	0.8155	0.8567	0.2966	0.1810	0.1964	0.3260	1.4016E-3	0.206	0.159	15.563
119000000	0.2239	1.3630	0.2686	0.3416	3.0367	0.7663	0.8694	0.2988	0.1791	0.1939	0.3282	1.3826E-3	0.249	0.179	16.212
120000000	0.2978	1.0832	0.2405	0.3963	3.1691	0.8131	0.8646	0.3012	0.1792	0.1931	0.3265	1.3839E-3	0.204	0.192	16.851
121000000	0.2500	1.2107	0.2043	0.3234	3.1192	0.8925	0.8710	0.2958	0.1796	0.1958	0.3289	1.4737E-3	0.080	0.156	14.970
122000000	0.2985	1.1925	0.3052	0.4026	2.9806	0.8205	0.8357	0.2996	0.1772	0.1960	0.3272	1.3172E-3	0.195	0.157	16.081
123000000	0.3107	1.1557	0.1871	0.4078	3.0195	0.9193	0.8595	0.3004	0.1846	0.1930	0.3219	1.2432E-3	0.116	0.176	18.038
124000000	0.2161	1.3956	0.2364	0.2103	3.0839	0.8577	0.8503	0.2996	0.1810	0.1946	0.3247	1.3017E-3	0.124	0.157	17.045
125000000	0.3668	1.0896	0.2185	0.3526	3.0775	0.8950	0.8475	0.2987	0.1806	0.1963	0.3245	1.4675E-3	0.380	0.168	15.036
126000000	0.2817	1.1928	0.2529	0.3555	3.0597	0.8575	0.8393	0.2991	0.1828	0.1964	0.3218	1.4055E-3	0.172	0.162	14.777
127000000	0.3002	1.2203	0.2150	0.3200	3.0304	0.9141	0.8380	0.3023	0.1815	0.1945	0.3217	1.5601E-3	0.385	0.180	15.646
128000000	0.2909	1.1570	0.2408	0.2363	3.2078	0.8672	0.8529	0.2992	0.1783	0.1951	0.3274	1.3427E-3	0.310	0.172	16.623
129000000	0.3574	1.2199	0.1550	0.2541	2.9759	1.0377	0.8260	0.2960	0.1776	0.1963	0.3301	1.239E-3	0.896	0.188	17.861
130000000	0.2751	1.2614	0.2006	0.4458	2.9980	0.8191	0.8199	0.2976	0.1811	0.1978	0.3235	1.3746E-3	0.138	0.160	16.880
131000000	0.2630	1.1991	0.2655	0.3341	2.9885	0.9498	0.8454	0.3024	0.1762	0.1979	0.3235	1.4992E-3	0.727	0.168	15.380
132000000	0.2730	1.3369	0.1503	0.2797	3.1827	0.7775	0.8277	0.3016	0.1813	0.1930	0.3240	1.5518E-3	0.545	0.165	15.784
133000000	0.2939	1.2887	0.2123	0.3005	2.8633	1.0413	0.8803	0.2916	0.1795	0.2023	0.3266	1.4416E-3	0.399	0.186	16.199
134000000	0.3632	1.3192	0.1902	0.1998	3.1886	0.7389	0.8427	0.2992	0.1838	0.1954	0.3216	1.3285E-3	0.429	0.186	17.314
135000000	0.1786	1.0563	0.2739	0.3460	3.2367	0.9084	0.8396	0.2948	0.1806	0.1982	0.3264	1.1023E-3	1.246	0.206	19.350
136000000	0.2574	1.1197	0.2506	0.3262	3.1618	0.8842	0.7762	0.3001	0.1820	0.1903	0.3276	1.3819E-3	0.236	0.157	15.823
137000000	0.3774	1.2511	0.2702	0.2794	2.9799	0.8420	0.8483	0.3026	0.1760	0.1969	0.3246	1.2834E-3	0.455	0.180	18.230
138000000	0.2971	1.1608	0.2047	0.2933	3.2157	0.8283	0.8329	0.2969	0.1826	0.1990	0.3215	1.2593E-3	0.232	0.178	17.825
139000000	0.2223	1.0400	0.2427	0.5412	2.9922	0.9616	0.8691	0.2964	0.1824	0.1955	0.3257	1.2851E-3	0.196	0.164	17.616
140000000	0.2311	1.2657	0.2527	0.2340	3.0790	0.9374	0.8318	0.2949	0.1825	0.1972	0.3254	1.3933E-3	1.402	0.177	16.732
141000000	0.3523	1.2149	0.2353	0.3284	3.0073	0.8617	0.8054	0.3003	0.1796	0.1950	0.3251	1.2007E-3	1.239	0.163	17.917
142000000	0.2598	1.2172	0.3270	0.3456	2.9319	0.9184	0.8580	0.2940	0.1845	0.1922	0.3293	1.3567E-3	0.274	0.173	17.532
143000000	0.3016	1.1556	0.2594	0.2116	3.0706	1.0011	0.8402	0.2997	0.1816	0.1949	0.3238	1.2755E-3	0.108	0.165	17.697
144000000	0.2888	1.3199	0.3162	0.2142	2.9851	0.8758	0.8393	0.2939	0.1828	0.1922	0.3311	1.2771E-3	0.014	0.161	17.925
145000000	0.3656	1.0854	0.2575	0.2017	3.2248	0.8650	0.8325	0.2952	0.1815	0.1934	0.3299	1.1234E-3	0.397	0.173	18.346
146000000	0.3308	1.2716	0.2252	0.3437	2.9932	0.8355	0.7743	0.2988	0.1811	0.1946	0.3254	1.249E-3	0.389	0.212	18.820
147000000	0.2942	1.4688	0.2408	0.2112	3.1728	0.6122	0.8670	0.2964	0.1793	0.1950	0.3292	1.3102E-3	1.032	0.187	17.207
148000000	0.3363	1.2675	0.2512	0.2387	3.1003	0.8061	0.8557	0.2993	0.1857	0.1952	0.3198	1.2784E-3	0.175	0.161	19.710
149000000	0.2579	1.3600	0.1581	0.2206	3.0866	0.9169	0.8572	0.2977	0.1825	0.1933	0.3265	1.2022E-3	0.929	0.183	18.160
150000000	0.3047	1.3026	0.1667	0.2588	3.1021	0.8651	0.8561	0.2995	0.1796	0.2012	0.3197	1.1038E-3	0.516	0.209	20.264
151000000	0.3165	1.3204	0.2615	0.2443	3.0031	0.8542	0.8381	0.2964	0.1828	0.1976	0.3233	1.3763E-3	0.078	0.159	17.432
152000000	0.2928	1.1755	0.1749	0.2489	3.2120	0.8960	0.8837	0.3038	0.1818	0.1924	0.3220	1.496E-3	0.041	0.159	14.793
153000000	0.3202	1.3022	0.2269	0.2695	2.8830	0.9982	0.8507	0.2974	0.1796	0.1960	0.3270	1.442E-3	0.365	0.195	14.929
154000000	0.2258	1.0941	0.3280	0.2423	3.2519	0.8580	0.8479	0.2989	0.1796	0.1988	0.3228	1.2183E-3	0.305	0.179	17.955
155000000	0.3227	1.1437	0.2680	0.2749	3.1141	0.8767	0.8602	0.2979	0.1813	0.1920	0.3288	1.2489E-3	0.316	0.184	17.811
156000000	0.2529	1.2186	0.2095	0.2242	3.1715	0.9232	0.8783	0.2997	0.1803	0.1968	0.3232	1.3378E-3	1.110	0.191	16.561
157000000	0.2979	1.1807	0.2600	0.2786	2.8499	1.1329	0.8500	0.2994	0.1795	0.1943	0.3268	1.3065E-3	0.501	0.193	17.596
158000000	0.2811	1.2334	0.2143	0.2900	3.0986	0.8826	0.8269	0.3020	0.1795	0.1944	0.3241	1.2887E-3	0.407	0.161	16.238
159000000	0.2826	1.1899	0.2572	0.2522	3.1633	0.8549	0.8828	0.2974	0.1800	0.1951	0.3275	1.3903E-3	0.319	0.170	15.486
160000000	0.2077	1.3446	0.2356	0.2528	3.1140	0.8453	0.8532	0.3029	0.1826	0.1915	0.3231	1.5611E-3	1.230	0.168	15.173
161000000	0.3112	1.1266	0.3082	0.3536	2.9516	0.9488	0.8407	0.2967	0.1840	0.1909	0.3283	1.3986E-3	0.643	0.161	17.283
162000000	0.2708	1.2088	0.2141	0.2348	3.2170	0.8546	0.8397	0.2988	0.1780	0.1980	0.3252	1.2138E-3	2.028	0.208	18.653
163000000	0.4540	1.2536	0.1447	0.3102	3.0200	0.8175	0.8365	0.3009	0.1796	0.1958	0.3237	1.2877E-3	0.084	0.189	17.918
164000000	0.2272	1.2866	0.1824	0.1728	3.2242	0.9068	0.8450	0.2952	0.1804	0.1950	0.3294	1.2988E-3	0.689	0.169	17.262
165000000	0.2719	1.1626	0.1999	0.3004	3.3275	0.7377	0.8522	0.2973	0.1802	0.1952	0.3273	1.2321E-3	0.293	0.158	17.051
166000000	0.4603	1.1164	0.2834	0.2076	3.0135	0.9188	0.8425	0.2971	0.1834	0.1957	0.3238	1.2891E-3	0.473	0.178	17.551
167000000	0.3694	1.1896	0.2174	0.2892	3.0271	0.9072	0.8289	0.3020	0.1776	0.1916	0.3288	1.4095E-3	0.188	0.184	16.208
168000000	0.3346	1.1425	0.2443	0.3173	2.9567	1.0046	0.8692	0.3011	0.1782	0.1952	0.3255	1.2502E-3	0.153	0.178	17.285
169000000	0.4202	1.1964	0.2155	0.2127	3.0708	0.8844	0.8599	0.2970	0.1823	0.1926	0.3280	1.3228E-3	0.542	0.181	17.365
170000000	0.2812	1.2179	0.2283	0.2515	3.1905	0.8306	0.8528	0.2980	0.1799	0.2012	0.3209	1.2027E-3	0.527	0.167	18.849
171000000	0.3605	1.1488	0.2227	0.2286	3.0881	0.9512	0.8388	0.3008	0.1799	0.1938	0.3254	1.4084E-3	0.909	0.178	17.024
172000000	0.2080	1.2947	0.1896	0.3124	3.0715	0.9238	0.8502	0.2979	0.1784	0.1972	0.3265	1.2305E-3	0.469	0.166	18.508
173000000	0.2210	1.2736	0.2143	0.4361	3.0392	0.8159	0.8370	0.2992	0.1781	0.1980	0.3247	1.336E-3	0.418	0.157	16.410
174000000	0.2784	1.1526	0.3331	0.1824	3.1954	0.8580	0.8113	0.2969	0.1835	0.1987	0.3209	1.5625E-3	0.485	0.176	14.451
