state	posterior	prior	likelihood	skygrid
1000000	-48422.437	-805.667	-47616.770	-799.470
2000000	-48570.754	-970.826	-47599.928	-963.676
3000000	-48541.789	-936.272	-47605.518	-930.005
4000000	-48552.412	-922.684	-47629.728	-917.702
5000000	-48424.675	-817.371	-47607.304	-810.587
6000000	-48559.000	-952.550	-47606.451	-947.200
7000000	-48514.640	-900.788	-47613.852	-894.168
8000000	-48599.377	-1007.219	-47592.158	-1000.620
9000000	-48591.764	-972.456	-47619.308	-965.725
10000000	-48722.580	-1116.583	-47605.997	-1112.492
11000000	-48602.395	-999.710	-47602.684	-994.449
12000000	-48660.288	-1055.769	-47604.519	-1050.073
13000000	-48689.262	-1080.033	-47609.228	-1073.938
14000000	-48684.920	-1103.145	-47581.775	-1097.131
15000000	-48635.109	-1046.226	-47588.883	-1039.188
16000000	-48630.497	-1000.019	-47630.478	-993.319
17000000	-48618.758	-1038.156	-47580.602	-1031.858
18000000	-48624.919	-1031.347	-47593.572	-1025.532
19000000	-48609.841	-1003.701	-47606.140	-997.250
20000000	-48513.325	-911.369	-47601.956	-904.854
21000000	-48590.155	-955.666	-47634.489	-951.363
22000000	-48611.597	-1031.524	-47580.073	-1026.358
23000000	-48491.782	-876.742	-47615.040	-870.695
24000000	-48567.378	-946.483	-47620.896	-941.045
25000000	-48592.799	-951.624	-47641.174	-944.282
26000000	-48502.455	-847.927	-47654.528	-842.145
27000000	-48556.614	-956.109	-47600.505	-950.498
28000000	-48586.151	-1002.068	-47584.083	-996.124
29000000	-48501.188	-889.647	-47611.541	-884.653
30000000	-48442.428	-845.693	-47596.735	-839.064
31000000	-48371.263	-765.528	-47605.735	-759.264
32000000	-48596.120	-976.437	-47619.683	-970.054
33000000	-48527.172	-947.067	-47580.105	-941.715
34000000	-48673.266	-1084.303	-47588.963	-1078.215
35000000	-48552.238	-940.155	-47612.083	-934.234
36000000	-48570.818	-963.555	-47607.263	-956.620
37000000	-48424.003	-837.234	-47586.769	-830.065
38000000	-48584.049	-976.348	-47607.701	-969.530
39000000	-48530.812	-941.719	-47589.093	-935.594
40000000	-48488.296	-905.703	-47582.593	-899.371
41000000	-48516.268	-920.588	-47595.680	-913.656
42000000	-48625.501	-1059.562	-47565.939	-1054.358
43000000	-48448.798	-865.662	-47583.136	-860.061
44000000	-48496.616	-870.993	-47625.624	-864.447
45000000	-48277.419	-644.898	-47632.521	-640.108
46000000	-48388.853	-773.416	-47615.437	-768.242
47000000	-48297.401	-685.409	-47611.991	-679.448
48000000	-48518.875	-870.642	-47648.234	-863.481
49000000	-48406.049	-786.356	-47619.693	-779.923
50000000	-48427.845	-795.177	-47632.668	-788.603
51000000	-48529.075	-899.079	-47629.995	-892.599
52000000	-48373.536	-808.734	-47564.803	-803.668
53000000	-48593.636	-1009.303	-47584.332	-1003.090
54000000	-48627.700	-1028.254	-47599.446	-1024.184
55000000	-48699.378	-1059.052	-47640.326	-1053.261
56000000	-48608.218	-1003.611	-47604.607	-997.236
57000000	-48728.757	-1117.202	-47611.555	-1110.610
58000000	-48537.651	-943.921	-47593.730	-936.643
59000000	-48436.220	-824.906	-47611.314	-818.634
60000000	-48606.659	-997.819	-47608.839	-990.714
61000000	-48523.071	-953.681	-47569.390	-947.110
62000000	-48461.213	-852.051	-47609.162	-845.853
63000000	-48496.018	-889.343	-47606.675	-882.747
64000000	-48308.203	-695.565	-47612.638	-689.363
65000000	-48645.447	-1038.611	-47606.836	-1032.718
66000000	-48610.812	-1041.078	-47569.733	-1034.249
67000000	-48377.886	-756.107	-47621.780	-749.671
68000000	-48354.321	-760.156	-47594.165	-753.111
69000000	-48678.838	-1090.158	-47588.680	-1083.193
70000000	-48535.937	-908.449	-47627.488	-902.145
71000000	-48648.278	-1047.616	-47600.662	-1041.606
72000000	-48428.425	-824.898	-47603.527	-819.319
73000000	-48618.286	-1014.216	-47604.070	-1008.867
74000000	-48528.779	-935.167	-47593.612	-930.948
75000000	-48488.961	-907.724	-47581.237	-901.205
76000000	-48604.161	-1021.325	-47582.836	-1014.626
77000000	-48463.601	-879.258	-47584.343	-874.182
78000000	-48372.059	-784.994	-47587.065	-778.541
79000000	-48437.462	-839.253	-47598.209	-833.953
80000000	-48238.268	-641.187	-47597.081	-634.442
81000000	-48402.606	-807.870	-47594.736	-801.258
82000000	-48625.581	-1040.191	-47585.389	-1034.848
83000000	-48502.052	-911.189	-47590.863	-905.441
84000000	-48653.326	-1034.716	-47618.610	-1028.727
85000000	-48711.800	-1101.289	-47610.512	-1095.170
86000000	-48554.159	-940.298	-47613.861	-935.306
87000000	-48671.047	-1087.141	-47583.906	-1081.655
88000000	-48542.543	-994.198	-47548.345	-987.699
89000000	-48421.704	-838.138	-47583.566	-833.336
90000000	-48671.701	-1044.292	-47627.409	-1039.651
91000000	-48722.119	-1099.011	-47623.108	-1094.007
92000000	-48671.775	-1055.406	-47616.370	-1049.003
93000000	-48536.783	-931.708	-47605.075	-924.451
94000000	-48369.633	-745.422	-47624.210	-739.670
95000000	-48570.630	-956.997	-47613.633	-952.183
96000000	-48620.835	-981.715	-47639.119	-976.060
