state	gtr.rates.rateAC	gtr.rates.rateAG	gtr.rates.rateAT	gtr.rates.rateCG	gtr.rates.rateCT	gtr.rates.rateGT	pInv	frequencies1	frequencies2	frequencies3	frequencies4	clock.rate	skygrid.precision	rootHeight	treeLength
39000000	0.2503	1.0970	0.2288	0.1882	3.3103	0.9254	0.8533	0.3007	0.1831	0.1928	0.3234	1.4572E-3	0.205	0.174	15.084
40000000	0.2547	1.1688	0.1854	0.2743	3.1372	0.9796	0.8456	0.2953	0.1817	0.1956	0.3275	1.3844E-3	0.164	0.194	16.068
41000000	0.3136	1.2358	0.2540	0.3062	3.0247	0.8658	0.8285	0.3004	0.1776	0.1946	0.3275	1.2973E-3	0.212	0.204	16.836
42000000	0.3584	1.0549	0.2064	0.3617	3.1452	0.8733	0.8423	0.2986	0.1825	0.1947	0.3243	1.6141E-3	0.345	0.158	14.092
43000000	0.2581	1.2131	0.1824	0.3600	3.0271	0.9592	0.8590	0.2994	0.1834	0.1944	0.3228	1.5072E-3	0.281	0.208	14.839
44000000	0.2964	1.3023	0.2590	0.2726	2.9177	0.9520	0.8387	0.2966	0.1837	0.1930	0.3267	1.3647E-3	0.921	0.273	17.584
45000000	0.3195	1.3577	0.2137	0.3205	2.9389	0.8496	0.8169	0.2946	0.1833	0.1958	0.3263	1.3579E-3	0.438	0.168	16.096
46000000	0.2840	1.0982	0.2175	0.3023	3.0506	1.0474	0.8216	0.2970	0.1830	0.1972	0.3229	1.1708E-3	0.402	0.174	19.041
47000000	0.2349	1.3404	0.2142	0.2741	2.9598	0.9766	0.8182	0.2977	0.1826	0.1957	0.3241	1.4456E-3	0.631	0.191	15.886
48000000	0.2608	1.1916	0.2679	0.2904	2.8993	1.0900	0.8293	0.3018	0.1804	0.1936	0.3242	1.1934E-3	0.584	0.157	18.657
49000000	0.2464	1.1582	0.2692	0.3230	3.2060	0.7972	0.8478	0.3045	0.1806	0.1950	0.3199	1.0488E-3	0.203	0.178	20.626
50000000	0.1743	1.1173	0.2021	0.2749	3.2365	0.9948	0.8639	0.2983	0.1751	0.1955	0.3312	1.1847E-3	0.489	0.200	19.249
51000000	0.2588	1.2333	0.2695	0.2401	3.2417	0.7566	0.8866	0.2967	0.1821	0.1964	0.3247	1.2726E-3	0.552	0.186	17.533
52000000	0.3646	1.0581	0.2261	0.3068	3.2484	0.7960	0.8497	0.2979	0.1758	0.2026	0.3236	1.3083E-3	0.727	0.270	17.307
53000000	0.1981	1.4846	0.2114	0.2467	2.9516	0.9075	0.8603	0.2992	0.1816	0.1914	0.3278	1.3555E-3	1.004	0.163	16.504
54000000	0.3577	1.2364	0.2101	0.2550	3.1502	0.7906	0.8107	0.2987	0.1831	0.1933	0.3249	1.4686E-3	0.216	0.161	16.161
55000000	0.2401	1.1992	0.2661	0.3170	3.0336	0.9439	0.8531	0.2995	0.1779	0.1977	0.3250	1.4193E-3	0.480	0.156	15.448
56000000	0.3060	1.1996	0.2041	0.2386	2.9886	1.0631	0.8653	0.2946	0.1853	0.1934	0.3268	1.5305E-3	0.377	0.161	15.009
57000000	0.2697	1.1597	0.2278	0.2855	3.1550	0.9024	0.8352	0.2943	0.1824	0.1953	0.3280	1.0942E-3	0.042	0.156	18.111
58000000	0.3151	1.2007	0.2907	0.2449	3.1429	0.8058	0.8383	0.2974	0.1814	0.1973	0.3239	1.3163E-3	0.164	0.169	15.943
59000000	0.3974	1.0493	0.2665	0.2371	3.1635	0.8861	0.8506	0.2929	0.1833	0.1971	0.3267	1.3642E-3	0.214	0.191	16.901
60000000	0.2822	1.3137	0.2095	0.3375	2.9826	0.8744	0.8201	0.2960	0.1790	0.1948	0.3303	1.2736E-3	0.437	0.178	17.737
61000000	0.2534	1.3402	0.2064	0.3492	3.0203	0.8305	0.8495	0.2922	0.1835	0.1979	0.3264	1.3641E-3	0.624	0.179	16.370
62000000	0.3420	1.2828	0.1666	0.2098	2.9391	1.0597	0.8461	0.2979	0.1819	0.1939	0.3262	1.4204E-3	0.166	0.159	15.416
63000000	0.3791	1.3173	0.2075	0.1617	3.0779	0.8565	0.8238	0.2979	0.1803	0.1939	0.3279	1.3745E-3	0.239	0.193	15.743
64000000	0.2892	1.2035	0.3039	0.2601	3.0946	0.8487	0.8402	0.3021	0.1796	0.1934	0.3249	1.3727E-3	0.419	0.164	16.861
65000000	0.3783	1.3203	0.2282	0.2679	2.9325	0.8729	0.8603	0.2970	0.1818	0.1926	0.3286	1.281E-3	0.236	0.159	16.380
66000000	0.3031	1.1456	0.2545	0.1960	3.1679	0.9330	0.8739	0.3005	0.1801	0.1916	0.3279	1.3011E-3	0.239	0.195	18.444
67000000	0.2946	1.1768	0.2235	0.2128	3.1696	0.9226	0.8366	0.2954	0.1802	0.1955	0.3289	1.152E-3	0.181	0.164	18.885
68000000	0.3489	1.1876	0.2864	0.3347	2.9511	0.8914	0.8356	0.3014	0.1757	0.1974	0.3254	1.0796E-3	0.664	0.186	22.266
69000000	0.1928	1.1966	0.2682	0.4291	2.9777	0.9356	0.8730	0.2972	0.1808	0.1966	0.3253	1.2818E-3	1.713	0.209	16.931
70000000	0.3234	1.1647	0.2736	0.2373	3.1299	0.8711	0.8657	0.2978	0.1772	0.1963	0.3286	1.2898E-3	0.800	0.179	17.538
71000000	0.2279	1.0728	0.2387	0.3582	3.3698	0.7326	0.8175	0.2977	0.1776	0.1981	0.3266	1.1755E-3	0.498	0.183	18.929
72000000	0.2244	1.2398	0.2724	0.2585	3.0780	0.9269	0.8382	0.2992	0.1777	0.1946	0.3285	1.3189E-3	0.413	0.176	16.243
73000000	0.3344	1.3450	0.3235	0.2444	2.9611	0.7915	0.8614	0.2951	0.1824	0.1979	0.3245	1.4389E-3	0.175	0.190	15.218
74000000	0.2570	1.3317	0.2425	0.2406	3.0447	0.8835	0.8531	0.2952	0.1815	0.1944	0.3289	1.3668E-3	0.174	0.179	16.197
75000000	0.2204	1.3369	0.1983	0.3004	3.0295	0.9145	0.8363	0.2929	0.1838	0.1984	0.3250	1.4793E-3	1.023	0.204	16.303
76000000	0.2335	1.2318	0.2626	0.3193	3.1148	0.8379	0.8523	0.2971	0.1784	0.1940	0.3304	1.2755E-3	0.422	0.196	17.648
77000000	0.3433	1.2340	0.2125	0.2160	3.0595	0.9347	0.8549	0.2979	0.1774	0.1962	0.3285	1.3291E-3	0.519	0.169	16.796
78000000	0.3322	1.3803	0.2350	0.2752	2.9568	0.8206	0.8390	0.2995	0.1808	0.1977	0.3221	1.3057E-3	0.208	0.176	17.652
79000000	0.3302	1.1884	0.2325	0.3116	3.0150	0.9223	0.8154	0.2942	0.1821	0.1937	0.3300	1.3135E-3	0.389	0.181	17.403
80000000	0.2869	1.3122	0.2656	0.3055	2.9756	0.8542	0.8458	0.2962	0.1830	0.1942	0.3266	1.1861E-3	0.241	0.178	18.774
81000000	0.3190	1.3108	0.2651	0.2952	2.9282	0.8817	0.8476	0.2954	0.1851	0.1931	0.3264	1.1236E-3	0.177	0.184	18.623
82000000	0.2416	1.1345	0.2581	0.3384	3.0940	0.9334	0.8416	0.2972	0.1820	0.1964	0.3243	1.2828E-3	0.263	0.214	16.944
83000000	0.2829	1.3577	0.2260	0.2545	2.9723	0.9067	0.8165	0.2947	0.1818	0.1991	0.3244	1.2357E-3	0.513	0.176	18.488
84000000	0.2853	1.2179	0.2435	0.2800	3.1021	0.8713	0.8656	0.3010	0.1810	0.1935	0.3245	1.1858E-3	0.778	0.177	19.495
85000000	0.2780	1.3380	0.2864	0.2212	2.9826	0.8938	0.8446	0.2945	0.1838	0.1942	0.3275	1.2186E-3	0.161	0.176	17.569
86000000	0.3141	1.3354	0.2103	0.2092	3.1501	0.7808	0.8578	0.2986	0.1830	0.1935	0.3249	1.2255E-3	0.146	0.162	18.954
87000000	0.4089	1.2253	0.2674	0.3065	2.8669	0.9250	0.8609	0.2984	0.1814	0.1971	0.3231	1.4017E-3	0.126	0.172	16.394
88000000	0.3537	1.1371	0.2116	0.2943	2.9633	1.0400	0.8717	0.2953	0.1802	0.1928	0.3317	1.4597E-3	0.307	0.193	16.063
89000000	0.3259	1.0552	0.2624	0.4100	3.0425	0.9040	0.8296	0.2968	0.1807	0.1993	0.3232	1.2853E-3	0.102	0.156	17.523
90000000	0.2373	1.1575	0.1920	0.2729	3.1317	1.0085	0.8080	0.3015	0.1773	0.1907	0.3305	1.1731E-3	0.373	0.182	17.618
91000000	0.2747	1.2813	0.1902	0.2504	3.1378	0.8657	0.8766	0.2941	0.1822	0.1973	0.3264	1.4405E-3	0.128	0.156	16.915
92000000	0.2480	1.3757	0.2442	0.2686	2.9755	0.8881	0.8612	0.3012	0.1804	0.1943	0.3241	1.2229E-3	0.509	0.190	17.719
93000000	0.3365	1.2223	0.1972	0.4633	2.8549	0.9259	0.8596	0.2978	0.1801	0.1923	0.3298	1.3786E-3	0.569	0.171	16.604
94000000	0.2895	1.3115	0.2513	0.3679	3.0017	0.7781	0.8412	0.2985	0.1830	0.1939	0.3246	1.2669E-3	0.877	0.197	17.291
95000000	0.3252	1.1379	0.2012	0.3906	3.0893	0.8559	0.8346	0.2951	0.1793	0.1984	0.3273	1.3472E-3	0.470	0.166	16.047
96000000	0.3390	1.0980	0.2188	0.2893	3.1266	0.9283	0.8252	0.2994	0.1808	0.1991	0.3207	1.5574E-3	0.674	0.184	14.558
97000000	0.2102	1.2827	0.2774	0.2050	3.0784	0.9463	0.8733	0.2991	0.1839	0.1919	0.3251	1.3761E-3	0.433	0.176	15.523
98000000	0.3823	1.2315	0.2382	0.3008	2.9381	0.9090	0.8718	0.2956	0.1836	0.1955	0.3253	1.4625E-3	0.880	0.177	14.795
99000000	0.2476	1.1017	0.2147	0.1910	3.1994	1.0456	0.8240	0.2976	0.1828	0.1940	0.3255	1.3741E-3	0.302	0.188	16.460
100000000	0.3578	1.1922	0.2147	0.3563	3.1512	0.7278	0.8382	0.2955	0.1843	0.1956	0.3247	1.6015E-3	0.227	0.170	14.759
101000000	0.2997	1.2752	0.1557	0.2818	3.1531	0.8346	0.8157	0.2961	0.1808	0.1967	0.3264	1.505E-3	0.139	0.158	15.175
102000000	0.2442	1.0544	0.2265	0.3757	3.2806	0.8187	0.8246	0.2969	0.1775	0.1989	0.3266	1.3816E-3	0.276	0.183	17.425
103000000	0.3277	1.2910	0.2571	0.1456	2.9990	0.9797	0.8511	0.2935	0.1861	0.1920	0.3285	1.395E-3	0.791	0.216	16.303
104000000	0.2579	1.1604	0.2089	0.2734	3.3054	0.7939	0.8074	0.2974	0.1787	0.2020	0.3219	1.2422E-3	0.647	0.195	17.121
105000000	0.3196	1.3496	0.2505	0.2132	2.9328	0.9343	0.8641	0.2977	0.1819	0.1926	0.3278	1.2902E-3	0.087	0.156	16.444
106000000	0.2835	1.2793	0.1646	0.2157	3.1180	0.9389	0.8460	0.2924	0.1807	0.2000	0.3269	1.2199E-3	0.461	0.202	18.319
107000000	0.2781	1.2989	0.2467	0.2821	2.9628	0.9314	0.8511	0.2950	0.1795	0.1973	0.3282	1.1919E-3	0.944	0.203	19.560
108000000	0.2269	1.1666	0.2233	0.3287	3.0870	0.9675	0.8160	0.2981	0.1789	0.1951	0.3278	1.2602E-3	0.057	0.175	16.833
109000000	0.2201	1.2445	0.2036	0.2182	3.1422	0.9714	0.8478	0.2997	0.1818	0.1949	0.3237	1.3918E-3	0.363	0.177	16.358
110000000	0.3212	1.1041	0.2027	0.2847	3.1861	0.9013	0.8238	0.2983	0.1804	0.1975	0.3237	1.2506E-3	0.134	0.188	18.115
111000000	0.2609	1.3268	0.2958	0.2327	3.0220	0.8619	0.8833	0.2944	0.1793	0.1999	0.3263	1.3476E-3	0.161	0.176	16.649
112000000	0.2381	1.3693	0.2163	0.2128	3.0097	0.9538	0.8547	0.2949	0.1846	0.1924	0.3281	1.5296E-3	0.467	0.169	15.024
113000000	0.3013	1.1548	0.2709	0.2509	3.0922	0.9298	0.8693	0.2927	0.1843	0.1981	0.3249	1.5914E-3	0.337	0.167	14.509
114000000	0.3172	1.1722	0.2665	0.2971	3.1781	0.7690	0.8080	0.3023	0.1803	0.1926	0.3247	1.5768E-3	0.195	0.158	13.786
115000000	0.3349	1.2495	0.2538	0.2595	2.9863	0.9160	0.8554	0.2974	0.1772	0.2036	0.3218	1.5405E-3	0.312	0.159	15.332
116000000	0.2324	1.3943	0.2145	0.3296	2.9794	0.8497	0.8527	0.2952	0.1841	0.1903	0.3304	1.5084E-3	0.419	0.200	15.984
117000000	0.3063	1.2577	0.2061	0.2248	3.1633	0.8417	0.8726	0.2967	0.1811	0.1964	0.3259	1.4281E-3	0.690	0.161	16.085
118000000	0.3762	1.2710	0.2196	0.2837	2.9466	0.9028	0.8603	0.2971	0.1800	0.1945	0.3284	1.3193E-3	1.341	0.187	16.986
119000000	0.2453	1.1822	0.2426	0.3555	2.9433	1.0311	0.8570	0.2991	0.1792	0.1921	0.3296	1.108E-3	0.452	0.182	19.645
120000000	0.2791	1.1824	0.2422	0.2893	3.2420	0.7650	0.8529	0.2966	0.1835	0.1955	0.3244	1.4361E-3	0.960	0.179	16.631
121000000	0.2753	1.1463	0.2376	0.3121	3.0683	0.9605	0.8181	0.2986	0.1799	0.1951	0.3263	1.3308E-3	0.119	0.169	17.630
122000000	0.2959	1.2072	0.2458	0.2143	3.2109	0.8260	0.8417	0.2994	0.1832	0.1952	0.3221	1.367E-3	0.526	0.161	15.624
123000000	0.2869	1.1888	0.2281	0.2298	3.1887	0.8777	0.8651	0.2979	0.1795	0.1938	0.3287	1.6879E-3	0.288	0.166	13.066
124000000	0.3662	1.2740	0.2424	0.2875	2.9126	0.9173	0.8631	0.2916	0.1807	0.1990	0.3286	1.6099E-3	0.169	0.184	13.661
125000000	0.3897	1.1693	0.2869	0.4398	2.8344	0.8799	0.8684	0.3005	0.1834	0.1931	0.3230	1.4774E-3	0.442	0.176	14.823
126000000	0.2142	1.0756	0.2778	0.2828	3.3979	0.7516	0.8521	0.3031	0.1825	0.1936	0.3208	1.6351E-3	0.067	0.198	14.276
127000000	0.2508	1.1267	0.3251	0.2796	3.1379	0.8799	0.8466	0.2969	0.1771	0.1973	0.3287	1.4127E-3	0.677	0.167	14.677
128000000	0.4095	1.1558	0.2558	0.3708	3.1011	0.7071	0.8499	0.2978	0.1796	0.1950	0.3276	1.3867E-3	0.203	0.159	15.746
129000000	0.3468	1.4314	0.2771	0.2282	2.9338	0.7828	0.8427	0.2980	0.1814	0.1942	0.3263	1.5095E-3	0.235	0.143	15.661
130000000	0.3095	1.3179	0.1975	0.2694	3.0139	0.8919	0.8259	0.2985	0.1787	0.1960	0.3268	1.4249E-3	1.277	0.193	16.640
131000000	0.2492	1.1093	0.2647	0.2621	3.3280	0.7868	0.8462	0.2947	0.1825	0.1906	0.3322	1.4236E-3	0.931	0.174	16.594
132000000	0.3125	1.1102	0.2114	0.3440	3.2294	0.7925	0.8594	0.2999	0.1811	0.1937	0.3253	1.344E-3	0.473	0.162	16.522
133000000	0.2888	1.0668	0.2200	0.2947	3.1940	0.9357	0.8415	0.2954	0.1880	0.1922	0.3245	1.665E-3	0.178	0.175	14.323
134000000	0.3798	1.2323	0.2091	0.3145	3.2092	0.6551	0.8525	0.2974	0.1796	0.1979	0.3251	1.4182E-3	0.112	0.164	16.037
135000000	0.3469	1.2166	0.1500	0.2973	3.0979	0.8913	0.8882	0.2964	0.1818	0.1950	0.3267	1.4667E-3	0.203	0.175	14.947
136000000	0.2548	1.1422	0.2715	0.3807	3.0194	0.9314	0.8141	0.2954	0.1819	0.1992	0.3235	1.5109E-3	0.582	0.188	14.791
137000000	0.3601	1.0992	0.2080	0.2002	3.1921	0.9403	0.8852	0.3021	0.1806	0.1949	0.3224	1.4814E-3	0.094	0.156	15.158
138000000	0.2647	1.3667	0.1911	0.2772	3.0464	0.8539	0.8187	0.2980	0.1821	0.1946	0.3254	1.331E-3	0.205	0.156	16.814
139000000	0.2664	1.1151	0.2030	0.2075	3.2409	0.9670	0.8860	0.2976	0.1816	0.1965	0.3242	1.4837E-3	0.107	0.158	15.839
140000000	0.3046	1.2376	0.2483	0.2799	3.1317	0.7979	0.8320	0.2936	0.1834	0.1976	0.3254	1.3724E-3	0.138	0.169	16.139
141000000	0.3098	1.1494	0.2608	0.1859	3.2500	0.8442	0.8345	0.2965	0.1809	0.1962	0.3264	1.3485E-3	1.070	0.185	16.299
142000000	0.3276	1.2152	0.2523	0.2480	3.0807	0.8762	0.8174	0.2980	0.1804	0.1955	0.3260	1.3334E-3	0.534	0.180	17.736
143000000	0.3664	1.1410	0.2243	0.2830	3.2146	0.7707	0.7606	0.2971	0.1845	0.1916	0.3269	1.3098E-3	0.329	0.184	18.261
144000000	0.2479	1.4052	0.2000	0.2102	2.9354	1.0012	0.8455	0.3010	0.1806	0.1918	0.3267	1.415E-3	0.501	0.166	16.248
145000000	0.2192	1.1158	0.2240	0.3734	3.0952	0.9725	0.8625	0.2981	0.1806	0.1968	0.3245	1.3318E-3	0.361	0.166	17.174
146000000	0.3305	1.1010	0.1498	0.2877	3.0924	1.0386	0.8461	0.3013	0.1798	0.1934	0.3255	1.2746E-3	0.739	0.180	17.546
147000000	0.2598	1.3612	0.1677	0.2737	3.0795	0.8581	0.8461	0.2995	0.1781	0.1943	0.3281	1.2929E-3	1.669	0.262	16.741
148000000	0.2134	1.1120	0.2090	0.3295	3.1857	0.9505	0.8078	0.3013	0.1816	0.1948	0.3223	1.4196E-3	0.496	0.216	16.064
149000000	0.2895	1.3435	0.2715	0.4391	2.7784	0.8781	0.8711	0.2977	0.1791	0.1963	0.3269	1.2847E-3	0.391	0.169	16.805
150000000	0.3593	1.1511	0.2681	0.3143	2.9766	0.9306	0.8287	0.2942	0.1825	0.1972	0.3261	1.5232E-3	1.092	0.182	15.262
151000000	0.3564	1.0798	0.1560	0.3293	3.1218	0.9567	0.8451	0.3006	0.1774	0.1954	0.3266	1.2707E-3	0.383	0.185	18.005
152000000	0.3199	1.5038	0.2151	0.2492	2.8266	0.8854	0.8542	0.2997	0.1798	0.1939	0.3266	1.2851E-3	0.262	0.166	17.187
153000000	0.2759	1.1973	0.3137	0.2357	3.0717	0.9057	0.8663	0.2971	0.1800	0.1954	0.3275	1.3052E-3	0.311	0.170	16.350
154000000	0.3314	1.3834	0.1967	0.2359	2.9807	0.8719	0.8587	0.2984	0.1801	0.1960	0.3255	1.4875E-3	0.645	0.166	15.335
155000000	0.2968	1.1065	0.2265	0.2473	3.2084	0.9145	0.8641	0.2969	0.1815	0.1974	0.3241	1.4465E-3	0.570	0.198	16.177
156000000	0.2607	1.3580	0.1601	0.2323	3.1090	0.8799	0.8272	0.2986	0.1785	0.1959	0.3269	1.2934E-3	0.359	0.198	17.211
157000000	0.1711	1.2145	0.2282	0.3088	3.0810	0.9964	0.8439	0.2982	0.1786	0.1935	0.3297	1.1027E-3	1.328	0.207	19.422
158000000	0.1630	1.4354	0.2321	0.3886	2.8599	0.9211	0.8468	0.3008	0.1834	0.1925	0.3233	1.2809E-3	1.148	0.214	17.827
159000000	0.2448	1.1330	0.2249	0.2965	3.1536	0.9471	0.8623	0.2958	0.1815	0.1936	0.3291	1.5446E-3	0.273	0.153	14.538
160000000	0.3263	1.2721	0.1874	0.3460	3.0581	0.8102	0.8449	0.2974	0.1812	0.1949	0.3264	1.3835E-3	0.056	0.185	15.779
161000000	0.3415	1.2378	0.1966	0.2591	3.1421	0.8229	0.8519	0.2960	0.1818	0.1947	0.3274	1.3131E-3	0.273	0.185	18.092
162000000	0.3039	1.2694	0.2547	0.3695	2.8162	0.9863	0.8276	0.2986	0.1844	0.1962	0.3208	1.221E-3	0.283	0.222	18.003
163000000	0.3616	1.2171	0.2079	0.2329	3.0466	0.9340	0.8522	0.2998	0.1780	0.2002	0.3221	1.4727E-3	0.172	0.162	15.921
164000000	0.2392	1.2348	0.1292	0.2354	3.3406	0.8208	0.8570	0.2913	0.1795	0.1963	0.3329	1.3161E-3	0.069	0.163	17.880
165000000	0.2782	1.1279	0.1997	0.3830	3.2663	0.7450	0.8416	0.2964	0.1831	0.1953	0.3252	1.2822E-3	0.376	0.187	17.247
166000000	0.2308	1.2237	0.2022	0.3063	3.1056	0.9314	0.8450	0.2962	0.1812	0.1955	0.3271	1.3765E-3	0.198	0.169	15.332
167000000	0.2589	1.1957	0.2435	0.2554	3.0975	0.9491	0.8276	0.2972	0.1829	0.1935	0.3265	1.4443E-3	0.533	0.187	15.950
168000000	0.2356	1.2843	0.2464	0.3325	3.1714	0.7298	0.7969	0.3007	0.1767	0.1977	0.3249	1.5063E-3	0.286	0.165	15.670
169000000	0.2720	1.2118	0.2010	0.2865	3.1093	0.9194	0.8819	0.2964	0.1799	0.1998	0.3239	1.5684E-3	0.454	0.155	14.134
170000000	0.2757	1.1498	0.2043	0.2939	3.0048	1.0715	0.8482	0.2986	0.1773	0.1955	0.3286	1.339E-3	0.263	0.160	16.670
171000000	0.2142	1.2522	0.2665	0.1916	3.2265	0.8491	0.8242	0.2983	0.1802	0.1971	0.3245	1.2763E-3	0.170	0.167	17.480
172000000	0.2379	1.3022	0.2125	0.2337	3.1528	0.8609	0.8179	0.3006	0.1786	0.1960	0.3248	1.5053E-3	0.656	0.154	14.739
173000000	0.2779	1.2314	0.2320	0.3158	2.9493	0.9938	0.8298	0.2979	0.1796	0.1995	0.3230	1.4657E-3	0.715	0.198	15.049
174000000	0.4690	1.1418	0.1948	0.2137	2.9208	1.0600	0.8556	0.2985	0.1798	0.1953	0.3263	1.282E-3	0.490	0.197	16.764
