state	skygrid.logPopSize1	skygrid.logPopSize2	skygrid.logPopSize3	skygrid.logPopSize4	skygrid.logPopSize5	skygrid.logPopSize6	skygrid.logPopSize7	skygrid.logPopSize8	skygrid.logPopSize9	skygrid.logPopSize10	skygrid.logPopSize11	skygrid.logPopSize12	skygrid.logPopSize13	skygrid.logPopSize14	skygrid.logPopSize15	skygrid.logPopSize16	skygrid.logPopSize17	skygrid.logPopSize18	skygrid.logPopSize19	skygrid.logPopSize20
11000000	0.161	0.654	1.443	1.445	-1.609	-2.668	-1.512	-2.220	-4.360	-4.661	-6.202	-4.689	-5.002	-4.637	-3.015	-1.339	-1.192	0.424	1.211	2.026
12000000	-0.751	1.393	1.529	1.060	-1.978	-2.091	-2.377	-0.630	-8.621	-5.697	-3.279	0.739	-1.091	-5.973	-11.778	-13.452	-8.315	-3.881	-6.654	-9.144
13000000	-1.180	0.876	1.532	1.458	-1.932	-1.352	-2.031	-1.133	-4.347	-2.670	-0.859	-1.101	-3.722	-4.723	-6.303	-6.092	-1.430	-1.606	1.063	-0.607
14000000	0.489	0.990	1.503	1.951	-0.938	-2.622	-0.993	-0.519	-4.173	-7.264	-7.581	-7.845	-8.021	-5.516	-6.181	-5.730	-6.010	-4.642	-5.809	-5.485
15000000	-0.103	1.057	1.902	1.426	-1.168	-1.482	-2.419	-2.062	-3.786	-5.150	-6.007	-6.830	-7.136	-6.685	-8.898	-8.580	-7.249	-6.963	-4.527	-6.629
16000000	0.111	0.657	1.598	1.546	-0.998	-2.820	-2.743	-4.672	-4.598	-5.027	-3.313	-3.726	-0.250	1.409	1.583	-0.227	0.754	-1.977	-1.179	-1.938
17000000	0.638	0.884	1.887	2.015	-0.534	-0.547	-2.891	-4.913	-4.894	-8.881	-9.202	-8.286	-8.410	-8.444	-6.606	-5.195	-4.808	-6.809	-4.686	-5.072
18000000	0.486	0.918	1.752	1.535	-0.897	-1.892	-2.221	-0.551	-5.746	-6.909	-4.943	-8.345	-4.463	-4.215	-1.064	-2.735	-6.494	-9.496	-8.888	-11.349
19000000	-0.063	0.854	1.513	1.163	-0.668	-2.754	-0.709	-0.496	-8.364	-2.376	-6.151	-1.490	-2.978	-9.999	-4.966	5.739	5.329	4.519	12.110	17.606
20000000	0.040	1.257	1.662	1.442	-0.574	-2.477	-1.870	-4.063	-3.286	-1.000	-1.613	-3.274	-4.635	-5.124	-3.635	-3.432	-2.860	-3.044	-2.271	-2.783
21000000	0.294	0.968	1.780	1.899	-0.287	-0.532	-2.721	-1.895	-2.788	-5.267	-4.263	-6.137	-6.955	-8.634	-10.485	-13.605	-15.133	-16.949	-17.359	-15.377
22000000	-0.590	1.119	1.374	1.659	-0.719	-2.800	-2.606	-6.207	-4.768	-8.904	-5.841	-7.475	-9.013	-5.990	-0.940	1.157	2.648	5.318	4.670	3.872
23000000	0.350	0.965	1.756	1.579	-0.488	-1.813	-2.658	-3.266	-1.995	-3.527	-2.898	-2.680	-3.190	-3.907	-5.434	-5.256	-5.421	-4.680	-3.330	-4.104
24000000	0.283	1.117	1.523	1.407	-0.996	-2.492	-2.257	-4.599	-3.180	-3.077	-3.468	-4.079	-5.367	-7.650	-3.750	-2.943	-4.164	-2.391	-4.567	-4.974
25000000	-0.277	0.708	1.585	1.371	-1.376	-0.382	-3.635	-1.702	-5.218	-3.646	-0.820	-2.595	-1.569	-2.493	-1.550	-5.161	-3.265	-1.819	-2.595	-3.053
26000000	1.078	0.658	1.909	1.143	-0.302	-1.157	-2.107	-2.206	-3.874	-3.173	-3.119	-4.135	-2.250	-1.719	-2.093	-1.590	-2.389	-2.089	-3.338	-4.586
27000000	-0.419	0.914	1.406	1.711	-0.542	-2.064	-2.545	-1.640	-5.340	-4.854	-4.611	-4.082	-4.349	-4.147	-4.519	-3.635	-3.503	-4.630	-4.262	-4.688
28000000	0.050	1.148	1.488	1.887	-0.126	-2.407	-1.699	0.143	-0.557	-6.658	-10.584	-10.680	-13.340	-14.367	-16.754	-20.918	-22.910	-19.259	-18.667	-21.283
29000000	0.418	0.897	1.644	1.334	-1.150	-2.589	-2.527	-1.740	-6.019	-6.451	-2.001	-0.731	-2.623	-2.172	-3.447	-2.709	-2.991	1.664	3.041	3.707
30000000	0.229	0.929	1.728	2.305	-0.521	-2.881	-0.180	-1.359	-2.455	-10.659	-8.783	-11.564	-11.204	-10.208	-10.665	-13.788	-15.633	-10.693	-15.271	-16.084
31000000	0.388	0.894	1.490	2.229	-0.374	-2.365	-2.138	0.857	-5.217	-3.932	-3.650	-2.780	-0.857	1.786	-0.245	-3.199	-0.665	-0.242	-1.964	-3.063
32000000	-0.187	1.036	1.697	1.736	-0.292	-1.523	-2.574	-0.292	-2.180	-4.435	-5.218	-5.719	-4.065	-6.946	-8.133	-7.943	-9.504	-8.222	-7.361	-8.503
33000000	0.499	1.002	1.911	1.483	-0.627	-1.991	-1.661	-1.751	-5.576	-1.888	-3.194	-4.415	-9.172	-8.186	-9.166	-10.329	-6.415	-5.996	-4.096	-4.611
34000000	0.536	1.057	1.311	1.255	-1.274	-2.059	-1.372	-1.998	-4.493	-4.462	-6.933	-6.893	-8.703	-10.186	-10.377	-10.128	-10.970	-9.714	-7.194	-7.661
35000000	1.475	0.791	1.621	2.236	-0.560	-2.261	-1.616	-1.501	-4.020	-5.413	-1.242	-0.904	-4.934	-4.390	-4.101	-3.036	-4.732	-5.221	-4.571	-2.989
36000000	-0.148	0.973	1.411	1.731	-1.403	-1.970	-1.676	-1.875	-0.587	-5.119	-6.481	-8.948	-11.588	-12.035	-11.871	-10.845	-9.816	-10.506	-11.604	-12.401
37000000	-0.430	1.257	1.140	1.596	-1.260	-1.526	-2.618	-3.375	-4.061	-3.665	-0.937	-1.452	-2.034	0.190	0.615	0.990	0.931	4.205	2.749	4.683
38000000	0.120	0.754	2.022	1.632	-0.570	-2.079	-1.936	-3.073	-3.702	-4.413	-5.102	-6.773	-6.508	-3.679	-1.221	-2.362	-3.370	-4.424	-6.514	-7.316
39000000	-0.017	0.874	1.462	1.016	-1.710	-2.079	-2.340	-1.820	-5.027	-4.631	-1.631	-2.877	-4.049	-6.141	-5.501	-2.321	-4.823	-2.118	-2.102	-4.048
40000000	0.578	0.801	1.296	1.403	-1.308	-2.970	-1.095	-1.833	-0.962	-2.862	-3.024	-2.362	-0.693	0.596	-0.436	0.741	-3.153	-5.628	-6.341	-3.940
41000000	-0.276	1.013	1.496	1.060	-0.504	-1.869	-0.330	-3.230	0.835	-0.588	-3.227	-1.119	0.438	4.179	5.524	5.096	10.246	13.733	13.779	12.470
42000000	0.070	0.935	1.267	0.789	-1.763	-2.962	-1.322	-4.201	-4.864	-5.939	-6.417	-7.696	-6.535	-7.675	-7.592	-7.574	-8.004	-6.667	-6.259	-4.123
43000000	-0.076	0.616	1.545	0.847	-1.552	-1.829	-3.312	-3.013	-3.425	-2.049	-4.618	-7.213	-6.134	-4.706	-4.402	-0.014	-0.814	-0.572	-1.626	-0.280
44000000	-0.418	1.080	1.450	1.288	-0.086	-2.145	-1.371	-3.735	-1.562	-2.188	-2.314	-1.859	-2.978	-3.497	-3.458	-3.798	-4.107	-4.098	-3.639	-6.161
45000000	-0.193	0.641	1.337	1.636	-1.031	-2.369	-1.971	-0.722	-5.281	-4.785	-3.395	-6.103	-5.972	-6.724	-8.019	-8.051	-7.429	-6.473	-6.020	-8.211
46000000	1.815	0.912	1.934	1.790	-0.721	-1.521	-2.424	-1.989	-3.660	-3.722	-6.248	-5.320	-5.110	-5.628	-6.354	-6.746	-6.765	-9.084	-9.597	-6.089
47000000	0.919	0.593	1.545	1.457	-1.181	-2.920	-1.882	-2.339	-3.455	-3.872	-2.675	-1.342	-2.852	-3.892	-3.406	-4.718	-5.178	-7.470	-7.650	-4.640
48000000	0.387	0.926	1.642	1.214	0.365	-1.736	-1.568	-3.769	-5.900	-6.441	-6.654	-6.328	-6.305	-5.953	-5.795	-5.678	-4.048	-6.166	-5.946	-6.114
49000000	1.875	1.113	1.804	1.743	0.591	-2.202	-1.752	-1.428	-2.764	-5.493	-4.327	-2.700	0.325	-0.106	1.190	1.078	0.604	0.904	0.250	-0.941
50000000	-0.095	1.148	1.975	1.630	0.023	-2.117	-1.420	-2.695	-1.973	-3.815	-5.232	-4.536	-4.933	-2.924	-3.886	-2.443	-2.297	0.532	0.647	0.676
51000000	0.045	0.664	1.595	1.824	-0.665	-3.064	-1.135	-1.962	-3.493	-5.049	-8.215	-6.471	-6.414	-6.696	-4.981	-7.609	-6.842	-5.254	-5.214	-4.937
52000000	-0.499	0.842	1.646	1.418	-0.468	-2.334	-1.498	-3.571	-3.696	-3.098	-2.251	-1.776	-2.671	-2.226	-1.316	-0.953	-0.959	-3.433	-5.254	-6.349
53000000	1.063	1.288	1.357	1.148	-1.000	-2.062	-1.819	-2.800	-5.494	-5.815	-6.395	-3.849	-4.623	-2.528	-2.946	-2.679	-3.250	-4.145	-1.300	-2.110
54000000	-0.358	1.224	1.241	1.688	-1.397	-1.633	-2.575	-1.493	-5.732	-8.373	-7.794	-9.263	-11.226	-9.575	-9.442	-7.153	-6.191	-8.137	-7.189	-9.817
55000000	0.122	0.602	1.493	1.238	-1.301	-3.160	-3.183	-4.669	-7.008	-5.743	-4.333	-5.460	-3.346	-3.847	-4.500	-4.441	-4.297	-3.545	-6.095	-7.573
56000000	-0.396	0.753	1.345	1.218	-1.501	-2.961	-1.571	-1.858	-6.184	-2.306	-0.582	5.227	3.620	4.944	7.398	7.443	6.374	4.782	6.055	8.612
57000000	0.472	1.075	1.635	1.713	-0.834	-1.991	-0.516	0.388	-8.617	-1.495	-1.896	-4.161	-3.544	4.204	-1.872	-6.029	-4.483	-1.573	-4.965	0.471
58000000	-0.237	1.176	1.329	1.566	-1.953	-2.124	-0.679	-1.080	-5.581	-4.856	-5.522	-5.554	-3.026	-5.032	-11.670	-12.158	-15.022	-13.470	-10.188	-7.986
59000000	-0.522	0.794	1.382	1.673	-1.058	-1.870	-2.359	0.431	-0.682	-4.335	-4.399	-8.990	-7.551	-10.615	-11.722	-12.232	-12.122	-13.126	-10.737	-15.775
60000000	-0.572	1.426	1.596	1.664	-0.997	-0.322	-2.445	-2.217	-3.432	-2.959	-2.787	0.159	2.459	2.078	2.068	1.814	4.238	4.186	2.280	5.603
61000000	0.176	0.900	1.087	1.607	-0.752	-2.358	-0.380	-0.697	-4.108	-3.984	-3.350	-1.811	-0.496	-0.839	-1.856	0.071	1.674	1.266	3.141	2.745
62000000	-0.044	0.708	1.484	1.108	-1.596	-3.070	-0.268	-1.268	-6.160	-3.993	-2.274	-5.601	-8.467	-6.423	-4.332	-6.252	-11.364	-11.306	-12.023	-12.170
63000000	-0.981	1.012	1.787	1.277	-1.375	-3.082	-2.244	-2.846	-2.684	-4.679	-4.412	-4.758	-2.184	-2.974	-4.408	-3.004	-2.136	-1.660	-1.503	-0.775
64000000	-0.061	1.032	1.515	1.567	-1.290	-1.613	-3.374	-2.939	-4.945	-3.757	-6.446	-7.626	-8.800	-9.852	-10.566	-8.633	-8.716	-7.479	-7.805	-7.546
65000000	-0.134	1.058	1.424	1.618	-1.274	-2.571	-1.892	-3.503	-5.489	-5.350	-3.483	-5.461	-10.209	-8.468	-6.078	-5.282	-3.002	-2.006	-3.416	-3.295
66000000	0.433	1.129	1.637	1.899	-0.483	-2.109	-1.693	-1.003	-1.239	-4.287	-5.383	-6.971	-4.111	-5.066	-5.008	-3.575	0.229	1.850	1.084	0.898
67000000	0.259	1.369	1.639	2.147	-0.556	-2.899	-1.205	-0.525	-5.238	-3.934	-2.900	-4.585	-1.746	-0.076	-0.566	-1.499	-4.004	-5.489	-5.816	-2.574
68000000	0.528	1.344	1.788	1.934	0.564	-0.986	-1.045	-2.179	-3.786	-3.069	-3.016	0.381	-0.709	-0.203	-0.197	-0.766	-1.039	0.443	0.760	-0.475
69000000	0.559	1.443	1.419	1.338	-1.017	-2.289	-2.429	-2.695	-3.074	-2.817	-3.637	-1.796	-2.091	-1.871	-0.884	-0.570	-0.219	0.486	1.046	0.080
70000000	0.112	0.928	1.671	1.616	-1.008	-2.000	-2.516	-3.198	-3.842	-4.169	-3.622	-4.536	-4.921	-4.898	-6.466	-4.707	-4.925	-5.940	-6.518	-5.796
71000000	0.472	0.699	1.633	1.931	-0.480	-0.467	-1.723	-1.414	-4.759	-3.630	-4.249	-6.061	-7.673	-9.573	-8.104	-8.141	-10.195	-8.490	-9.562	-9.977
72000000	-0.527	1.110	1.254	1.336	-0.800	-1.822	-3.696	-4.242	-2.351	-4.478	-3.604	-5.094	-4.548	-4.066	-4.443	-6.031	-6.510	-11.220	-10.523	-13.101
73000000	0.128	0.921	1.176	1.273	-1.257	-3.056	-0.860	-3.089	-3.006	-5.182	-3.641	-2.444	-4.233	-4.323	2.062	1.994	5.541	6.287	7.044	11.223
74000000	-0.351	0.711	1.181	1.490	-1.003	-0.383	-2.499	-3.656	-3.770	-4.938	-5.769	-9.051	-12.297	-11.534	-12.396	-16.110	-13.143	-17.009	-17.345	-15.864
75000000	-0.582	0.642	1.386	1.672	-0.986	-2.194	-2.157	-1.609	-2.005	-4.194	-4.373	-4.378	-6.049	-5.217	-4.054	-1.964	-3.165	-3.952	-5.049	-5.236
76000000	-0.345	1.150	1.474	1.828	-0.817	-1.723	-0.777	-2.688	-1.421	-4.038	-2.461	1.074	1.565	-0.753	2.331	3.012	1.785	1.530	2.543	2.766
77000000	-0.416	0.907	1.546	1.198	-0.331	-2.259	-1.630	-0.834	-4.015	-3.550	-6.656	-5.592	-5.538	-6.216	-7.230	-8.505	-8.463	-6.691	-8.799	-9.991
78000000	0.177	0.749	1.605	1.158	-0.029	-2.349	-0.470	-1.238	-3.850	-4.621	-6.041	-8.351	-8.863	-9.167	-6.916	-7.414	-9.461	-9.096	-8.536	-10.234
79000000	-0.120	1.122	1.672	1.422	-0.719	-1.706	-1.986	-2.870	-4.014	-6.201	-7.166	-8.943	-8.455	-5.995	-6.630	-8.056	-7.036	-4.219	-2.770	-2.937
80000000	1.600	1.376	1.265	1.900	-0.524	-0.895	-2.774	-0.594	-0.758	-5.441	-0.177	1.305	1.676	-0.350	-3.994	-3.422	-1.873	-1.487	-0.766	-0.049
81000000	-0.117	1.145	1.602	2.202	-0.758	-0.781	-2.401	-1.320	-3.200	-2.957	-4.608	-4.576	-3.583	-2.172	-0.734	3.163	-0.707	3.017	4.692	4.424
82000000	-0.533	0.888	1.363	1.323	-0.318	-1.748	-2.323	-1.142	-2.309	0.835	-3.306	-7.802	-7.625	-3.211	-1.686	-2.150	-1.012	-0.206	-0.181	1.629
83000000	0.175	1.307	1.553	1.515	-0.014	-1.748	-2.666	-1.831	-3.695	-4.081	-3.003	-3.214	-2.493	-3.024	-5.347	-3.613	-5.595	-4.828	-5.626	-6.126
84000000	-0.183	1.177	1.892	1.602	-0.408	-1.966	-1.484	-1.830	-4.024	-2.771	-2.372	0.177	-0.015	-0.294	-0.390	1.902	1.460	2.780	4.137	3.277
85000000	-0.505	1.058	1.290	2.309	-0.704	-1.947	-2.043	-2.476	-2.312	-7.750	-9.469	-9.364	-6.349	-5.778	-7.883	-9.018	-9.903	-8.262	-12.310	-8.055
86000000	-0.001	1.427	1.349	2.034	-0.540	-1.565	-1.813	0.111	-5.172	-1.058	-1.490	-0.224	-3.696	-1.102	-0.090	2.532	6.168	5.130	3.293	4.476
87000000	-0.595	1.056	1.797	1.402	-1.435	-3.301	-2.584	-1.291	-4.169	-1.054	-1.837	-2.661	-7.230	-13.277	-12.551	-13.772	-13.111	-14.219	-14.333	-16.162
88000000	-0.799	0.722	1.609	1.117	-1.093	-2.622	-1.912	-1.257	-2.411	-3.243	-0.291	-2.627	2.444	3.652	3.144	0.763	-2.847	-4.450	-6.681	-5.447
89000000	-0.273	1.880	1.462	1.390	-1.107	-2.756	0.050	-0.860	-8.952	-6.694	-7.510	-5.556	-4.036	-3.821	-2.496	-2.510	-1.660	-4.719	-5.698	-10.081
90000000	-0.443	1.214	1.306	1.879	-0.371	-2.929	-1.006	-1.269	-2.651	-4.192	-5.776	-2.607	-0.324	-0.281	-2.306	-3.558	-3.369	-4.025	-1.646	-2.098
91000000	-0.336	0.907	1.404	1.344	-0.453	-2.615	-0.746	-3.020	-6.923	-7.621	-7.879	-4.964	-8.971	-8.560	-12.660	-11.533	-16.015	-12.969	-14.924	-18.874
92000000	-0.016	1.363	1.561	1.649	-0.808	-2.192	-1.916	-3.252	-2.174	-4.298	-3.916	-3.690	-5.061	-4.321	-7.058	-8.695	-7.303	-10.612	-9.529	-9.558
93000000	0.243	0.989	1.562	1.140	-1.233	-1.581	-0.853	-2.712	-3.251	-2.473	-1.865	-2.690	-2.294	-1.989	-1.684	-1.393	0.707	-2.767	-2.366	-1.600
94000000	-0.081	1.679	1.348	1.466	-0.772	-2.402	-1.610	-2.694	-2.155	-2.831	-4.488	-3.830	-4.082	-3.215	-4.063	-4.502	-5.384	-4.075	-5.105	-7.727
95000000	-0.166	1.157	1.282	1.460	-0.942	-2.684	-2.037	-2.681	-5.065	-7.425	-8.377	-5.038	-5.180	-4.373	-4.240	-4.958	-5.394	-5.450	-5.555	-5.333
96000000	0.420	0.490	1.345	1.184	-1.867	-1.819	-2.256	-2.646	-4.154	-4.526	-6.735	-5.801	-5.248	-5.514	-5.092	-6.650	-7.591	-5.543	-6.117	-6.376
97000000	0.682	0.963	1.335	1.010	-1.476	-2.484	-2.068	-4.222	-3.319	-7.391	-8.125	-9.719	-6.972	-6.464	-7.877	-6.851	-5.803	-3.691	-1.848	-1.902
98000000	0.239	0.792	1.195	1.084	-1.713	-2.733	-1.591	-2.377	-4.281	-4.524	-2.845	-3.559	-3.426	-5.795	-6.780	-6.409	-5.576	-6.494	-7.005	-7.497
99000000	1.010	0.839	1.679	1.411	-1.090	-1.749	-2.579	-1.773	-0.681	-3.560	-4.895	-9.367	-8.220	-7.630	-6.691	-4.916	-7.449	-9.346	-7.016	-7.643
100000000	0.316	0.853	1.342	1.206	-1.969	-2.817	-1.606	-2.349	-4.217	-7.415	-7.936	-4.969	0.301	-0.149	-1.555	-1.548	-2.850	-2.053	-6.064	-7.392
101000000	0.338	1.038	1.418	0.946	-1.621	-2.122	-2.675	-0.291	-6.884	-7.990	-6.796	-9.804	-8.197	-9.208	-11.880	-11.611	-11.154	-11.846	-6.932	-4.864
102000000	-0.203	1.047	1.733	1.024	-0.157	-1.615	-3.148	-1.637	-1.338	-5.740	-3.212	-5.713	-5.006	-3.473	-3.839	-6.805	-6.289	-6.406	-7.024	-3.439
103000000	0.253	1.190	1.258	1.431	-0.893	-3.071	-2.929	-3.587	-3.487	-3.459	-2.738	-1.992	-2.589	-3.732	-4.048	-2.941	-2.329	-3.144	-2.155	-1.184
104000000	1.276	0.896	1.524	1.503	-1.192	-2.262	-1.712	-2.376	-3.306	-4.438	-4.698	-2.296	-2.278	-2.707	-3.087	-4.168	-4.154	-2.158	-2.139	-0.953
105000000	0.015	0.967	1.272	1.560	-1.003	-2.591	-1.095	-2.511	-9.365	-4.076	-6.153	-7.169	-8.253	-2.692	-4.379	-3.281	-5.208	-6.916	-11.830	-12.970
106000000	-0.621	0.958	1.844	1.561	-0.365	-2.274	-1.642	-0.863	-1.655	-3.898	-3.299	-1.431	-2.065	-5.559	-3.488	-3.267	-5.303	-7.187	-6.693	-8.595
107000000	0.164	1.138	1.588	1.787	0.084	-1.747	-2.446	-2.390	-3.136	-2.117	-2.287	-2.089	-4.440	-6.500	-6.908	-6.826	-5.640	-6.544	-5.732	-4.639
108000000	0.582	0.935	1.617	1.107	-1.310	-2.647	-0.992	3.450	-3.771	-10.680	-8.544	-14.301	-26.177	-30.317	-29.094	-24.536	-18.757	-16.120	-15.622	-17.122
109000000	-0.276	1.260	1.330	1.477	-1.484	-2.358	-1.627	-2.831	-4.015	-6.094	-6.078	-5.037	-5.614	-4.437	-4.173	-4.516	-6.083	-8.076	-10.254	-9.406
110000000	0.648	0.510	2.388	1.295	-0.835	-2.702	-1.447	0.027	-3.002	-5.875	-3.140	-0.722	-3.382	-5.478	-4.953	-3.315	0.466	1.841	2.340	0.386
111000000	0.502	0.751	1.535	1.167	-0.562	-1.564	-1.544	-2.039	0.297	-7.062	-4.806	-0.083	-1.603	-0.296	-4.201	-6.486	-4.991	-0.082	1.150	0.899
112000000	-0.600	0.666	1.243	1.104	-1.131	-1.986	-2.323	-1.376	-3.888	-1.426	-1.413	-3.219	-5.230	-4.320	-4.090	-5.693	-6.651	-7.694	-8.361	-6.250
113000000	0.038	0.512	1.087	1.152	-1.437	-2.642	-1.840	-2.619	-3.368	-1.248	0.843	-0.929	0.934	-0.444	-0.760	0.719	-2.012	-2.623	-0.505	-0.913
114000000	-0.591	0.748	1.019	0.911	-2.142	-1.980	-0.798	-2.758	-5.565	-5.965	-7.900	-9.604	-11.059	-10.319	-8.775	-5.781	-4.279	-4.140	-7.387	-11.845
115000000	-0.060	1.217	1.414	0.879	-1.423	-3.185	-2.624	-2.803	-6.112	-4.373	-6.330	-5.433	-4.281	-4.311	-7.735	-8.969	-9.951	-7.493	-6.820	-7.505
116000000	-0.560	0.880	1.712	1.112	-1.005	-1.921	-2.649	-2.221	-3.736	-2.165	-4.964	-3.646	-1.675	-6.084	-5.247	-6.884	-6.555	-7.587	-9.130	-9.789
117000000	-0.238	0.993	1.188	1.466	-0.925	-2.795	-2.353	-4.849	-4.403	-5.672	-3.494	-3.732	-5.094	-4.442	-2.838	-3.395	-1.819	-2.181	-2.527	-1.861
118000000	-0.198	0.981	1.491	1.237	-0.425	-2.392	-1.713	-3.422	-2.631	-2.131	-2.207	-4.394	-4.932	-2.799	-2.713	-3.186	-3.198	-3.113	-3.902	-4.321
119000000	-0.059	1.163	2.002	2.238	-0.350	-1.955	-1.919	-2.531	-3.405	-3.014	-4.510	-8.377	-9.569	-11.435	-8.545	-8.475	-8.883	-11.552	-11.431	-11.875
120000000	1.222	0.681	1.383	1.637	-0.946	-2.150	-1.591	-2.317	-4.108	-5.599	-6.337	-5.742	-6.246	-5.881	-4.646	-4.754	-6.692	-5.337	-5.564	-5.745
121000000	-0.433	1.145	1.537	1.367	-0.249	-2.428	-2.148	-0.173	-4.809	-1.358	-1.307	2.291	1.431	2.280	-0.464	5.400	-1.464	-1.762	-2.990	-2.316
122000000	-0.566	0.943	1.312	1.275	-1.185	-2.174	-2.404	-4.174	-3.859	-4.143	-1.762	-3.286	-3.276	-4.466	-5.461	-5.355	-3.806	-5.260	-4.347	-4.007
123000000	-0.619	0.833	1.211	0.535	-2.059	-2.431	-2.125	-4.654	-4.235	-3.248	-3.116	-4.542	-5.778	-3.975	-4.987	-4.424	-2.787	-3.448	-0.919	-3.878
124000000	-0.450	0.792	1.089	0.775	-1.899	-1.840	-0.634	-3.936	-2.528	-4.780	-5.701	-7.008	-5.509	-2.673	-0.992	1.195	-1.483	-0.560	0.491	-0.075
125000000	-0.160	0.896	1.353	1.116	-1.238	-2.342	-1.373	-2.443	-3.498	-5.654	-4.443	-4.147	-5.512	-5.119	-5.070	-3.408	-2.179	-1.306	-1.293	-2.921
126000000	-0.138	0.678	1.056	0.888	-1.768	-1.911	-0.195	-3.931	-2.268	-4.322	-3.998	-1.886	-1.111	0.208	-2.212	7.329	1.321	0.913	-0.178	9.277
127000000	-0.241	0.723	1.365	0.770	-1.818	-1.756	-2.622	-1.892	-2.628	-3.577	-2.551	-4.929	-4.219	-4.993	-6.193	-5.312	-5.338	-6.233	-6.341	-9.783
128000000	-0.017	1.353	1.377	0.999	-1.751	-0.594	-1.967	0.245	-6.281	-6.152	-8.133	-6.761	-10.245	-7.957	-10.811	-12.871	-17.448	-18.759	-17.584	-18.618
129000000	0.235	0.890	1.430	1.381	-1.846	-1.879	-1.761	-6.452	-2.596	-2.045	-1.884	-1.899	-1.262	-3.096	-1.488	0.710	3.631	5.936	6.649	3.896
130000000	-0.094	0.797	1.469	1.289	-0.841	-1.752	-1.545	-3.433	-3.648	-4.319	-4.342	-3.362	-5.068	-4.156	-2.292	-1.906	-1.968	-2.732	-3.214	-4.071
131000000	0.598	0.631	1.582	1.259	-1.061	-1.956	-2.338	-2.871	-3.058	-2.888	-3.981	-4.153	-5.568	-3.950	-4.676	-4.536	-6.315	-5.645	-6.980	-6.270
132000000	0.499	0.859	1.720	1.263	-1.231	-1.327	-1.886	-1.944	-5.616	-4.047	-3.923	-3.259	-3.423	-1.794	-0.281	2.429	2.607	2.421	1.849	1.360
133000000	-0.171	1.147	1.316	0.781	-1.832	-3.004	-2.596	-0.016	-3.698	-9.137	-9.731	-11.411	-12.784	-13.038	-16.568	-15.380	-17.147	-16.898	-16.863	-18.380
134000000	0.426	0.783	1.307	1.273	-0.994	-3.188	-0.010	-0.691	-4.118	-5.127	-6.278	-5.580	-5.029	-6.762	-10.556	-11.471	-15.873	-18.464	-13.695	-17.514
135000000	-0.103	0.962	1.380	0.911	-2.179	-1.120	-1.929	-1.623	-5.193	-7.687	-6.216	-1.596	-3.093	0.431	-1.806	-0.812	0.221	1.147	-0.675	-2.856
136000000	-0.480	0.685	1.227	0.915	-1.379	-1.633	-3.271	-1.853	-1.343	-3.232	-1.835	-1.123	-1.224	-1.199	-0.848	-1.103	-1.220	-1.617	-2.121	-2.452
