state	gtr.rates.rateAC	gtr.rates.rateAG	gtr.rates.rateAT	gtr.rates.rateCG	gtr.rates.rateCT	gtr.rates.rateGT	pInv	frequencies1	frequencies2	frequencies3	frequencies4	clock.rate	skygrid.precision	rootHeight	treeLength
175000000	0.1842	1.3947	0.1773	0.3297	2.8643	1.0498	0.8434	0.2987	0.1819	0.1941	0.3254	1.2976E-3	0.262	0.210	17.723
176000000	0.3137	1.3148	0.2244	0.2866	3.0310	0.8295	0.8840	0.2951	0.1813	0.1963	0.3273	1.2585E-3	0.068	0.162	17.196
177000000	0.2964	1.1666	0.2358	0.2711	3.1572	0.8731	0.8630	0.2938	0.1792	0.1996	0.3274	1.241E-3	0.154	0.166	17.681
178000000	0.3909	1.3579	0.3092	0.2929	2.9141	0.7349	0.8437	0.3000	0.1781	0.1957	0.3263	1.3749E-3	0.222	0.196	15.371
179000000	0.3253	1.3597	0.1912	0.3119	2.9730	0.8389	0.8704	0.2977	0.1837	0.1920	0.3265	1.5212E-3	0.106	0.157	13.700
180000000	0.3155	1.3695	0.2450	0.2245	2.9521	0.8934	0.8571	0.3017	0.1804	0.1938	0.3241	1.2471E-3	0.102	0.182	18.198
181000000	0.2473	1.3481	0.1813	0.2546	3.1113	0.8576	0.8626	0.2987	0.1806	0.1929	0.3278	1.2312E-3	0.142	0.176	18.371
182000000	0.1713	1.1892	0.2608	0.3247	3.2674	0.7867	0.8442	0.3011	0.1831	0.1931	0.3227	1.352E-3	1.504	0.199	17.176
183000000	0.3791	1.1740	0.2065	0.3142	3.0537	0.8725	0.8666	0.2962	0.1810	0.1940	0.3289	1.2225E-3	0.236	0.215	18.447
184000000	0.3654	1.2834	0.2227	0.1213	3.1091	0.8980	0.8524	0.2994	0.1791	0.1963	0.3252	1.2479E-3	0.307	0.176	17.717
185000000	0.3208	1.1481	0.1941	0.2988	3.1805	0.8576	0.8419	0.3010	0.1820	0.1940	0.3230	1.3274E-3	1.283	0.218	17.512
186000000	0.2218	1.0609	0.1842	0.2871	3.3605	0.8855	0.8458	0.2966	0.1847	0.1943	0.3244	1.0919E-3	1.066	0.193	19.977
187000000	0.3250	1.3280	0.2235	0.3240	3.0324	0.7671	0.8245	0.2979	0.1826	0.1938	0.3257	1.2225E-3	0.562	0.183	18.076
188000000	0.1986	1.3296	0.2474	0.2343	3.2133	0.7769	0.8394	0.2961	0.1825	0.1968	0.3247	1.3503E-3	0.236	0.167	17.345
189000000	0.3278	1.1769	0.1892	0.2937	3.2011	0.8114	0.8587	0.2963	0.1820	0.1984	0.3233	1.3894E-3	0.174	0.156	16.714
190000000	0.2794	1.1098	0.2748	0.3267	3.0066	1.0027	0.8564	0.2988	0.1820	0.1924	0.3268	1.2716E-3	0.197	0.178	18.019
191000000	0.3385	1.1942	0.2042	0.3168	3.1018	0.8446	0.8694	0.2961	0.1811	0.1973	0.3255	1.3588E-3	0.186	0.193	16.405
192000000	0.2568	1.1181	0.2071	0.2702	3.2257	0.9220	0.7733	0.2964	0.1805	0.1909	0.3322	1.3109E-3	1.017	0.178	17.423
193000000	0.2687	1.1922	0.1593	0.1897	3.1545	1.0356	0.8496	0.3000	0.1777	0.1977	0.3246	1.4852E-3	0.221	0.158	15.222
194000000	0.2732	1.2265	0.2251	0.1446	3.1008	1.0297	0.8182	0.3002	0.1870	0.1890	0.3239	1.4312E-3	0.210	0.158	16.785
195000000	0.2958	1.1998	0.2859	0.1721	3.2351	0.8113	0.8272	0.2948	0.1825	0.1927	0.3299	1.2751E-3	0.650	0.179	17.697
196000000	0.2822	1.1821	0.2842	0.2898	3.1071	0.8546	0.8258	0.2983	0.1765	0.1987	0.3264	1.3235E-3	0.433	0.191	16.365
197000000	0.3844	1.3364	0.2496	0.2557	2.8462	0.9276	0.8548	0.2940	0.1800	0.1990	0.3271	1.3817E-3	0.261	0.178	15.861
198000000	0.3582	1.0651	0.2280	0.3287	3.2805	0.7395	0.8612	0.2962	0.1829	0.1911	0.3298	1.5065E-3	1.046	0.203	16.131
199000000	0.3351	1.4278	0.1724	0.3079	2.9245	0.8324	0.8693	0.2972	0.1789	0.1948	0.3291	1.3613E-3	0.181	0.183	16.360
200000000	0.2990	1.0961	0.1647	0.1861	3.2387	1.0154	0.8182	0.2987	0.1777	0.1967	0.3269	1.3304E-3	0.215	0.166	16.063
