state	pscore
1000000	663
2000000	663
3000000	662
4000000	663
5000000	662
6000000	661
7000000	662
8000000	662
9000000	661
10000000	663
11000000	663
12000000	665
13000000	665
14000000	663
15000000	662
16000000	665
17000000	663
18000000	667
19000000	665
20000000	666
21000000	664
22000000	662
23000000	664
24000000	665
25000000	666
26000000	665
27000000	661
28000000	661
29000000	661
30000000	661
31000000	663
32000000	665
33000000	664
34000000	662
35000000	665
36000000	665
37000000	663
38000000	662
39000000	662
40000000	664
41000000	663
42000000	661
43000000	661
44000000	663
45000000	663
46000000	663
47000000	663
48000000	661
49000000	662
50000000	664
51000000	661
52000000	662
53000000	663
54000000	663
55000000	663
56000000	663
57000000	664
58000000	665
59000000	663
60000000	665
61000000	664
62000000	664
63000000	665
64000000	665
65000000	666
66000000	665
67000000	662
68000000	662
69000000	664
70000000	665
71000000	667
72000000	665
73000000	660
74000000	665
75000000	662
76000000	663
77000000	664
78000000	665
79000000	664
80000000	663
81000000	666
82000000	666
83000000	666
84000000	667
85000000	665
86000000	665
87000000	664
88000000	663
89000000	662
90000000	665
91000000	663
92000000	661
93000000	665
94000000	665
95000000	664
96000000	666
97000000	665
98000000	664
99000000	661
100000000	663
101000000	664
102000000	662
103000000	663
104000000	663
105000000	664
106000000	663
107000000	663
108000000	665
109000000	664
110000000	666
111000000	663
112000000	664
113000000	661
114000000	663
115000000	662
116000000	663
117000000	665
118000000	666
119000000	664
120000000	664
121000000	662
122000000	667
123000000	665
124000000	666
125000000	669
126000000	666
127000000	663
128000000	664
129000000	662
130000000	664
131000000	664
132000000	659
133000000	662
134000000	662
135000000	663
136000000	665
137000000	661
138000000	661
139000000	664
140000000	667
141000000	667
142000000	666
143000000	665
144000000	667
145000000	664
146000000	665
147000000	663
148000000	665
149000000	661
150000000	661
151000000	662
152000000	663
153000000	662
154000000	663
155000000	662
156000000	662
157000000	660
158000000	664
159000000	663
160000000	664
161000000	664
162000000	665
163000000	664
164000000	664
165000000	665
166000000	661
167000000	662
168000000	665
169000000	665
170000000	664
171000000	665
172000000	667
173000000	663
174000000	663
175000000	663
176000000	663
177000000	663
178000000	662
179000000	664
180000000	665
181000000	667
182000000	667
183000000	664
184000000	662
185000000	665
186000000	662
187000000	662
188000000	662
189000000	662
190000000	665
191000000	666
192000000	667
193000000	663
194000000	662
195000000	662
196000000	666
197000000	666
198000000	664
199000000	664
200000000	667
