state	pscore
1000000	12777
2000000	12774
3000000	12775
4000000	12778
5000000	12797
6000000	12775
7000000	12786
8000000	12777
9000000	12778
10000000	12773
11000000	12791
12000000	12777
13000000	12783
14000000	12769
15000000	12779
16000000	12772
17000000	12774
18000000	12782
19000000	12779
20000000	12780
21000000	12779
22000000	12785
23000000	12773
24000000	12770
25000000	12769
26000000	12783
27000000	12774
28000000	12783
29000000	12768
30000000	12772
31000000	12769
32000000	12770
33000000	12776
34000000	12776
35000000	12766
36000000	12769
37000000	12773
38000000	12783
39000000	12769
40000000	12779
41000000	12772
42000000	12780
43000000	12772
44000000	12777
45000000	12778
46000000	12783
47000000	12765
48000000	12785
49000000	12779
50000000	12780
51000000	12776
52000000	12777
53000000	12776
54000000	12781
55000000	12789
56000000	12771
57000000	12777
58000000	12774
59000000	12782
60000000	12772
61000000	12764
62000000	12775
63000000	12782
64000000	12778
65000000	12776
66000000	12771
67000000	12771
68000000	12774
69000000	12787
70000000	12772
71000000	12776
72000000	12787
73000000	12786
74000000	12777
75000000	12788
76000000	12785
77000000	12781
78000000	12778
79000000	12775
80000000	12772
81000000	12793
82000000	12769
83000000	12778
84000000	12773
85000000	12778
86000000	12780
87000000	12776
88000000	12777
89000000	12781
90000000	12771
91000000	12765
92000000	12778
93000000	12782
94000000	12778
95000000	12773
96000000	12779
97000000	12780
98000000	12771
99000000	12773
100000000	12781
101000000	12787
102000000	12775
103000000	12787
104000000	12775
105000000	12778
106000000	12775
107000000	12766
108000000	12783
109000000	12772
110000000	12770
111000000	12777
112000000	12775
113000000	12774
114000000	12763
115000000	12785
116000000	12772
117000000	12787
118000000	12773
119000000	12778
120000000	12772
121000000	12780
122000000	12774
123000000	12772
124000000	12772
125000000	12770
126000000	12798
127000000	12783
128000000	12778
129000000	12787
130000000	12765
131000000	12766
132000000	12782
133000000	12778
134000000	12777
135000000	12772
136000000	12768
137000000	12770
138000000	12793
139000000	12771
140000000	12776
141000000	12763
142000000	12778
143000000	12768
144000000	12775
145000000	12765
146000000	12768
147000000	12770
148000000	12774
149000000	12769
150000000	12766
151000000	12767
152000000	12777
153000000	12781
154000000	12781
155000000	12789
156000000	12783
157000000	12779
158000000	12794
159000000	12781
160000000	12768
161000000	12782
162000000	12767
163000000	12773
164000000	12775
165000000	12775
166000000	12768
167000000	12768
168000000	12786
169000000	12781
170000000	12774
171000000	12789
172000000	12778
173000000	12780
174000000	12774
175000000	12779
176000000	12780
177000000	12785
178000000	12770
179000000	12774
180000000	12770
181000000	12774
182000000	12791
183000000	12779
184000000	12776
185000000	12782
186000000	12792
187000000	12758
188000000	12771
189000000	12769
190000000	12780
191000000	12779
192000000	12784
193000000	12769
194000000	12771
195000000	12786
196000000	12777
197000000	12768
198000000	12774
199000000	12767
200000000	12776
