state	posterior	prior	likelihood	skygrid
1000000	-68053.209	-1992.827	-66060.382	-2006.763
2000000	-68080.559	-1979.818	-66100.741	-1992.610
3000000	-68022.204	-1965.938	-66056.266	-1977.545
4000000	-68102.541	-2023.981	-66078.561	-2037.850
5000000	-68010.405	-1945.996	-66064.410	-1956.171
6000000	-68030.055	-1946.499	-66083.556	-1957.330
7000000	-68060.553	-1981.589	-66078.964	-1993.992
8000000	-68069.775	-1990.915	-66078.860	-2003.467
9000000	-68054.463	-1993.820	-66060.642	-2007.475
10000000	-68004.284	-1928.083	-66076.201	-1938.245
11000000	-68083.734	-1993.052	-66090.682	-2006.675
12000000	-68112.947	-2018.444	-66094.502	-2033.140
13000000	-68047.050	-1981.531	-66065.519	-1996.148
14000000	-68038.531	-1960.194	-66078.337	-1971.730
15000000	-68041.173	-1968.500	-66072.672	-1982.559
16000000	-68099.282	-2007.887	-66091.394	-2022.121
17000000	-68055.836	-1974.466	-66081.370	-1987.516
18000000	-68051.580	-1970.835	-66080.744	-1981.693
19000000	-68075.700	-2010.804	-66064.896	-2025.040
20000000	-68053.085	-2009.214	-66043.871	-2021.975
21000000	-68057.022	-1992.903	-66064.119	-2005.356
22000000	-68055.149	-1983.327	-66071.822	-1995.514
23000000	-68049.442	-1969.906	-66079.536	-1981.347
24000000	-68018.521	-1968.432	-66050.089	-1981.637
25000000	-68061.155	-1997.869	-66063.286	-2011.645
26000000	-68053.061	-1971.760	-66081.301	-1984.283
27000000	-68071.737	-1966.210	-66105.528	-1978.238
28000000	-68102.378	-1998.210	-66104.168	-2011.278
29000000	-68087.488	-2013.114	-66074.374	-2025.454
30000000	-68033.586	-1973.827	-66059.759	-1986.307
31000000	-67998.259	-1918.675	-66079.584	-1928.710
32000000	-68028.880	-1971.613	-66057.267	-1983.969
33000000	-68023.477	-1960.736	-66062.742	-1972.575
34000000	-68096.435	-1999.773	-66096.662	-2013.546
35000000	-68071.704	-1999.435	-66072.269	-2013.221
36000000	-68031.225	-1966.156	-66065.069	-1977.742
37000000	-68062.911	-1995.082	-66067.829	-2008.646
38000000	-68075.580	-1977.918	-66097.662	-1991.061
39000000	-68050.719	-1983.649	-66067.070	-1996.516
40000000	-68043.254	-1986.205	-66057.049	-1998.290
41000000	-68070.445	-1997.272	-66073.172	-2010.155
42000000	-68047.045	-1981.536	-66065.509	-1993.949
43000000	-68099.528	-2011.237	-66088.292	-2024.248
44000000	-68016.941	-1957.520	-66059.421	-1969.886
45000000	-68043.384	-1981.282	-66062.102	-1994.887
46000000	-68041.755	-1969.744	-66072.011	-1981.832
47000000	-68056.185	-1982.693	-66073.493	-1995.671
48000000	-68064.023	-1978.816	-66085.207	-1991.406
49000000	-68043.656	-1974.430	-66069.226	-1987.275
50000000	-68014.363	-1956.536	-66057.827	-1968.428
51000000	-68051.975	-1970.135	-66081.840	-1981.612
52000000	-68062.409	-1977.092	-66085.317	-1988.818
53000000	-68054.864	-1971.841	-66083.023	-1983.228
54000000	-68056.182	-1981.323	-66074.859	-1995.121
55000000	-68039.923	-1962.819	-66077.104	-1974.057
56000000	-68045.604	-1941.536	-66104.069	-1952.698
57000000	-68079.209	-1996.208	-66083.001	-2009.512
58000000	-68038.149	-1984.349	-66053.800	-1996.686
59000000	-68076.834	-2002.666	-66074.167	-2016.202
60000000	-68097.894	-2015.686	-66082.207	-2030.660
61000000	-68037.945	-1969.609	-66068.336	-1983.108
62000000	-68077.634	-1988.596	-66089.037	-2002.358
63000000	-68080.286	-1979.118	-66101.168	-1990.653
64000000	-68066.129	-1983.873	-66082.257	-1997.012
65000000	-68083.338	-2022.189	-66061.148	-2036.757
66000000	-68026.608	-1944.192	-66082.416	-1954.965
67000000	-68043.947	-1973.418	-66070.529	-1986.958
68000000	-68026.135	-1934.631	-66091.505	-1943.370
69000000	-68036.209	-1954.382	-66081.827	-1965.092
70000000	-68067.265	-1977.451	-66089.814	-1991.293
71000000	-68026.085	-1953.467	-66072.618	-1965.561
72000000	-68043.276	-1980.078	-66063.197	-1991.898
73000000	-68029.972	-1982.484	-66047.488	-1995.736
74000000	-68072.337	-1984.609	-66087.728	-1997.375
75000000	-68076.795	-2005.394	-66071.401	-2019.479
76000000	-68060.296	-1980.465	-66079.831	-1993.478
77000000	-67997.256	-1934.910	-66062.346	-1943.811
78000000	-67955.687	-1895.945	-66059.742	-1903.490
79000000	-68039.679	-1960.416	-66079.263	-1972.259
80000000	-68049.446	-1984.532	-66064.915	-1998.251
81000000	-68065.881	-1992.377	-66073.505	-2005.754
82000000	-68077.282	-1997.746	-66079.536	-2011.415
83000000	-68074.707	-2017.884	-66056.823	-2032.384
84000000	-68065.358	-1996.298	-66069.060	-2009.882
85000000	-68044.446	-1988.054	-66056.393	-2001.345
86000000	-68073.308	-1984.475	-66088.833	-1996.354
87000000	-68089.625	-2014.953	-66074.671	-2028.091
88000000	-68092.963	-2005.202	-66087.760	-2018.684
89000000	-68054.839	-1991.725	-66063.115	-2004.890
90000000	-68043.712	-1964.495	-66079.217	-1976.696
91000000	-68105.360	-1996.338	-66109.022	-2010.249
92000000	-68036.222	-1973.701	-66062.521	-1986.100
93000000	-68041.253	-1969.939	-66071.314	-1982.157
94000000	-68037.682	-1985.186	-66052.496	-1997.721
95000000	-68064.209	-1991.212	-66072.997	-2005.014
96000000	-68075.980	-1967.478	-66108.502	-1979.626
97000000	-68021.451	-1956.729	-66064.722	-1969.150
98000000	-68093.404	-2004.616	-66088.788	-2017.818
99000000	-68051.564	-1984.078	-66067.486	-1997.538
100000000	-68045.486	-1977.440	-66068.046	-1991.125
101000000	-68042.805	-1964.331	-66078.473	-1976.401
102000000	-68069.048	-1982.954	-66086.094	-1996.556
103000000	-68035.921	-1959.424	-66076.496	-1970.784
104000000	-68050.744	-1987.580	-66063.164	-2000.160
105000000	-68054.784	-1980.325	-66074.459	-1993.692
106000000	-68021.052	-1958.745	-66062.307	-1970.674
107000000	-68067.780	-1990.043	-66077.737	-2002.968
108000000	-68101.017	-2023.920	-66077.097	-2038.294
109000000	-68035.560	-1968.141	-66067.419	-1981.161
110000000	-68074.105	-1995.688	-66078.417	-2009.749
111000000	-68068.949	-2004.684	-66064.265	-2017.645
112000000	-68070.917	-2010.438	-66060.478	-2024.279
113000000	-68002.967	-1936.525	-66066.442	-1947.729
114000000	-68048.610	-1978.324	-66070.286	-1990.465
115000000	-68075.735	-1989.994	-66085.742	-2002.198
116000000	-68073.042	-2007.809	-66065.233	-2022.466
117000000	-68067.017	-1995.301	-66071.716	-2008.097
118000000	-68020.808	-1961.512	-66059.296	-1973.001
119000000	-68086.173	-2010.257	-66075.916	-2024.710
120000000	-68095.021	-2005.205	-66089.815	-2018.855
121000000	-68042.686	-1985.168	-66057.517	-1997.933
122000000	-68044.787	-1984.722	-66060.065	-1996.962
123000000	-68072.532	-2001.021	-66071.511	-2014.060
124000000	-68037.491	-1961.859	-66075.632	-1974.814
125000000	-68042.267	-1962.099	-66080.168	-1973.707
126000000	-68020.007	-1977.566	-66042.441	-1989.752
127000000	-68062.660	-2003.073	-66059.587	-2015.865
128000000	-68056.532	-1970.138	-66086.393	-1982.887
129000000	-68077.850	-1995.270	-66082.580	-2008.101
130000000	-68043.217	-1976.905	-66066.312	-1990.649
131000000	-68074.725	-1990.231	-66084.494	-2002.950
132000000	-68049.084	-1993.399	-66055.685	-2006.886
133000000	-68040.231	-1961.067	-66079.163	-1974.019
134000000	-68051.610	-1966.224	-66085.387	-1976.023
135000000	-68050.628	-1978.896	-66071.732	-1992.897
136000000	-68042.960	-1995.460	-66047.500	-2008.663
137000000	-67979.593	-1918.910	-66060.683	-1927.286
138000000	-68017.491	-1950.955	-66066.536	-1961.399
139000000	-68068.040	-1994.248	-66073.792	-2007.729
140000000	-68093.592	-2009.977	-66083.615	-2024.256
141000000	-68031.568	-1981.703	-66049.865	-1995.022
142000000	-68036.302	-1967.137	-66069.165	-1978.745
143000000	-68017.699	-1940.607	-66077.093	-1951.319
144000000	-68033.749	-1975.856	-66057.893	-1988.075
145000000	-68065.252	-1987.768	-66077.483	-2001.728
146000000	-68047.006	-1954.944	-66092.062	-1966.224
147000000	-68107.916	-2002.035	-66105.881	-2015.750
148000000	-68066.835	-1969.952	-66096.883	-1981.824
149000000	-67971.321	-1912.319	-66059.002	-1919.601
150000000	-68063.979	-1968.693	-66095.285	-1981.865
151000000	-68038.076	-1956.966	-66081.111	-1967.829
152000000	-68078.815	-1991.619	-66087.196	-2004.718
153000000	-68037.307	-1988.363	-66048.944	-2000.389
154000000	-68059.626	-1978.886	-66080.739	-1992.002
155000000	-68054.841	-2001.623	-66053.218	-2015.731
156000000	-68011.517	-1967.770	-66043.747	-1978.940
157000000	-68051.024	-1968.123	-66082.901	-1981.110
158000000	-68031.064	-1958.379	-66072.685	-1968.101
159000000	-68070.797	-1987.094	-66083.702	-2000.274
160000000	-68027.709	-1972.993	-66054.715	-1985.335
161000000	-68072.573	-1987.495	-66085.079	-2001.024
162000000	-68067.596	-1980.532	-66087.064	-1992.298
163000000	-68098.627	-2014.102	-66084.525	-2027.163
164000000	-68029.111	-1935.765	-66093.346	-1947.543
165000000	-68006.617	-1946.315	-66060.302	-1957.042
166000000	-68059.489	-1961.112	-66098.377	-1973.867
167000000	-68057.585	-1977.267	-66080.318	-1988.689
168000000	-68055.593	-1976.470	-66079.123	-1988.840
169000000	-68070.992	-1989.889	-66081.103	-2002.880
170000000	-68003.728	-1933.462	-66070.266	-1945.279
171000000	-68099.329	-2025.698	-66073.631	-2039.998
172000000	-68079.889	-2015.057	-66064.832	-2028.522
173000000	-68049.570	-1963.195	-66086.375	-1974.979
174000000	-68026.353	-1933.718	-66092.635	-1944.297
175000000	-68063.419	-1981.364	-66082.055	-1995.421
176000000	-68053.680	-1972.030	-66081.650	-1983.292
177000000	-68096.289	-1999.807	-66096.482	-2013.515
178000000	-68056.088	-1989.460	-66066.628	-2002.420
179000000	-68090.075	-2009.655	-66080.420	-2023.358
180000000	-68010.209	-1932.713	-66077.496	-1942.424
181000000	-68044.836	-1971.788	-66073.048	-1985.394
182000000	-68065.566	-1981.072	-66084.494	-1994.424
183000000	-68063.178	-1998.908	-66064.270	-2010.487
184000000	-68064.261	-1987.837	-66076.424	-2000.733
185000000	-68057.066	-1973.789	-66083.276	-1984.683
186000000	-67987.591	-1924.569	-66063.023	-1933.976
187000000	-68087.641	-2001.822	-66085.819	-2016.144
188000000	-68052.966	-1972.786	-66080.180	-1986.165
189000000	-68037.118	-1961.635	-66075.483	-1970.977
190000000	-68044.512	-1976.741	-66067.771	-1989.154
191000000	-68045.776	-1955.864	-66089.912	-1967.108
192000000	-68043.681	-1948.302	-66095.379	-1958.991
193000000	-68065.839	-1985.181	-66080.659	-1997.711
194000000	-68036.656	-1971.081	-66065.575	-1984.044
195000000	-67995.632	-1934.700	-66060.932	-1945.805
196000000	-68063.186	-2002.464	-66060.723	-2016.358
197000000	-68031.014	-1966.974	-66064.040	-1979.114
198000000	-68041.021	-1974.387	-66066.635	-1987.408
199000000	-68078.148	-1997.497	-66080.651	-2011.319
200000000	-68046.860	-1980.864	-66065.996	-1993.884
201000000	-67986.275	-1920.066	-66066.209	-1930.169
202000000	-68038.140	-1954.754	-66083.387	-1966.790
203000000	-68062.507	-1982.088	-66080.419	-1995.182
204000000	-68081.413	-1988.257	-66093.155	-2002.354
205000000	-68113.942	-2035.615	-66078.327	-2050.824
206000000	-68044.997	-1968.735	-66076.262	-1982.105
207000000	-68070.088	-1993.626	-66076.462	-2005.653
208000000	-68030.237	-1955.812	-66074.425	-1968.364
209000000	-68073.907	-1993.954	-66079.953	-2007.063
210000000	-68077.966	-1992.253	-66085.713	-2004.019
211000000	-68061.702	-1990.745	-66070.957	-2004.511
212000000	-68029.043	-1974.857	-66054.186	-1987.164
213000000	-68112.963	-2035.595	-66077.367	-2049.789
214000000	-68056.333	-1978.273	-66078.060	-1990.626
215000000	-68082.663	-1980.832	-66101.831	-1994.795
216000000	-68072.574	-1995.944	-66076.630	-2009.407
217000000	-68071.419	-1997.557	-66073.861	-2010.022
218000000	-68021.622	-1956.920	-66064.701	-1967.673
219000000	-68016.111	-1962.133	-66053.979	-1972.170
220000000	-68006.379	-1935.131	-66071.249	-1945.172
221000000	-68057.399	-1976.413	-66080.987	-1990.345
222000000	-68075.284	-2001.246	-66074.038	-2015.503
223000000	-68017.291	-1953.121	-66064.170	-1964.247
224000000	-68051.366	-1972.934	-66078.433	-1985.580
225000000	-68031.203	-1974.091	-66057.112	-1986.322
226000000	-68035.025	-1980.843	-66054.182	-1993.492
227000000	-68049.428	-1984.348	-66065.080	-1996.822
228000000	-68055.202	-1970.085	-66085.117	-1982.437
229000000	-68049.337	-1970.665	-66078.672	-1982.999
230000000	-68043.392	-1974.599	-66068.792	-1987.114
231000000	-68014.244	-1938.500	-66075.744	-1949.559
232000000	-68079.171	-1997.697	-66081.474	-2011.311
233000000	-68049.719	-1984.472	-66065.247	-1997.784
234000000	-68042.001	-1980.316	-66061.685	-1993.465
235000000	-68084.098	-1991.897	-66092.201	-2005.489
236000000	-68071.719	-2000.836	-66070.883	-2015.119
237000000	-68036.151	-1940.601	-66095.550	-1951.576
238000000	-68064.636	-1985.458	-66079.179	-1997.665
239000000	-68015.963	-1933.740	-66082.222	-1944.597
240000000	-68075.465	-2004.686	-66070.779	-2018.711
241000000	-68065.697	-1988.607	-66077.090	-2001.442
242000000	-68049.943	-1988.751	-66061.192	-2002.407
243000000	-68035.871	-1973.401	-66062.470	-1986.253
244000000	-68055.548	-1977.801	-66077.747	-1991.944
245000000	-68066.973	-1972.844	-66094.129	-1986.025
246000000	-68035.947	-1956.913	-66079.034	-1969.222
247000000	-68065.027	-1998.901	-66066.126	-2012.821
248000000	-68083.355	-1994.926	-66088.428	-2007.764
249000000	-68093.856	-2012.396	-66081.460	-2026.676
250000000	-68068.861	-1983.585	-66085.277	-1996.610
251000000	-68044.876	-2004.195	-66040.681	-2017.809
252000000	-68036.282	-1968.176	-66068.105	-1980.290
253000000	-68111.197	-1985.260	-66125.937	-1999.557
254000000	-68069.658	-1992.298	-66077.360	-2005.854
255000000	-68032.161	-1973.863	-66058.298	-1986.728
256000000	-68109.148	-2027.967	-66081.181	-2042.540
257000000	-68059.715	-1960.885	-66098.830	-1973.241
258000000	-68077.469	-1968.782	-66108.686	-1980.834
259000000	-68052.089	-1989.451	-66062.638	-2002.258
260000000	-68034.351	-1972.561	-66061.790	-1984.184
261000000	-68016.643	-1945.346	-66071.297	-1955.396
262000000	-68027.554	-1957.649	-66069.905	-1969.469
263000000	-68046.891	-1985.376	-66061.515	-1998.417
264000000	-68095.264	-2007.075	-66088.189	-2020.240
265000000	-68071.043	-1985.097	-66085.946	-1998.452
266000000	-68027.690	-1942.038	-66085.652	-1952.504
267000000	-68093.639	-1990.075	-66103.565	-2003.361
268000000	-68086.546	-2001.060	-66085.486	-2014.730
269000000	-68079.900	-2021.200	-66058.700	-2034.656
270000000	-68061.477	-1985.960	-66075.517	-1999.783
271000000	-68083.816	-1985.167	-66098.650	-1998.499
272000000	-68052.356	-1983.520	-66068.837	-1997.529
273000000	-68057.340	-1993.739	-66063.601	-2005.482
274000000	-68047.454	-1979.281	-66068.173	-1992.150
275000000	-68050.554	-1970.417	-66080.136	-1983.727
276000000	-68031.026	-1972.831	-66058.195	-1985.431
277000000	-68035.669	-1957.989	-66077.680	-1968.386
278000000	-68045.684	-1980.205	-66065.479	-1992.642
279000000	-67965.002	-1911.667	-66053.335	-1918.985
