state	cp12.kappa	cp3.kappa	cp12.alpha	cp3.alpha	cp12.mu	cp3.mu	cp12.frequencies1	cp12.frequencies2	cp12.frequencies3	cp12.frequencies4	cp3.frequencies1	cp3.frequencies2	cp3.frequencies3	cp3.frequencies4	avian.rate	equine.rate	galliform1.rate	human1.rate	shorebird1.rate	swine1.rate	swine2.rate	swine3.rate	skygrid.precision	rootHeight	treeLength	tmrca(equine1)	tmrca(equine2)	tmrca(galliform1)	tmrca(human1)	tmrca(shorebird1)	tmrca(swine1)	tmrca(swine2)	tmrca(swine3)
164000000	7.270	16.798	0.2179	1.2408	0.3990	2.2019	0.3552	0.2418	0.1915	0.2114	0.3814	0.1934	0.1833	0.2419	2.1757E-3	1.6237E-3	3.5255E-3	1.7546E-3	3.1608E-3	2.3677E-3	2.7285E-3	2.3531E-3	441.303	975.915	4569.852	51.560	66.715	17.980	83.600	51.942	84.661	31.432	13.904
165000000	8.276	16.829	0.2326	1.2095	0.4005	2.1989	0.3444	0.2488	0.1979	0.2089	0.3766	0.1962	0.1798	0.2474	2.1614E-3	1.5127E-3	3.0996E-3	1.7909E-3	3.0354E-3	2.4007E-3	2.5911E-3	2.7986E-3	45.158	995.908	4471.428	51.779	65.766	18.051	82.429	49.368	82.732	31.150	13.931
166000000	8.002	16.361	0.2527	1.1315	0.4007	2.1987	0.3619	0.2377	0.1707	0.2297	0.3778	0.1975	0.1795	0.2451	2.0923E-3	1.4568E-3	3.0072E-3	1.6845E-3	3.2032E-3	2.3541E-3	2.4302E-3	2.5745E-3	193.587	796.417	4154.574	51.951	68.299	17.601	84.754	49.411	84.279	31.365	14.570
167000000	7.876	16.285	0.2173	1.2598	0.4218	2.1564	0.3281	0.2441	0.2002	0.2276	0.3684	0.1992	0.1824	0.2500	2.1426E-3	1.431E-3	2.5373E-3	1.7324E-3	3.0332E-3	2.4767E-3	2.2292E-3	2.3823E-3	114.789	1066.461	4698.563	52.886	65.463	18.296	84.048	49.387	83.534	32.063	15.031
168000000	7.729	15.922	0.2200	1.1690	0.4085	2.1830	0.3655	0.2300	0.1780	0.2266	0.3806	0.1919	0.1757	0.2518	2.1196E-3	1.2626E-3	3.0328E-3	1.7329E-3	3.3537E-3	2.4064E-3	2.4717E-3	2.538E-3	109.809	930.708	4407.919	54.655	69.134	17.912	82.021	46.725	83.573	30.810	14.259
169000000	8.052	17.744	0.2195	1.3082	0.4220	2.1560	0.3413	0.2449	0.1941	0.2196	0.3725	0.1935	0.1870	0.2469	2.2462E-3	1.7356E-3	2.9422E-3	1.7877E-3	2.9426E-3	2.5154E-3	2.4642E-3	2.1801E-3	122.777	884.216	4225.664	50.146	66.276	18.113	83.284	47.293	83.291	31.248	14.824
170000000	7.926	17.574	0.2258	1.2436	0.4202	2.1596	0.3518	0.2401	0.1907	0.2173	0.3759	0.1968	0.1872	0.2401	2.1802E-3	1.4999E-3	3.5622E-3	1.8196E-3	2.93E-3	2.4511E-3	2.5588E-3	2.2066E-3	268.220	899.854	4306.315	50.975	65.217	17.516	83.323	49.975	84.277	30.962	15.086
171000000	9.207	16.460	0.2265	1.2794	0.3957	2.2086	0.3465	0.2581	0.1803	0.2151	0.3754	0.1951	0.1812	0.2483	2.1296E-3	1.4708E-3	2.9357E-3	1.861E-3	3.0394E-3	2.4868E-3	1.9116E-3	2.1437E-3	419.708	1082.133	4719.285	52.515	66.354	18.533	83.326	48.569	82.876	31.143	14.132
172000000	8.428	17.230	0.2171	1.0757	0.3933	2.2134	0.3638	0.2393	0.1849	0.2121	0.3732	0.2019	0.1832	0.2417	2.0936E-3	1.53E-3	2.9017E-3	1.8766E-3	3.0299E-3	2.3123E-3	2.1797E-3	2.4622E-3	6.780	1324.570	5167.475	51.618	65.811	17.667	81.629	49.694	83.410	31.569	14.866
173000000	8.291	16.122	0.2229	1.1915	0.3885	2.2229	0.3567	0.2437	0.1826	0.2170	0.3829	0.1907	0.1803	0.2461	2.2239E-3	1.6176E-3	3.1615E-3	2.0102E-3	3.0052E-3	2.5984E-3	2.2736E-3	2.3444E-3	75.057	927.631	4332.072	51.000	66.262	17.427	82.640	48.103	82.913	32.174	15.082
174000000	7.961	15.810	0.2271	1.1544	0.4332	2.1336	0.3364	0.2472	0.1915	0.2249	0.3744	0.1949	0.1805	0.2502	2.1061E-3	1.5028E-3	3.1241E-3	1.7036E-3	3.2449E-3	2.4074E-3	2.2772E-3	2.5261E-3	75.930	882.321	4327.170	51.628	65.308	18.229	82.343	48.782	83.342	31.591	14.610
175000000	7.798	16.577	0.2128	1.1980	0.3891	2.2219	0.3449	0.2594	0.1823	0.2134	0.3863	0.1969	0.1800	0.2368	2.1621E-3	1.3659E-3	3.33E-3	1.7401E-3	3.1437E-3	2.3562E-3	2.6467E-3	2.6228E-3	142.927	862.518	4198.126	51.789	66.879	18.158	83.252	48.192	83.626	31.140	14.265
176000000	8.092	17.240	0.2057	1.3581	0.4143	2.1715	0.3345	0.2518	0.1897	0.2240	0.3724	0.1967	0.1746	0.2563	2.1904E-3	1.4233E-3	2.642E-3	1.7797E-3	3.13E-3	2.5558E-3	2.6289E-3	2.644E-3	34.362	1060.591	4616.807	51.308	65.226	17.931	82.864	50.365	83.250	30.914	13.898
177000000	7.629	16.924	0.2144	1.1951	0.4053	2.1893	0.3489	0.2530	0.1918	0.2064	0.3688	0.2010	0.1766	0.2536	2.2751E-3	1.3899E-3	2.9622E-3	1.9279E-3	3.3538E-3	2.4844E-3	2.4354E-3	2.9783E-3	32.321	837.068	4174.201	51.957	70.971	17.895	82.820	49.086	83.524	31.745	14.271
178000000	7.280	17.169	0.2265	1.1611	0.3996	2.2009	0.3564	0.2577	0.1813	0.2046	0.3798	0.1989	0.1774	0.2439	2.2973E-3	1.5696E-3	2.9392E-3	1.885E-3	3.1031E-3	2.5046E-3	2.3214E-3	2.3581E-3	20.033	950.989	4351.325	52.278	66.372	17.826	81.832	48.129	84.146	31.039	15.667
179000000	8.589	17.280	0.2250	1.3735	0.4139	2.1722	0.3585	0.2404	0.1826	0.2184	0.3760	0.1930	0.1852	0.2458	2.2235E-3	1.6717E-3	3.4456E-3	1.9112E-3	3.1268E-3	2.4759E-3	2.8219E-3	2.6256E-3	756.034	794.707	4055.058	50.640	63.694	17.995	83.157	48.433	82.099	31.054	15.172
180000000	7.471	16.252	0.2132	1.1751	0.4270	2.1460	0.3473	0.2495	0.1913	0.2119	0.3866	0.1878	0.1809	0.2448	2.1175E-3	1.4503E-3	3.1472E-3	1.7191E-3	2.9943E-3	2.4073E-3	2.5013E-3	2.5512E-3	20.702	937.353	4423.722	51.764	65.833	18.483	83.552	47.610	83.381	31.477	15.582
181000000	7.504	15.503	0.2296	1.2949	0.3917	2.2166	0.3435	0.2490	0.1790	0.2285	0.3762	0.1961	0.1834	0.2443	2.1637E-3	1.4467E-3	3.0931E-3	1.798E-3	2.9526E-3	2.3905E-3	2.517E-3	2.6622E-3	84.120	992.163	4465.265	51.952	65.531	18.051	83.525	49.030	83.312	30.942	13.866
182000000	8.145	17.703	0.2192	1.3591	0.3878	2.2244	0.3518	0.2444	0.1874	0.2164	0.3757	0.2031	0.1839	0.2374	2.2164E-3	1.6637E-3	2.681E-3	1.8621E-3	3.3511E-3	2.585E-3	2.8351E-3	2.5699E-3	59.961	938.451	4422.233	51.480	64.747	18.367	82.140	47.267	83.038	31.288	13.854
183000000	9.292	16.556	0.2208	1.2742	0.3796	2.2407	0.3584	0.2351	0.1818	0.2247	0.3708	0.1978	0.1813	0.2501	2.1527E-3	1.6426E-3	3.0467E-3	1.8843E-3	3.1719E-3	2.4395E-3	2.0804E-3	2.4842E-3	43.538	1067.886	4626.240	50.675	62.485	17.771	83.009	50.121	84.208	31.461	14.210
184000000	8.386	16.781	0.2198	1.2511	0.3926	2.2149	0.3545	0.2469	0.1925	0.2061	0.3783	0.1971	0.1811	0.2435	2.1392E-3	1.5266E-3	2.8593E-3	1.7872E-3	2.9618E-3	2.6678E-3	2.3559E-3	2.8041E-3	40.458	931.349	4339.555	50.731	63.728	17.997	81.995	47.312	83.126	30.968	14.703
185000000	8.347	16.308	0.2184	1.2686	0.4081	2.1838	0.3460	0.2417	0.1875	0.2248	0.3795	0.1959	0.1766	0.2480	2.2027E-3	1.6282E-3	3.0753E-3	1.8438E-3	3.3829E-3	2.6911E-3	2.1574E-3	2.8588E-3	45.508	1017.552	4506.134	52.042	66.029	17.991	82.585	48.397	83.037	32.420	14.375
186000000	8.898	17.077	0.2269	1.2206	0.3927	2.2145	0.3477	0.2444	0.1866	0.2213	0.3658	0.1961	0.1812	0.2568	2.0292E-3	1.346E-3	3.1212E-3	1.8344E-3	2.835E-3	2.2766E-3	2.5085E-3	2.4564E-3	75.163	1157.158	4879.141	52.279	69.192	18.252	81.602	49.267	84.104	31.721	14.377
187000000	8.763	16.297	0.2094	1.1847	0.3890	2.2219	0.3506	0.2569	0.1762	0.2163	0.3823	0.1981	0.1759	0.2436	2.0867E-3	1.5285E-3	2.8773E-3	1.8247E-3	2.8264E-3	2.4171E-3	2.4921E-3	2.5963E-3	32.306	966.232	4501.632	51.843	64.800	18.206	82.411	49.857	83.201	31.586	14.240
188000000	8.446	16.612	0.2413	1.1863	0.4254	2.1493	0.3392	0.2499	0.1861	0.2249	0.3783	0.1945	0.1781	0.2491	2.1137E-3	1.4084E-3	2.7008E-3	1.9639E-3	2.7963E-3	2.4834E-3	2.6541E-3	2.9229E-3	91.363	1008.070	4577.812	53.368	65.706	17.803	82.016	50.301	83.005	31.435	13.936
189000000	7.807	16.961	0.2135	1.1648	0.4065	2.1870	0.3506	0.2403	0.1946	0.2145	0.3786	0.2000	0.1752	0.2461	2.1539E-3	1.5664E-3	3.188E-3	1.705E-3	2.9538E-3	2.5557E-3	2.5374E-3	2.1377E-3	30.849	995.980	4457.292	51.330	66.950	18.038	82.807	47.964	83.162	31.161	14.751
190000000	8.267	16.154	0.2158	1.1864	0.3842	2.2315	0.3480	0.2387	0.1807	0.2326	0.3827	0.1889	0.1801	0.2483	2.1814E-3	1.6564E-3	2.9358E-3	1.8653E-3	2.9626E-3	2.1852E-3	2.284E-3	2.5633E-3	63.320	890.761	4263.227	50.930	64.360	17.689	83.350	47.352	84.437	31.632	14.507
191000000	7.775	16.489	0.2178	1.2360	0.3948	2.2103	0.3585	0.2443	0.1871	0.2101	0.3774	0.1954	0.1804	0.2468	2.1285E-3	1.4431E-3	3.1219E-3	1.7624E-3	2.969E-3	2.4036E-3	2.4565E-3	2.3551E-3	10.333	917.542	4374.914	52.314	68.286	18.440	82.449	48.844	84.177	31.016	14.602
192000000	7.787	16.846	0.2296	1.1532	0.3833	2.2333	0.3427	0.2457	0.1888	0.2228	0.3760	0.1934	0.1836	0.2470	2.1677E-3	1.413E-3	2.9653E-3	1.811E-3	3.031E-3	2.5524E-3	2.0707E-3	2.3679E-3	13.742	917.939	4340.845	51.721	66.729	18.131	81.373	48.008	83.692	32.841	14.844
193000000	8.609	17.205	0.2136	1.1790	0.3887	2.2226	0.3428	0.2583	0.1772	0.2217	0.3744	0.1904	0.1823	0.2528	2.1756E-3	1.4118E-3	2.7829E-3	1.7997E-3	3.0148E-3	2.3393E-3	2.3519E-3	2.22E-3	35.102	844.394	4195.551	53.122	69.570	18.145	82.798	50.944	83.554	32.124	15.026
194000000	7.855	16.615	0.2279	1.2338	0.3866	2.2267	0.3389	0.2632	0.1831	0.2148	0.3784	0.1951	0.1795	0.2470	2.1016E-3	1.4545E-3	2.6158E-3	1.8576E-3	2.8405E-3	2.4344E-3	2.4826E-3	2.5727E-3	305.241	1060.062	4676.601	51.204	65.788	18.239	82.106	50.232	83.120	31.304	14.331
195000000	7.794	16.892	0.2133	1.1408	0.4043	2.1914	0.3615	0.2349	0.1842	0.2194	0.3733	0.1932	0.1867	0.2468	2.15E-3	1.5759E-3	2.7187E-3	1.7552E-3	3.0092E-3	2.3982E-3	2.6348E-3	2.1416E-3	223.895	905.839	4303.687	51.148	66.079	18.400	82.117	47.611	83.461	30.919	15.147
196000000	9.285	16.863	0.2086	1.3217	0.3864	2.2272	0.3420	0.2435	0.1970	0.2175	0.3637	0.1956	0.1861	0.2546	2.2406E-3	1.3944E-3	3.2294E-3	1.7985E-3	3.4241E-3	2.5556E-3	2.3125E-3	2.3596E-3	24.679	1083.921	4645.016	52.968	66.473	17.783	81.946	48.986	83.675	31.207	14.058
197000000	8.024	17.089	0.2214	1.2603	0.4102	2.1797	0.3541	0.2391	0.1921	0.2147	0.3791	0.1956	0.1859	0.2394	2.1224E-3	1.3364E-3	2.7532E-3	1.7222E-3	3.139E-3	2.2383E-3	2.3437E-3	2.2198E-3	30.582	965.783	4463.882	52.668	68.729	17.944	82.910	48.410	83.677	32.038	15.068
198000000	8.356	15.112	0.2079	1.2523	0.4047	2.1906	0.3345	0.2498	0.1986	0.2170	0.3743	0.2005	0.1768	0.2484	2.1868E-3	1.6575E-3	3.1668E-3	1.8438E-3	3.3695E-3	2.559E-3	2.218E-3	2.6292E-3	143.254	1045.905	4568.668	51.259	66.548	17.456	83.537	47.840	84.458	31.408	14.793
199000000	8.530	17.397	0.2205	1.2503	0.4056	2.1887	0.3476	0.2604	0.1838	0.2082	0.3762	0.1993	0.1799	0.2446	2.2084E-3	1.3894E-3	2.9367E-3	1.7716E-3	3.2451E-3	2.4015E-3	2.2695E-3	2.1267E-3	22.859	976.337	4468.353	53.211	66.866	17.893	82.431	49.359	83.960	32.022	14.990
200000000	8.111	17.513	0.2228	1.1768	0.4127	2.1746	0.3561	0.2488	0.1854	0.2097	0.3768	0.2006	0.1800	0.2426	2.1333E-3	1.4718E-3	3.1386E-3	1.8295E-3	3.3691E-3	2.5651E-3	2.4351E-3	2.199E-3	41.133	891.844	4293.332	51.714	65.769	17.714	84.387	48.728	83.621	30.624	15.613
