state	posterior	prior	likelihood	skygrid
1000000	-68046.170	-1937.887	-66108.284	-1950.422
2000000	-68058.497	-1981.549	-66076.948	-1995.023
3000000	-68024.374	-1950.633	-66073.742	-1962.789
4000000	-68075.850	-1986.267	-66089.583	-1998.699
5000000	-68080.358	-2010.025	-66070.333	-2023.388
6000000	-68076.502	-2019.927	-66056.575	-2033.328
7000000	-68040.098	-1975.957	-66064.141	-1987.642
8000000	-68078.033	-1982.519	-66095.514	-1995.297
9000000	-68051.943	-1966.405	-66085.537	-1979.570
10000000	-68025.536	-1964.066	-66061.470	-1977.005
11000000	-68040.267	-1973.729	-66066.538	-1986.491
12000000	-68018.711	-1951.524	-66067.186	-1963.255
13000000	-68072.480	-1987.011	-66085.469	-2001.230
14000000	-68056.427	-1971.951	-66084.476	-1984.246
15000000	-68067.120	-1989.004	-66078.116	-2002.192
16000000	-68071.860	-1999.725	-66072.134	-2013.105
17000000	-68053.171	-1954.468	-66098.703	-1966.027
18000000	-68043.460	-1949.054	-66094.406	-1959.530
19000000	-68060.046	-1985.434	-66074.612	-1998.414
20000000	-68058.655	-1986.368	-66072.287	-1999.364
21000000	-68059.654	-1973.804	-66085.850	-1988.397
22000000	-68058.931	-1966.951	-66091.980	-1978.760
23000000	-68030.764	-1981.314	-66049.450	-1994.210
24000000	-68084.258	-2010.257	-66074.001	-2024.340
25000000	-68066.754	-1992.002	-66074.753	-2005.261
26000000	-68011.829	-1939.653	-66072.176	-1950.371
27000000	-68029.848	-1971.863	-66057.985	-1984.854
28000000	-68043.625	-1978.728	-66064.896	-1992.105
29000000	-68038.731	-1972.865	-66065.867	-1985.749
30000000	-68029.519	-1955.655	-66073.864	-1967.916
31000000	-68052.085	-1973.853	-66078.232	-1985.964
32000000	-68036.312	-1951.423	-66084.889	-1962.867
33000000	-68028.114	-1978.040	-66050.074	-1990.435
34000000	-68048.152	-1991.297	-66056.855	-2004.191
35000000	-68000.279	-1949.751	-66050.528	-1960.204
36000000	-68035.669	-1954.393	-66081.276	-1965.337
37000000	-68064.271	-1995.614	-66068.658	-2008.806
38000000	-68021.444	-1954.162	-66067.282	-1966.152
39000000	-68062.374	-1977.744	-66084.630	-1989.953
40000000	-68032.989	-1971.264	-66061.725	-1982.987
41000000	-68028.975	-1950.485	-66078.490	-1962.053
42000000	-68065.692	-1965.460	-66100.232	-1978.717
43000000	-68069.440	-1987.930	-66081.510	-2002.402
44000000	-68042.011	-1971.897	-66070.114	-1983.845
45000000	-68094.356	-2003.652	-66090.704	-2016.877
46000000	-68049.444	-1953.506	-66095.939	-1965.186
47000000	-68046.736	-1972.147	-66074.590	-1984.802
48000000	-68039.025	-1968.194	-66070.831	-1980.916
49000000	-68033.804	-1984.019	-66049.785	-1997.102
50000000	-68030.591	-1957.376	-66073.215	-1969.686
51000000	-68027.420	-1957.232	-66070.188	-1968.674
52000000	-68073.937	-2008.466	-66065.471	-2021.719
53000000	-68048.115	-1959.520	-66088.595	-1969.917
54000000	-68080.324	-1999.960	-66080.364	-2013.020
55000000	-68066.871	-2005.634	-66061.238	-2019.135
56000000	-68020.325	-1965.286	-66055.039	-1976.664
57000000	-68094.953	-1998.354	-66096.600	-2012.721
58000000	-67994.641	-1913.237	-66081.404	-1921.739
59000000	-68021.348	-1932.197	-66089.150	-1940.699
60000000	-68038.920	-1971.337	-66067.584	-1983.835
61000000	-68052.960	-1973.011	-66079.949	-1984.979
62000000	-68048.061	-1960.075	-66087.985	-1972.384
63000000	-68057.420	-1986.406	-66071.014	-1998.925
64000000	-68069.642	-1998.308	-66071.334	-2011.752
65000000	-68032.977	-1986.137	-66046.840	-1999.355
66000000	-68007.243	-1943.489	-66063.754	-1954.827
67000000	-68054.565	-1989.424	-66065.142	-2003.784
68000000	-68042.876	-1976.591	-66066.284	-1988.305
69000000	-68065.420	-1993.018	-66072.402	-2006.669
70000000	-68027.785	-1967.119	-66060.666	-1978.822
71000000	-68074.945	-2032.479	-66042.466	-2047.764
72000000	-68024.137	-1963.820	-66060.317	-1975.945
73000000	-68052.272	-1976.581	-66075.691	-1987.493
74000000	-68083.962	-1983.784	-66100.177	-1996.411
75000000	-68037.574	-1961.268	-66076.307	-1972.905
76000000	-68041.205	-1979.940	-66061.265	-1992.037
77000000	-68031.716	-1960.038	-66071.679	-1971.753
78000000	-68050.153	-1997.506	-66052.648	-2012.167
79000000	-68081.737	-2018.492	-66063.245	-2032.149
80000000	-68065.001	-1985.867	-66079.134	-1999.170
81000000	-68021.444	-1936.944	-66084.500	-1947.528
82000000	-68074.083	-1993.113	-66080.970	-2005.622
83000000	-68070.277	-1980.296	-66089.980	-1993.052
84000000	-68029.164	-1954.548	-66074.615	-1966.031
85000000	-68042.441	-1994.809	-66047.632	-2008.884
86000000	-68056.761	-2000.697	-66056.064	-2013.848
87000000	-68077.310	-1990.395	-66086.916	-2004.100
88000000	-67989.672	-1923.349	-66066.323	-1933.894
89000000	-68063.405	-1987.458	-66075.947	-2001.506
90000000	-68075.829	-1983.649	-66092.180	-1996.816
91000000	-68088.106	-2011.913	-66076.194	-2026.506
92000000	-68032.153	-1957.818	-66074.335	-1969.125
93000000	-68035.157	-1986.765	-66048.392	-1999.740
94000000	-68050.904	-1985.071	-66065.833	-1997.082
95000000	-68071.266	-1982.687	-66088.579	-1995.778
96000000	-68097.189	-2010.298	-66086.891	-2023.246
97000000	-68066.136	-1994.025	-66072.110	-2007.272
98000000	-68144.336	-2026.758	-66117.578	-2042.543
99000000	-67965.227	-1910.233	-66054.993	-1919.211
100000000	-68059.833	-1977.179	-66082.654	-1990.075
101000000	-68062.202	-1974.201	-66088.000	-1986.461
102000000	-68055.124	-1990.291	-66064.833	-2002.856
103000000	-68072.732	-1989.691	-66083.041	-2002.891
104000000	-68037.244	-1965.100	-66072.144	-1977.185
105000000	-68058.776	-1974.722	-66084.054	-1987.468
106000000	-68023.349	-1975.782	-66047.566	-1988.809
107000000	-68063.405	-1985.160	-66078.245	-1997.506
108000000	-68047.040	-1957.395	-66089.645	-1968.612
109000000	-68006.019	-1960.037	-66045.982	-1972.126
110000000	-68100.360	-2013.992	-66086.368	-2028.463
111000000	-68017.512	-1939.561	-66077.951	-1950.148
112000000	-68059.819	-1983.492	-66076.327	-1997.715
113000000	-68073.349	-1978.659	-66094.690	-1992.627
114000000	-68036.462	-1984.485	-66051.977	-1997.152
115000000	-68051.976	-1974.175	-66077.801	-1986.314
116000000	-68008.996	-1944.888	-66064.108	-1955.782
117000000	-68065.599	-2010.771	-66054.828	-2024.542
118000000	-68045.558	-1957.154	-66088.403	-1969.211
119000000	-68071.000	-1980.771	-66090.229	-1994.091
120000000	-68046.555	-1969.149	-66077.406	-1982.164
121000000	-68028.052	-1971.042	-66057.010	-1984.031
122000000	-68057.609	-1990.871	-66066.737	-2004.671
123000000	-68058.237	-1992.857	-66065.379	-2006.723
124000000	-68100.487	-2015.327	-66085.160	-2029.304
125000000	-68040.153	-1970.758	-66069.395	-1982.801
126000000	-68036.447	-1984.594	-66051.853	-1997.677
127000000	-68042.420	-1967.802	-66074.618	-1980.010
128000000	-68070.208	-1992.453	-66077.756	-2005.201
129000000	-68067.488	-1998.551	-66068.937	-2011.566
130000000	-68093.150	-2021.416	-66071.735	-2035.252
131000000	-68040.730	-1964.776	-66075.955	-1977.890
132000000	-68054.639	-1986.453	-66068.187	-1999.296
133000000	-68034.597	-1968.448	-66066.148	-1979.155
134000000	-68064.868	-1988.125	-66076.743	-2002.174
135000000	-68028.790	-1958.640	-66070.149	-1971.916
136000000	-68032.501	-1952.994	-66079.507	-1964.016
137000000	-68023.024	-1957.122	-66065.902	-1968.802
138000000	-68036.698	-1954.072	-66082.625	-1965.663
139000000	-68079.777	-1992.584	-66087.193	-2006.014
140000000	-68036.389	-1985.062	-66051.327	-1997.118
141000000	-68048.476	-1991.944	-66056.532	-2005.566
142000000	-68061.450	-1991.349	-66070.101	-2004.718
143000000	-68072.621	-1985.687	-66086.934	-1998.379
