state	cp12.kappa	cp3.kappa	cp12.alpha	cp3.alpha	cp12.mu	cp3.mu	cp12.frequencies1	cp12.frequencies2	cp12.frequencies3	cp12.frequencies4	cp3.frequencies1	cp3.frequencies2	cp3.frequencies3	cp3.frequencies4	avian.rate	equine.rate	galliform1.rate	human1.rate	shorebird1.rate	swine1.rate	swine2.rate	swine3.rate	skygrid.precision	rootHeight	treeLength	tmrca(equine1)	tmrca(equine2)	tmrca(galliform1)	tmrca(human1)	tmrca(shorebird1)	tmrca(swine1)	tmrca(swine2)	tmrca(swine3)
75000000	8.248	16.784	0.2238	1.1504	0.4097	2.1807	0.3499	0.2405	0.1911	0.2186	0.3821	0.1893	0.1797	0.2488	2.1655E-3	1.5287E-3	2.7854E-3	1.7482E-3	2.9961E-3	2.2439E-3	2.1717E-3	2.2235E-3	91.122	890.938	4253.458	51.633	65.321	17.857	83.321	48.850	82.942	31.675	15.680
76000000	8.605	16.049	0.2202	1.2200	0.3895	2.2210	0.3455	0.2491	0.1862	0.2192	0.3815	0.1917	0.1859	0.2409	2.0844E-3	1.4131E-3	2.9166E-3	1.7148E-3	3.0678E-3	2.3152E-3	2.5684E-3	2.3322E-3	120.659	1012.473	4619.895	52.869	66.990	17.727	82.101	48.953	83.284	31.454	15.062
77000000	9.508	16.473	0.2288	1.3053	0.3838	2.2324	0.3496	0.2423	0.1875	0.2206	0.3641	0.1955	0.1872	0.2533	2.1706E-3	1.3511E-3	2.9884E-3	1.8803E-3	2.9183E-3	2.5883E-3	2.253E-3	2.2312E-3	186.606	984.691	4465.698	53.212	65.835	18.125	82.437	49.995	83.056	30.994	14.730
78000000	7.952	15.940	0.2384	1.3309	0.4310	2.1380	0.3439	0.2372	0.1921	0.2268	0.3738	0.1946	0.1773	0.2542	2.1601E-3	1.4943E-3	3.1231E-3	1.8127E-3	3.1547E-3	2.5462E-3	2.3322E-3	1.9313E-3	73.569	927.505	4407.939	52.930	64.541	17.905	82.635	48.695	84.502	31.700	15.747
79000000	8.173	16.924	0.2278	1.3770	0.3904	2.2192	0.3510	0.2517	0.1791	0.2181	0.3740	0.1948	0.1832	0.2479	2.2463E-3	1.6016E-3	2.6948E-3	1.7994E-3	3.2389E-3	2.327E-3	2.9146E-3	2.4042E-3	108.216	862.722	4108.094	50.736	66.535	17.858	82.756	45.934	83.052	30.408	15.224
80000000	8.139	16.572	0.2081	1.1827	0.4096	2.1807	0.3503	0.2494	0.1932	0.2071	0.3717	0.1918	0.1826	0.2539	2.3001E-3	1.674E-3	2.9757E-3	1.8964E-3	3.3123E-3	2.5906E-3	2.2737E-3	2.2763E-3	950.996	798.755	4050.089	50.500	64.863	17.955	83.172	48.520	82.974	30.956	14.554
81000000	8.202	17.549	0.2394	1.2510	0.3752	2.2496	0.3509	0.2627	0.1833	0.2031	0.3760	0.1945	0.1744	0.2551	2.0763E-3	1.4703E-3	2.6586E-3	1.7087E-3	3.3172E-3	2.4629E-3	2.1946E-3	2.1802E-3	45.118	922.906	4369.286	51.288	65.509	17.628	82.576	47.929	83.307	31.293	14.511
82000000	7.940	16.404	0.2295	1.1908	0.3831	2.2339	0.3518	0.2387	0.1947	0.2147	0.3765	0.1987	0.1811	0.2437	1.9976E-3	1.4058E-3	3.3124E-3	1.6268E-3	3.0547E-3	2.3171E-3	2.0687E-3	2.6578E-3	76.567	1116.470	4787.157	51.459	64.197	17.569	83.253	49.781	83.282	31.726	15.554
83000000	8.683	16.814	0.2172	1.2973	0.3831	2.2337	0.3579	0.2523	0.1721	0.2177	0.3717	0.1965	0.1778	0.2541	2.2082E-3	1.4281E-3	3.4641E-3	1.9064E-3	3.535E-3	2.4976E-3	2.4011E-3	2.8004E-3	33.969	796.399	4072.308	51.421	66.436	17.830	82.082	48.136	83.012	30.944	14.365
84000000	8.082	16.021	0.2295	1.1754	0.3857	2.2285	0.3620	0.2354	0.1777	0.2249	0.3816	0.1929	0.1841	0.2413	2.1744E-3	1.6169E-3	2.8992E-3	1.8041E-3	2.982E-3	2.4851E-3	2.545E-3	2.9821E-3	52.855	1000.980	4518.829	50.606	65.595	17.719	82.552	50.003	84.197	31.399	14.298
85000000	8.044	17.504	0.2106	1.2239	0.3993	2.2013	0.3527	0.2443	0.1900	0.2130	0.3653	0.1969	0.1796	0.2581	2.1976E-3	1.7119E-3	2.9174E-3	1.8087E-3	2.8337E-3	2.653E-3	2.3552E-3	2.5429E-3	57.357	880.174	4242.083	49.748	63.752	17.694	83.762	49.149	82.620	31.539	14.407
86000000	8.490	16.485	0.2270	1.2467	0.3811	2.2377	0.3567	0.2467	0.1784	0.2181	0.3710	0.1933	0.1859	0.2498	2.188E-3	1.2441E-3	2.7996E-3	1.7788E-3	2.9766E-3	2.3235E-3	2.2009E-3	2.532E-3	19.691	926.780	4365.797	53.426	67.609	17.700	83.164	48.488	84.098	31.348	14.513
87000000	8.277	16.112	0.2226	1.2644	0.3964	2.2071	0.3483	0.2446	0.1959	0.2112	0.3681	0.1977	0.1776	0.2565	2.2253E-3	1.613E-3	2.9539E-3	1.8314E-3	3.2527E-3	2.6812E-3	2.2697E-3	2.1208E-3	45.157	967.103	4366.829	50.218	68.292	17.538	82.760	48.935	83.418	31.845	14.774
88000000	7.974	16.289	0.2129	1.2364	0.4186	2.1628	0.3615	0.2244	0.1859	0.2283	0.3780	0.1938	0.1830	0.2452	2.1859E-3	1.5989E-3	3.3278E-3	1.8908E-3	3.2018E-3	2.3401E-3	2.148E-3	2.5685E-3	54.764	799.990	4079.671	50.458	67.719	17.563	81.666	49.420	83.964	30.559	14.217
89000000	7.199	16.370	0.2305	1.2610	0.4024	2.1952	0.3485	0.2477	0.1829	0.2210	0.3694	0.1945	0.1833	0.2528	2.1354E-3	1.3506E-3	3.4129E-3	1.8267E-3	2.8133E-3	2.4229E-3	2.3541E-3	2.264E-3	91.536	918.071	4395.591	52.318	65.172	17.619	83.951	49.324	84.067	31.038	15.165
90000000	8.458	17.418	0.2356	1.3280	0.3938	2.2124	0.3545	0.2439	0.1845	0.2172	0.3688	0.1970	0.1744	0.2598	2.1107E-3	1.4402E-3	2.8537E-3	1.9131E-3	3.0847E-3	2.6634E-3	2.4227E-3	2.335E-3	109.095	946.042	4420.760	51.491	64.491	18.172	82.023	48.016	83.740	30.689	14.903
91000000	7.956	16.481	0.2177	1.2000	0.3931	2.2137	0.3486	0.2428	0.2010	0.2076	0.3793	0.1970	0.1820	0.2416	2.2037E-3	1.6249E-3	3.0994E-3	1.8107E-3	2.8896E-3	2.5713E-3	2.528E-3	2.5033E-3	46.444	1214.859	4904.057	50.982	64.812	17.678	82.061	51.523	84.454	31.501	14.297
92000000	8.065	16.303	0.2442	1.3028	0.3698	2.2604	0.3586	0.2482	0.1730	0.2202	0.3758	0.1885	0.1806	0.2551	2.1341E-3	1.4421E-3	3.2934E-3	1.865E-3	2.7025E-3	2.4846E-3	2.4245E-3	2.6796E-3	20.138	863.176	4227.136	51.691	65.814	17.837	81.964	50.489	83.119	30.877	14.421
93000000	8.507	17.233	0.2135	1.0972	0.4358	2.1283	0.3613	0.2449	0.1777	0.2161	0.3797	0.1933	0.1826	0.2445	2.1605E-3	1.4719E-3	2.8451E-3	1.6627E-3	2.8149E-3	2.2968E-3	2.0079E-3	2.7028E-3	198.177	974.284	4461.705	51.166	65.898	17.817	81.937	49.777	84.446	32.421	14.290
94000000	8.953	16.345	0.2261	1.1480	0.4209	2.1581	0.3444	0.2426	0.1958	0.2172	0.3686	0.2014	0.1847	0.2453	2.168E-3	1.4454E-3	3.4553E-3	1.8323E-3	2.8799E-3	2.4248E-3	2.5873E-3	2.2608E-3	107.111	940.095	4415.579	51.283	68.223	17.820	83.072	50.124	83.801	31.404	15.171
95000000	8.402	16.489	0.2093	1.2302	0.4077	2.1847	0.3519	0.2511	0.1887	0.2083	0.3729	0.1910	0.1857	0.2504	2.1446E-3	1.5402E-3	3.0061E-3	1.6988E-3	3.1761E-3	2.4082E-3	2.4846E-3	2.3974E-3	80.207	900.874	4295.717	51.561	64.181	17.788	83.373	49.064	83.767	30.810	14.967
96000000	8.758	17.361	0.2066	1.1438	0.3948	2.2104	0.3475	0.2497	0.1801	0.2227	0.3676	0.1946	0.1895	0.2484	2.1919E-3	1.4776E-3	2.8817E-3	1.9157E-3	3.0647E-3	2.2909E-3	2.301E-3	2.3851E-3	45.344	935.945	4311.882	50.969	65.966	17.558	81.307	49.619	83.449	31.234	15.071
97000000	7.809	16.355	0.2401	1.2140	0.4355	2.1290	0.3374	0.2446	0.1997	0.2183	0.3711	0.1978	0.1862	0.2449	2.3171E-3	1.4891E-3	2.7238E-3	1.8671E-3	3.3918E-3	2.4835E-3	2.436E-3	2.3898E-3	62.999	930.941	4354.882	50.887	66.786	17.632	81.686	48.963	84.474	31.088	14.727
98000000	7.817	17.504	0.2210	1.2519	0.4358	2.1284	0.3574	0.2427	0.1849	0.2151	0.3807	0.2022	0.1777	0.2395	2.109E-3	1.3449E-3	3.0376E-3	1.5664E-3	2.9249E-3	2.4336E-3	2.4395E-3	2.5024E-3	88.412	951.147	4482.744	55.600	68.964	17.808	85.510	49.838	83.727	31.240	14.793
99000000	7.532	16.420	0.2232	1.2624	0.4022	2.1956	0.3529	0.2425	0.1859	0.2187	0.3766	0.1867	0.1831	0.2537	2.1493E-3	1.4403E-3	2.9605E-3	1.9342E-3	2.8347E-3	2.3725E-3	2.0654E-3	2.4461E-3	38.783	852.376	4238.658	52.221	67.591	18.138	82.178	50.733	84.412	31.406	13.945
100000000	8.248	17.025	0.2300	1.1555	0.4108	2.1784	0.3373	0.2366	0.1990	0.2271	0.3879	0.1915	0.1777	0.2429	2.1995E-3	1.6772E-3	2.7523E-3	1.896E-3	3.0854E-3	2.463E-3	2.1934E-3	2.4964E-3	15.377	951.726	4364.523	50.209	64.796	18.002	81.925	48.161	83.604	31.557	15.016
101000000	8.350	16.955	0.1989	1.3586	0.3422	2.3157	0.3585	0.2350	0.1805	0.2261	0.3755	0.1951	0.1891	0.2402	2.182E-3	1.5093E-3	3.1287E-3	1.8127E-3	2.8527E-3	2.2598E-3	2.2598E-3	2.4262E-3	48.404	886.684	4255.951	51.289	66.034	17.908	82.733	49.999	83.807	31.665	14.459
102000000	8.586	17.130	0.2193	1.2991	0.3993	2.2015	0.3610	0.2462	0.1812	0.2116	0.3812	0.1966	0.1776	0.2446	2.2141E-3	1.6748E-3	3.5175E-3	1.703E-3	3.2008E-3	2.4704E-3	2.3624E-3	2.3978E-3	116.399	916.805	4308.472	50.157	66.237	17.673	82.696	49.527	83.083	30.634	14.629
103000000	8.440	16.319	0.2206	1.2729	0.4018	2.1963	0.3443	0.2492	0.1862	0.2202	0.3759	0.1954	0.1790	0.2497	2.258E-3	1.68E-3	3.2246E-3	1.7126E-3	3.0902E-3	2.3786E-3	2.3034E-3	2.2499E-3	44.005	779.638	3981.404	50.428	65.234	18.031	83.653	47.374	83.278	31.400	14.611
104000000	8.009	15.978	0.2139	1.2429	0.4292	2.1417	0.3633	0.2279	0.1891	0.2197	0.3782	0.1935	0.1800	0.2483	2.2341E-3	1.5441E-3	3.227E-3	1.927E-3	3.1996E-3	2.6205E-3	2.5146E-3	2.5976E-3	29.904	870.187	4193.597	50.426	65.442	17.397	83.333	48.046	83.176	30.756	14.315
105000000	8.416	16.452	0.2181	1.3129	0.3867	2.2267	0.3439	0.2478	0.1867	0.2217	0.3695	0.2030	0.1805	0.2471	2.1849E-3	1.6115E-3	3.356E-3	1.9206E-3	2.8001E-3	2.3254E-3	2.3182E-3	2.8168E-3	37.566	1171.831	4827.697	51.758	66.374	17.874	82.358	48.214	83.512	31.139	14.007
106000000	9.012	16.515	0.2182	1.2392	0.4097	2.1806	0.3776	0.2372	0.1805	0.2047	0.3821	0.1935	0.1851	0.2393	2.227E-3	1.6698E-3	2.5798E-3	1.8981E-3	3.1116E-3	2.6987E-3	2.6052E-3	2.5941E-3	135.541	1244.603	4982.149	52.020	67.017	18.215	82.681	47.886	83.160	31.427	14.402
107000000	8.136	17.348	0.2149	1.2191	0.3989	2.2022	0.3427	0.2565	0.1817	0.2191	0.3817	0.1920	0.1805	0.2459	2.1466E-3	1.3778E-3	3.2766E-3	1.8315E-3	3.1854E-3	2.3661E-3	2.8572E-3	2.6306E-3	14.980	965.198	4434.840	51.907	65.617	18.051	81.842	49.725	83.463	31.721	13.825
108000000	7.722	16.250	0.2281	1.2900	0.3983	2.2035	0.3652	0.2399	0.1779	0.2171	0.3694	0.1966	0.1810	0.2529	2.0906E-3	1.4729E-3	2.797E-3	1.7899E-3	2.9931E-3	2.3035E-3	2.152E-3	2.2656E-3	84.868	872.231	4292.324	51.233	64.528	18.135	83.608	48.794	83.423	31.217	14.915
109000000	7.959	16.436	0.2358	1.2254	0.4004	2.1991	0.3367	0.2599	0.1825	0.2209	0.3757	0.1959	0.1815	0.2469	2.1609E-3	1.4613E-3	3.1176E-3	1.7509E-3	2.9016E-3	2.4058E-3	2.5127E-3	2.2855E-3	64.376	821.345	4093.752	51.994	67.465	17.493	82.328	48.271	83.580	31.052	14.892
110000000	8.311	16.844	0.2122	1.3285	0.4055	2.1889	0.3592	0.2370	0.1898	0.2140	0.3734	0.1956	0.1846	0.2464	2.249E-3	1.4462E-3	2.2303E-3	1.6819E-3	3.2213E-3	2.6E-3	2.2144E-3	2.2453E-3	20.929	783.158	4054.203	51.311	68.845	17.892	84.091	48.095	82.734	31.357	14.525
111000000	8.476	17.295	0.2235	1.2278	0.3765	2.2470	0.3499	0.2521	0.1833	0.2148	0.3753	0.1989	0.1813	0.2445	2.2895E-3	1.5342E-3	2.6584E-3	1.8345E-3	3.1578E-3	2.4803E-3	2.3276E-3	2.2264E-3	80.360	905.358	4216.280	50.916	63.485	18.215	81.690	49.470	83.384	31.057	14.982
112000000	8.754	16.487	0.2143	1.1154	0.3991	2.2019	0.3500	0.2469	0.1893	0.2138	0.3783	0.1915	0.1865	0.2437	2.1412E-3	1.3481E-3	2.6754E-3	1.8088E-3	3.0173E-3	2.6068E-3	2.4943E-3	2.2196E-3	396.948	1000.368	4515.074	51.175	70.321	17.980	82.249	48.457	84.354	31.143	14.879
113000000	8.781	16.319	0.2352	1.3348	0.3924	2.2152	0.3496	0.2374	0.1904	0.2226	0.3705	0.1912	0.1849	0.2534	2.1872E-3	1.4159E-3	2.6414E-3	2.0125E-3	3.1264E-3	2.374E-3	2.1083E-3	2.8285E-3	16.706	846.201	4205.029	52.375	67.041	18.546	82.756	49.540	83.937	31.879	14.134
114000000	8.414	16.782	0.2231	1.3508	0.3961	2.2079	0.3485	0.2451	0.1968	0.2096	0.3792	0.1962	0.1843	0.2403	2.2404E-3	1.4457E-3	2.9837E-3	1.7987E-3	2.8214E-3	2.5565E-3	2.4396E-3	2.8321E-3	127.170	1038.090	4593.471	52.075	70.526	18.261	82.295	50.696	83.661	31.682	13.845
115000000	8.270	17.159	0.2281	1.2677	0.4042	2.1916	0.3573	0.2439	0.1854	0.2134	0.3690	0.1998	0.1806	0.2506	2.2046E-3	1.5479E-3	2.711E-3	1.903E-3	3.2034E-3	2.4444E-3	2.0614E-3	2.2533E-3	81.671	893.524	4262.303	50.728	67.246	17.657	82.817	49.767	83.123	32.309	14.694
116000000	8.832	16.659	0.2261	1.4878	0.3913	2.2174	0.3819	0.2359	0.1716	0.2107	0.3836	0.1874	0.1803	0.2486	2.1127E-3	1.3612E-3	3.111E-3	1.7477E-3	2.8702E-3	2.4494E-3	2.4655E-3	2.3491E-3	28.352	1023.466	4589.080	52.985	65.483	17.347	82.792	50.262	83.740	31.109	14.323
117000000	8.241	16.349	0.2308	1.3060	0.4109	2.1782	0.3559	0.2428	0.1834	0.2180	0.3732	0.1895	0.1810	0.2563	2.2676E-3	1.6903E-3	2.8726E-3	1.8211E-3	3.2579E-3	2.5058E-3	2.555E-3	2.6325E-3	58.137	884.779	4234.341	50.433	63.900	17.555	83.894	49.465	83.458	30.555	15.185
118000000	8.196	16.783	0.2210	1.3339	0.3812	2.2375	0.3382	0.2463	0.2014	0.2141	0.3698	0.2004	0.1774	0.2524	2.1563E-3	1.3886E-3	2.9821E-3	1.8136E-3	3.0152E-3	2.464E-3	2.0941E-3	2.196E-3	173.496	828.949	4170.357	51.453	68.290	18.348	82.439	50.134	83.686	31.909	15.736
119000000	7.693	15.832	0.2109	1.2451	0.4105	2.1789	0.3384	0.2510	0.1916	0.2190	0.3740	0.1932	0.1798	0.2531	2.1386E-3	1.4056E-3	2.8233E-3	1.8283E-3	2.9569E-3	2.4389E-3	2.0432E-3	2.0907E-3	64.232	859.749	4228.970	51.126	65.043	17.568	82.015	47.750	82.921	31.961	15.473
120000000	8.948	17.034	0.2145	1.2271	0.4100	2.1800	0.3646	0.2465	0.1777	0.2112	0.3728	0.2001	0.1791	0.2480	2.1304E-3	1.4412E-3	2.6626E-3	1.9586E-3	3.1336E-3	2.5768E-3	2.2477E-3	2.7262E-3	97.074	888.384	4301.463	51.398	65.041	18.692	82.451	49.656	82.800	31.375	14.042
121000000	8.397	17.316	0.2209	1.2184	0.3981	2.2039	0.3589	0.2453	0.1904	0.2055	0.3827	0.1960	0.1828	0.2384	2.2476E-3	1.5529E-3	3.3334E-3	1.8263E-3	3.3412E-3	2.4427E-3	2.3145E-3	2.7237E-3	67.672	823.801	4068.970	52.145	68.335	18.404	82.665	48.714	83.486	31.464	14.185
122000000	8.012	17.195	0.2303	1.1580	0.4033	2.1935	0.3479	0.2360	0.2027	0.2134	0.3812	0.1910	0.1768	0.2510	2.1173E-3	1.3906E-3	2.6342E-3	1.9274E-3	3.032E-3	2.4403E-3	2.2109E-3	2.5213E-3	64.654	997.451	4494.267	53.284	70.750	18.162	82.452	47.705	83.478	31.212	14.213
123000000	8.177	15.994	0.2082	1.3044	0.3836	2.2329	0.3358	0.2450	0.1928	0.2264	0.3780	0.2012	0.1791	0.2417	2.1326E-3	1.5742E-3	2.681E-3	1.8221E-3	3.1793E-3	2.3454E-3	2.324E-3	2.3475E-3	310.147	1078.499	4634.868	51.514	66.958	17.962	82.034	48.864	83.255	31.251	14.684
124000000	8.535	16.217	0.2208	1.2946	0.3848	2.2304	0.3386	0.2466	0.1950	0.2198	0.3745	0.1969	0.1797	0.2489	2.2387E-3	1.4402E-3	2.866E-3	1.7751E-3	3.0899E-3	2.4743E-3	2.4918E-3	2.305E-3	94.588	997.421	4487.427	51.476	65.978	17.766	83.962	48.888	83.075	31.370	15.281
125000000	8.792	17.205	0.2139	1.2359	0.4018	2.1965	0.3478	0.2492	0.1805	0.2224	0.3723	0.1938	0.1814	0.2525	2.1651E-3	1.5865E-3	3.0709E-3	1.7689E-3	3.3772E-3	2.6323E-3	2.4052E-3	1.9758E-3	335.497	1041.379	4587.862	50.662	65.672	17.488	82.975	47.644	83.326	30.936	15.264
126000000	8.498	16.677	0.2126	1.3766	0.4050	2.1900	0.3457	0.2600	0.1827	0.2115	0.3727	0.1997	0.1791	0.2485	2.2158E-3	1.5109E-3	2.564E-3	1.7969E-3	3.3159E-3	2.4973E-3	2.387E-3	2.6248E-3	92.939	850.082	4185.531	50.826	68.154	18.468	82.323	48.028	82.814	30.659	14.507
127000000	8.502	15.219	0.2228	1.2659	0.3875	2.2249	0.3619	0.2306	0.1807	0.2268	0.3788	0.1980	0.1807	0.2425	2.125E-3	1.5962E-3	2.8872E-3	1.7633E-3	2.9489E-3	2.4208E-3	2.3501E-3	2.4762E-3	32.550	917.316	4330.817	51.268	64.482	17.884	82.942	49.312	84.171	31.378	14.676
128000000	9.387	14.958	0.2258	1.2078	0.3978	2.2044	0.3399	0.2468	0.1866	0.2268	0.3863	0.1956	0.1810	0.2371	2.1168E-3	1.3816E-3	2.3402E-3	1.7796E-3	2.9487E-3	2.3366E-3	2.6301E-3	2.9272E-3	107.574	1084.699	4705.364	52.206	68.952	17.708	82.872	49.492	83.073	31.690	13.945
129000000	8.021	16.684	0.2473	1.2551	0.3906	2.2188	0.3520	0.2327	0.1870	0.2283	0.3725	0.1967	0.1834	0.2474	2.1922E-3	1.4444E-3	3.0563E-3	1.8384E-3	3.2115E-3	2.3671E-3	2.0336E-3	2.6135E-3	76.308	860.518	4181.128	52.599	65.796	17.904	83.650	47.680	83.458	31.398	14.338
130000000	8.792	16.454	0.2089	1.2034	0.3914	2.2173	0.3570	0.2332	0.1864	0.2234	0.3786	0.1963	0.1883	0.2368	2.26E-3	1.47E-3	2.6998E-3	1.7728E-3	3.122E-3	2.5253E-3	2.7101E-3	2.3641E-3	19.927	855.081	4202.833	52.836	71.553	17.654	82.790	47.343	84.612	32.422	15.457
131000000	8.036	16.446	0.2254	1.1551	0.3806	2.2388	0.3349	0.2460	0.2019	0.2173	0.3769	0.2014	0.1828	0.2389	2.0351E-3	1.6419E-3	2.422E-3	1.7834E-3	3.1317E-3	2.3881E-3	2.3187E-3	2.3649E-3	132.569	1132.867	4780.287	51.104	66.346	18.801	82.981	49.329	84.193	31.897	15.224
132000000	7.717	15.615	0.2365	1.1598	0.4273	2.1454	0.3613	0.2403	0.1867	0.2117	0.3762	0.1929	0.1822	0.2488	2.2091E-3	1.4833E-3	2.7768E-3	1.7514E-3	3.3629E-3	2.4707E-3	2.3539E-3	2.4517E-3	89.911	880.571	4285.823	52.182	64.425	18.339	84.491	46.664	82.594	31.505	14.758
133000000	8.330	16.448	0.2243	1.2693	0.4051	2.1899	0.3489	0.2476	0.1946	0.2088	0.3855	0.1880	0.1856	0.2409	2.2019E-3	1.4211E-3	2.9247E-3	1.7842E-3	2.9153E-3	2.4561E-3	2.3208E-3	2.6609E-3	103.955	865.256	4268.655	52.784	67.273	17.979	81.395	50.281	84.306	30.837	14.644
134000000	7.608	17.737	0.2347	1.1987	0.3869	2.2262	0.3344	0.2545	0.1789	0.2323	0.3721	0.2000	0.1756	0.2524	2.1943E-3	1.6767E-3	3.0763E-3	1.8223E-3	3.1727E-3	2.4982E-3	2.1695E-3	2.52E-3	104.011	782.323	4079.553	52.372	64.897	17.641	82.727	48.860	82.725	31.830	14.793
135000000	8.090	17.037	0.2273	1.1869	0.4116	2.1767	0.3582	0.2323	0.1941	0.2155	0.3762	0.1873	0.1878	0.2486	2.2389E-3	1.5173E-3	3.0909E-3	1.7584E-3	2.8317E-3	2.4727E-3	2.2523E-3	2.3143E-3	96.719	727.699	3922.974	51.842	65.605	18.217	83.863	50.471	84.268	32.268	14.509
136000000	8.087	17.354	0.2208	1.1988	0.4087	2.1826	0.3454	0.2461	0.1929	0.2155	0.3824	0.1887	0.1781	0.2508	2.1885E-3	1.5721E-3	3.2216E-3	1.8994E-3	3.0633E-3	2.4976E-3	2.3461E-3	2.573E-3	52.683	1077.490	4657.579	51.453	64.915	17.676	83.405	49.445	83.862	31.770	14.517
137000000	8.190	16.506	0.2128	1.2267	0.4116	2.1769	0.3572	0.2514	0.1812	0.2102	0.3702	0.1992	0.1802	0.2505	2.1929E-3	1.4848E-3	3.3884E-3	1.9311E-3	3.5626E-3	2.4216E-3	2.2754E-3	2.4148E-3	62.442	777.174	3997.353	51.953	64.243	17.263	82.137	46.950	83.180	31.306	14.741
138000000	8.558	16.341	0.2165	1.3969	0.4057	2.1886	0.3647	0.2455	0.1700	0.2198	0.3801	0.1942	0.1771	0.2486	2.2333E-3	1.7012E-3	2.8283E-3	1.8501E-3	3.2152E-3	2.3545E-3	2.6616E-3	2.7066E-3	508.622	830.407	4102.122	50.288	64.136	17.579	81.215	47.202	83.932	30.785	14.198
139000000	7.724	16.787	0.2229	1.3075	0.4048	2.1905	0.3568	0.2543	0.1859	0.2030	0.3667	0.1975	0.1836	0.2522	2.1979E-3	1.3853E-3	3.3848E-3	1.9439E-3	3.2074E-3	2.6024E-3	2.657E-3	2.7891E-3	79.938	779.994	4060.629	51.159	67.479	17.657	84.131	50.257	83.272	31.077	14.281
140000000	7.255	16.312	0.2164	1.3228	0.3815	2.2371	0.3494	0.2450	0.1912	0.2144	0.3799	0.1931	0.1837	0.2433	2.184E-3	1.4994E-3	2.7675E-3	1.8069E-3	3.0812E-3	2.5696E-3	2.3686E-3	2.4159E-3	170.674	982.602	4461.529	51.009	67.174	17.784	82.522	48.478	82.801	30.543	14.572
141000000	7.489	16.856	0.2325	1.2525	0.4230	2.1540	0.3473	0.2429	0.1963	0.2135	0.3801	0.1953	0.1838	0.2408	2.2295E-3	1.4564E-3	3.0915E-3	1.9065E-3	3.1725E-3	2.6549E-3	2.6075E-3	2.194E-3	54.938	820.394	4130.032	50.662	67.771	17.917	82.271	49.217	83.835	30.674	14.502
142000000	7.747	16.928	0.2226	1.1799	0.4004	2.1993	0.3584	0.2335	0.1884	0.2198	0.3799	0.1914	0.1807	0.2481	2.1844E-3	1.4819E-3	3.6063E-3	1.805E-3	3.2587E-3	2.3524E-3	2.3626E-3	2.4862E-3	32.151	964.052	4461.821	53.256	65.944	17.743	81.916	48.789	84.151	31.076	14.571
143000000	8.318	17.305	0.2164	1.3293	0.4125	2.1751	0.3374	0.2431	0.1997	0.2198	0.3748	0.1994	0.1783	0.2475	2.2653E-3	1.6335E-3	3.15E-3	1.8328E-3	2.9682E-3	2.5024E-3	1.9513E-3	2.625E-3	35.593	920.893	4326.176	50.841	64.852	17.930	82.738	49.506	83.475	32.909	14.758
144000000	7.402	16.822	0.2373	1.3737	0.3881	2.2238	0.3495	0.2462	0.1846	0.2197	0.3704	0.1952	0.1820	0.2524	2.276E-3	1.3802E-3	2.7192E-3	2.0353E-3	3.0968E-3	2.5052E-3	2.3727E-3	2.6116E-3	159.464	885.170	4299.431	54.463	70.665	17.980	83.332	49.107	83.617	31.804	13.916
145000000	9.458	16.257	0.2311	1.1599	0.4224	2.1553	0.3598	0.2482	0.1770	0.2150	0.3840	0.1913	0.1787	0.2460	2.1693E-3	1.4788E-3	2.556E-3	1.9175E-3	2.8812E-3	2.3977E-3	2.5847E-3	2.3114E-3	19.117	1183.720	4826.755	50.546	68.682	18.059	81.807	48.548	83.884	31.198	15.165
146000000	8.301	16.321	0.2242	1.1535	0.3965	2.2071	0.3372	0.2614	0.1812	0.2201	0.3739	0.1951	0.1788	0.2522	2.2187E-3	1.4264E-3	3.19E-3	1.8902E-3	3.108E-3	2.3982E-3	2.3504E-3	2.6693E-3	162.755	829.195	4089.072	52.620	67.570	18.195	82.490	46.992	83.963	31.129	14.122
147000000	8.126	16.946	0.2199	1.2580	0.3864	2.2272	0.3714	0.2479	0.1796	0.2010	0.3787	0.1973	0.1796	0.2444	2.2473E-3	1.5809E-3	2.4771E-3	1.8423E-3	2.937E-3	2.5611E-3	2.1786E-3	2.3808E-3	23.146	950.567	4389.065	51.447	66.689	17.983	82.483	50.210	83.248	32.199	14.313
148000000	8.699	16.946	0.2175	1.2110	0.4009	2.1983	0.3456	0.2508	0.1792	0.2244	0.3823	0.1923	0.1808	0.2445	2.1E-3	1.5623E-3	3.1276E-3	1.7225E-3	3.3758E-3	2.5247E-3	2.197E-3	2.2238E-3	33.637	897.982	4223.912	50.817	67.733	17.572	82.819	47.595	83.179	31.335	15.371
149000000	8.516	16.094	0.2215	1.3254	0.4067	2.1866	0.3465	0.2405	0.1933	0.2197	0.3731	0.1911	0.1836	0.2521	2.1814E-3	1.5145E-3	2.8494E-3	1.7213E-3	3.0604E-3	2.4364E-3	2.5765E-3	2.227E-3	73.728	982.478	4455.303	52.120	68.465	18.111	83.915	48.629	84.235	31.633	14.244
150000000	8.747	17.121	0.2235	1.3929	0.3714	2.2572	0.3510	0.2479	0.1811	0.2200	0.3761	0.1952	0.1743	0.2544	2.2533E-3	1.4793E-3	2.9028E-3	1.7818E-3	3.0928E-3	2.5623E-3	2.3259E-3	2.9285E-3	32.674	905.174	4265.082	51.929	65.828	17.726	84.315	47.261	84.396	31.293	13.949
