state	cp12.kappa	cp3.kappa	cp12.alpha	cp3.alpha	cp12.mu	cp3.mu	cp12.frequencies1	cp12.frequencies2	cp12.frequencies3	cp12.frequencies4	cp3.frequencies1	cp3.frequencies2	cp3.frequencies3	cp3.frequencies4	avian.rate	equine.rate	galliform1.rate	human1.rate	shorebird1.rate	swine1.rate	swine2.rate	swine3.rate	skygrid.precision	rootHeight	treeLength	tmrca(equine1)	tmrca(equine2)	tmrca(galliform1)	tmrca(human1)	tmrca(shorebird1)	tmrca(swine1)	tmrca(swine2)	tmrca(swine3)
75000000	8.718	16.854	0.2155	1.2838	0.3888	2.2225	0.3539	0.2496	0.1817	0.2148	0.3843	0.1897	0.1773	0.2487	2.0465E-3	1.3882E-3	3.1422E-3	1.7223E-3	2.8909E-3	2.3689E-3	2.2622E-3	2.3207E-3	144.439	1117.302	4744.020	51.053	67.354	17.912	82.313	48.130	84.457	31.553	14.929
76000000	8.789	16.341	0.2280	1.2173	0.3962	2.2076	0.3552	0.2445	0.1830	0.2173	0.3769	0.1870	0.1839	0.2522	2.14E-3	1.6636E-3	2.7707E-3	1.8491E-3	3.1878E-3	2.5425E-3	2.4346E-3	2.4249E-3	121.237	903.504	4310.401	51.272	65.819	17.962	82.917	50.597	83.177	31.145	14.705
77000000	8.991	17.266	0.2279	1.1689	0.4098	2.1804	0.3491	0.2431	0.1875	0.2204	0.3758	0.1956	0.1827	0.2460	2.2365E-3	1.3878E-3	2.8545E-3	1.8897E-3	2.9592E-3	2.2486E-3	2.491E-3	2.4454E-3	97.664	1029.470	4534.599	51.672	66.853	17.692	82.224	49.941	83.200	31.491	15.251
78000000	8.366	16.921	0.2160	1.2813	0.3989	2.2022	0.3555	0.2520	0.1765	0.2160	0.3852	0.1898	0.1816	0.2433	2.0797E-3	1.3571E-3	3.105E-3	1.7595E-3	2.777E-3	2.4819E-3	2.7885E-3	1.9884E-3	22.978	813.418	4153.328	52.158	68.679	17.626	82.552	49.347	83.842	30.715	16.073
79000000	7.542	16.438	0.2289	1.2522	0.3895	2.2210	0.3472	0.2462	0.1817	0.2249	0.3783	0.1990	0.1816	0.2410	2.0965E-3	1.4262E-3	2.9913E-3	1.7689E-3	3.1473E-3	2.5055E-3	2.4649E-3	2.3943E-3	22.795	1058.134	4690.410	51.700	69.537	17.850	83.784	49.463	82.819	31.190	14.715
80000000	8.114	16.249	0.2320	1.2949	0.3729	2.2543	0.3365	0.2475	0.1932	0.2228	0.3715	0.1975	0.1843	0.2467	2.2671E-3	1.4799E-3	3.326E-3	1.9418E-3	3.1647E-3	2.5229E-3	2.4724E-3	2.6381E-3	34.937	824.640	4128.662	52.948	67.588	18.652	83.656	48.405	83.718	31.138	14.815
81000000	8.163	17.012	0.2372	1.2554	0.3919	2.2162	0.3501	0.2504	0.1892	0.2103	0.3748	0.1928	0.1875	0.2449	2.3716E-3	1.724E-3	2.9426E-3	1.8224E-3	3.211E-3	2.7417E-3	2.495E-3	2.1063E-3	253.574	894.364	4169.172	50.820	66.172	18.278	81.615	47.782	83.544	31.630	15.429
82000000	7.865	16.081	0.2348	1.2643	0.3897	2.2206	0.3563	0.2442	0.1845	0.2151	0.3781	0.2007	0.1797	0.2415	2.1522E-3	1.3953E-3	2.7531E-3	1.8001E-3	3.1073E-3	2.3816E-3	2.3941E-3	2.6283E-3	48.629	1145.434	4811.937	51.267	68.063	18.499	82.525	49.976	83.764	30.909	14.593
83000000	8.352	15.358	0.2243	1.4101	0.3833	2.2335	0.3493	0.2551	0.1782	0.2174	0.3860	0.1908	0.1814	0.2418	2.2325E-3	1.4327E-3	3.1127E-3	1.9467E-3	2.9536E-3	2.2801E-3	2.5394E-3	2.3011E-3	57.605	887.481	4308.414	52.554	67.344	17.803	83.119	49.098	84.009	31.963	15.567
84000000	8.290	16.337	0.2169	1.1785	0.4227	2.1547	0.3445	0.2517	0.1935	0.2102	0.3717	0.1941	0.1839	0.2502	2.19E-3	1.4097E-3	3.1558E-3	1.8496E-3	2.9972E-3	2.6181E-3	2.3806E-3	2.5573E-3	180.696	970.795	4473.309	53.181	70.122	18.101	83.185	49.365	82.535	31.720	15.151
85000000	8.551	17.189	0.2344	1.3118	0.3998	2.2004	0.3448	0.2436	0.1885	0.2231	0.3782	0.1951	0.1778	0.2489	2.1057E-3	1.514E-3	2.8633E-3	1.7792E-3	2.8872E-3	2.3786E-3	2.4679E-3	2.3949E-3	27.380	843.706	4165.583	50.829	64.171	18.088	82.684	48.416	84.168	31.441	14.746
86000000	8.551	16.819	0.2166	1.2458	0.4267	2.1465	0.3466	0.2428	0.1913	0.2193	0.3779	0.1926	0.1785	0.2510	2.1876E-3	1.535E-3	3.6213E-3	2.0425E-3	3.0879E-3	2.4884E-3	2.6429E-3	2.56E-3	27.408	910.481	4333.386	51.245	68.661	17.780	82.481	51.259	83.296	31.427	14.408
87000000	7.977	16.734	0.2339	1.2572	0.4043	2.1914	0.3480	0.2592	0.1876	0.2052	0.3634	0.1979	0.1850	0.2536	2.106E-3	1.452E-3	3.2316E-3	1.7163E-3	3.8072E-3	2.3663E-3	2.5805E-3	2.3336E-3	33.551	868.801	4273.032	50.705	70.623	18.388	82.606	45.678	83.076	31.020	14.531
88000000	7.865	16.639	0.2307	1.1569	0.3935	2.2130	0.3473	0.2421	0.1873	0.2234	0.3880	0.1925	0.1821	0.2374	2.0357E-3	1.4154E-3	2.8396E-3	1.7717E-3	3.0459E-3	2.317E-3	2.2505E-3	2.4331E-3	786.983	894.641	4320.336	52.918	67.681	18.116	82.303	47.983	83.584	31.793	14.754
89000000	8.718	16.682	0.2298	1.1285	0.4088	2.1823	0.3370	0.2545	0.1910	0.2175	0.3799	0.1936	0.1839	0.2426	2.1723E-3	1.4096E-3	3.0972E-3	1.9092E-3	3.3161E-3	2.5097E-3	2.1681E-3	2.5628E-3	29.017	834.565	4130.037	52.270	63.871	18.132	81.727	48.076	83.153	31.410	15.135
90000000	8.549	15.938	0.2105	1.3078	0.3721	2.2558	0.3470	0.2426	0.1842	0.2262	0.3720	0.1925	0.1939	0.2417	2.143E-3	1.4113E-3	2.6155E-3	1.5826E-3	2.8034E-3	2.2894E-3	2.5634E-3	2.4682E-3	60.589	945.446	4400.248	51.124	70.784	18.659	83.491	49.347	83.505	30.604	14.643
91000000	7.559	16.221	0.2473	1.1887	0.3950	2.2100	0.3722	0.2310	0.1831	0.2136	0.3806	0.1972	0.1774	0.2449	2.0911E-3	1.6511E-3	2.9767E-3	1.8233E-3	2.897E-3	2.411E-3	2.33E-3	2.4302E-3	14.372	971.560	4469.163	51.478	64.755	17.993	83.121	50.322	83.761	30.961	14.670
92000000	8.374	15.704	0.2174	1.2326	0.4133	2.1733	0.3346	0.2649	0.1942	0.2063	0.3713	0.1962	0.1817	0.2508	2.3361E-3	1.594E-3	2.84E-3	1.8997E-3	2.8884E-3	2.4744E-3	2.4656E-3	2.5199E-3	141.107	974.865	4425.790	52.083	65.651	19.071	83.696	49.268	83.153	31.491	14.675
93000000	8.241	16.843	0.2389	1.2052	0.4176	2.1648	0.3451	0.2424	0.1812	0.2313	0.3830	0.1907	0.1765	0.2499	2.0584E-3	1.739E-3	2.9903E-3	1.7537E-3	3.084E-3	2.3188E-3	2.5707E-3	2.6004E-3	44.168	1013.005	4514.346	51.749	64.167	17.568	82.833	49.430	83.910	31.029	14.243
94000000	8.395	16.874	0.2187	1.2559	0.4086	2.1828	0.3626	0.2346	0.1913	0.2115	0.3764	0.1936	0.1759	0.2541	2.1483E-3	1.486E-3	3.0629E-3	1.8376E-3	3.1026E-3	2.5286E-3	2.4697E-3	2.9986E-3	111.667	906.113	4331.891	53.094	66.901	18.102	81.993	49.012	83.118	31.036	13.790
95000000	7.435	16.660	0.2353	1.2555	0.4065	2.1871	0.3420	0.2461	0.1941	0.2177	0.3834	0.1935	0.1776	0.2455	2.2808E-3	1.5139E-3	2.7482E-3	1.7974E-3	2.9585E-3	2.4398E-3	2.6171E-3	2.648E-3	50.097	852.474	4203.307	51.192	68.030	17.806	84.374	52.170	83.263	30.995	14.482
96000000	7.925	16.446	0.2248	1.2920	0.3952	2.2096	0.3589	0.2332	0.1885	0.2194	0.3778	0.2016	0.1819	0.2387	2.153E-3	1.3592E-3	3.0642E-3	1.7052E-3	3.1328E-3	2.5924E-3	2.7135E-3	2.8688E-3	16.248	1200.754	4916.291	51.044	68.873	17.922	82.606	48.562	82.934	31.060	13.650
97000000	8.411	17.324	0.2136	1.2621	0.3818	2.2363	0.3288	0.2615	0.1892	0.2205	0.3844	0.1885	0.1798	0.2474	2.0373E-3	1.4669E-3	2.8267E-3	1.8212E-3	3.083E-3	2.3031E-3	3.0955E-3	2.3466E-3	55.976	870.276	4293.957	51.479	68.278	17.416	83.984	47.360	83.690	30.910	14.199
98000000	8.185	16.754	0.2437	1.1661	0.3979	2.2041	0.3525	0.2523	0.1840	0.2112	0.3704	0.1842	0.1850	0.2604	2.1257E-3	1.2976E-3	3.0294E-3	1.6467E-3	3.2974E-3	2.4212E-3	2.1602E-3	2.4751E-3	9.259	802.149	4143.289	51.907	67.993	17.886	84.209	48.162	83.675	31.374	14.998
99000000	7.913	17.146	0.2258	1.1449	0.4166	2.1669	0.3494	0.2427	0.1886	0.2193	0.3715	0.1926	0.1875	0.2484	2.102E-3	1.5898E-3	3.0235E-3	1.7603E-3	2.8728E-3	2.502E-3	2.7301E-3	2.488E-3	1264.865	893.135	4275.718	52.025	65.084	17.777	81.053	48.525	83.479	30.825	14.528
100000000	8.049	16.783	0.1950	1.2964	0.3849	2.2301	0.3510	0.2566	0.1785	0.2140	0.3842	0.1952	0.1814	0.2391	2.1059E-3	1.5089E-3	3.197E-3	1.9056E-3	3.5048E-3	2.2996E-3	2.4219E-3	2.4341E-3	32.206	1079.718	4614.742	51.689	63.837	17.470	82.179	47.059	84.985	31.656	15.015
101000000	8.150	16.724	0.2169	1.3300	0.3814	2.2371	0.3452	0.2424	0.1928	0.2197	0.3776	0.1982	0.1743	0.2500	2.1833E-3	1.4743E-3	3.2143E-3	1.7661E-3	3.0298E-3	2.4928E-3	2.6644E-3	2.7418E-3	59.664	976.053	4435.669	51.327	67.472	18.124	82.953	48.371	83.039	31.491	14.274
102000000	7.533	16.801	0.2135	1.2657	0.3979	2.2043	0.3537	0.2379	0.1901	0.2183	0.3749	0.2003	0.1819	0.2429	2.1377E-3	1.7112E-3	3.343E-3	1.861E-3	3.1948E-3	2.4492E-3	2.2302E-3	2.8103E-3	53.084	986.265	4510.564	50.799	64.001	17.929	81.864	49.461	83.356	32.037	14.028
103000000	8.229	16.023	0.2137	1.1898	0.4074	2.1853	0.3393	0.2475	0.1904	0.2228	0.3701	0.1986	0.1825	0.2488	2.0898E-3	1.3469E-3	3.0583E-3	1.8453E-3	2.8119E-3	2.5095E-3	1.9591E-3	2.5017E-3	57.183	1053.384	4593.076	51.856	69.886	17.879	81.271	48.054	83.821	33.159	14.111
104000000	7.637	15.901	0.2158	1.2109	0.3825	2.2349	0.3425	0.2515	0.1875	0.2185	0.3760	0.1887	0.1856	0.2497	2.1568E-3	1.4866E-3	2.9188E-3	1.8595E-3	3.1196E-3	2.3326E-3	2.3027E-3	1.9651E-3	207.052	912.217	4305.761	51.546	64.986	17.513	82.357	48.193	83.505	31.701	15.499
105000000	7.961	16.783	0.2181	1.1780	0.4159	2.1681	0.3493	0.2391	0.1971	0.2145	0.3754	0.1998	0.1805	0.2443	2.171E-3	1.6618E-3	3.1979E-3	1.7963E-3	3.126E-3	2.3907E-3	2.6933E-3	2.6411E-3	44.497	983.298	4450.842	51.009	64.584	17.742	83.293	47.067	83.430	31.205	14.300
106000000	7.686	15.523	0.2230	1.4276	0.3902	2.2195	0.3343	0.2457	0.1994	0.2206	0.3773	0.1951	0.1825	0.2451	2.1262E-3	1.5801E-3	2.855E-3	1.8212E-3	2.963E-3	2.4514E-3	2.3955E-3	2.4173E-3	50.268	923.036	4344.267	50.289	65.761	17.791	83.040	48.771	82.787	31.507	13.958
107000000	8.082	16.856	0.2303	1.1992	0.3927	2.2146	0.3381	0.2493	0.1953	0.2173	0.3748	0.1964	0.1832	0.2457	2.2689E-3	1.6635E-3	3.2458E-3	1.8785E-3	3.4268E-3	2.616E-3	2.4267E-3	2.5272E-3	41.849	976.579	4444.501	50.741	67.752	18.241	83.801	47.729	83.435	31.499	14.800
108000000	8.119	17.400	0.2296	1.2422	0.3960	2.2080	0.3612	0.2401	0.1946	0.2041	0.3665	0.1937	0.1774	0.2624	2.1343E-3	1.4741E-3	3.1864E-3	1.7966E-3	3.1652E-3	2.4811E-3	2.4906E-3	2.5106E-3	216.381	941.340	4407.931	52.070	65.712	17.657	84.110	48.305	83.358	31.681	14.931
109000000	7.980	16.372	0.2308	1.2842	0.3836	2.2327	0.3584	0.2378	0.1868	0.2171	0.3787	0.1910	0.1829	0.2475	2.2036E-3	1.4853E-3	3.2794E-3	1.7764E-3	3.3505E-3	2.4128E-3	2.266E-3	2.3154E-3	102.368	952.216	4359.861	51.354	67.161	17.670	82.283	46.934	83.806	31.727	15.086
110000000	8.632	16.230	0.2268	1.2395	0.3975	2.2050	0.3534	0.2435	0.1905	0.2126	0.3782	0.1911	0.1823	0.2484	2.1294E-3	1.5209E-3	3.2251E-3	1.8587E-3	3.2696E-3	2.3717E-3	2.5059E-3	2.6311E-3	9.902	934.203	4400.847	51.013	67.076	17.435	82.325	50.587	83.808	31.434	14.616
111000000	8.216	17.071	0.2180	1.2327	0.3798	2.2405	0.3475	0.2386	0.1898	0.2241	0.3776	0.1935	0.1816	0.2473	2.1692E-3	1.6984E-3	3.3659E-3	1.7131E-3	2.8412E-3	2.3071E-3	2.2721E-3	3.1087E-3	402.584	898.356	4279.874	50.566	64.655	18.194	83.737	49.443	83.839	31.517	13.716
112000000	8.434	16.511	0.2234	1.1721	0.4187	2.1627	0.3604	0.2528	0.1810	0.2058	0.3765	0.1883	0.1775	0.2578	2.153E-3	1.4206E-3	3.0704E-3	1.8411E-3	2.9277E-3	2.3105E-3	2.5157E-3	2.5256E-3	26.074	875.382	4194.561	52.214	66.213	17.787	84.315	49.113	83.474	30.747	14.948
113000000	7.596	16.990	0.2068	1.1642	0.3885	2.2230	0.3590	0.2413	0.1897	0.2100	0.3733	0.1989	0.1787	0.2491	2.2308E-3	1.4818E-3	2.8051E-3	1.7955E-3	3.1554E-3	2.3206E-3	2.5942E-3	2.2932E-3	49.043	773.819	3998.486	52.059	63.972	18.455	82.009	51.401	82.802	31.076	15.054
114000000	8.429	17.190	0.2165	1.1962	0.4223	2.1554	0.3522	0.2494	0.1900	0.2085	0.3819	0.1965	0.1767	0.2449	2.1497E-3	1.5598E-3	2.8208E-3	1.8471E-3	3.0632E-3	2.4242E-3	2.6165E-3	2.5093E-3	56.985	958.499	4440.769	50.805	67.090	17.616	82.651	49.320	82.948	31.064	14.879
115000000	8.012	16.474	0.2444	1.2291	0.4045	2.1911	0.3357	0.2422	0.1982	0.2239	0.3782	0.1976	0.1779	0.2463	2.232E-3	1.6271E-3	3.5596E-3	1.8309E-3	3.0528E-3	2.5927E-3	2.3442E-3	2.7719E-3	67.025	947.591	4374.436	50.260	66.777	17.815	81.717	50.949	83.007	32.085	14.387
116000000	8.366	16.960	0.2107	1.2837	0.3963	2.2073	0.3514	0.2418	0.1960	0.2108	0.3809	0.1858	0.1831	0.2502	2.3171E-3	1.6664E-3	3.0465E-3	1.8645E-3	3.0504E-3	2.5701E-3	2.2166E-3	2.7231E-3	163.182	954.018	4338.799	50.470	64.730	18.057	84.085	50.543	82.903	30.907	14.773
117000000	9.131	15.962	0.2160	1.2709	0.4025	2.1951	0.3473	0.2474	0.1928	0.2124	0.3688	0.1988	0.1873	0.2452	2.1877E-3	1.4823E-3	2.8455E-3	1.7942E-3	3.1702E-3	2.5084E-3	2.0113E-3	2.2663E-3	15.572	1048.159	4592.845	51.852	66.442	17.622	83.515	49.629	83.674	31.805	14.818
118000000	8.977	17.442	0.2382	1.2027	0.4026	2.1949	0.3590	0.2565	0.1824	0.2022	0.3763	0.1981	0.1844	0.2413	2.1317E-3	1.5619E-3	3.0008E-3	1.7413E-3	3.0715E-3	2.528E-3	2.3006E-3	2.6094E-3	153.260	825.557	4165.253	49.899	65.089	17.928	83.334	48.244	83.298	32.201	13.862
119000000	7.555	15.865	0.2265	1.1628	0.4018	2.1963	0.3435	0.2521	0.1912	0.2132	0.3771	0.1940	0.1815	0.2474	2.1587E-3	1.4417E-3	3.5882E-3	1.755E-3	3.1428E-3	2.3786E-3	2.2727E-3	2.2949E-3	55.433	939.190	4364.093	52.547	69.280	17.461	82.358	48.718	84.010	31.351	14.603
120000000	8.689	17.566	0.2217	1.1211	0.4092	2.1815	0.3486	0.2426	0.1871	0.2217	0.3713	0.1956	0.1820	0.2511	2.0867E-3	1.3235E-3	2.8161E-3	1.8008E-3	2.8492E-3	2.5012E-3	2.3129E-3	2.3466E-3	61.064	1036.395	4553.428	52.008	70.407	17.650	82.019	47.567	82.812	31.593	14.670
121000000	8.317	16.816	0.2070	1.1848	0.4099	2.1803	0.3301	0.2554	0.1878	0.2266	0.3799	0.1889	0.1832	0.2481	2.18E-3	1.439E-3	3.3821E-3	1.8655E-3	3.2138E-3	2.3377E-3	2.5793E-3	2.3067E-3	69.948	833.044	4177.934	51.828	68.552	17.323	82.783	48.353	84.170	31.653	14.550
122000000	7.760	16.935	0.2266	1.1061	0.4033	2.1933	0.3500	0.2437	0.1860	0.2203	0.3773	0.1988	0.1801	0.2437	2.0379E-3	1.5249E-3	2.8796E-3	1.7054E-3	2.6374E-3	2.4497E-3	2.3428E-3	2.3607E-3	69.082	900.488	4331.636	51.428	66.473	17.862	82.649	49.920	83.188	30.921	14.834
123000000	7.848	16.419	0.2186	1.2100	0.3827	2.2347	0.3624	0.2198	0.1896	0.2282	0.3745	0.1983	0.1761	0.2511	2.136E-3	1.5746E-3	3.0079E-3	1.7265E-3	2.9544E-3	2.4108E-3	2.4012E-3	2.3349E-3	33.291	941.826	4359.225	50.126	65.688	18.272	84.025	49.750	83.413	31.214	15.033
124000000	7.485	16.700	0.2226	1.2139	0.3909	2.2183	0.3588	0.2295	0.1877	0.2240	0.3756	0.1934	0.1830	0.2479	2.1149E-3	1.4951E-3	3.0638E-3	1.7544E-3	2.9128E-3	2.4466E-3	2.5812E-3	2.5539E-3	30.780	881.106	4353.301	50.840	64.942	17.755	83.039	51.095	82.805	30.857	14.994
125000000	7.855	16.689	0.2087	1.2252	0.4110	2.1779	0.3546	0.2526	0.1888	0.2040	0.3742	0.1946	0.1824	0.2487	2.1489E-3	1.5285E-3	2.9581E-3	1.7126E-3	2.8858E-3	2.5797E-3	2.3844E-3	2.6562E-3	155.187	896.027	4319.903	50.979	67.979	17.879	82.862	49.565	83.398	31.462	13.961
126000000	8.457	17.187	0.2098	1.2791	0.4230	2.1540	0.3504	0.2491	0.1898	0.2106	0.3811	0.1925	0.1785	0.2479	2.1281E-3	1.3814E-3	3.7714E-3	1.8852E-3	2.698E-3	2.476E-3	2.2383E-3	2.5224E-3	38.519	991.280	4445.497	50.833	67.522	17.524	83.405	50.623	83.279	31.921	14.448
127000000	7.879	17.493	0.2410	1.2606	0.3775	2.2449	0.3410	0.2614	0.1811	0.2164	0.3707	0.1935	0.1823	0.2535	2.2255E-3	1.5152E-3	3.1026E-3	1.6827E-3	3.0168E-3	2.4139E-3	2.5981E-3	2.7368E-3	109.178	823.130	4128.651	52.386	68.560	17.657	83.837	48.002	82.581	31.177	13.876
128000000	7.882	16.789	0.2258	1.2575	0.3815	2.2370	0.3389	0.2404	0.1876	0.2331	0.3785	0.1915	0.1795	0.2504	2.2033E-3	1.4223E-3	2.8116E-3	2.0211E-3	3.0396E-3	2.4575E-3	2.7954E-3	2.8207E-3	33.431	1032.393	4574.375	52.731	71.285	18.386	81.615	50.349	84.823	31.047	14.431
129000000	8.126	16.755	0.2204	1.2235	0.4133	2.1735	0.3508	0.2498	0.1816	0.2178	0.3694	0.1955	0.1790	0.2561	2.2393E-3	1.7156E-3	3.3532E-3	1.8066E-3	3.1142E-3	2.2397E-3	2.4357E-3	2.4365E-3	33.719	960.440	4385.054	50.436	64.506	18.122	82.889	50.309	85.304	31.247	15.246
130000000	8.491	16.898	0.2328	1.1576	0.4116	2.1769	0.3389	0.2505	0.1864	0.2242	0.3681	0.1902	0.1817	0.2600	2.1172E-3	1.6263E-3	3.4622E-3	1.7952E-3	3.2102E-3	2.6485E-3	2.4049E-3	2.9797E-3	15.889	961.619	4456.761	51.409	63.548	17.893	82.903	48.244	83.416	31.668	14.034
131000000	7.987	16.054	0.2203	1.2647	0.4158	2.1685	0.3565	0.2391	0.1822	0.2222	0.3720	0.1940	0.1813	0.2527	2.2963E-3	1.5178E-3	2.8306E-3	1.8138E-3	3.0726E-3	2.4678E-3	2.4742E-3	2.7031E-3	45.630	847.844	4128.278	51.258	66.284	17.930	82.271	48.749	83.670	31.275	14.447
132000000	8.362	16.952	0.2277	1.2997	0.3883	2.2234	0.3534	0.2484	0.1970	0.2012	0.3832	0.1969	0.1770	0.2430	2.2088E-3	1.4246E-3	2.6568E-3	1.7877E-3	2.9308E-3	2.6178E-3	2.4059E-3	2.8321E-3	36.682	976.871	4413.637	52.655	66.758	18.237	82.158	48.704	83.423	30.937	14.704
133000000	7.989	17.082	0.2347	1.3004	0.4065	2.1871	0.3591	0.2386	0.1842	0.2181	0.3791	0.1977	0.1778	0.2454	2.1785E-3	1.3832E-3	3.1466E-3	1.7923E-3	3.0841E-3	2.4592E-3	2.8166E-3	2.7514E-3	215.478	988.034	4545.643	53.339	67.985	17.441	83.255	49.072	83.919	31.192	14.691
134000000	8.032	15.865	0.2185	1.1513	0.3992	2.2015	0.3506	0.2391	0.1936	0.2168	0.3771	0.1941	0.1823	0.2466	2.1256E-3	1.451E-3	2.7754E-3	1.8275E-3	2.8746E-3	2.4359E-3	2.5219E-3	2.6547E-3	31.914	915.170	4316.712	51.292	66.082	17.864	82.272	50.952	82.666	30.749	14.442
135000000	8.109	16.470	0.2184	1.1251	0.4003	2.1993	0.3392	0.2388	0.1824	0.2396	0.3895	0.1958	0.1777	0.2370	2.1391E-3	1.4519E-3	2.4364E-3	1.7474E-3	3.0517E-3	2.3041E-3	2.1845E-3	2.3611E-3	118.258	821.426	4104.707	51.919	68.207	18.002	82.502	49.062	83.645	30.576	14.900
136000000	7.937	16.978	0.2165	1.3032	0.4033	2.1934	0.3451	0.2383	0.1916	0.2250	0.3685	0.2019	0.1778	0.2518	2.169E-3	1.576E-3	3.1773E-3	1.7757E-3	2.9574E-3	2.4284E-3	2.4532E-3	2.2925E-3	193.900	1037.029	4584.698	51.410	67.291	17.827	82.983	48.126	83.470	31.050	15.254
137000000	8.080	17.153	0.2331	1.3126	0.4127	2.1746	0.3346	0.2463	0.1949	0.2242	0.3699	0.1988	0.1834	0.2479	2.1937E-3	1.5331E-3	3.0827E-3	1.7142E-3	2.9261E-3	2.4696E-3	2.1029E-3	2.1474E-3	210.866	866.724	4246.834	51.934	68.910	17.721	83.257	48.769	83.920	31.713	15.559
138000000	8.239	17.239	0.2231	1.2497	0.3968	2.2065	0.3594	0.2450	0.1851	0.2106	0.3718	0.1980	0.1865	0.2437	2.2142E-3	1.553E-3	2.9315E-3	1.9627E-3	3.0861E-3	2.5118E-3	2.2076E-3	2.5208E-3	196.923	835.883	4165.269	50.619	68.145	17.958	82.623	49.655	83.694	32.228	14.669
139000000	7.973	16.842	0.2199	1.1933	0.3891	2.2219	0.3327	0.2432	0.1874	0.2367	0.3784	0.1910	0.1863	0.2443	2.1407E-3	1.3758E-3	2.5106E-3	1.7564E-3	3.0026E-3	2.3733E-3	2.4713E-3	2.3376E-3	57.935	954.162	4422.906	50.944	68.095	18.388	83.153	50.906	83.936	31.387	15.829
140000000	8.345	16.777	0.2167	1.3388	0.4086	2.1828	0.3553	0.2498	0.1854	0.2095	0.3786	0.1943	0.1751	0.2520	2.2082E-3	1.4228E-3	3.1205E-3	1.8618E-3	3.1963E-3	2.4614E-3	2.4003E-3	2.8766E-3	62.308	967.475	4436.771	52.687	64.715	17.545	82.486	48.938	83.192	30.873	13.882
141000000	8.295	16.319	0.2202	1.3040	0.3903	2.2194	0.3564	0.2424	0.1879	0.2134	0.3739	0.1993	0.1840	0.2428	2.1328E-3	1.3734E-3	3.4183E-3	1.8353E-3	2.9877E-3	2.4566E-3	2.5628E-3	1.895E-3	35.724	919.631	4346.701	51.923	67.449	17.365	82.213	48.226	83.634	31.353	16.044
142000000	7.889	16.065	0.2213	1.1421	0.3943	2.2115	0.3627	0.2439	0.1924	0.2011	0.3773	0.1982	0.1838	0.2407	2.1243E-3	1.6004E-3	2.6055E-3	1.7347E-3	3.0943E-3	2.5885E-3	2.612E-3	2.2322E-3	51.589	942.037	4400.590	49.923	63.253	17.610	83.158	48.902	83.047	31.083	14.309
143000000	8.772	16.258	0.2134	1.3083	0.3949	2.2103	0.3382	0.2576	0.1936	0.2106	0.3731	0.1953	0.1885	0.2432	2.2327E-3	1.5791E-3	3.0992E-3	1.9086E-3	2.8628E-3	2.4366E-3	2.4389E-3	2.6824E-3	37.039	976.375	4388.426	50.794	68.188	17.767	81.787	49.093	83.705	31.453	14.194
144000000	7.774	17.164	0.2185	1.2471	0.4240	2.1519	0.3306	0.2511	0.1950	0.2232	0.3730	0.2030	0.1771	0.2469	2.1162E-3	1.3376E-3	3.1525E-3	1.7887E-3	3.1574E-3	2.514E-3	2.4611E-3	2.7303E-3	97.518	982.954	4508.877	52.672	70.542	18.224	82.478	45.718	83.968	31.440	14.530
145000000	7.924	16.419	0.2375	1.2527	0.3863	2.2275	0.3446	0.2386	0.1860	0.2309	0.3842	0.1952	0.1851	0.2355	2.2959E-3	1.4481E-3	2.8295E-3	1.8984E-3	2.9525E-3	2.3281E-3	2.6126E-3	2.8837E-3	42.695	720.396	3873.714	51.503	65.972	17.962	82.266	47.961	83.813	30.862	14.461
146000000	7.543	16.635	0.2304	1.2674	0.4068	2.1864	0.3513	0.2440	0.1871	0.2176	0.3717	0.1996	0.1781	0.2506	2.2344E-3	1.4297E-3	2.2584E-3	1.7888E-3	3.2109E-3	2.7376E-3	2.5307E-3	2.5324E-3	21.178	870.915	4231.235	53.706	68.127	17.554	82.114	49.157	82.857	31.341	14.044
147000000	8.733	16.154	0.2340	1.2155	0.4235	2.1531	0.3564	0.2474	0.1848	0.2114	0.3775	0.1913	0.1816	0.2496	2.1193E-3	1.4053E-3	2.8062E-3	1.8408E-3	3.0338E-3	2.3041E-3	2.32E-3	2.0849E-3	17.538	971.434	4437.225	51.256	67.501	17.617	82.794	47.480	84.927	31.279	15.852
148000000	8.449	16.640	0.2301	1.3154	0.4215	2.1570	0.3585	0.2413	0.1845	0.2157	0.3861	0.1845	0.1794	0.2500	2.1485E-3	1.5558E-3	2.7442E-3	1.8472E-3	3.399E-3	2.5857E-3	2.4724E-3	2.4058E-3	33.200	1027.295	4578.975	50.847	66.804	17.804	82.676	46.234	83.723	31.188	16.023
149000000	9.153	17.227	0.2322	1.3026	0.3931	2.2139	0.3581	0.2398	0.1837	0.2184	0.3764	0.1930	0.1814	0.2492	2.1533E-3	1.3384E-3	3.3489E-3	1.7039E-3	2.9543E-3	2.5487E-3	1.9276E-3	2.908E-3	55.463	905.847	4262.563	51.664	69.918	17.530	82.851	49.153	82.699	32.363	13.977
150000000	8.039	16.867	0.2172	1.2581	0.4088	2.1824	0.3513	0.2508	0.1903	0.2076	0.3848	0.1923	0.1810	0.2420	2.1647E-3	1.6096E-3	3.1296E-3	1.8298E-3	3.3598E-3	2.363E-3	2.3505E-3	2.2408E-3	10.563	808.725	4099.184	50.855	65.078	17.836	83.134	48.310	83.769	31.546	15.177
