state	cp12.kappa	cp3.kappa	cp12.alpha	cp3.alpha	cp12.mu	cp3.mu	cp12.frequencies1	cp12.frequencies2	cp12.frequencies3	cp12.frequencies4	cp3.frequencies1	cp3.frequencies2	cp3.frequencies3	cp3.frequencies4	avian.rate	equine.rate	galliform1.rate	human1.rate	shorebird1.rate	swine1.rate	swine2.rate	swine3.rate	skygrid.precision	rootHeight	treeLength	tmrca(equine1)	tmrca(equine2)	tmrca(galliform1)	tmrca(human1)	tmrca(shorebird1)	tmrca(swine1)	tmrca(swine2)	tmrca(swine3)
31000000	8.743	17.303	0.2063	1.1894	0.3976	2.2049	0.3398	0.2532	0.1922	0.2147	0.3819	0.1984	0.1814	0.2383	2.1796E-3	1.5589E-3	3.2715E-3	1.8051E-3	3.2174E-3	2.5354E-3	2.2085E-3	2.5841E-3	29.562	1048.398	4630.455	52.701	66.306	17.624	83.904	49.807	84.334	31.249	14.130
32000000	8.852	17.454	0.2104	1.2650	0.3969	2.2062	0.3489	0.2449	0.1929	0.2134	0.3780	0.1976	0.1839	0.2405	2.0922E-3	1.5102E-3	2.9357E-3	1.8428E-3	3.0904E-3	2.3301E-3	2.5064E-3	2.4835E-3	55.419	1105.223	4766.284	50.477	67.054	18.213	84.136	49.058	84.208	31.751	14.446
33000000	8.119	16.317	0.2352	1.1909	0.3716	2.2569	0.3377	0.2514	0.1844	0.2265	0.3764	0.1994	0.1790	0.2452	2.1209E-3	1.5678E-3	2.9958E-3	1.767E-3	3.007E-3	2.6163E-3	2.4753E-3	2.4985E-3	194.984	788.325	4043.417	52.519	64.604	17.388	81.522	48.748	82.870	31.180	14.305
34000000	8.409	17.120	0.2152	1.1784	0.4043	2.1914	0.3440	0.2565	0.1812	0.2183	0.3803	0.1840	0.1868	0.2489	2.167E-3	1.6306E-3	2.5677E-3	1.7619E-3	2.9954E-3	2.4563E-3	2.2863E-3	2.2619E-3	42.542	846.557	4151.319	50.567	64.512	17.635	82.741	49.321	83.824	31.514	15.136
35000000	7.921	16.342	0.2398	1.3318	0.3676	2.2647	0.3505	0.2382	0.1896	0.2217	0.3749	0.1967	0.1881	0.2403	2.2103E-3	1.6393E-3	2.5631E-3	1.821E-3	3.2797E-3	2.4944E-3	2.7027E-3	2.6804E-3	15.877	916.446	4318.678	51.126	65.633	17.822	81.546	50.043	83.850	30.494	14.232
36000000	8.662	15.905	0.2052	1.3094	0.4081	2.1837	0.3610	0.2416	0.1864	0.2110	0.3713	0.1898	0.1867	0.2521	2.2444E-3	1.6246E-3	2.3848E-3	1.8347E-3	3.1973E-3	2.4617E-3	2.2153E-3	2.8692E-3	110.009	876.841	4247.785	50.160	66.151	18.127	83.277	48.508	83.514	31.295	14.614
37000000	8.551	16.120	0.2288	1.1650	0.3911	2.2178	0.3489	0.2419	0.1868	0.2223	0.3710	0.2020	0.1821	0.2450	2.0668E-3	1.4011E-3	2.9581E-3	1.7731E-3	3.024E-3	2.6271E-3	2.5718E-3	2.2906E-3	1021.547	930.975	4442.283	51.891	69.496	17.695	82.625	49.361	83.588	31.238	14.637
38000000	8.283	17.352	0.2400	1.1945	0.4042	2.1917	0.3454	0.2463	0.1907	0.2175	0.3773	0.1933	0.1759	0.2535	2.2567E-3	1.4995E-3	3.6999E-3	1.8443E-3	3.2416E-3	2.4986E-3	2.4693E-3	2.3537E-3	70.353	970.435	4461.963	51.839	65.339	17.669	83.801	48.508	83.809	31.601	15.012
39000000	9.491	16.037	0.2220	1.2225	0.4054	2.1892	0.3647	0.2527	0.1708	0.2118	0.3754	0.2008	0.1792	0.2445	2.19E-3	1.4064E-3	2.745E-3	1.9601E-3	2.9132E-3	2.5258E-3	2.5505E-3	2.4402E-3	65.981	1137.280	4769.969	52.760	66.417	18.095	81.767	48.378	84.220	31.758	14.894
40000000	9.473	16.354	0.2419	1.2534	0.3917	2.2166	0.3552	0.2430	0.1950	0.2068	0.3772	0.1928	0.1820	0.2481	2.2218E-3	1.5159E-3	3.6981E-3	1.8665E-3	3.3025E-3	2.5007E-3	2.4759E-3	3.0142E-3	58.643	1067.482	4631.164	51.365	67.434	17.674	81.909	48.245	84.037	31.548	13.618
41000000	8.093	16.698	0.2263	1.3791	0.4022	2.1956	0.3378	0.2518	0.2022	0.2082	0.3655	0.1923	0.1846	0.2577	2.2066E-3	1.5565E-3	2.8898E-3	1.9233E-3	3.1175E-3	2.5967E-3	2.3568E-3	2.5153E-3	95.879	944.203	4397.836	51.864	68.126	18.264	83.194	50.289	83.268	31.494	15.261
42000000	7.828	16.860	0.2041	1.2004	0.4221	2.1558	0.3442	0.2450	0.1838	0.2270	0.3868	0.1929	0.1759	0.2444	2.1383E-3	1.5516E-3	3.2138E-3	1.7688E-3	2.9615E-3	2.3319E-3	2.5242E-3	2.5204E-3	57.968	855.349	4214.217	51.566	67.031	18.741	83.339	48.900	83.512	30.947	14.562
43000000	8.520	16.595	0.2135	1.1940	0.4098	2.1803	0.3541	0.2355	0.1956	0.2149	0.3808	0.1949	0.1820	0.2423	2.1602E-3	1.4585E-3	2.7946E-3	1.7176E-3	2.9912E-3	2.393E-3	2.3194E-3	2.3324E-3	34.452	1153.783	4808.161	51.454	65.764	17.822	81.992	49.733	83.459	32.116	14.519
44000000	8.308	16.783	0.2253	1.2751	0.3927	2.2147	0.3395	0.2591	0.1901	0.2113	0.3754	0.1901	0.1833	0.2511	2.2054E-3	1.6665E-3	3.0732E-3	1.8758E-3	3.3935E-3	2.471E-3	2.5774E-3	2.3556E-3	40.335	955.781	4329.366	51.127	63.782	17.889	81.513	45.863	83.367	31.062	14.476
45000000	8.125	17.076	0.2356	1.2591	0.3847	2.2306	0.3400	0.2431	0.1862	0.2306	0.3641	0.2012	0.1868	0.2480	2.1101E-3	1.5853E-3	2.7305E-3	1.8876E-3	3.1724E-3	2.4589E-3	2.4315E-3	2.4299E-3	58.215	1009.174	4526.000	51.348	66.066	17.637	82.695	49.843	82.852	31.152	14.900
46000000	8.432	16.659	0.2260	1.2157	0.4040	2.1920	0.3443	0.2524	0.1912	0.2121	0.3687	0.1968	0.1790	0.2555	2.0681E-3	1.5718E-3	2.8359E-3	1.8239E-3	3.1941E-3	2.3585E-3	2.1165E-3	2.3825E-3	7.130	920.207	4388.028	51.175	63.209	17.876	83.852	47.712	83.413	32.178	14.731
47000000	7.885	16.969	0.2376	1.1905	0.4048	2.1904	0.3468	0.2464	0.1852	0.2216	0.3770	0.1921	0.1764	0.2546	2.1706E-3	1.7687E-3	3.0608E-3	1.82E-3	3.0963E-3	2.4994E-3	2.2928E-3	2.2609E-3	155.408	934.417	4366.498	50.444	64.317	17.529	83.858	48.400	83.542	31.973	15.430
48000000	8.523	15.632	0.2274	1.1781	0.4306	2.1388	0.3387	0.2561	0.1759	0.2294	0.3715	0.2024	0.1813	0.2448	2.1854E-3	1.3793E-3	3.6892E-3	2.0195E-3	3.1862E-3	2.5559E-3	2.6184E-3	2.6448E-3	23.672	899.651	4282.441	52.771	65.608	17.839	81.150	49.631	84.098	30.755	14.252
49000000	8.054	17.076	0.2130	1.2204	0.3948	2.2104	0.3433	0.2415	0.1920	0.2232	0.3721	0.1962	0.1822	0.2494	2.0707E-3	1.5302E-3	2.6613E-3	1.8987E-3	2.9605E-3	2.5249E-3	2.2934E-3	2.1968E-3	203.054	1007.390	4562.863	51.250	65.127	17.762	81.448	49.870	83.708	32.037	14.938
50000000	7.439	16.496	0.2239	1.2115	0.4031	2.1937	0.3618	0.2452	0.1758	0.2171	0.3737	0.1973	0.1802	0.2488	2.2351E-3	1.5425E-3	3.3996E-3	1.7498E-3	3.2718E-3	2.4025E-3	1.9865E-3	2.1127E-3	45.173	883.265	4241.476	50.849	66.701	17.783	83.070	50.115	83.589	32.204	15.844
51000000	7.071	16.697	0.2183	1.3963	0.4003	2.1993	0.3556	0.2447	0.1892	0.2105	0.3723	0.1920	0.1819	0.2538	2.1759E-3	1.5308E-3	3.8996E-3	1.8401E-3	3.0031E-3	2.8487E-3	2.4127E-3	2.4029E-3	54.084	1027.497	4624.975	52.061	64.832	17.491	81.535	48.271	83.877	30.996	14.892
52000000	8.414	16.564	0.2134	1.2246	0.4221	2.1558	0.3429	0.2517	0.1884	0.2170	0.3742	0.1919	0.1817	0.2522	2.1553E-3	1.4406E-3	2.698E-3	1.8524E-3	3.1902E-3	2.5283E-3	2.3125E-3	2.9203E-3	83.177	856.334	4216.642	51.023	71.754	17.842	81.895	51.628	83.335	31.521	13.848
53000000	7.716	16.445	0.2327	1.1860	0.3761	2.2478	0.3438	0.2512	0.1783	0.2268	0.3827	0.1901	0.1842	0.2431	2.1374E-3	1.6134E-3	2.8952E-3	1.8664E-3	3.0819E-3	2.3084E-3	2.4024E-3	2.4155E-3	1830.521	946.626	4363.633	50.562	64.917	18.007	81.722	47.564	83.200	31.548	14.759
54000000	7.482	17.086	0.2445	1.4370	0.3899	2.2201	0.3611	0.2415	0.1851	0.2123	0.3764	0.1933	0.1804	0.2499	2.22E-3	1.6332E-3	3.1409E-3	1.8523E-3	3.4091E-3	2.2649E-3	2.4592E-3	2.1709E-3	29.348	968.785	4453.938	50.313	65.463	17.319	84.187	49.981	83.661	30.845	15.305
55000000	8.224	16.820	0.2282	1.1832	0.3748	2.2505	0.3382	0.2474	0.1925	0.2219	0.3688	0.1996	0.1809	0.2506	2.1057E-3	1.3232E-3	2.5353E-3	1.758E-3	2.9669E-3	2.4182E-3	2.436E-3	2.705E-3	101.738	897.927	4285.783	53.483	71.279	17.849	83.752	48.037	84.173	31.467	14.404
56000000	9.137	17.036	0.2225	1.1086	0.3986	2.2028	0.3637	0.2394	0.1893	0.2076	0.3759	0.1905	0.1832	0.2504	2.153E-3	1.4807E-3	2.5056E-3	1.7875E-3	2.972E-3	2.3122E-3	2.5262E-3	2.4092E-3	37.029	908.682	4272.064	50.479	65.015	17.202	81.959	47.944	83.296	30.902	14.503
57000000	8.469	15.764	0.2216	1.2659	0.3781	2.2439	0.3583	0.2621	0.1683	0.2113	0.3854	0.1876	0.1818	0.2453	2.1963E-3	1.5029E-3	2.8465E-3	1.8109E-3	3.1882E-3	2.3365E-3	2.4095E-3	2.2492E-3	82.997	851.690	4190.832	51.588	67.997	18.096	82.096	49.772	83.856	31.609	15.614
58000000	8.564	15.864	0.2148	1.1826	0.3774	2.2452	0.3454	0.2516	0.1790	0.2240	0.3908	0.1851	0.1781	0.2461	2.04E-3	1.2959E-3	2.9784E-3	1.7097E-3	3.0141E-3	2.443E-3	2.371E-3	2.3483E-3	84.065	968.642	4480.645	52.663	69.755	17.629	83.346	48.309	83.379	31.250	15.192
59000000	7.962	17.149	0.2169	1.3094	0.3941	2.2119	0.3518	0.2418	0.1828	0.2237	0.3749	0.1947	0.1865	0.2438	2.1441E-3	1.4582E-3	2.7422E-3	1.7793E-3	2.9857E-3	2.2608E-3	2.47E-3	2.6321E-3	77.648	918.520	4341.343	51.763	66.624	17.658	83.771	49.245	83.836	30.937	15.123
60000000	8.534	16.726	0.2338	1.2642	0.3898	2.2203	0.3557	0.2428	0.1876	0.2139	0.3804	0.1990	0.1742	0.2464	2.0996E-3	1.4281E-3	2.7767E-3	1.9409E-3	3.1717E-3	2.5768E-3	2.2389E-3	2.2867E-3	10.557	894.138	4329.818	52.916	67.022	17.773	82.997	48.958	84.234	31.328	14.805
61000000	7.906	16.357	0.2165	1.2820	0.3744	2.2513	0.3593	0.2422	0.1881	0.2105	0.3824	0.1890	0.1787	0.2499	2.1591E-3	1.5168E-3	3.5573E-3	1.9117E-3	2.9666E-3	2.3235E-3	2.491E-3	2.7811E-3	34.768	1008.455	4486.588	51.067	66.475	17.526	82.109	48.325	84.519	30.611	14.269
62000000	7.894	16.593	0.2046	1.2108	0.3909	2.2181	0.3365	0.2560	0.1962	0.2113	0.3735	0.1971	0.1858	0.2437	2.1019E-3	1.4924E-3	2.6403E-3	1.7267E-3	3.0212E-3	2.4292E-3	2.3805E-3	2.3351E-3	116.517	935.166	4388.042	50.646	66.045	17.956	83.080	47.522	83.124	31.437	14.843
63000000	8.046	15.704	0.2300	1.2507	0.4013	2.1974	0.3490	0.2439	0.1844	0.2228	0.3797	0.1953	0.1846	0.2404	2.0722E-3	1.6671E-3	2.722E-3	1.701E-3	3.2999E-3	2.4929E-3	2.4753E-3	2.6307E-3	80.352	987.507	4531.210	50.282	62.541	17.527	83.633	49.629	83.419	31.411	14.486
64000000	8.394	15.819	0.2169	1.2164	0.3890	2.2220	0.3493	0.2543	0.1855	0.2109	0.3783	0.1943	0.1821	0.2454	2.2545E-3	1.589E-3	3.2054E-3	1.9402E-3	3.1025E-3	2.6115E-3	2.9046E-3	2.8758E-3	57.740	987.247	4473.822	50.728	65.622	17.951	82.645	48.717	83.639	31.031	13.934
65000000	8.040	16.398	0.2264	1.2515	0.3749	2.2501	0.3449	0.2542	0.1831	0.2177	0.3823	0.1887	0.1848	0.2442	2.1697E-3	1.2593E-3	3.5072E-3	1.7731E-3	2.7612E-3	2.5615E-3	2.5043E-3	2.4896E-3	343.663	1088.551	4682.909	52.712	69.183	17.489	81.139	50.180	82.989	30.883	14.837
66000000	8.404	17.051	0.2271	1.2023	0.4053	2.1895	0.3349	0.2468	0.2022	0.2162	0.3845	0.1881	0.1823	0.2451	2.0946E-3	1.3855E-3	2.6324E-3	1.8244E-3	3.0355E-3	2.4959E-3	2.7009E-3	1.9444E-3	72.341	803.097	4078.555	52.074	67.345	17.753	82.022	47.363	83.761	30.178	15.535
67000000	8.517	16.354	0.2198	1.1335	0.4141	2.1719	0.3561	0.2450	0.1798	0.2192	0.3680	0.1971	0.1786	0.2563	2.2244E-3	1.3906E-3	2.7667E-3	1.854E-3	3.2076E-3	2.3714E-3	2.5372E-3	2.5327E-3	40.643	1089.495	4737.553	52.410	69.766	18.168	82.041	50.417	83.731	31.019	15.393
68000000	8.582	17.372	0.2130	1.2185	0.4175	2.1650	0.3485	0.2564	0.1790	0.2161	0.3838	0.1908	0.1780	0.2474	2.208E-3	1.5436E-3	3.1424E-3	1.8763E-3	3.1213E-3	2.4752E-3	2.3395E-3	2.7877E-3	148.771	948.496	4418.457	50.860	66.910	18.208	83.057	49.109	84.122	31.498	14.914
69000000	7.858	16.584	0.2139	1.3370	0.3816	2.2367	0.3340	0.2582	0.1808	0.2270	0.3676	0.1999	0.1823	0.2502	2.2263E-3	1.6387E-3	3.4488E-3	1.8296E-3	3.0198E-3	2.4065E-3	2.3097E-3	2.195E-3	78.409	937.902	4379.153	50.848	67.100	17.582	84.336	49.301	84.741	31.815	14.777
70000000	7.422	16.060	0.2213	1.2675	0.4257	2.1486	0.3469	0.2451	0.1914	0.2166	0.3675	0.1983	0.1763	0.2579	2.2012E-3	1.5745E-3	2.6366E-3	1.8801E-3	3.3114E-3	2.6055E-3	2.8609E-3	2.7728E-3	254.695	730.723	3929.786	51.915	66.180	18.279	82.596	47.291	83.722	31.066	14.288
71000000	8.099	16.730	0.2426	1.2544	0.3846	2.2307	0.3435	0.2392	0.1883	0.2290	0.3741	0.1922	0.1887	0.2450	2.2116E-3	1.6242E-3	2.9073E-3	1.9394E-3	3.2626E-3	2.4505E-3	2.261E-3	2.175E-3	99.353	842.651	4163.388	51.873	65.678	18.120	83.447	48.689	84.156	31.717	14.408
72000000	8.001	16.420	0.2227	1.1907	0.3991	2.2018	0.3601	0.2366	0.1817	0.2217	0.3849	0.1870	0.1828	0.2454	2.2412E-3	1.74E-3	3.1752E-3	1.7059E-3	3.0847E-3	2.6186E-3	2.3294E-3	2.5549E-3	37.810	1085.543	4685.080	50.556	63.643	18.412	83.508	49.409	83.550	31.423	14.888
73000000	7.794	16.055	0.2250	1.2529	0.3954	2.2092	0.3567	0.2408	0.1902	0.2123	0.3744	0.1959	0.1871	0.2427	2.3334E-3	1.6214E-3	3.1644E-3	1.8802E-3	3.1158E-3	2.4837E-3	2.3991E-3	2.7431E-3	53.448	908.947	4284.253	50.738	64.391	17.884	83.243	51.442	82.904	31.325	14.047
74000000	8.989	16.870	0.2236	1.3430	0.3773	2.2455	0.3522	0.2354	0.1871	0.2253	0.3790	0.1935	0.1787	0.2488	2.2274E-3	1.5919E-3	2.8524E-3	1.8062E-3	3.2293E-3	2.4091E-3	2.606E-3	2.7133E-3	51.417	954.552	4360.005	51.073	65.629	17.883	83.162	48.194	84.018	31.289	13.892
