state	cp12.kappa	cp3.kappa	cp12.alpha	cp3.alpha	cp12.mu	cp3.mu	cp12.frequencies1	cp12.frequencies2	cp12.frequencies3	cp12.frequencies4	cp3.frequencies1	cp3.frequencies2	cp3.frequencies3	cp3.frequencies4	avian.rate	equine.rate	galliform1.rate	human1.rate	shorebird1.rate	swine1.rate	swine2.rate	swine3.rate	skygrid.precision	rootHeight	treeLength	tmrca(equine1)	tmrca(equine2)	tmrca(galliform1)	tmrca(human1)	tmrca(shorebird1)	tmrca(swine1)	tmrca(swine2)	tmrca(swine3)
18000000	8.361	17.141	0.2240	1.2910	0.4073	2.1854	0.3568	0.2445	0.1704	0.2283	0.3813	0.1923	0.1798	0.2466	2.2679E-3	1.5798E-3	3.384E-3	1.8562E-3	2.8654E-3	2.6768E-3	2.5614E-3	2.5858E-3	91.879	1124.461	4702.901	50.223	65.603	17.935	82.323	48.606	83.771	31.446	14.064
19000000	8.201	16.644	0.2210	1.3225	0.3847	2.2306	0.3492	0.2517	0.1876	0.2115	0.3805	0.1948	0.1814	0.2433	2.2281E-3	1.7147E-3	3.0405E-3	1.8825E-3	3.0359E-3	2.4639E-3	2.545E-3	2.4332E-3	14.320	810.138	4068.718	50.867	66.160	17.818	81.848	49.199	83.348	30.885	14.542
20000000	9.023	16.934	0.2240	1.2956	0.4348	2.1303	0.3603	0.2495	0.1833	0.2068	0.3731	0.1957	0.1815	0.2498	2.2116E-3	1.4241E-3	3.4389E-3	1.9183E-3	3.246E-3	2.4314E-3	2.5647E-3	2.3938E-3	19.331	1082.939	4708.971	52.571	67.390	17.658	82.772	49.213	85.296	31.379	15.161
21000000	8.508	16.820	0.2121	1.3429	0.4066	2.1868	0.3489	0.2494	0.1815	0.2201	0.3892	0.1868	0.1813	0.2427	2.2825E-3	1.6506E-3	3.2265E-3	1.8395E-3	3.1792E-3	2.4844E-3	2.7162E-3	2.3981E-3	30.173	960.670	4408.876	51.600	65.535	17.834	82.431	49.084	83.024	31.161	14.620
22000000	8.033	15.990	0.2236	1.2319	0.4208	2.1584	0.3523	0.2434	0.1852	0.2191	0.3799	0.2000	0.1802	0.2398	2.2121E-3	1.5528E-3	3.1278E-3	1.95E-3	3.1367E-3	2.4602E-3	2.6091E-3	2.482E-3	80.689	957.861	4398.730	51.464	67.545	17.860	82.184	49.502	84.252	31.686	14.492
23000000	8.170	17.001	0.2157	1.2959	0.3938	2.2124	0.3384	0.2614	0.1855	0.2147	0.3692	0.2021	0.1824	0.2464	2.1418E-3	1.5673E-3	2.9206E-3	1.865E-3	2.9582E-3	2.5642E-3	2.621E-3	2.6194E-3	122.855	1031.294	4578.868	51.129	66.273	18.182	82.036	48.196	83.055	31.083	14.797
24000000	7.568	16.226	0.2209	1.2455	0.3803	2.2394	0.3365	0.2487	0.1867	0.2281	0.3783	0.1931	0.1824	0.2462	2.223E-3	1.5737E-3	3.0934E-3	1.8407E-3	3.4523E-3	2.4683E-3	2.3152E-3	2.4105E-3	63.760	789.319	4032.781	51.112	66.174	17.715	83.208	47.705	83.790	31.024	14.287
25000000	7.757	16.534	0.2085	1.2225	0.3943	2.2114	0.3486	0.2510	0.1838	0.2166	0.3827	0.1929	0.1854	0.2390	2.1088E-3	1.4878E-3	3.5614E-3	1.8861E-3	3.1628E-3	2.4584E-3	2.4331E-3	2.2769E-3	37.679	861.922	4231.418	53.017	66.296	17.409	82.360	48.336	83.676	32.191	14.833
26000000	8.112	15.929	0.2123	1.3507	0.4059	2.1882	0.3685	0.2441	0.1815	0.2059	0.3783	0.1921	0.1862	0.2434	2.2109E-3	1.4069E-3	2.9048E-3	1.8483E-3	3.101E-3	2.4052E-3	2.4084E-3	2.5488E-3	69.762	925.444	4362.028	52.377	65.990	17.714	82.568	50.741	83.571	31.240	14.279
27000000	8.776	16.968	0.2282	1.1469	0.4065	2.1869	0.3500	0.2538	0.1827	0.2135	0.3727	0.1981	0.1782	0.2510	2.0956E-3	1.4379E-3	3.2503E-3	1.7482E-3	2.9216E-3	2.3879E-3	2.259E-3	2.025E-3	241.654	862.739	4260.801	51.507	70.283	17.402	82.681	49.953	83.554	31.375	15.953
28000000	8.243	16.862	0.2239	1.3199	0.4363	2.1273	0.3460	0.2342	0.1992	0.2205	0.3870	0.1963	0.1744	0.2424	2.2445E-3	1.6566E-3	2.9117E-3	1.6975E-3	2.9456E-3	2.4055E-3	2.5971E-3	2.7951E-3	34.979	870.352	4221.019	50.705	64.916	18.374	83.693	48.995	83.635	30.869	14.491
29000000	8.946	16.650	0.2237	1.3413	0.4309	2.1382	0.3437	0.2495	0.1893	0.2174	0.3775	0.1970	0.1792	0.2464	2.1023E-3	1.4615E-3	3.1028E-3	1.9663E-3	3.3494E-3	2.5357E-3	2.7086E-3	2.5705E-3	33.009	1064.719	4690.327	50.895	67.203	17.935	82.672	47.923	83.482	30.617	14.238
30000000	7.858	16.577	0.2470	1.1823	0.3986	2.2029	0.3552	0.2429	0.1831	0.2187	0.3779	0.1967	0.1788	0.2465	2.0594E-3	1.485E-3	2.593E-3	1.7341E-3	2.8305E-3	2.4993E-3	2.4629E-3	2.3505E-3	154.057	906.391	4367.140	52.320	66.169	17.647	83.127	47.338	83.077	30.818	14.621
31000000	7.972	15.589	0.2214	1.2270	0.3887	2.2226	0.3594	0.2400	0.1820	0.2186	0.3746	0.1957	0.1790	0.2508	2.1896E-3	1.6596E-3	2.9903E-3	1.8349E-3	3.1231E-3	2.2755E-3	2.3692E-3	2.5687E-3	934.229	757.289	3968.458	50.613	64.946	17.860	82.583	47.608	83.572	30.994	14.702
32000000	8.277	16.221	0.2218	1.1648	0.4291	2.1417	0.3605	0.2419	0.1958	0.2018	0.3785	0.1910	0.1805	0.2499	2.2517E-3	1.5873E-3	2.8594E-3	1.9338E-3	2.8591E-3	2.473E-3	2.4089E-3	2.5059E-3	90.760	932.162	4313.770	51.713	63.089	17.983	82.370	48.567	83.188	31.708	14.427
33000000	7.130	16.825	0.2319	1.2481	0.4247	2.1505	0.3489	0.2470	0.1911	0.2130	0.3842	0.1998	0.1709	0.2452	2.1755E-3	1.4522E-3	3.3596E-3	1.8198E-3	2.8774E-3	2.53E-3	2.3936E-3	2.3565E-3	169.554	953.292	4389.771	52.073	67.226	17.544	84.232	49.023	83.844	31.091	15.140
34000000	7.439	16.331	0.2427	1.1910	0.3889	2.2222	0.3669	0.2286	0.1776	0.2268	0.3760	0.1870	0.1866	0.2505	2.1789E-3	1.5104E-3	2.6976E-3	1.8109E-3	2.9817E-3	2.4277E-3	2.6855E-3	2.3374E-3	36.031	893.380	4301.396	51.480	67.310	17.783	82.210	49.470	83.821	31.398	14.638
35000000	8.189	16.220	0.2311	1.2586	0.4184	2.1632	0.3529	0.2484	0.1812	0.2176	0.3708	0.1992	0.1766	0.2534	2.0965E-3	1.4303E-3	3.1827E-3	1.782E-3	3.1944E-3	2.3376E-3	2.6578E-3	2.5065E-3	25.765	952.282	4401.885	51.807	67.487	17.409	82.077	48.543	83.939	31.112	14.540
36000000	8.715	16.200	0.2274	1.2242	0.4126	2.1747	0.3537	0.2499	0.1832	0.2131	0.3709	0.1967	0.1784	0.2540	2.1515E-3	1.4883E-3	2.9708E-3	1.8646E-3	3.2423E-3	2.4789E-3	2.7008E-3	2.0492E-3	164.043	944.431	4403.334	51.465	65.548	18.024	81.930	47.015	83.188	31.339	15.644
37000000	7.999	16.571	0.2441	1.1148	0.3969	2.2062	0.3475	0.2369	0.2073	0.2082	0.3845	0.1882	0.1810	0.2462	2.1141E-3	1.3269E-3	3.3051E-3	1.7929E-3	2.9917E-3	2.552E-3	2.8037E-3	3.037E-3	40.481	913.061	4330.937	52.164	69.624	17.720	82.915	49.049	83.055	30.474	13.972
38000000	8.457	16.278	0.2198	1.2961	0.3885	2.2230	0.3298	0.2338	0.2001	0.2363	0.3734	0.1969	0.1827	0.2470	2.2121E-3	1.5126E-3	2.6355E-3	1.767E-3	3.4571E-3	2.5912E-3	2.3098E-3	2.7327E-3	37.847	915.356	4294.903	51.880	64.660	18.170	81.796	48.921	82.994	31.456	14.040
39000000	8.037	17.276	0.2297	1.2198	0.4101	2.1798	0.3558	0.2443	0.1797	0.2202	0.3846	0.1912	0.1798	0.2443	2.1068E-3	1.6032E-3	3.1162E-3	1.8434E-3	3.0739E-3	2.4091E-3	2.3344E-3	2.481E-3	47.666	996.731	4516.571	51.544	65.566	18.094	83.026	49.004	83.143	31.219	14.023
40000000	8.617	16.512	0.2132	1.2873	0.3908	2.2184	0.3424	0.2498	0.1852	0.2227	0.3686	0.2000	0.1829	0.2485	2.1824E-3	1.5081E-3	3.2222E-3	1.8072E-3	2.9702E-3	2.5545E-3	2.3689E-3	2.4623E-3	54.084	1083.882	4673.789	51.715	67.151	17.505	82.924	51.221	83.429	31.303	14.702
41000000	8.215	17.048	0.2206	1.2867	0.4062	2.1875	0.3525	0.2455	0.1881	0.2138	0.3772	0.1958	0.1740	0.2530	2.2065E-3	1.6574E-3	2.9164E-3	1.7775E-3	3.1896E-3	2.4412E-3	2.4921E-3	2.5652E-3	40.800	876.398	4295.785	51.919	66.630	17.986	81.385	49.043	83.425	30.988	14.093
42000000	9.296	16.791	0.2252	1.2661	0.3782	2.2437	0.3558	0.2536	0.1781	0.2125	0.3780	0.1964	0.1834	0.2422	2.1486E-3	1.4562E-3	2.6657E-3	1.926E-3	3.1296E-3	2.2483E-3	2.2868E-3	2.163E-3	76.277	979.363	4474.666	51.168	66.053	18.565	82.420	47.071	85.039	31.787	14.943
43000000	8.595	16.896	0.2268	1.2782	0.3976	2.2047	0.3355	0.2553	0.1945	0.2148	0.3814	0.1947	0.1756	0.2484	2.0827E-3	1.4836E-3	2.7524E-3	1.9063E-3	2.6503E-3	2.4218E-3	2.2183E-3	2.3386E-3	33.826	1108.297	4746.137	51.732	65.431	17.722	80.561	51.453	83.719	31.277	14.339
44000000	7.868	16.987	0.2449	1.3005	0.3855	2.2289	0.3479	0.2373	0.1909	0.2238	0.3669	0.1914	0.1801	0.2617	2.2086E-3	1.3677E-3	3.1569E-3	1.8709E-3	3.3122E-3	2.5041E-3	2.5153E-3	2.6178E-3	110.427	793.503	4047.316	50.770	66.577	17.817	82.176	49.053	83.671	31.670	14.325
45000000	8.162	15.959	0.2393	1.2847	0.4175	2.1651	0.3651	0.2440	0.1781	0.2129	0.3765	0.1914	0.1797	0.2523	2.1303E-3	1.4826E-3	2.973E-3	1.8483E-3	3.259E-3	2.2569E-3	2.7399E-3	2.4765E-3	40.437	834.855	4161.982	50.800	64.926	17.639	81.977	50.480	83.517	30.932	14.451
46000000	8.671	16.753	0.2205	1.2377	0.4120	2.1760	0.3546	0.2333	0.1973	0.2148	0.3690	0.1904	0.1902	0.2504	2.1043E-3	1.4732E-3	3.0994E-3	1.7927E-3	2.9868E-3	2.4709E-3	2.5548E-3	2.4236E-3	144.946	873.588	4280.920	51.738	66.017	17.264	83.091	49.618	83.056	31.240	14.916
47000000	8.290	16.529	0.2241	1.2559	0.4070	2.1861	0.3455	0.2385	0.1891	0.2270	0.3703	0.1974	0.1822	0.2501	2.1938E-3	1.4772E-3	2.7642E-3	1.8919E-3	2.8375E-3	2.3954E-3	2.618E-3	2.5388E-3	49.989	923.761	4336.907	52.591	65.868	17.839	81.798	47.938	83.981	30.573	14.262
48000000	7.688	16.612	0.2213	1.2833	0.3708	2.2583	0.3493	0.2545	0.1836	0.2126	0.3781	0.1913	0.1784	0.2521	2.3039E-3	1.6868E-3	3.5642E-3	1.8138E-3	3.029E-3	2.4999E-3	2.3136E-3	2.6287E-3	46.906	874.062	4248.309	51.267	66.635	17.446	81.778	48.651	83.414	31.345	14.802
49000000	8.642	16.099	0.2177	1.3576	0.3913	2.2173	0.3544	0.2441	0.1751	0.2265	0.3786	0.1928	0.1801	0.2485	2.2534E-3	1.6572E-3	3.221E-3	1.8804E-3	3.0334E-3	2.4581E-3	2.4472E-3	2.4837E-3	47.828	835.962	4114.989	50.999	63.803	17.864	84.447	49.320	83.292	31.228	15.680
50000000	8.970	15.739	0.2166	1.1534	0.3867	2.2267	0.3594	0.2383	0.1859	0.2165	0.3856	0.1917	0.1785	0.2443	2.1573E-3	1.6657E-3	2.4625E-3	1.8214E-3	2.9395E-3	2.5915E-3	2.2384E-3	2.5542E-3	154.127	989.003	4442.189	50.098	63.458	18.705	82.470	47.873	83.375	31.644	14.511
51000000	7.820	16.738	0.2197	1.2695	0.3758	2.2484	0.3622	0.2482	0.1792	0.2104	0.3789	0.1967	0.1817	0.2427	2.1421E-3	1.5401E-3	3.3058E-3	1.67E-3	3.2221E-3	2.3401E-3	2.2661E-3	2.5664E-3	131.510	1072.370	4680.868	51.668	68.286	17.771	83.902	48.630	84.163	32.212	14.547
52000000	8.697	16.738	0.2059	1.2338	0.3837	2.2325	0.3688	0.2486	0.1812	0.2015	0.3750	0.1980	0.1829	0.2441	2.1691E-3	1.5598E-3	2.9566E-3	1.8522E-3	3.148E-3	2.424E-3	2.4707E-3	2.3895E-3	78.917	1112.111	4725.013	52.185	64.952	18.194	82.056	49.552	85.482	31.188	14.889
53000000	8.490	15.984	0.2163	1.4598	0.3954	2.2093	0.3617	0.2391	0.1887	0.2105	0.3732	0.1943	0.1790	0.2535	2.1866E-3	1.5022E-3	3.6965E-3	1.7455E-3	3.0595E-3	2.5999E-3	2.7407E-3	2.6509E-3	81.196	1030.057	4551.764	51.534	68.327	17.819	83.384	48.808	83.297	31.399	15.570
54000000	7.906	16.528	0.2442	1.3003	0.3865	2.2271	0.3297	0.2478	0.2006	0.2219	0.3808	0.1985	0.1778	0.2428	2.2036E-3	1.6782E-3	2.3584E-3	1.8665E-3	3.0997E-3	2.4309E-3	2.2404E-3	2.5341E-3	28.862	837.699	4126.302	49.739	64.880	17.646	82.760	49.592	83.431	31.970	14.307
55000000	8.778	16.367	0.2099	1.3297	0.3838	2.2325	0.3630	0.2367	0.1849	0.2154	0.3811	0.1928	0.1838	0.2423	2.2669E-3	1.5695E-3	3.2812E-3	1.8182E-3	3.1586E-3	2.3216E-3	2.4942E-3	2.5148E-3	89.346	1063.379	4548.561	51.568	65.387	17.380	82.249	48.006	84.776	31.193	14.640
56000000	8.213	17.017	0.2171	1.2714	0.3937	2.2125	0.3555	0.2398	0.1808	0.2239	0.3717	0.1939	0.1773	0.2571	2.1959E-3	1.64E-3	2.9732E-3	1.7361E-3	3.5238E-3	2.6086E-3	2.6194E-3	2.5523E-3	285.349	798.878	4079.447	50.802	62.940	18.533	83.415	50.524	83.653	30.614	14.972
57000000	7.498	16.914	0.2457	1.2827	0.3883	2.2235	0.3504	0.2436	0.1783	0.2277	0.3669	0.1996	0.1775	0.2560	2.196E-3	1.3326E-3	3.3357E-3	1.8162E-3	2.8679E-3	2.431E-3	2.4723E-3	2.1624E-3	43.574	925.655	4386.771	54.001	65.727	17.443	83.956	50.470	84.524	31.066	15.537
58000000	8.761	16.869	0.2124	1.2532	0.4103	2.1794	0.3470	0.2470	0.1866	0.2194	0.3800	0.1924	0.1807	0.2469	2.1634E-3	1.5424E-3	3.1212E-3	1.809E-3	3.1527E-3	2.4671E-3	2.0438E-3	2.4904E-3	70.411	984.915	4507.396	50.963	65.218	17.778	83.122	48.628	83.076	32.420	14.140
59000000	7.494	16.803	0.2283	1.2336	0.4012	2.1976	0.3555	0.2303	0.1892	0.2250	0.3705	0.1990	0.1771	0.2534	2.1152E-3	1.4706E-3	2.9894E-3	1.7969E-3	3.1399E-3	2.3638E-3	2.6015E-3	2.5101E-3	26.711	1034.316	4581.375	51.081	69.937	18.441	82.438	50.034	83.847	31.235	14.354
60000000	8.180	16.584	0.2317	1.1592	0.4218	2.1564	0.3484	0.2524	0.2013	0.1980	0.3877	0.1886	0.1783	0.2454	2.1343E-3	1.5872E-3	2.9247E-3	1.7343E-3	2.6871E-3	2.6245E-3	2.1052E-3	2.5711E-3	14.941	837.387	4211.383	50.361	66.971	17.868	83.569	51.343	83.903	31.724	13.981
61000000	8.042	16.315	0.2384	1.2206	0.3957	2.2085	0.3420	0.2412	0.1955	0.2213	0.3697	0.1964	0.1884	0.2454	2.0967E-3	1.3755E-3	3.1735E-3	1.7049E-3	3.003E-3	2.4067E-3	2.3268E-3	2.5662E-3	75.147	815.868	4125.400	52.062	69.096	17.448	83.087	50.036	84.301	30.623	14.251
62000000	7.063	16.454	0.2254	1.2680	0.4269	2.1462	0.3508	0.2460	0.1830	0.2203	0.3808	0.1906	0.1836	0.2450	2.2921E-3	1.278E-3	3.3384E-3	2.0573E-3	3.3794E-3	2.8489E-3	2.5025E-3	2.9082E-3	26.762	776.640	4027.122	53.426	72.919	17.731	82.764	49.308	83.787	30.863	14.132
63000000	9.141	16.157	0.2062	1.2489	0.4292	2.1416	0.3655	0.2306	0.1847	0.2192	0.3784	0.1856	0.1890	0.2470	2.2624E-3	1.6856E-3	3.3445E-3	2.0615E-3	3.3306E-3	2.3292E-3	2.3218E-3	2.8055E-3	69.457	1003.701	4455.048	51.284	67.040	17.823	81.479	48.703	83.068	32.030	14.466
64000000	9.153	15.993	0.2351	1.2312	0.4057	2.1886	0.3401	0.2592	0.1871	0.2136	0.3765	0.1972	0.1773	0.2490	2.2405E-3	1.4108E-3	3.0247E-3	1.9227E-3	2.8799E-3	2.3916E-3	2.3154E-3	2.7877E-3	38.432	897.897	4283.602	52.381	69.080	17.823	82.987	48.306	83.634	31.412	14.158
65000000	7.994	16.530	0.2357	1.2752	0.3952	2.2096	0.3446	0.2469	0.1910	0.2175	0.3865	0.1913	0.1784	0.2438	2.1736E-3	1.3979E-3	3.2294E-3	1.8459E-3	3.0726E-3	2.4509E-3	2.3302E-3	2.5053E-3	9.452	948.084	4399.041	52.940	66.029	17.500	82.488	46.978	84.022	31.924	14.356
66000000	8.414	16.039	0.1980	1.2003	0.3914	2.2172	0.3480	0.2513	0.1782	0.2226	0.3830	0.1894	0.1802	0.2474	2.1382E-3	1.5414E-3	2.8482E-3	1.7408E-3	3.0277E-3	2.5647E-3	2.6976E-3	2.6491E-3	479.553	849.662	4244.460	51.148	65.968	18.405	83.718	49.827	83.221	31.086	14.453
67000000	8.383	16.443	0.2145	1.1652	0.4184	2.1631	0.3537	0.2512	0.1772	0.2180	0.3706	0.1960	0.1825	0.2509	2.1918E-3	1.6528E-3	3.1331E-3	1.8522E-3	3.1749E-3	2.2239E-3	2.2437E-3	2.7478E-3	53.534	781.021	4035.564	50.962	64.171	17.598	82.991	48.627	84.055	31.675	15.103
68000000	8.273	17.221	0.2197	1.3503	0.4091	2.1818	0.3568	0.2374	0.1916	0.2142	0.3747	0.1959	0.1793	0.2501	2.1721E-3	1.5528E-3	3.1832E-3	1.8846E-3	3.1644E-3	2.4259E-3	2.5784E-3	2.5947E-3	914.250	918.650	4357.629	51.745	68.006	17.269	83.343	48.387	83.637	31.206	14.244
69000000	8.505	16.950	0.2268	1.2275	0.3908	2.2185	0.3463	0.2438	0.1874	0.2226	0.3699	0.1966	0.1796	0.2539	2.1557E-3	1.3309E-3	2.5545E-3	1.8598E-3	3.0173E-3	2.6537E-3	2.5569E-3	2.289E-3	354.016	974.366	4474.842	53.513	68.211	18.084	83.832	47.973	83.742	31.777	14.930
70000000	7.629	17.089	0.2270	1.2034	0.4258	2.1484	0.3419	0.2549	0.1896	0.2136	0.3763	0.1991	0.1801	0.2445	2.1372E-3	1.4736E-3	2.8052E-3	1.9479E-3	3.0041E-3	2.2644E-3	2.1551E-3	2.2847E-3	35.282	934.226	4326.861	52.576	64.660	17.775	80.992	48.921	84.289	32.343	15.627
71000000	9.197	17.129	0.2343	1.1472	0.4020	2.1961	0.3559	0.2441	0.1833	0.2167	0.3740	0.1950	0.1784	0.2526	2.2429E-3	1.6062E-3	3.0002E-3	1.8782E-3	2.9365E-3	2.5657E-3	2.761E-3	2.589E-3	121.003	796.347	4030.028	49.686	65.473	17.995	83.666	48.635	83.356	30.810	14.116
72000000	8.744	15.434	0.2217	1.3210	0.3950	2.2099	0.3465	0.2385	0.1947	0.2204	0.3740	0.1931	0.1878	0.2451	2.2165E-3	1.5492E-3	3.1454E-3	1.8202E-3	3.2193E-3	2.4703E-3	2.5234E-3	2.5058E-3	76.207	1005.038	4496.837	51.253	65.934	18.106	82.174	50.257	83.446	30.969	14.468
73000000	8.284	16.597	0.2074	1.2338	0.3963	2.2075	0.3516	0.2378	0.1872	0.2234	0.3782	0.1927	0.1821	0.2470	2.1523E-3	1.5209E-3	3.2535E-3	1.9216E-3	3.1615E-3	2.5498E-3	2.489E-3	2.6861E-3	27.612	986.024	4409.939	50.007	65.252	17.917	81.842	47.510	82.667	30.762	14.460
74000000	8.140	16.814	0.2292	1.2814	0.3950	2.2101	0.3474	0.2409	0.1884	0.2233	0.3754	0.2015	0.1773	0.2458	2.1094E-3	1.4609E-3	2.9684E-3	1.7941E-3	3.0746E-3	2.1032E-3	2.5593E-3	2.6733E-3	72.343	927.603	4397.249	52.228	71.732	17.794	83.568	47.379	83.200	31.311	14.480
