state	cp12.kappa	cp3.kappa	cp12.alpha	cp3.alpha	cp12.mu	cp3.mu	cp12.frequencies1	cp12.frequencies2	cp12.frequencies3	cp12.frequencies4	cp3.frequencies1	cp3.frequencies2	cp3.frequencies3	cp3.frequencies4	avian.rate	equine.rate	galliform1.rate	human1.rate	shorebird1.rate	swine1.rate	swine2.rate	swine3.rate	skygrid.precision	rootHeight	treeLength	tmrca(equine1)	tmrca(equine2)	tmrca(galliform1)	tmrca(human1)	tmrca(shorebird1)	tmrca(swine1)	tmrca(swine2)	tmrca(swine3)
26000000	7.444	16.287	0.2379	1.3252	0.4028	2.1944	0.3763	0.2369	0.1733	0.2136	0.3646	0.1988	0.1817	0.2549	2.1674E-3	1.705E-3	3.185E-3	1.8998E-3	2.903E-3	2.3504E-3	2.5867E-3	2.3245E-3	62.457	850.535	4226.504	51.377	65.430	17.718	82.536	48.732	83.193	31.246	15.307
27000000	9.020	16.556	0.2193	1.2472	0.3965	2.2070	0.3400	0.2509	0.1927	0.2163	0.3766	0.2008	0.1784	0.2442	2.0965E-3	1.4116E-3	3.0912E-3	1.7098E-3	3.2501E-3	2.511E-3	2.688E-3	2.6416E-3	34.921	938.274	4409.942	52.471	64.913	17.412	84.427	48.199	82.767	31.561	14.251
28000000	8.242	17.094	0.2072	1.1926	0.3949	2.2102	0.3523	0.2399	0.1887	0.2190	0.3853	0.1863	0.1786	0.2498	2.0782E-3	1.5092E-3	2.8827E-3	1.7836E-3	2.9235E-3	2.4134E-3	2.1856E-3	2.4321E-3	199.501	1015.803	4540.812	51.479	64.483	18.015	83.625	48.544	83.833	30.951	14.306
29000000	7.866	16.620	0.2145	1.2889	0.4096	2.1807	0.3710	0.2424	0.1790	0.2076	0.3745	0.1924	0.1803	0.2528	2.2682E-3	1.3845E-3	3.3878E-3	1.8182E-3	3.1966E-3	2.5129E-3	2.1742E-3	2.2958E-3	29.899	842.960	4129.582	52.426	65.665	17.851	82.391	48.237	83.222	32.158	14.762
30000000	8.986	15.811	0.2037	1.3576	0.4143	2.1714	0.3555	0.2388	0.2032	0.2025	0.3707	0.2019	0.1833	0.2441	2.1525E-3	1.5234E-3	2.9979E-3	1.795E-3	3.0064E-3	2.7506E-3	2.5366E-3	2.2418E-3	193.096	1008.123	4554.620	52.447	64.815	18.388	82.508	48.042	83.316	30.841	14.583
31000000	8.289	17.277	0.2227	1.1470	0.3921	2.2158	0.3503	0.2472	0.1837	0.2188	0.3734	0.1947	0.1874	0.2444	2.1353E-3	1.5301E-3	3.0243E-3	1.8384E-3	2.9813E-3	2.3467E-3	2.3548E-3	2.4463E-3	50.923	1001.929	4464.408	52.026	66.818	18.080	82.739	47.951	83.208	31.302	14.457
32000000	8.254	15.986	0.2189	1.2835	0.3932	2.2136	0.3530	0.2379	0.1923	0.2168	0.3764	0.1938	0.1824	0.2475	2.2428E-3	1.6547E-3	3.068E-3	1.7806E-3	2.8764E-3	2.4737E-3	2.4348E-3	2.652E-3	97.717	1102.603	4623.137	50.484	64.240	18.029	82.253	49.441	82.644	31.190	14.108
33000000	7.967	16.591	0.2306	1.3482	0.3830	2.2341	0.3287	0.2470	0.1968	0.2274	0.3709	0.1966	0.1922	0.2403	2.1097E-3	1.6562E-3	2.6177E-3	1.8332E-3	2.9505E-3	2.8255E-3	2.8607E-3	2.664E-3	1360.841	1011.834	4557.533	51.078	65.146	17.768	82.440	49.546	83.674	31.349	14.689
34000000	7.936	17.114	0.2234	1.3610	0.3721	2.2559	0.3414	0.2446	0.1842	0.2298	0.3792	0.1987	0.1856	0.2365	2.2829E-3	1.6855E-3	2.7838E-3	1.9212E-3	3.3831E-3	2.412E-3	2.3366E-3	2.7511E-3	14.510	835.602	4101.234	50.490	65.655	17.651	82.663	46.617	83.933	31.293	14.200
35000000	7.947	17.051	0.2157	1.2755	0.4250	2.1501	0.3473	0.2415	0.2025	0.2087	0.3716	0.1986	0.1780	0.2518	2.2075E-3	1.8079E-3	2.7407E-3	1.9608E-3	3.2964E-3	2.4301E-3	2.8272E-3	2.3784E-3	25.613	918.870	4333.196	50.557	66.019	18.379	80.986	49.710	83.417	30.923	15.013
36000000	8.775	17.450	0.2343	1.2304	0.4155	2.1690	0.3421	0.2479	0.1913	0.2187	0.3746	0.1962	0.1793	0.2499	2.2343E-3	1.4498E-3	2.9288E-3	1.9042E-3	3.6966E-3	2.4595E-3	2.7105E-3	2.482E-3	73.469	1012.104	4503.670	53.388	71.586	17.759	83.165	45.421	83.025	31.106	14.444
37000000	8.628	17.469	0.2149	1.2751	0.3973	2.2055	0.3584	0.2585	0.1663	0.2167	0.3773	0.2022	0.1780	0.2426	2.2121E-3	1.4624E-3	2.939E-3	1.8412E-3	3.0425E-3	2.5441E-3	2.0427E-3	2.1829E-3	16.165	1022.572	4499.648	51.787	67.429	17.570	82.855	47.993	83.786	31.157	15.497
38000000	8.405	16.584	0.2288	1.3514	0.3863	2.2274	0.3668	0.2342	0.1777	0.2212	0.3758	0.1970	0.1768	0.2504	2.1706E-3	1.4344E-3	3.0761E-3	1.9444E-3	2.9957E-3	2.2757E-3	2.2985E-3	2.381E-3	189.062	771.407	4003.769	51.135	67.113	17.821	81.318	47.935	83.822	32.031	14.905
39000000	8.508	15.796	0.2182	1.1979	0.4335	2.1330	0.3439	0.2384	0.1977	0.2200	0.3725	0.1998	0.1800	0.2477	2.1594E-3	1.5229E-3	3.8033E-3	1.7737E-3	3.1519E-3	2.426E-3	2.3412E-3	2.6628E-3	24.332	1130.506	4761.788	52.646	69.393	17.072	82.446	48.511	84.383	31.544	14.404
40000000	8.271	16.371	0.2233	1.2842	0.3998	2.2005	0.3597	0.2405	0.1781	0.2216	0.3802	0.1930	0.1845	0.2423	2.2294E-3	1.513E-3	2.7174E-3	1.9137E-3	3.0067E-3	2.49E-3	2.6861E-3	2.4541E-3	51.574	1198.798	4942.261	52.171	69.931	18.564	82.525	48.777	83.556	31.594	15.202
41000000	8.223	16.003	0.2105	1.1250	0.4254	2.1492	0.3603	0.2526	0.1767	0.2104	0.3830	0.1968	0.1739	0.2463	2.2231E-3	1.5257E-3	2.9674E-3	1.8019E-3	3.1657E-3	2.4388E-3	2.4747E-3	2.2579E-3	32.433	919.501	4326.660	51.025	64.270	17.550	82.513	48.152	83.716	30.744	15.098
42000000	7.882	16.253	0.2281	1.3576	0.4074	2.1852	0.3703	0.2412	0.1831	0.2053	0.3758	0.2005	0.1791	0.2445	2.2583E-3	1.7277E-3	3.2716E-3	1.974E-3	3.2759E-3	2.5565E-3	2.4473E-3	2.1295E-3	649.651	957.701	4386.688	50.310	66.014	18.057	83.553	47.965	83.027	30.813	15.401
43000000	7.708	16.563	0.2191	1.2520	0.4281	2.1438	0.3466	0.2382	0.1919	0.2233	0.3650	0.2015	0.1823	0.2513	2.2788E-3	1.5269E-3	2.9874E-3	1.7898E-3	3.2874E-3	2.6548E-3	2.5269E-3	2.335E-3	74.517	997.920	4508.837	52.239	67.150	17.822	82.789	48.264	83.095	31.313	14.886
44000000	8.537	15.797	0.2189	1.2291	0.3866	2.2269	0.3325	0.2522	0.1912	0.2241	0.3806	0.1960	0.1839	0.2396	2.0344E-3	1.5496E-3	3.1191E-3	1.9447E-3	2.9048E-3	2.4258E-3	2.4352E-3	2.5834E-3	8.554	934.129	4359.290	50.743	62.829	17.919	81.880	48.353	84.162	31.358	14.514
45000000	8.621	17.420	0.2339	1.1691	0.3918	2.2164	0.3443	0.2479	0.1843	0.2235	0.3766	0.1930	0.1839	0.2465	2.1445E-3	1.6456E-3	2.6515E-3	1.8615E-3	3.0231E-3	2.4818E-3	2.6283E-3	2.5985E-3	927.036	840.827	4186.184	50.649	65.697	18.152	81.213	49.105	83.786	30.819	14.710
46000000	7.706	16.700	0.2319	1.3446	0.4029	2.1942	0.3568	0.2428	0.1800	0.2203	0.3737	0.1937	0.1836	0.2490	2.1847E-3	1.6033E-3	2.9056E-3	1.9786E-3	3.1012E-3	2.426E-3	2.3891E-3	2.4056E-3	155.821	885.091	4265.996	50.926	64.599	18.546	82.790	50.055	83.439	31.770	14.750
47000000	8.375	16.444	0.2177	1.3386	0.4100	2.1801	0.3428	0.2332	0.1956	0.2284	0.3828	0.1991	0.1732	0.2450	2.3004E-3	1.5486E-3	2.4432E-3	2.0315E-3	3.2775E-3	2.5104E-3	2.6094E-3	2.7626E-3	26.371	764.707	3997.955	52.136	66.846	18.473	81.657	46.945	84.761	31.280	14.408
48000000	7.318	16.196	0.2232	1.2291	0.4066	2.1867	0.3481	0.2416	0.1832	0.2270	0.3721	0.1955	0.1852	0.2472	2.1629E-3	1.5306E-3	3.2686E-3	1.8643E-3	3.0559E-3	2.74E-3	2.2864E-3	2.407E-3	73.375	1065.760	4644.916	50.490	64.773	17.780	82.210	49.442	82.781	31.025	15.460
49000000	8.820	17.086	0.2288	1.1725	0.4067	2.1866	0.3401	0.2527	0.1797	0.2275	0.3797	0.1926	0.1866	0.2411	2.2067E-3	1.5316E-3	2.8712E-3	1.7673E-3	3.5696E-3	2.4863E-3	2.4596E-3	2.3277E-3	37.779	907.386	4243.354	52.132	68.240	17.977	83.357	45.684	82.796	31.196	14.524
50000000	7.827	17.194	0.2402	1.1538	0.4243	2.1513	0.3587	0.2510	0.1810	0.2093	0.3838	0.1868	0.1807	0.2487	2.1097E-3	1.5215E-3	2.9094E-3	1.9007E-3	3.2931E-3	2.5647E-3	2.4646E-3	2.4926E-3	66.090	841.168	4211.972	53.286	64.104	17.421	82.908	48.647	83.919	31.014	14.781
51000000	8.906	17.278	0.2034	1.2351	0.3986	2.2029	0.3520	0.2505	0.1856	0.2119	0.3774	0.1945	0.1762	0.2519	2.2757E-3	1.7021E-3	3.0298E-3	1.8353E-3	2.9234E-3	2.2079E-3	2.58E-3	2.2197E-3	166.293	1118.697	4723.936	50.475	62.275	17.717	82.158	49.325	84.328	30.987	14.915
52000000	6.883	16.703	0.2292	1.1785	0.3872	2.2257	0.3409	0.2463	0.1861	0.2267	0.3849	0.1918	0.1798	0.2435	2.025E-3	1.4582E-3	2.7775E-3	1.7429E-3	3.0195E-3	2.2547E-3	2.2616E-3	2.706E-3	40.388	942.446	4413.355	51.472	64.943	17.476	82.905	49.712	83.920	31.450	14.645
53000000	7.923	17.135	0.2152	1.2084	0.4400	2.1200	0.3590	0.2376	0.1878	0.2155	0.3700	0.1951	0.1803	0.2546	2.1823E-3	1.553E-3	2.6059E-3	1.7429E-3	2.8754E-3	2.5319E-3	2.6457E-3	2.2158E-3	11.129	976.985	4459.944	52.600	65.937	18.205	83.478	49.613	82.973	30.671	14.699
54000000	8.890	16.441	0.2286	1.3486	0.4146	2.1707	0.3455	0.2396	0.1975	0.2174	0.3700	0.1971	0.1830	0.2499	2.1748E-3	1.5407E-3	3.0635E-3	1.7482E-3	3.1179E-3	2.5068E-3	1.5664E-3	2.7419E-3	97.309	1029.490	4612.381	51.742	65.623	17.824	83.554	47.952	83.945	33.248	14.234
55000000	8.832	16.848	0.2091	1.4088	0.4109	2.1783	0.3524	0.2560	0.1939	0.1977	0.3765	0.1932	0.1826	0.2477	2.3302E-3	1.5869E-3	2.7832E-3	1.9303E-3	3.2298E-3	2.5552E-3	2.3512E-3	2.5959E-3	64.816	1011.954	4458.018	50.952	67.934	18.068	83.323	48.526	82.457	31.675	14.303
56000000	7.342	16.999	0.2272	1.2164	0.4064	2.1872	0.3572	0.2485	0.1870	0.2074	0.3748	0.1932	0.1788	0.2532	2.1653E-3	1.4614E-3	3.663E-3	1.6809E-3	3.0848E-3	2.5105E-3	2.4066E-3	2.5316E-3	68.659	917.148	4355.165	51.674	69.779	17.677	84.906	48.555	83.715	31.453	13.781
57000000	8.391	17.407	0.1996	1.2639	0.4089	2.1823	0.3658	0.2419	0.1848	0.2075	0.3725	0.2000	0.1836	0.2440	2.235E-3	1.4865E-3	3.3916E-3	1.8212E-3	2.9823E-3	2.5889E-3	2.2272E-3	2.8308E-3	176.787	888.206	4323.317	51.667	68.251	17.919	83.547	49.058	83.926	31.470	14.143
58000000	8.949	15.549	0.2172	1.2637	0.4051	2.1897	0.3481	0.2610	0.1831	0.2078	0.3712	0.1937	0.1862	0.2489	2.1955E-3	1.4728E-3	3.1377E-3	1.816E-3	3.2051E-3	2.5949E-3	2.5403E-3	2.2403E-3	32.602	864.292	4217.232	51.723	66.637	17.728	83.727	49.108	83.071	30.853	14.826
59000000	8.599	15.921	0.2259	1.2264	0.4042	2.1915	0.3482	0.2425	0.1881	0.2212	0.3725	0.1938	0.1832	0.2505	2.1917E-3	1.5572E-3	3.2026E-3	1.796E-3	3.1983E-3	2.6189E-3	2.2924E-3	2.53E-3	479.393	1132.715	4743.772	51.181	63.689	17.679	84.153	47.477	84.570	31.529	14.173
60000000	8.024	16.736	0.2220	1.2663	0.3805	2.2390	0.3622	0.2358	0.1826	0.2195	0.3755	0.1985	0.1818	0.2442	2.1895E-3	1.6463E-3	2.6011E-3	1.8152E-3	3.258E-3	2.5853E-3	2.6215E-3	2.2666E-3	32.076	910.355	4301.028	51.020	67.225	18.388	83.633	47.881	84.280	30.886	14.972
61000000	7.393	16.661	0.2087	1.2377	0.4058	2.1884	0.3475	0.2395	0.1901	0.2229	0.3791	0.1970	0.1794	0.2445	2.159E-3	1.4915E-3	2.3958E-3	1.713E-3	3.0265E-3	2.3814E-3	2.3267E-3	2.8534E-3	32.444	925.411	4350.076	51.355	68.016	17.964	82.674	48.467	84.057	31.531	14.012
62000000	8.668	15.455	0.2275	1.1945	0.3933	2.2134	0.3612	0.2473	0.1803	0.2112	0.3740	0.1923	0.1815	0.2522	2.2465E-3	1.6301E-3	2.5463E-3	1.9452E-3	3.5035E-3	2.5067E-3	2.2648E-3	2.5064E-3	119.955	937.109	4338.285	50.483	65.670	18.088	81.566	47.953	83.153	31.460	14.950
63000000	8.340	16.450	0.2169	1.1578	0.4009	2.1981	0.3376	0.2428	0.1939	0.2256	0.3784	0.1970	0.1760	0.2486	2.2883E-3	1.4936E-3	3.4161E-3	1.9447E-3	2.877E-3	2.7533E-3	2.4512E-3	2.6774E-3	66.152	893.234	4308.937	53.187	67.377	18.358	82.114	49.441	83.783	31.240	14.393
64000000	8.500	17.054	0.2185	1.2354	0.4052	2.1895	0.3467	0.2464	0.1894	0.2175	0.3653	0.1984	0.1800	0.2563	2.2518E-3	1.6544E-3	3.3378E-3	1.8614E-3	3.2763E-3	2.4594E-3	2.7458E-3	2.5767E-3	149.091	778.956	4015.326	50.836	66.491	17.438	83.912	46.385	83.195	31.251	14.810
65000000	9.085	16.353	0.2215	1.1621	0.3828	2.2344	0.3443	0.2607	0.1905	0.2044	0.3834	0.1943	0.1864	0.2359	2.2645E-3	1.6155E-3	2.6357E-3	1.9362E-3	2.9403E-3	2.5631E-3	2.4369E-3	2.5287E-3	61.594	901.904	4259.121	50.563	64.573	18.242	84.315	49.109	82.578	31.144	14.511
66000000	7.955	17.136	0.2250	1.3159	0.4343	2.1314	0.3581	0.2490	0.1807	0.2123	0.3845	0.1905	0.1770	0.2480	2.2611E-3	1.5765E-3	3.0108E-3	1.8595E-3	3.1004E-3	2.4736E-3	2.3175E-3	2.5001E-3	60.622	928.708	4380.738	51.290	67.976	17.732	82.160	50.873	83.770	30.844	14.700
67000000	7.894	16.919	0.2220	1.2350	0.4051	2.1899	0.3352	0.2479	0.1892	0.2277	0.3689	0.1943	0.1884	0.2484	2.2061E-3	1.6262E-3	2.8761E-3	1.7559E-3	2.9587E-3	2.45E-3	2.4667E-3	2.3426E-3	473.933	891.412	4246.613	50.009	64.677	17.883	84.693	47.972	83.296	31.700	14.612
68000000	9.142	16.334	0.2125	1.2603	0.4287	2.1425	0.3648	0.2361	0.1761	0.2230	0.3699	0.1961	0.1848	0.2493	2.1507E-3	1.6029E-3	2.7912E-3	1.8187E-3	3.0403E-3	2.481E-3	2.3906E-3	2.4391E-3	34.960	974.498	4493.559	52.361	66.487	18.001	83.425	49.688	82.843	31.344	14.474
69000000	8.462	16.353	0.2057	1.2425	0.4100	2.1801	0.3337	0.2564	0.1915	0.2185	0.3861	0.1881	0.1790	0.2469	2.1593E-3	1.5056E-3	2.7671E-3	1.8146E-3	3.1705E-3	2.2101E-3	2.4782E-3	2.316E-3	175.322	884.302	4222.923	51.285	65.412	18.096	82.219	47.920	83.993	30.964	14.711
70000000	7.986	16.241	0.2164	1.2021	0.4107	2.1787	0.3533	0.2479	0.1864	0.2124	0.3757	0.1991	0.1839	0.2412	2.1687E-3	1.504E-3	2.8808E-3	1.8292E-3	2.6875E-3	2.4268E-3	2.3731E-3	2.549E-3	24.777	851.890	4157.898	50.743	64.637	17.603	83.000	49.527	83.133	30.848	14.109
71000000	9.040	16.736	0.2045	1.2920	0.3777	2.2445	0.3591	0.2299	0.1763	0.2347	0.3736	0.1951	0.1843	0.2470	2.2007E-3	1.4858E-3	3.0709E-3	1.8526E-3	3.1729E-3	2.6587E-3	2.4274E-3	2.1005E-3	111.508	951.050	4387.145	52.814	63.392	17.829	82.899	46.322	83.145	30.862	15.674
72000000	8.583	17.164	0.2223	1.2310	0.3984	2.2032	0.3462	0.2498	0.1911	0.2129	0.3760	0.1907	0.1823	0.2510	2.1235E-3	1.6116E-3	2.8565E-3	1.9076E-3	3.1361E-3	2.4711E-3	2.6935E-3	2.9228E-3	70.765	1010.120	4556.659	50.543	68.183	17.831	81.357	48.530	83.469	31.256	13.966
73000000	9.098	16.082	0.2110	1.4096	0.4156	2.1688	0.3496	0.2411	0.1865	0.2229	0.3790	0.1938	0.1763	0.2508	2.1799E-3	1.4652E-3	3.4838E-3	1.8728E-3	2.9091E-3	2.7196E-3	2.2997E-3	2.4041E-3	22.326	1270.146	5104.718	51.275	67.738	17.564	82.028	48.028	82.742	31.705	15.175
74000000	8.012	16.422	0.2204	1.2134	0.3851	2.2297	0.3541	0.2556	0.1836	0.2067	0.3799	0.1932	0.1786	0.2483	2.157E-3	1.4175E-3	3.0884E-3	1.8508E-3	2.9475E-3	2.6047E-3	2.2041E-3	2.3694E-3	47.272	893.979	4260.084	50.668	69.046	17.519	83.219	49.086	83.377	31.327	14.864
