state	cp12.kappa	cp3.kappa	cp12.alpha	cp3.alpha	cp12.mu	cp3.mu	cp12.frequencies1	cp12.frequencies2	cp12.frequencies3	cp12.frequencies4	cp3.frequencies1	cp3.frequencies2	cp3.frequencies3	cp3.frequencies4	avian.rate	equine.rate	galliform1.rate	human1.rate	shorebird1.rate	swine1.rate	swine2.rate	swine3.rate	skygrid.precision	rootHeight	treeLength	tmrca(equine1)	tmrca(equine2)	tmrca(galliform1)	tmrca(human1)	tmrca(shorebird1)	tmrca(swine1)	tmrca(swine2)	tmrca(swine3)
11000000	7.455	16.150	0.2390	1.2327	0.4110	2.1780	0.3366	0.2318	0.2011	0.2305	0.3719	0.1961	0.1865	0.2455	2.2608E-3	1.4689E-3	2.9927E-3	1.9131E-3	3.3146E-3	2.5524E-3	2.7215E-3	2.3762E-3	42.044	755.723	4019.100	50.796	66.994	17.822	83.112	49.596	83.093	31.411	14.856
12000000	8.545	17.317	0.2298	1.3210	0.3862	2.2276	0.3396	0.2518	0.1858	0.2228	0.3793	0.1949	0.1752	0.2506	2.1793E-3	1.3957E-3	3.0529E-3	1.9211E-3	3.1658E-3	2.2977E-3	2.1733E-3	2.4394E-3	71.608	917.080	4296.914	51.602	67.336	17.297	81.112	47.253	84.512	31.703	14.770
13000000	8.399	16.846	0.2207	1.2565	0.4148	2.1705	0.3555	0.2421	0.1906	0.2118	0.3837	0.1892	0.1823	0.2448	2.1133E-3	1.5436E-3	2.9593E-3	1.8082E-3	2.7846E-3	2.4895E-3	2.58E-3	2.2861E-3	12.648	846.849	4187.351	51.366	65.271	17.720	83.100	51.140	83.741	31.023	14.934
14000000	9.511	16.913	0.2105	1.1967	0.4230	2.1541	0.3508	0.2347	0.1829	0.2316	0.3760	0.1811	0.1866	0.2564	2.2478E-3	1.7691E-3	3.1126E-3	1.8724E-3	2.9175E-3	2.5962E-3	2.1599E-3	2.3352E-3	11.539	1117.240	4714.352	49.944	64.969	17.720	82.860	50.529	84.068	31.629	14.833
15000000	7.785	17.174	0.2295	1.3147	0.4012	2.1976	0.3414	0.2477	0.1901	0.2208	0.3831	0.1950	0.1792	0.2427	2.1756E-3	1.6501E-3	2.7657E-3	1.921E-3	3.137E-3	2.2564E-3	2.3545E-3	2.9444E-3	25.620	896.258	4291.653	51.457	66.248	18.329	82.946	49.713	83.340	30.764	14.178
16000000	7.867	16.477	0.2268	1.2161	0.4069	2.1862	0.3613	0.2444	0.1811	0.2133	0.3759	0.1967	0.1807	0.2466	2.0798E-3	1.544E-3	2.966E-3	1.7617E-3	3.1452E-3	2.4027E-3	2.0446E-3	2.4171E-3	16.818	842.255	4168.805	52.630	64.277	18.220	82.429	50.009	83.391	32.305	15.055
17000000	8.676	15.975	0.2248	1.1529	0.4297	2.1405	0.3534	0.2534	0.1860	0.2072	0.3723	0.1975	0.1801	0.2501	2.2042E-3	1.4878E-3	3.1658E-3	1.7444E-3	2.9244E-3	2.3293E-3	2.5172E-3	2.2036E-3	337.614	852.297	4165.212	52.102	63.154	18.154	82.016	48.133	85.211	31.418	15.478
18000000	7.810	17.372	0.2233	1.2184	0.3830	2.2341	0.3500	0.2474	0.1902	0.2124	0.3796	0.1967	0.1838	0.2399	2.1114E-3	1.6644E-3	3.0773E-3	1.8618E-3	3.0055E-3	2.3436E-3	2.3722E-3	2.7715E-3	116.541	897.523	4322.238	50.882	67.204	17.748	82.502	47.953	83.999	31.880	13.452
19000000	8.098	16.618	0.2317	1.2765	0.4150	2.1701	0.3551	0.2391	0.1862	0.2196	0.3824	0.1905	0.1807	0.2464	2.1482E-3	1.3906E-3	3.1503E-3	1.8794E-3	2.8652E-3	2.3318E-3	2.7344E-3	2.4413E-3	88.570	937.668	4403.220	52.223	65.884	17.427	82.732	50.002	83.585	30.439	15.138
20000000	7.442	16.079	0.2302	1.2503	0.3758	2.2484	0.3460	0.2576	0.1894	0.2070	0.3718	0.1958	0.1826	0.2499	2.1925E-3	1.6097E-3	3.3085E-3	1.8805E-3	3.1079E-3	2.5087E-3	2.3494E-3	2.6274E-3	184.290	895.870	4262.307	51.291	65.780	18.029	81.870	49.351	83.088	31.516	14.280
21000000	8.419	16.885	0.2173	1.3152	0.3812	2.2375	0.3293	0.2610	0.1820	0.2278	0.3752	0.1896	0.1832	0.2520	2.2037E-3	1.5368E-3	3.1997E-3	1.7993E-3	3.2671E-3	2.4409E-3	2.375E-3	2.1877E-3	45.404	919.978	4322.608	50.786	64.117	17.999	83.041	49.553	83.249	31.483	15.039
22000000	8.370	15.889	0.2119	1.2274	0.3664	2.2672	0.3670	0.2441	0.1758	0.2132	0.3776	0.1951	0.1782	0.2491	2.171E-3	1.557E-3	2.8746E-3	1.7808E-3	3.2459E-3	2.2786E-3	2.2466E-3	2.316E-3	79.607	1006.673	4534.388	51.515	68.206	17.902	83.308	47.608	85.320	31.671	14.760
23000000	7.663	16.950	0.2260	1.2444	0.4131	2.1738	0.3367	0.2381	0.1941	0.2311	0.3840	0.1911	0.1801	0.2448	2.157E-3	1.7073E-3	3.3069E-3	1.7449E-3	3.0754E-3	2.1639E-3	2.3924E-3	2.8611E-3	130.905	796.845	4062.790	50.486	65.486	18.032	83.822	48.959	83.615	30.991	13.970
24000000	8.906	16.545	0.2395	1.2959	0.4166	2.1668	0.3517	0.2446	0.1845	0.2192	0.3771	0.1928	0.1822	0.2479	2.3095E-3	1.4649E-3	2.7806E-3	1.8539E-3	3.3935E-3	2.5265E-3	2.9092E-3	2.5665E-3	17.713	838.096	4183.831	52.381	68.589	17.750	82.221	49.862	83.072	30.729	14.673
25000000	8.413	16.861	0.2284	1.2562	0.3958	2.2083	0.3502	0.2506	0.1762	0.2230	0.3707	0.1967	0.1806	0.2520	2.1651E-3	1.5607E-3	2.8593E-3	1.8746E-3	3.2485E-3	2.4445E-3	2.2963E-3	2.7189E-3	42.357	903.073	4292.456	50.196	66.835	17.646	82.801	48.414	83.071	30.877	13.984
26000000	8.618	15.959	0.2007	1.3266	0.3631	2.2737	0.3423	0.2487	0.1918	0.2171	0.3755	0.1933	0.1858	0.2454	2.2102E-3	1.4342E-3	2.6269E-3	1.782E-3	3.2507E-3	2.5958E-3	2.2531E-3	2.6727E-3	34.048	1135.069	4851.387	52.122	68.185	18.208	83.336	47.326	83.008	32.074	14.262
27000000	8.953	16.886	0.2256	1.3121	0.3914	2.2172	0.3376	0.2443	0.1890	0.2292	0.3708	0.1925	0.1808	0.2560	2.2067E-3	1.354E-3	2.5619E-3	2.0001E-3	3.2873E-3	2.5296E-3	2.734E-3	2.947E-3	24.785	955.263	4386.278	51.396	67.096	18.389	83.431	47.035	83.654	30.835	14.156
28000000	8.269	17.027	0.2290	1.2458	0.3703	2.2593	0.3581	0.2357	0.1752	0.2310	0.3833	0.1955	0.1756	0.2456	2.1721E-3	1.3773E-3	2.7618E-3	1.8761E-3	3.1048E-3	2.4777E-3	2.3394E-3	2.4136E-3	148.524	1022.367	4529.291	51.904	66.952	17.312	83.186	49.459	82.745	31.191	14.390
29000000	7.850	15.224	0.2343	1.3023	0.3742	2.2515	0.3619	0.2442	0.1747	0.2193	0.3687	0.2054	0.1799	0.2460	2.1663E-3	1.547E-3	3.2099E-3	1.7637E-3	2.7822E-3	2.4617E-3	2.5281E-3	2.6299E-3	50.930	819.165	4131.792	50.611	68.391	17.811	83.398	50.137	83.820	31.376	14.435
30000000	8.966	17.258	0.2371	1.2403	0.3984	2.2032	0.3496	0.2538	0.1839	0.2126	0.3834	0.1999	0.1765	0.2403	2.225E-3	1.7397E-3	3.1751E-3	1.854E-3	3.1365E-3	2.4089E-3	1.9943E-3	2.5394E-3	42.058	986.060	4395.672	50.143	62.294	17.615	81.980	49.035	83.354	32.366	14.519
31000000	7.819	16.456	0.2178	1.2525	0.3912	2.2176	0.3571	0.2555	0.1827	0.2047	0.3854	0.1877	0.1813	0.2456	2.1644E-3	1.6851E-3	2.6803E-3	1.8773E-3	3.2737E-3	2.5266E-3	2.3051E-3	2.4576E-3	22.808	947.800	4417.551	50.052	63.650	17.946	82.893	49.393	84.281	31.970	15.284
32000000	8.305	16.294	0.2142	1.4208	0.3981	2.2038	0.3497	0.2523	0.1821	0.2158	0.3703	0.1937	0.1843	0.2517	2.1481E-3	1.4649E-3	3.5258E-3	1.7888E-3	3.2121E-3	2.2863E-3	2.4935E-3	2.2846E-3	72.339	1134.479	4731.434	51.987	68.007	17.387	82.014	48.763	84.338	31.739	14.296
33000000	8.312	16.002	0.2320	1.2213	0.3942	2.2115	0.3434	0.2464	0.1924	0.2177	0.3713	0.1945	0.1801	0.2540	2.2358E-3	1.4073E-3	2.6541E-3	1.7051E-3	2.7741E-3	2.5852E-3	2.2001E-3	2.5808E-3	250.814	802.928	4069.176	51.543	67.729	17.516	82.529	48.788	83.514	31.539	13.969
34000000	8.295	16.819	0.2289	1.3355	0.3946	2.2107	0.3587	0.2341	0.1900	0.2172	0.3757	0.1902	0.1777	0.2565	2.1955E-3	1.648E-3	2.9007E-3	1.838E-3	3.217E-3	2.372E-3	2.3497E-3	2.4649E-3	89.027	900.700	4267.465	50.866	66.401	17.413	83.222	49.174	84.166	31.882	14.964
35000000	8.529	16.569	0.2144	1.2513	0.4062	2.1876	0.3524	0.2461	0.1833	0.2181	0.3791	0.1927	0.1775	0.2507	2.1411E-3	1.2652E-3	2.768E-3	1.6774E-3	2.9824E-3	2.4841E-3	2.6371E-3	2.9323E-3	19.677	836.479	4225.501	54.471	68.282	17.746	83.658	48.738	83.256	30.675	15.086
36000000	7.816	17.375	0.2201	1.2794	0.3896	2.2208	0.3460	0.2424	0.1970	0.2146	0.3724	0.2056	0.1801	0.2420	2.1741E-3	1.7012E-3	3.5253E-3	1.8027E-3	3.3274E-3	2.5742E-3	2.3155E-3	2.729E-3	65.560	940.721	4353.560	50.760	64.244	17.705	83.856	49.667	82.902	31.605	14.179
37000000	7.866	17.012	0.2364	1.1853	0.4126	2.1749	0.3441	0.2309	0.1915	0.2335	0.3756	0.1973	0.1815	0.2456	2.3179E-3	1.7626E-3	3.4648E-3	1.9362E-3	2.9758E-3	2.6107E-3	2.3443E-3	2.3767E-3	297.554	876.936	4254.156	51.210	66.037	17.526	82.834	50.861	83.683	31.031	15.240
38000000	8.139	16.072	0.2177	1.2669	0.4041	2.1919	0.3495	0.2527	0.1823	0.2156	0.3877	0.1903	0.1839	0.2381	2.2125E-3	1.4286E-3	3.0142E-3	1.8397E-3	3.374E-3	2.2592E-3	2.5552E-3	2.2895E-3	25.701	1091.768	4649.531	51.397	66.261	17.978	82.228	47.504	82.624	31.198	14.513
39000000	8.875	15.798	0.2103	1.3544	0.3948	2.2104	0.3606	0.2510	0.1820	0.2064	0.3670	0.1961	0.1882	0.2487	2.1832E-3	1.4153E-3	2.7009E-3	1.9018E-3	2.7272E-3	2.2144E-3	2.3519E-3	2.3316E-3	103.462	993.946	4550.699	54.099	66.956	18.237	82.413	49.178	84.930	32.010	14.122
40000000	7.522	17.503	0.2257	1.2632	0.3894	2.2212	0.3576	0.2422	0.1821	0.2181	0.3771	0.1939	0.1779	0.2511	2.1038E-3	1.4556E-3	2.6034E-3	1.8129E-3	3.3626E-3	2.3611E-3	2.4259E-3	2.7993E-3	73.049	801.479	4093.729	50.933	65.324	17.667	82.780	49.064	82.808	32.138	14.110
41000000	7.734	16.484	0.2168	1.3996	0.4005	2.1990	0.3466	0.2481	0.1997	0.2056	0.3820	0.1957	0.1831	0.2392	2.1665E-3	1.6212E-3	2.8754E-3	1.8202E-3	3.2402E-3	2.6394E-3	2.2515E-3	2.6329E-3	82.732	799.201	4165.156	50.561	64.978	18.130	82.555	48.312	83.608	31.350	14.159
42000000	8.485	15.452	0.2181	1.3036	0.3953	2.2095	0.3487	0.2445	0.1808	0.2259	0.3843	0.1866	0.1839	0.2452	2.1473E-3	1.3937E-3	2.677E-3	1.7707E-3	3.2402E-3	2.4247E-3	2.2969E-3	2.3934E-3	41.518	1013.673	4537.180	51.498	66.866	18.914	83.112	47.266	83.793	30.927	14.525
43000000	7.655	15.766	0.2402	1.2541	0.3978	2.2045	0.3567	0.2338	0.1916	0.2179	0.3789	0.1936	0.1862	0.2412	2.2175E-3	1.494E-3	2.8886E-3	1.8111E-3	2.9154E-3	2.5353E-3	2.6585E-3	2.4957E-3	381.177	822.231	4115.140	51.913	69.188	18.174	82.430	48.345	83.980	30.783	15.090
44000000	8.645	15.847	0.2295	1.1820	0.4197	2.1605	0.3553	0.2370	0.1857	0.2220	0.3742	0.1959	0.1806	0.2494	2.1594E-3	1.5177E-3	3.2517E-3	1.9117E-3	3.3743E-3	2.5536E-3	2.5421E-3	2.9418E-3	23.383	906.436	4323.974	52.664	67.487	17.435	83.142	46.754	83.818	31.234	14.124
45000000	7.556	16.283	0.2134	1.2007	0.3831	2.2339	0.3483	0.2607	0.1805	0.2105	0.3739	0.1954	0.1842	0.2465	2.1871E-3	1.553E-3	3.6705E-3	1.9905E-3	3.0402E-3	2.5296E-3	2.4735E-3	2.9148E-3	15.899	836.330	4105.628	52.965	66.075	17.745	81.818	49.182	82.829	31.535	14.289
46000000	7.834	16.509	0.2359	1.3149	0.4067	2.1867	0.3566	0.2483	0.1760	0.2191	0.3737	0.1940	0.1848	0.2475	2.1534E-3	1.5008E-3	3.4109E-3	1.7005E-3	2.9448E-3	2.2885E-3	2.3008E-3	2.6325E-3	203.580	847.478	4200.730	50.998	68.733	17.727	83.151	50.919	83.016	31.434	14.305
47000000	8.293	16.495	0.2420	1.3052	0.3971	2.2059	0.3501	0.2476	0.1741	0.2282	0.3699	0.1990	0.1792	0.2518	2.0895E-3	1.6285E-3	2.8202E-3	1.7976E-3	2.9508E-3	2.3416E-3	2.6053E-3	2.4648E-3	158.984	900.472	4327.218	51.921	64.276	17.708	83.319	52.012	83.806	31.260	14.249
48000000	8.064	17.329	0.2263	1.3282	0.3884	2.2232	0.3451	0.2424	0.1879	0.2246	0.3737	0.1944	0.1781	0.2538	2.2183E-3	1.3045E-3	2.8757E-3	1.7902E-3	3.0945E-3	2.4595E-3	2.3139E-3	2.3889E-3	96.812	973.695	4488.572	53.021	69.162	17.828	82.024	49.649	83.479	31.262	14.636
49000000	8.233	15.678	0.2266	1.1992	0.3891	2.2219	0.3621	0.2401	0.1880	0.2097	0.3784	0.1941	0.1766	0.2509	1.9445E-3	1.3898E-3	2.7732E-3	1.6062E-3	2.9003E-3	2.3914E-3	2.6866E-3	2.5554E-3	6.772	871.399	4336.581	50.545	65.774	17.675	85.064	49.061	83.465	30.706	14.117
50000000	8.421	17.047	0.2258	1.3112	0.4022	2.1956	0.3360	0.2617	0.1850	0.2173	0.3812	0.2016	0.1746	0.2426	2.1832E-3	1.6758E-3	2.8077E-3	1.8928E-3	3.2367E-3	2.406E-3	2.3022E-3	2.4516E-3	47.760	866.984	4205.413	51.099	68.489	17.824	83.184	49.883	83.500	32.395	14.950
51000000	8.483	16.634	0.2282	1.3681	0.4020	2.1960	0.3450	0.2400	0.1828	0.2323	0.3721	0.1971	0.1742	0.2567	2.294E-3	1.4427E-3	2.6231E-3	1.9065E-3	3.3684E-3	2.4459E-3	2.4656E-3	2.9544E-3	74.876	835.662	4164.255	52.540	69.295	18.291	83.385	48.901	83.445	31.395	13.642
52000000	7.962	15.740	0.2214	1.2837	0.3787	2.2426	0.3435	0.2348	0.2011	0.2206	0.3805	0.1948	0.1802	0.2445	2.154E-3	1.5597E-3	2.6505E-3	1.7247E-3	3.3956E-3	2.3642E-3	2.4729E-3	2.4184E-3	135.735	873.998	4192.267	50.745	65.822	18.528	83.889	46.720	83.736	31.064	14.612
53000000	7.885	16.515	0.2054	1.2354	0.3881	2.2237	0.3439	0.2600	0.1853	0.2108	0.3778	0.1894	0.1835	0.2493	2.146E-3	1.5019E-3	2.8292E-3	1.7981E-3	3.0949E-3	2.4211E-3	2.4209E-3	2.5173E-3	245.151	941.557	4357.239	50.813	67.325	17.950	82.862	46.872	82.744	31.164	14.507
54000000	8.389	16.696	0.2183	1.3711	0.3984	2.2033	0.3593	0.2395	0.1742	0.2271	0.3797	0.2022	0.1768	0.2413	2.2634E-3	1.4913E-3	3.3777E-3	1.7808E-3	3.3824E-3	2.612E-3	2.4303E-3	2.9906E-3	29.664	1109.992	4674.150	52.126	64.317	18.158	83.243	49.385	83.115	31.185	14.720
55000000	8.035	16.381	0.2159	1.2940	0.4193	2.1614	0.3472	0.2489	0.1895	0.2144	0.3793	0.1893	0.1827	0.2486	2.1559E-3	1.4118E-3	2.9667E-3	1.9433E-3	3.0786E-3	2.6229E-3	2.2718E-3	2.7898E-3	26.369	974.600	4493.290	51.223	68.570	17.339	82.087	50.782	82.733	32.094	14.075
56000000	7.731	15.756	0.2197	1.1780	0.4119	2.1762	0.3506	0.2529	0.1805	0.2160	0.3715	0.1973	0.1819	0.2493	2.2057E-3	1.4146E-3	2.4302E-3	1.8002E-3	2.9212E-3	2.5673E-3	2.3649E-3	2.4884E-3	9.638	846.705	4221.660	52.277	65.055	18.388	82.890	49.921	83.370	31.166	14.947
57000000	8.531	16.784	0.2223	1.1251	0.4164	2.1671	0.3493	0.2444	0.1844	0.2220	0.3795	0.1910	0.1828	0.2467	2.1972E-3	1.6553E-3	3.0526E-3	1.8455E-3	3.1337E-3	2.5563E-3	2.5265E-3	2.7944E-3	130.013	878.029	4218.144	51.249	64.204	18.137	83.649	49.117	83.655	31.531	13.707
58000000	7.470	16.870	0.2119	1.3798	0.4038	2.1923	0.3534	0.2539	0.1798	0.2129	0.3794	0.1995	0.1784	0.2427	2.218E-3	1.6177E-3	3.6721E-3	1.9574E-3	3.386E-3	2.406E-3	2.4959E-3	2.3667E-3	30.036	902.397	4304.101	51.175	68.839	17.738	80.993	47.875	83.108	31.522	14.636
59000000	8.812	17.414	0.2205	1.2888	0.3998	2.2003	0.3404	0.2641	0.1811	0.2144	0.3841	0.1905	0.1820	0.2434	2.1457E-3	1.5027E-3	2.641E-3	1.7967E-3	3.0173E-3	2.6166E-3	2.5688E-3	2.5216E-3	68.317	1042.737	4634.618	52.069	67.108	17.474	81.926	49.825	84.055	31.084	15.033
60000000	7.988	16.506	0.2373	1.1286	0.4119	2.1762	0.3450	0.2501	0.1891	0.2158	0.3746	0.1938	0.1859	0.2457	2.2433E-3	1.5587E-3	3.2034E-3	1.8086E-3	3.0283E-3	2.342E-3	2.2148E-3	2.3651E-3	159.894	847.782	4154.624	51.945	64.767	17.709	84.766	49.379	83.683	30.960	14.665
61000000	8.144	16.598	0.2194	1.2787	0.3851	2.2297	0.3412	0.2384	0.1921	0.2284	0.3762	0.1972	0.1777	0.2490	2.2284E-3	1.4837E-3	2.8885E-3	1.8528E-3	3.1924E-3	2.546E-3	2.6575E-3	2.8032E-3	89.861	858.764	4156.203	51.831	66.621	18.714	83.332	47.466	84.252	30.646	14.806
62000000	9.082	16.323	0.2269	1.2012	0.3882	2.2235	0.3539	0.2524	0.1797	0.2140	0.3861	0.1945	0.1770	0.2425	2.2331E-3	1.6756E-3	2.5185E-3	1.8271E-3	2.7189E-3	2.4847E-3	2.6084E-3	2.208E-3	43.755	841.465	4142.131	50.872	64.264	18.384	82.857	48.953	84.261	31.034	15.661
63000000	7.820	16.477	0.2155	1.3533	0.3846	2.2309	0.3506	0.2391	0.1918	0.2185	0.3777	0.1905	0.1837	0.2482	2.1911E-3	1.4953E-3	3.3368E-3	1.9413E-3	3.0188E-3	2.5359E-3	2.7092E-3	2.7717E-3	118.026	1144.719	4804.034	51.378	67.709	17.520	83.087	48.312	82.821	31.411	14.195
64000000	9.388	16.430	0.2055	1.2524	0.3850	2.2301	0.3423	0.2488	0.1792	0.2297	0.3833	0.1961	0.1813	0.2393	2.2096E-3	1.6625E-3	3.2197E-3	1.8747E-3	2.9313E-3	2.6435E-3	2.2637E-3	2.5124E-3	197.704	944.061	4343.621	51.217	63.213	17.383	82.358	48.028	83.031	31.641	14.395
65000000	7.650	17.259	0.2138	1.2385	0.3984	2.2032	0.3525	0.2486	0.1860	0.2129	0.3736	0.1932	0.1789	0.2544	2.196E-3	1.6343E-3	2.6788E-3	1.8195E-3	3.0693E-3	2.4912E-3	2.3456E-3	2.8338E-3	126.838	825.623	4161.013	52.555	66.099	18.000	82.092	50.367	83.354	31.147	14.510
66000000	8.150	17.028	0.2306	1.2546	0.4095	2.1810	0.3561	0.2347	0.1987	0.2105	0.3828	0.1973	0.1790	0.2410	2.3088E-3	1.6093E-3	2.8686E-3	1.8654E-3	3.1243E-3	2.4335E-3	2.3605E-3	2.3188E-3	52.149	955.516	4353.336	50.813	65.179	17.726	82.334	49.329	82.893	31.549	14.823
67000000	8.109	16.231	0.2199	1.2443	0.3897	2.2206	0.3427	0.2520	0.1966	0.2087	0.3800	0.1903	0.1858	0.2439	2.2934E-3	1.4361E-3	2.607E-3	1.961E-3	3.0892E-3	2.4185E-3	2.4865E-3	2.8306E-3	98.853	905.649	4293.766	51.535	70.660	17.759	82.029	48.160	84.197	31.130	14.170
68000000	8.577	16.749	0.2061	1.1963	0.3938	2.2124	0.3591	0.2400	0.1912	0.2098	0.3788	0.1998	0.1781	0.2433	2.138E-3	1.5365E-3	2.4902E-3	1.8823E-3	3.232E-3	2.6359E-3	2.117E-3	2.1355E-3	43.408	955.352	4468.977	51.462	66.861	18.184	83.055	51.805	83.776	31.546	15.132
69000000	8.251	16.878	0.2410	1.1892	0.3962	2.2075	0.3682	0.2292	0.1884	0.2142	0.3808	0.1968	0.1809	0.2416	2.1776E-3	1.6992E-3	2.4321E-3	1.6691E-3	2.9309E-3	2.5484E-3	2.0299E-3	2.5224E-3	158.064	903.660	4295.335	49.989	66.001	18.400	83.830	49.778	83.348	31.810	14.441
70000000	7.994	16.546	0.2212	1.2899	0.3927	2.2145	0.3515	0.2486	0.1871	0.2127	0.3820	0.1857	0.1767	0.2556	2.2774E-3	1.526E-3	2.1952E-3	1.764E-3	3.0462E-3	2.514E-3	2.4974E-3	2.2923E-3	94.961	849.793	4160.549	52.211	66.180	17.795	83.255	48.079	83.293	31.243	14.985
71000000	8.222	15.487	0.2165	1.3028	0.3966	2.2068	0.3634	0.2448	0.1737	0.2181	0.3779	0.1959	0.1842	0.2420	2.1673E-3	1.4911E-3	3.5612E-3	1.8572E-3	3.2007E-3	2.327E-3	2.1624E-3	2.039E-3	15.140	896.908	4289.779	50.968	64.844	17.660	83.534	48.853	84.035	30.770	14.993
72000000	7.844	17.344	0.2222	1.2710	0.4061	2.1878	0.3611	0.2407	0.1828	0.2155	0.3790	0.1905	0.1771	0.2534	2.126E-3	1.5628E-3	2.9521E-3	1.7924E-3	3.0742E-3	2.347E-3	2.2553E-3	2.5981E-3	57.458	930.780	4395.829	51.640	63.168	17.293	81.943	47.570	83.996	32.379	14.521
73000000	8.691	15.772	0.2058	1.1124	0.3816	2.2368	0.3585	0.2443	0.1664	0.2308	0.3713	0.1956	0.1833	0.2498	2.0218E-3	1.3498E-3	2.5831E-3	1.6689E-3	2.9537E-3	2.2526E-3	2.1371E-3	2.3727E-3	186.779	1019.234	4577.395	51.264	67.901	18.363	82.505	49.440	84.717	32.065	14.810
74000000	8.026	16.125	0.1988	1.2192	0.3832	2.2335	0.3469	0.2524	0.1830	0.2176	0.3779	0.1970	0.1748	0.2502	2.1172E-3	1.4843E-3	2.8418E-3	1.7588E-3	3.272E-3	2.4918E-3	2.4241E-3	2.2855E-3	249.280	977.619	4440.137	50.753	69.509	17.980	82.745	49.296	83.328	31.455	14.319
