state	posterior	prior	likelihood	coalescent
1000000	-37492.886	-8150.154	-29342.732	-8139.672
2000000	-37547.895	-8209.191	-29338.704	-8198.726
3000000	-37499.798	-8257.380	-29242.418	-8246.953
4000000	-37437.562	-8220.792	-29216.771	-8210.553
5000000	-37475.433	-8182.740	-29292.693	-8172.240
6000000	-37553.047	-8330.841	-29222.206	-8320.100
7000000	-37404.365	-8110.419	-29293.946	-8100.018
8000000	-37510.431	-8211.356	-29299.075	-8200.805
9000000	-37640.591	-8338.795	-29301.796	-8328.412
10000000	-37472.244	-8174.828	-29297.416	-8164.174
11000000	-37725.537	-8444.649	-29280.888	-8433.971
12000000	-37538.608	-8316.831	-29221.777	-8306.248
13000000	-37633.882	-8393.812	-29240.070	-8383.336
14000000	-37603.001	-8344.358	-29258.643	-8333.880
15000000	-37417.163	-8201.117	-29216.046	-8190.776
16000000	-37550.442	-8288.357	-29262.085	-8277.826
17000000	-37708.969	-8356.886	-29352.082	-8346.295
18000000	-37431.067	-8134.686	-29296.381	-8124.179
19000000	-37525.281	-8242.226	-29283.055	-8231.709
20000000	-37493.268	-8261.984	-29231.284	-8251.205
21000000	-37550.458	-8190.732	-29359.726	-8180.091
22000000	-37696.379	-8325.416	-29370.964	-8314.738
23000000	-37467.277	-8237.916	-29229.361	-8227.584
24000000	-37621.154	-8324.990	-29296.164	-8314.347
25000000	-37604.087	-8303.114	-29300.974	-8292.881
26000000	-37506.684	-8304.295	-29202.389	-8293.808
27000000	-37643.586	-8414.357	-29229.228	-8403.871
28000000	-37464.090	-8231.497	-29232.593	-8221.127
29000000	-37589.720	-8297.290	-29292.429	-8286.923
30000000	-37557.417	-8278.854	-29278.563	-8268.634
31000000	-37541.868	-8244.877	-29296.991	-8234.347
32000000	-37567.839	-8220.803	-29347.036	-8210.254
33000000	-37578.156	-8277.726	-29300.430	-8267.150
34000000	-37492.095	-8176.677	-29315.418	-8166.146
35000000	-37504.280	-8199.855	-29304.426	-8189.195
36000000	-37583.179	-8345.599	-29237.580	-8334.904
37000000	-37563.760	-8261.074	-29302.686	-8250.018
38000000	-37624.146	-8234.293	-29389.853	-8223.877
39000000	-37636.731	-8366.751	-29269.981	-8355.894
40000000	-37575.492	-8282.564	-29292.928	-8271.532
41000000	-37639.045	-8343.606	-29295.439	-8332.745
42000000	-37754.976	-8485.389	-29269.586	-8474.636
43000000	-37671.655	-8378.561	-29293.094	-8367.822
44000000	-37729.200	-8341.146	-29388.054	-8330.960
45000000	-37637.366	-8334.546	-29302.820	-8323.971
46000000	-37621.755	-8291.043	-29330.712	-8280.732
47000000	-37719.432	-8398.697	-29320.735	-8388.040
48000000	-37707.116	-8416.944	-29290.172	-8406.481
49000000	-37562.985	-8269.939	-29293.047	-8259.011
50000000	-37657.718	-8399.674	-29258.044	-8388.978
51000000	-37558.739	-8252.973	-29305.766	-8242.428
52000000	-37556.766	-8295.637	-29261.130	-8284.945
53000000	-37520.862	-8227.032	-29293.830	-8216.240
54000000	-37588.228	-8273.557	-29314.670	-8263.027
55000000	-37634.393	-8340.576	-29293.817	-8330.064
56000000	-37594.518	-8335.610	-29258.908	-8324.854
57000000	-37479.986	-8255.423	-29224.563	-8244.957
58000000	-37637.407	-8333.053	-29304.354	-8322.564
59000000	-37548.309	-8194.345	-29353.964	-8183.418
60000000	-37647.616	-8319.180	-29328.436	-8308.610
61000000	-37598.847	-8248.500	-29350.347	-8237.825
62000000	-37525.308	-8201.791	-29323.517	-8191.316
63000000	-37616.186	-8281.206	-29334.980	-8270.432
64000000	-37711.877	-8391.619	-29320.257	-8380.892
65000000	-37708.342	-8370.000	-29338.343	-8359.573
66000000	-37407.848	-8015.621	-29392.227	-8005.160
67000000	-37577.667	-8244.227	-29333.441	-8233.721
68000000	-37486.998	-8143.576	-29343.422	-8133.080
69000000	-37375.253	-7995.929	-29379.324	-7985.785
70000000	-37593.550	-8269.388	-29324.162	-8258.605
71000000	-37645.026	-8314.061	-29330.964	-8303.201
72000000	-37512.611	-8191.224	-29321.387	-8180.428
73000000	-37552.626	-8276.427	-29276.199	-8265.649
74000000	-37471.358	-8157.445	-29313.913	-8146.744
75000000	-37549.430	-8127.335	-29422.095	-8116.771
76000000	-37424.521	-8156.101	-29268.420	-8145.589
77000000	-37521.289	-8134.228	-29387.060	-8123.668
78000000	-37442.885	-8081.464	-29361.421	-8070.726
79000000	-37484.719	-8184.160	-29300.559	-8173.619
80000000	-37572.148	-8271.940	-29300.208	-8261.386
81000000	-37540.324	-8233.275	-29307.049	-8222.673
82000000	-37488.925	-8150.319	-29338.606	-8139.764
83000000	-37414.200	-8138.796	-29275.405	-8127.850
84000000	-37461.545	-8096.753	-29364.792	-8085.919
85000000	-37484.246	-8147.406	-29336.840	-8136.699
86000000	-37410.022	-8061.841	-29348.182	-8051.284
87000000	-37564.696	-8219.279	-29345.418	-8208.583
88000000	-37397.296	-8074.018	-29323.278	-8063.491
89000000	-37530.661	-8203.671	-29326.989	-8193.073
90000000	-37563.336	-8240.628	-29322.708	-8230.155
91000000	-37548.548	-8235.092	-29313.455	-8224.739
92000000	-37590.328	-8247.871	-29342.457	-8237.296
93000000	-37575.882	-8255.711	-29320.171	-8245.234
94000000	-37518.620	-8161.958	-29356.662	-8151.281
95000000	-37547.321	-8284.606	-29262.715	-8273.932
96000000	-37521.538	-8248.031	-29273.507	-8237.639
97000000	-37526.041	-8253.934	-29272.107	-8243.241
98000000	-37664.109	-8336.832	-29327.278	-8326.390
99000000	-37633.973	-8356.782	-29277.191	-8346.246
100000000	-37501.401	-8176.916	-29324.485	-8166.495
101000000	-37476.926	-8173.866	-29303.060	-8163.458
102000000	-37527.657	-8178.938	-29348.718	-8168.490
103000000	-37585.031	-8243.108	-29341.922	-8232.415
104000000	-37505.832	-8152.470	-29353.362	-8142.022
105000000	-37501.379	-8204.482	-29296.897	-8193.575
106000000	-37483.755	-8118.101	-29365.653	-8107.711
107000000	-37392.842	-8071.516	-29321.326	-8060.863
108000000	-37467.829	-8033.258	-29434.571	-8022.647
109000000	-37424.175	-8085.991	-29338.184	-8075.369
110000000	-37650.862	-8232.424	-29418.438	-8221.375
111000000	-37706.607	-8273.694	-29432.913	-8263.098
112000000	-37392.857	-7998.355	-29394.502	-7987.667
113000000	-37485.233	-8108.239	-29376.994	-8098.170
114000000	-37429.607	-8087.654	-29341.954	-8076.863
115000000	-37461.443	-8118.135	-29343.309	-8107.439
116000000	-37529.232	-8213.911	-29315.321	-8203.212
