state	cp12.kappa	cp3.kappa	cp12.frequencies1	cp12.frequencies2	cp12.frequencies3	cp12.frequencies4	cp3.frequencies1	cp3.frequencies2	cp3.frequencies3	cp3.frequencies4	cp12.mu	cp3.mu	clock.rate	constant.popSize	rootHeight	treeLength
100000000	5.704	12.924	0.3141	0.2084	0.2408	0.2368	0.3866	0.1744	0.1371	0.3019	0.4806	2.0388	2.6447E-3	23.884	16.404	933.340
101000000	5.966	12.126	0.3092	0.1892	0.2574	0.2441	0.4094	0.1771	0.1248	0.2887	0.5127	1.9746	2.5614E-3	25.788	15.619	968.424
102000000	6.076	12.139	0.3153	0.1934	0.2643	0.2270	0.3797	0.1863	0.1329	0.3011	0.5117	1.9767	2.5751E-3	24.004	17.214	954.600
103000000	6.106	13.599	0.3253	0.1913	0.2412	0.2423	0.3983	0.1685	0.1243	0.3088	0.5162	1.9676	2.771E-3	23.135	16.611	914.589
104000000	6.139	11.586	0.3212	0.1988	0.2508	0.2292	0.3998	0.1691	0.1280	0.3031	0.4900	2.0200	2.5428E-3	23.694	16.607	939.592
105000000	5.430	11.135	0.3023	0.1892	0.2450	0.2636	0.4104	0.1675	0.1278	0.2944	0.4934	2.0132	2.6658E-3	24.111	16.044	941.075
106000000	5.712	10.579	0.3223	0.2041	0.2471	0.2266	0.4054	0.1687	0.1318	0.2942	0.5239	1.9522	2.614E-3	24.567	16.173	953.398
107000000	6.026	11.579	0.3504	0.1948	0.2357	0.2191	0.3941	0.1728	0.1343	0.2988	0.5233	1.9534	2.537E-3	26.214	16.861	979.999
108000000	6.693	12.415	0.3164	0.1861	0.2491	0.2484	0.3907	0.1802	0.1347	0.2944	0.5116	1.9769	2.5936E-3	24.661	16.495	937.590
109000000	6.291	12.549	0.3300	0.1900	0.2470	0.2330	0.3914	0.1751	0.1286	0.3049	0.5011	1.9979	2.7385E-3	23.279	16.526	918.425
110000000	4.859	11.884	0.3190	0.1964	0.2377	0.2469	0.4115	0.1539	0.1380	0.2966	0.5209	1.9581	2.552E-3	23.958	17.901	953.384
111000000	6.264	11.334	0.3247	0.1861	0.2337	0.2556	0.3859	0.1751	0.1357	0.3034	0.4842	2.0316	2.6897E-3	22.523	16.814	905.892
112000000	5.214	11.810	0.3274	0.1923	0.2390	0.2414	0.3868	0.1762	0.1269	0.3100	0.5219	1.9563	2.5941E-3	23.126	16.692	934.453
113000000	6.392	12.643	0.3127	0.1818	0.2513	0.2542	0.3864	0.1748	0.1340	0.3048	0.4960	2.0081	2.7039E-3	22.894	16.974	912.931
114000000	6.484	11.515	0.3082	0.2027	0.2476	0.2415	0.3862	0.1853	0.1249	0.3036	0.4995	2.0010	2.8715E-3	22.034	16.675	889.320
115000000	5.660	11.758	0.3124	0.1968	0.2518	0.2390	0.3898	0.1627	0.1419	0.3057	0.5073	1.9855	2.7608E-3	22.556	16.619	910.457
116000000	5.838	13.056	0.3369	0.1791	0.2336	0.2504	0.3888	0.1823	0.1374	0.2915	0.4907	2.0185	2.5266E-3	26.284	16.947	962.316
117000000	5.418	10.972	0.3317	0.1987	0.2285	0.2412	0.3970	0.1690	0.1411	0.2930	0.5016	1.9968	2.6185E-3	24.798	16.628	938.809
118000000	6.330	13.147	0.3324	0.1870	0.2514	0.2292	0.3928	0.1560	0.1326	0.3185	0.5233	1.9534	2.6676E-3	22.316	16.040	906.202
119000000	5.753	11.650	0.3291	0.1907	0.2349	0.2452	0.3822	0.1794	0.1322	0.3062	0.4914	2.0172	2.6648E-3	23.243	16.135	924.399
120000000	4.969	12.121	0.3123	0.1935	0.2561	0.2381	0.3853	0.1706	0.1303	0.3137	0.5180	1.9640	2.749E-3	21.913	16.639	887.045
121000000	5.449	12.458	0.3323	0.1892	0.2394	0.2391	0.3798	0.1803	0.1293	0.3107	0.5347	1.9306	2.7545E-3	20.812	15.551	884.220
122000000	5.674	11.788	0.3256	0.1843	0.2513	0.2388	0.3959	0.1845	0.1329	0.2867	0.4961	2.0079	2.8823E-3	21.376	16.305	872.787
123000000	6.354	12.744	0.3191	0.2030	0.2491	0.2288	0.3831	0.1676	0.1341	0.3151	0.5108	1.9783	2.6565E-3	24.294	16.546	933.025
124000000	6.674	11.849	0.3196	0.1966	0.2301	0.2537	0.3873	0.1780	0.1326	0.3020	0.5062	1.9876	2.6121E-3	23.293	16.625	948.310
125000000	5.553	11.257	0.3255	0.1928	0.2322	0.2495	0.3915	0.1745	0.1397	0.2943	0.4749	2.0502	2.7977E-3	21.317	16.671	891.601
126000000	5.723	11.371	0.3287	0.1901	0.2423	0.2389	0.3869	0.1712	0.1377	0.3042	0.5081	1.9838	2.7708E-3	22.808	15.666	903.195
127000000	6.484	11.732	0.3354	0.1808	0.2415	0.2424	0.3920	0.1723	0.1386	0.2971	0.5014	1.9972	2.7704E-3	22.275	16.842	910.717
128000000	5.677	12.595	0.3069	0.1954	0.2608	0.2370	0.4021	0.1739	0.1316	0.2923	0.5211	1.9579	2.6366E-3	23.222	16.667	942.224
129000000	5.729	12.237	0.3234	0.2049	0.2429	0.2289	0.4002	0.1836	0.1292	0.2870	0.5002	1.9997	2.628E-3	24.403	16.623	930.184
130000000	6.184	11.225	0.3304	0.1875	0.2452	0.2369	0.3910	0.1798	0.1349	0.2942	0.4823	2.0354	2.761E-3	23.726	16.060	912.695
131000000	6.047	10.939	0.3338	0.1860	0.2510	0.2292	0.3923	0.1658	0.1328	0.3091	0.5081	1.9838	2.676E-3	23.977	16.364	928.906
132000000	5.106	11.750	0.3300	0.1873	0.2471	0.2356	0.4009	0.1783	0.1260	0.2948	0.4705	2.0589	2.8084E-3	21.489	15.913	886.626
133000000	5.536	11.503	0.3118	0.1930	0.2557	0.2394	0.4061	0.1694	0.1304	0.2941	0.5097	1.9805	2.5111E-3	26.081	16.690	970.058
134000000	5.770	12.435	0.3071	0.2104	0.2455	0.2370	0.3684	0.1881	0.1328	0.3107	0.5121	1.9759	2.6366E-3	24.187	15.958	938.436
135000000	5.627	11.489	0.3138	0.1957	0.2347	0.2558	0.4158	0.1763	0.1249	0.2829	0.4995	2.0010	2.5732E-3	24.115	17.122	959.070
136000000	5.712	13.353	0.3333	0.1771	0.2488	0.2408	0.4051	0.1684	0.1325	0.2940	0.5051	1.9897	2.6001E-3	24.807	16.596	932.770
137000000	6.300	12.352	0.3268	0.1879	0.2434	0.2419	0.4067	0.1731	0.1303	0.2899	0.4905	2.0191	2.6104E-3	24.187	17.226	946.212
138000000	5.723	12.574	0.3331	0.1708	0.2400	0.2561	0.4068	0.1706	0.1270	0.2956	0.5036	1.9928	2.6132E-3	23.265	15.939	931.904
139000000	6.055	11.394	0.3190	0.1894	0.2526	0.2390	0.3819	0.1806	0.1316	0.3060	0.4914	2.0172	2.6715E-3	23.614	16.995	936.595
140000000	5.407	12.282	0.3099	0.1866	0.2648	0.2387	0.4144	0.1739	0.1242	0.2875	0.5286	1.9429	2.5837E-3	24.545	16.978	943.067
141000000	6.195	12.226	0.3176	0.1898	0.2245	0.2681	0.4087	0.1640	0.1381	0.2892	0.5065	1.9870	2.6072E-3	24.992	16.078	950.858
142000000	6.104	12.045	0.3238	0.1861	0.2534	0.2367	0.3816	0.1712	0.1412	0.3060	0.5115	1.9769	2.6904E-3	22.448	16.169	904.480
143000000	5.173	12.668	0.3195	0.1804	0.2537	0.2463	0.4016	0.1740	0.1344	0.2899	0.4854	2.0291	2.5713E-3	23.876	16.125	943.911
144000000	6.625	12.797	0.3144	0.2025	0.2443	0.2388	0.3971	0.1581	0.1265	0.3183	0.5126	1.9748	2.4887E-3	25.585	18.197	981.124
145000000	5.909	11.956	0.3108	0.1971	0.2547	0.2374	0.3984	0.1670	0.1372	0.2973	0.5214	1.9572	2.6565E-3	23.055	16.115	936.131
146000000	5.932	12.488	0.3043	0.1907	0.2473	0.2577	0.3892	0.1728	0.1329	0.3051	0.5096	1.9808	2.5928E-3	25.866	16.613	961.632
147000000	6.240	12.908	0.3148	0.1898	0.2415	0.2539	0.3975	0.1625	0.1336	0.3064	0.5061	1.9878	2.5305E-3	25.606	18.186	973.521
148000000	5.606	12.713	0.3176	0.1879	0.2408	0.2537	0.4108	0.1643	0.1251	0.2997	0.5155	1.9690	2.6211E-3	24.668	17.267	955.505
149000000	5.690	12.681	0.3264	0.1956	0.2481	0.2298	0.3764	0.1869	0.1395	0.2972	0.5002	1.9997	2.6019E-3	24.100	15.629	952.635
150000000	5.639	12.830	0.3110	0.1934	0.2489	0.2467	0.3852	0.1688	0.1319	0.3141	0.4787	2.0426	2.4535E-3	23.865	18.321	974.458
151000000	5.831	11.516	0.3176	0.1852	0.2451	0.2521	0.3893	0.1682	0.1330	0.3095	0.5073	1.9854	2.6341E-3	24.297	16.551	949.427
152000000	5.560	12.131	0.3333	0.1887	0.2463	0.2317	0.3973	0.1756	0.1248	0.3023	0.5093	1.9814	2.5725E-3	24.309	16.439	936.677
153000000	6.296	12.114	0.3291	0.1828	0.2414	0.2467	0.3825	0.1656	0.1385	0.3134	0.4809	2.0383	2.6234E-3	24.950	16.333	949.148
154000000	6.123	13.126	0.3140	0.1955	0.2531	0.2373	0.3979	0.1903	0.1342	0.2775	0.4741	2.0519	2.6528E-3	22.782	16.023	919.578
155000000	5.880	14.027	0.3146	0.1948	0.2409	0.2497	0.3890	0.1687	0.1297	0.3126	0.5052	1.9897	2.5984E-3	23.783	15.796	940.403
156000000	6.046	11.042	0.3317	0.1834	0.2368	0.2481	0.3939	0.1646	0.1320	0.3094	0.4925	2.0150	2.6308E-3	24.711	16.690	936.357
157000000	6.226	10.891	0.3130	0.1815	0.2602	0.2452	0.3927	0.1703	0.1274	0.3096	0.4960	2.0080	2.5021E-3	25.446	17.211	969.650
158000000	5.096	13.582	0.3199	0.1881	0.2486	0.2434	0.4178	0.1672	0.1323	0.2826	0.5164	1.9672	2.5665E-3	23.667	17.545	936.973
159000000	5.059	10.598	0.3205	0.1904	0.2607	0.2285	0.3775	0.1697	0.1390	0.3137	0.4999	2.0002	2.5798E-3	24.557	16.261	967.117
160000000	5.468	11.722	0.3218	0.1958	0.2388	0.2435	0.3888	0.1697	0.1404	0.3011	0.5262	1.9476	2.6625E-3	24.310	16.360	935.673
161000000	5.900	11.639	0.3101	0.1793	0.2540	0.2566	0.3930	0.1750	0.1311	0.3008	0.4777	2.0445	2.6155E-3	23.122	16.750	935.577
162000000	5.363	11.178	0.3240	0.1873	0.2631	0.2256	0.3900	0.1785	0.1414	0.2901	0.4917	2.0166	2.5626E-3	25.612	16.600	956.124
163000000	5.737	11.909	0.3330	0.1976	0.2376	0.2318	0.3888	0.1716	0.1348	0.3048	0.5052	1.9896	2.4819E-3	26.508	16.111	974.668
164000000	5.865	12.313	0.3273	0.1957	0.2295	0.2475	0.3908	0.1759	0.1399	0.2934	0.4995	2.0009	2.7229E-3	22.314	16.380	889.079
165000000	5.475	12.171	0.3132	0.2010	0.2475	0.2383	0.4011	0.1616	0.1338	0.3035	0.5225	1.9549	2.5853E-3	24.105	16.772	949.722
166000000	5.312	12.840	0.3162	0.1834	0.2326	0.2677	0.3899	0.1640	0.1373	0.3087	0.4894	2.0213	2.5412E-3	24.089	16.905	951.797
167000000	6.038	11.705	0.3236	0.1880	0.2447	0.2437	0.3862	0.1742	0.1333	0.3063	0.5061	1.9878	2.6111E-3	22.825	17.094	923.143
