state	pscore
1000000	3287
2000000	3280
3000000	3276
4000000	3276
5000000	3284
6000000	3285
7000000	3286
8000000	3284
9000000	3286
10000000	3278
11000000	3275
12000000	3274
13000000	3288
14000000	3271
15000000	3277
16000000	3275
17000000	3288
18000000	3282
19000000	3286
20000000	3276
21000000	3283
22000000	3275
23000000	3278
24000000	3274
25000000	3273
26000000	3271
27000000	3275
28000000	3281
29000000	3283
30000000	3284
31000000	3274
32000000	3271
33000000	3279
34000000	3274
35000000	3273
36000000	3270
37000000	3276
38000000	3278
39000000	3282
40000000	3279
41000000	3272
42000000	3283
43000000	3270
44000000	3275
45000000	3271
46000000	3284
47000000	3276
48000000	3282
49000000	3272
50000000	3279
51000000	3268
52000000	3272
53000000	3267
54000000	3273
55000000	3278
56000000	3280
57000000	3275
58000000	3275
59000000	3279
60000000	3273
61000000	3269
62000000	3272
63000000	3272
64000000	3278
65000000	3280
66000000	3273
67000000	3272
68000000	3286
69000000	3275
70000000	3276
71000000	3284
72000000	3279
73000000	3275
74000000	3273
75000000	3286
76000000	3277
77000000	3281
78000000	3276
79000000	3272
80000000	3277
81000000	3278
82000000	3281
83000000	3283
84000000	3280
85000000	3281
86000000	3278
87000000	3281
88000000	3267
89000000	3281
90000000	3281
91000000	3279
92000000	3277
93000000	3281
94000000	3282
95000000	3279
96000000	3272
97000000	3284
98000000	3280
99000000	3283
100000000	3274
101000000	3281
102000000	3289
103000000	3281
104000000	3281
105000000	3278
106000000	3280
107000000	3283
108000000	3285
109000000	3286
110000000	3280
111000000	3291
112000000	3282
113000000	3282
114000000	3281
115000000	3280
116000000	3281
117000000	3283
118000000	3284
119000000	3285
120000000	3287
121000000	3285
122000000	3281
123000000	3286
124000000	3292
125000000	3284
126000000	3289
127000000	3291
128000000	3288
129000000	3285
130000000	3292
131000000	3295
132000000	3285
133000000	3285
134000000	3288
135000000	3282
136000000	3290
137000000	3285
138000000	3286
139000000	3294
140000000	3290
141000000	3284
142000000	3283
143000000	3284
144000000	3280
145000000	3284
146000000	3282
147000000	3279
148000000	3283
149000000	3290
150000000	3293
151000000	3283
152000000	3282
153000000	3292
154000000	3284
155000000	3281
156000000	3298
157000000	3285
158000000	3276
159000000	3286
160000000	3280
161000000	3283
162000000	3290
163000000	3275
164000000	3276
165000000	3273
166000000	3278
167000000	3275
168000000	3289
169000000	3288
170000000	3296
171000000	3280
172000000	3281
173000000	3281
174000000	3279
175000000	3284
176000000	3279
177000000	3290
178000000	3284
179000000	3284
180000000	3281
181000000	3279
182000000	3284
183000000	3277
184000000	3276
185000000	3275
186000000	3276
187000000	3283
188000000	3274
189000000	3278
190000000	3273
191000000	3274
192000000	3277
193000000	3265
194000000	3265
195000000	3272
196000000	3279
197000000	3273
198000000	3275
199000000	3281
200000000	3275
201000000	3284
202000000	3284
203000000	3288
204000000	3281
205000000	3285
206000000	3279
207000000	3282
208000000	3274
209000000	3273
210000000	3270
211000000	3273
212000000	3272
213000000	3266
214000000	3272
215000000	3275
216000000	3273
217000000	3274
218000000	3276
219000000	3273
220000000	3272
221000000	3280
222000000	3274
223000000	3273
224000000	3283
225000000	3279
