state	posterior	prior	likelihood	coalescent
178000000	-37626.965	-8302.911	-29324.054	-8292.339
179000000	-37595.779	-8259.804	-29335.976	-8249.214
180000000	-37654.455	-8394.239	-29260.216	-8383.761
181000000	-37531.689	-8271.164	-29260.525	-8260.399
182000000	-37464.178	-8258.381	-29205.797	-8247.639
183000000	-37541.540	-8264.635	-29276.905	-8254.414
184000000	-37484.536	-8239.048	-29245.488	-8228.587
185000000	-37563.285	-8261.674	-29301.610	-8251.028
186000000	-37626.068	-8343.507	-29282.561	-8333.002
187000000	-37467.528	-8228.912	-29238.616	-8218.413
188000000	-37576.235	-8312.856	-29263.379	-8302.090
189000000	-37548.432	-8310.034	-29238.399	-8299.228
190000000	-37425.529	-8218.230	-29207.299	-8207.491
191000000	-37565.858	-8323.984	-29241.874	-8313.558
192000000	-37475.993	-8208.990	-29267.002	-8198.375
193000000	-37568.262	-8277.533	-29290.729	-8266.531
194000000	-37412.964	-8193.744	-29219.220	-8183.111
195000000	-37483.149	-8221.571	-29261.578	-8210.835
196000000	-37514.125	-8243.808	-29270.317	-8233.569
197000000	-37590.944	-8299.391	-29291.553	-8288.579
198000000	-37608.986	-8297.064	-29311.923	-8286.332
199000000	-37656.038	-8403.512	-29252.526	-8393.056
200000000	-37526.124	-8277.493	-29248.631	-8266.696
