state	cp12.kappa	cp3.kappa	cp12.frequencies1	cp12.frequencies2	cp12.frequencies3	cp12.frequencies4	cp3.frequencies1	cp3.frequencies2	cp3.frequencies3	cp3.frequencies4	cp12.mu	cp3.mu	clock.rate	constant.popSize	rootHeight	treeLength
32000000	5.419	10.958	0.3271	0.1868	0.2463	0.2398	0.3765	0.1889	0.1335	0.3011	0.5062	1.9877	2.6592E-3	23.174	16.112	929.717
33000000	6.006	12.050	0.3240	0.1984	0.2405	0.2371	0.3811	0.1822	0.1378	0.2990	0.5029	1.9943	2.5719E-3	26.182	16.090	975.174
34000000	6.065	11.922	0.3214	0.1966	0.2300	0.2519	0.3873	0.1668	0.1345	0.3115	0.5216	1.9568	2.58E-3	23.339	15.816	948.390
35000000	5.893	12.836	0.3210	0.2064	0.2427	0.2299	0.4221	0.1693	0.1309	0.2777	0.4888	2.0225	2.4726E-3	26.226	15.919	991.465
36000000	5.661	11.010	0.3189	0.1936	0.2328	0.2547	0.3940	0.1877	0.1266	0.2917	0.5012	1.9976	2.6048E-3	24.760	15.533	944.658
37000000	6.878	12.011	0.3224	0.1833	0.2575	0.2368	0.3829	0.1650	0.1506	0.3014	0.4908	2.0184	2.566E-3	26.271	15.683	964.819
38000000	6.068	11.595	0.3369	0.2007	0.2433	0.2191	0.3948	0.1777	0.1306	0.2969	0.4806	2.0387	2.5401E-3	23.554	16.847	944.269
39000000	6.902	11.964	0.3140	0.2091	0.2367	0.2402	0.4026	0.1675	0.1355	0.2944	0.4898	2.0203	2.6553E-3	24.844	17.040	958.317
40000000	5.430	12.702	0.3181	0.1784	0.2565	0.2470	0.3911	0.1798	0.1381	0.2910	0.4870	2.0261	2.6476E-3	23.404	16.603	950.052
41000000	6.612	10.760	0.3229	0.1962	0.2368	0.2441	0.3975	0.1603	0.1308	0.3113	0.5226	1.9549	2.5735E-3	25.202	16.697	945.526
42000000	5.580	11.512	0.3218	0.1930	0.2370	0.2481	0.3868	0.1837	0.1359	0.2935	0.5007	1.9985	2.5244E-3	25.360	16.792	990.130
43000000	5.440	12.125	0.3006	0.2001	0.2351	0.2642	0.3825	0.1648	0.1396	0.3131	0.5022	1.9956	2.5768E-3	25.910	17.381	960.857
44000000	5.600	13.098	0.3090	0.1985	0.2419	0.2506	0.4081	0.1804	0.1202	0.2912	0.5098	1.9805	2.5604E-3	23.596	17.109	946.697
45000000	6.776	13.370	0.3128	0.1914	0.2562	0.2395	0.3900	0.1551	0.1358	0.3191	0.5302	1.9395	2.5636E-3	23.552	16.375	936.568
46000000	5.472	11.782	0.3280	0.1928	0.2396	0.2396	0.3791	0.1787	0.1387	0.3036	0.5065	1.9870	2.5263E-3	25.558	16.627	953.071
47000000	5.488	12.639	0.3242	0.1734	0.2515	0.2509	0.3892	0.1678	0.1303	0.3127	0.5072	1.9856	2.469E-3	26.574	15.779	986.134
48000000	6.034	13.003	0.3154	0.1979	0.2521	0.2346	0.3949	0.1713	0.1328	0.3010	0.4826	2.0348	2.7667E-3	21.485	16.815	909.662
49000000	6.133	11.326	0.2982	0.2005	0.2624	0.2389	0.4090	0.1717	0.1236	0.2957	0.5222	1.9556	2.7704E-3	21.715	16.797	900.389
50000000	5.396	11.902	0.3301	0.1834	0.2456	0.2409	0.4013	0.1683	0.1345	0.2959	0.4899	2.0202	2.7269E-3	22.728	16.438	937.275
51000000	5.251	11.780	0.3283	0.1878	0.2328	0.2512	0.4143	0.1544	0.1338	0.2975	0.4967	2.0066	2.4643E-3	24.123	17.119	957.637
52000000	6.340	12.019	0.3306	0.1817	0.2491	0.2385	0.3963	0.1786	0.1277	0.2974	0.5103	1.9794	2.5778E-3	22.614	17.848	941.125
53000000	5.553	12.105	0.3289	0.1902	0.2391	0.2417	0.3989	0.1702	0.1306	0.3003	0.4955	2.0090	2.5874E-3	25.869	16.712	945.618
54000000	5.911	11.874	0.3383	0.1907	0.2414	0.2296	0.4087	0.1692	0.1242	0.2979	0.5248	1.9504	2.7008E-3	23.842	15.569	934.001
55000000	6.279	12.029	0.3274	0.1981	0.2291	0.2454	0.4084	0.1591	0.1317	0.3007	0.5203	1.9593	2.5598E-3	24.855	17.022	966.444
56000000	6.055	11.704	0.3256	0.1794	0.2485	0.2465	0.3922	0.1770	0.1347	0.2961	0.5160	1.9680	2.6507E-3	24.460	17.035	941.889
57000000	6.361	12.287	0.3142	0.1910	0.2454	0.2493	0.4060	0.1749	0.1320	0.2871	0.5102	1.9796	2.6431E-3	24.338	15.804	942.777
58000000	5.423	12.640	0.3200	0.2090	0.2276	0.2434	0.3971	0.1741	0.1346	0.2941	0.4870	2.0261	2.5346E-3	24.889	16.915	955.132
59000000	5.528	13.091	0.3346	0.1968	0.2331	0.2355	0.3933	0.1585	0.1333	0.3149	0.5035	1.9930	2.5546E-3	23.751	16.877	930.286
60000000	5.554	11.537	0.3223	0.2004	0.2294	0.2478	0.4041	0.1665	0.1357	0.2936	0.4886	2.0228	2.71E-3	24.844	16.789	933.726
61000000	6.002	12.217	0.3177	0.1871	0.2603	0.2349	0.4073	0.1651	0.1303	0.2973	0.5011	1.9979	2.6273E-3	22.881	17.240	934.208
62000000	6.304	11.234	0.3230	0.1840	0.2479	0.2451	0.3943	0.1762	0.1258	0.3037	0.4954	2.0093	2.5773E-3	25.076	17.593	957.269
63000000	6.379	12.793	0.3167	0.1977	0.2546	0.2311	0.3816	0.1674	0.1364	0.3146	0.4805	2.0390	2.653E-3	24.197	17.318	960.699
64000000	5.634	12.529	0.3177	0.1985	0.2387	0.2452	0.4017	0.1659	0.1369	0.2955	0.5012	1.9975	2.5812E-3	24.357	16.289	958.822
65000000	5.805	11.568	0.3107	0.1969	0.2479	0.2445	0.3944	0.1707	0.1258	0.3090	0.5126	1.9749	2.5351E-3	23.652	16.300	934.561
66000000	5.942	11.474	0.3079	0.1950	0.2457	0.2514	0.3964	0.1596	0.1280	0.3160	0.5178	1.9644	2.7744E-3	22.998	16.979	899.049
67000000	6.765	10.656	0.3200	0.1719	0.2600	0.2481	0.3960	0.1685	0.1302	0.3054	0.4930	2.0140	2.5742E-3	24.837	17.513	945.668
68000000	5.836	12.513	0.3084	0.1879	0.2535	0.2502	0.4025	0.1632	0.1211	0.3131	0.5215	1.9570	2.5294E-3	26.175	15.865	978.040
69000000	5.254	12.004	0.3195	0.2019	0.2391	0.2395	0.3920	0.1824	0.1240	0.3016	0.4980	2.0040	2.5647E-3	24.092	16.736	944.438
70000000	5.714	12.195	0.3185	0.1900	0.2480	0.2436	0.3859	0.1705	0.1318	0.3117	0.4990	2.0021	2.6179E-3	23.810	16.111	935.280
71000000	5.051	11.801	0.3237	0.1896	0.2426	0.2442	0.4015	0.1678	0.1262	0.3045	0.5255	1.9491	2.5948E-3	24.354	16.666	944.412
72000000	4.973	12.413	0.3089	0.1899	0.2631	0.2381	0.3925	0.1756	0.1336	0.2982	0.4999	2.0001	2.5499E-3	25.436	16.819	1000.114
73000000	5.867	11.821	0.3349	0.1914	0.2279	0.2458	0.3796	0.1706	0.1420	0.3077	0.5139	1.9722	2.4089E-3	25.261	17.155	980.320
74000000	5.423	12.055	0.3236	0.1975	0.2458	0.2330	0.3854	0.1695	0.1266	0.3185	0.5022	1.9957	2.5116E-3	24.409	16.185	956.418
75000000	5.291	13.134	0.3160	0.1975	0.2479	0.2386	0.4114	0.1540	0.1365	0.2981	0.5246	1.9508	2.5419E-3	23.496	16.235	953.121
76000000	6.483	11.445	0.3111	0.2007	0.2563	0.2319	0.4002	0.1685	0.1363	0.2949	0.5042	1.9915	2.5243E-3	25.660	16.739	953.213
77000000	6.459	12.735	0.3087	0.1923	0.2483	0.2507	0.3929	0.1610	0.1377	0.3084	0.5277	1.9446	2.5313E-3	23.948	17.494	961.208
78000000	5.037	11.437	0.2968	0.1988	0.2434	0.2611	0.3814	0.1674	0.1445	0.3068	0.4821	2.0357	2.6548E-3	24.974	17.921	964.130
79000000	5.996	11.709	0.3219	0.1872	0.2534	0.2375	0.3881	0.1666	0.1424	0.3028	0.5018	1.9964	2.6018E-3	23.513	17.177	952.034
80000000	6.375	11.852	0.3230	0.1880	0.2374	0.2516	0.4031	0.1597	0.1285	0.3087	0.5151	1.9698	2.4809E-3	24.473	16.881	954.655
81000000	6.274	11.966	0.3094	0.1940	0.2543	0.2423	0.3824	0.1690	0.1315	0.3171	0.5211	1.9578	2.6622E-3	22.783	16.666	913.536
82000000	5.286	12.596	0.3195	0.1909	0.2453	0.2442	0.3991	0.1776	0.1355	0.2878	0.5028	1.9943	2.694E-3	23.791	16.948	934.613
83000000	5.247	13.673	0.3206	0.1854	0.2388	0.2552	0.3956	0.1622	0.1303	0.3119	0.5024	1.9952	2.5718E-3	23.570	16.228	939.519
84000000	5.919	12.395	0.3225	0.1989	0.2503	0.2283	0.4031	0.1558	0.1314	0.3097	0.5322	1.9357	2.7102E-3	22.877	16.290	898.085
85000000	6.116	11.427	0.2957	0.2023	0.2447	0.2574	0.3873	0.1760	0.1335	0.3032	0.4915	2.0169	2.5899E-3	22.890	16.565	928.362
86000000	5.920	13.911	0.3253	0.1759	0.2369	0.2619	0.4071	0.1645	0.1401	0.2882	0.5080	1.9841	2.6092E-3	23.741	17.108	942.452
87000000	5.466	12.506	0.3398	0.1891	0.2423	0.2288	0.3903	0.1811	0.1282	0.3004	0.5015	1.9970	2.6473E-3	24.689	16.872	938.997
88000000	5.699	11.982	0.3121	0.2045	0.2531	0.2303	0.4082	0.1592	0.1329	0.2997	0.4933	2.0134	2.4982E-3	24.309	15.571	940.130
89000000	5.489	11.667	0.3187	0.1942	0.2489	0.2383	0.4031	0.1663	0.1334	0.2972	0.4966	2.0069	2.5869E-3	25.019	16.508	940.723
90000000	5.652	12.783	0.3266	0.1882	0.2393	0.2459	0.3876	0.1699	0.1272	0.3153	0.5075	1.9851	2.5221E-3	23.588	15.911	929.291
91000000	6.171	11.436	0.3212	0.2024	0.2390	0.2374	0.4035	0.1635	0.1330	0.3000	0.5036	1.9928	2.5842E-3	24.372	17.302	935.250
92000000	5.380	12.246	0.3024	0.2082	0.2489	0.2404	0.3790	0.1898	0.1360	0.2951	0.4919	2.0161	2.7014E-3	22.882	16.458	934.642
93000000	6.079	11.993	0.3257	0.1916	0.2511	0.2315	0.3731	0.1800	0.1357	0.3112	0.4890	2.0220	2.6618E-3	23.031	16.870	908.082
94000000	5.565	12.998	0.3221	0.1941	0.2520	0.2318	0.3958	0.1616	0.1394	0.3031	0.5124	1.9752	2.5331E-3	22.947	17.325	933.328
95000000	6.181	12.125	0.3128	0.2053	0.2320	0.2499	0.3987	0.1708	0.1322	0.2983	0.4936	2.0127	2.4887E-3	25.059	16.618	966.260
96000000	5.686	12.285	0.3168	0.1963	0.2466	0.2403	0.4015	0.1779	0.1400	0.2806	0.4801	2.0398	2.5889E-3	23.908	16.442	946.388
97000000	5.486	11.225	0.3477	0.1788	0.2424	0.2312	0.3986	0.1761	0.1300	0.2952	0.5025	1.9950	2.7353E-3	23.187	17.244	927.391
98000000	6.590	12.056	0.3130	0.1914	0.2590	0.2367	0.4116	0.1642	0.1332	0.2910	0.4966	2.0068	2.7071E-3	21.473	16.235	895.769
99000000	5.398	12.043	0.3200	0.1955	0.2388	0.2458	0.3873	0.1824	0.1301	0.3003	0.4934	2.0132	2.5377E-3	24.883	17.271	969.047
100000000	6.003	12.487	0.3106	0.1943	0.2600	0.2351	0.4093	0.1714	0.1313	0.2879	0.5277	1.9445	2.6354E-3	23.231	16.281	912.133
101000000	5.654	11.630	0.2999	0.1867	0.2644	0.2490	0.3969	0.1732	0.1301	0.2997	0.5120	1.9759	2.6539E-3	23.231	16.755	929.442
102000000	5.004	12.258	0.3184	0.1946	0.2525	0.2344	0.3951	0.1850	0.1338	0.2862	0.5011	1.9979	2.6055E-3	24.054	16.594	935.317
103000000	6.117	11.736	0.3099	0.2020	0.2377	0.2505	0.3958	0.1732	0.1322	0.2988	0.4998	2.0004	2.5683E-3	25.162	16.414	960.992
104000000	5.601	11.484	0.3070	0.2005	0.2532	0.2393	0.4089	0.1686	0.1255	0.2970	0.5187	1.9626	2.6856E-3	22.622	15.972	919.544
105000000	6.077	12.246	0.3360	0.1910	0.2504	0.2226	0.3955	0.1714	0.1332	0.2999	0.5085	1.9830	2.599E-3	22.283	16.293	923.120
106000000	6.483	11.109	0.3175	0.1916	0.2519	0.2390	0.3720	0.1876	0.1327	0.3077	0.4845	2.0311	2.6666E-3	22.582	15.855	905.940
107000000	5.586	11.996	0.3243	0.1820	0.2345	0.2591	0.3931	0.1794	0.1267	0.3008	0.5101	1.9798	2.6868E-3	23.446	16.944	920.899
108000000	5.481	12.084	0.3283	0.1856	0.2311	0.2550	0.3773	0.1751	0.1313	0.3164	0.4902	2.0195	2.5517E-3	23.494	18.874	930.920
109000000	5.746	14.001	0.3209	0.1941	0.2436	0.2414	0.3952	0.1784	0.1306	0.2959	0.5358	1.9284	2.6948E-3	22.813	16.049	933.485
110000000	5.232	13.058	0.3288	0.1980	0.2399	0.2332	0.3927	0.1609	0.1269	0.3195	0.5106	1.9787	2.5037E-3	25.044	16.650	972.909
111000000	4.962	11.007	0.3439	0.1873	0.2206	0.2481	0.3974	0.1753	0.1281	0.2991	0.4942	2.0115	2.6378E-3	23.218	16.168	916.689
112000000	6.134	11.416	0.3269	0.1787	0.2578	0.2366	0.3783	0.1681	0.1389	0.3147	0.4944	2.0113	2.7584E-3	23.645	15.200	927.942
113000000	6.455	13.408	0.3278	0.1936	0.2406	0.2380	0.3996	0.1687	0.1381	0.2936	0.5101	1.9799	2.6078E-3	25.593	16.675	952.877
114000000	6.247	12.925	0.3183	0.1941	0.2486	0.2390	0.4065	0.1667	0.1330	0.2938	0.5287	1.9426	2.6175E-3	23.500	16.065	945.904
115000000	6.078	13.444	0.3069	0.1902	0.2611	0.2417	0.3885	0.1684	0.1348	0.3083	0.5046	1.9908	2.5837E-3	23.831	17.858	940.616
116000000	5.558	12.868	0.3251	0.1847	0.2502	0.2400	0.4043	0.1698	0.1265	0.2994	0.4780	2.0441	2.6538E-3	24.577	17.531	943.013
117000000	6.425	13.050	0.3070	0.1980	0.2429	0.2521	0.3864	0.1656	0.1399	0.3081	0.5267	1.9466	2.6835E-3	22.872	15.841	911.883
118000000	5.844	10.573	0.3088	0.1851	0.2570	0.2492	0.3820	0.1796	0.1316	0.3068	0.5034	1.9931	2.6134E-3	23.856	16.145	938.000
119000000	5.774	11.211	0.3171	0.1938	0.2406	0.2485	0.3859	0.1776	0.1304	0.3061	0.5166	1.9669	2.626E-3	23.997	15.817	949.876
120000000	5.359	12.930	0.3323	0.1907	0.2382	0.2388	0.3898	0.1723	0.1347	0.3032	0.4966	2.0068	2.4914E-3	25.125	17.397	959.968
121000000	6.205	11.504	0.3052	0.1994	0.2582	0.2372	0.3914	0.1730	0.1331	0.3025	0.5190	1.9620	2.6338E-3	24.329	16.168	943.925
122000000	6.534	12.975	0.3201	0.1901	0.2504	0.2394	0.3901	0.1716	0.1390	0.2993	0.5021	1.9959	2.669E-3	22.505	16.416	908.711
123000000	6.558	10.855	0.3195	0.1960	0.2537	0.2308	0.4047	0.1779	0.1263	0.2911	0.4865	2.0270	2.6628E-3	23.796	17.336	937.507
124000000	5.854	12.092	0.3098	0.1822	0.2445	0.2635	0.3980	0.1653	0.1319	0.3048	0.5072	1.9856	2.483E-3	27.290	16.941	987.036
125000000	5.797	12.518	0.3094	0.1986	0.2478	0.2442	0.3923	0.1654	0.1267	0.3156	0.5238	1.9525	2.5982E-3	23.497	16.832	943.086
126000000	5.349	12.586	0.3204	0.2031	0.2458	0.2307	0.3837	0.1764	0.1362	0.3037	0.5286	1.9429	2.6013E-3	23.230	15.169	924.930
127000000	5.731	11.354	0.3123	0.1973	0.2441	0.2463	0.3746	0.1813	0.1316	0.3126	0.4953	2.0094	2.55E-3	24.740	15.392	943.662
128000000	6.317	11.658	0.3229	0.1871	0.2513	0.2387	0.3903	0.1711	0.1250	0.3136	0.5188	1.9625	2.6139E-3	24.479	16.323	942.330
129000000	6.013	11.685	0.3271	0.1890	0.2336	0.2504	0.3995	0.1760	0.1293	0.2953	0.5019	1.9961	2.7313E-3	24.079	16.125	938.662
130000000	6.392	13.292	0.3059	0.2067	0.2346	0.2528	0.4012	0.1792	0.1338	0.2859	0.4946	2.0108	2.5634E-3	25.896	17.139	985.484
131000000	6.308	11.499	0.3170	0.2111	0.2351	0.2369	0.3973	0.1758	0.1268	0.3001	0.5192	1.9617	2.6634E-3	23.624	16.775	949.304
132000000	5.024	11.625	0.3326	0.2016	0.2483	0.2175	0.3915	0.1696	0.1282	0.3108	0.5220	1.9559	2.4771E-3	25.126	17.195	962.303
133000000	6.160	11.583	0.3187	0.1985	0.2363	0.2465	0.3881	0.1710	0.1214	0.3195	0.5196	1.9608	2.5686E-3	25.456	16.773	955.417
134000000	5.903	11.487	0.3068	0.1930	0.2491	0.2511	0.3904	0.1656	0.1331	0.3110	0.5176	1.9649	2.4799E-3	23.377	16.943	958.797
135000000	5.523	12.423	0.3115	0.1967	0.2465	0.2453	0.4081	0.1692	0.1242	0.2985	0.4963	2.0073	2.5531E-3	25.454	16.382	952.371
136000000	5.537	11.617	0.3098	0.1851	0.2411	0.2639	0.3779	0.1740	0.1450	0.3032	0.4705	2.0590	2.56E-3	25.390	17.113	955.429
137000000	6.030	11.738	0.3053	0.2005	0.2567	0.2375	0.3768	0.1707	0.1339	0.3186	0.5077	1.9846	2.5813E-3	25.335	17.013	967.804
138000000	6.274	11.264	0.3283	0.1809	0.2476	0.2431	0.3707	0.1813	0.1367	0.3113	0.4950	2.0100	2.6288E-3	25.381	16.625	958.569
139000000	6.019	11.486	0.3118	0.2025	0.2543	0.2314	0.3857	0.1669	0.1395	0.3079	0.4950	2.0101	2.6838E-3	24.334	16.552	943.122
140000000	6.833	11.182	0.3162	0.1946	0.2333	0.2559	0.3751	0.1819	0.1396	0.3034	0.5064	1.9873	2.6761E-3	23.820	17.627	926.441
141000000	6.131	13.167	0.3226	0.2037	0.2537	0.2201	0.3989	0.1614	0.1387	0.3010	0.5081	1.9838	2.4702E-3	26.337	16.814	981.155
142000000	5.706	12.435	0.3328	0.1916	0.2467	0.2290	0.3995	0.1660	0.1364	0.2980	0.5205	1.9590	2.553E-3	24.124	16.656	929.587
143000000	5.872	12.237	0.3382	0.1944	0.2340	0.2334	0.3998	0.1770	0.1312	0.2920	0.5107	1.9787	2.676E-3	23.127	16.446	911.135
144000000	5.373	11.842	0.3107	0.1922	0.2481	0.2490	0.3886	0.1728	0.1298	0.3088	0.4703	2.0595	2.5057E-3	26.266	16.728	978.397
145000000	5.184	12.970	0.3315	0.1968	0.2359	0.2358	0.4040	0.1685	0.1268	0.3007	0.5148	1.9705	2.5286E-3	24.809	17.123	958.865
146000000	6.177	11.733	0.3217	0.1933	0.2405	0.2444	0.3940	0.1789	0.1339	0.2932	0.4921	2.0158	2.5904E-3	23.553	16.048	940.900
147000000	5.109	10.711	0.3163	0.1900	0.2489	0.2449	0.3859	0.1735	0.1288	0.3118	0.5015	1.9969	2.6782E-3	23.606	16.418	933.654
148000000	5.028	13.489	0.3345	0.1830	0.2316	0.2508	0.3979	0.1611	0.1329	0.3081	0.5061	1.9878	2.5154E-3	24.605	17.659	987.845
149000000	6.129	11.998	0.3167	0.1918	0.2280	0.2634	0.3959	0.1637	0.1409	0.2996	0.5238	1.9524	2.6725E-3	22.991	16.836	926.942
150000000	5.707	11.879	0.3190	0.1815	0.2511	0.2484	0.3855	0.1713	0.1373	0.3059	0.5043	1.9914	2.6698E-3	24.131	16.121	935.620
151000000	6.163	12.411	0.3124	0.1910	0.2479	0.2486	0.3970	0.1769	0.1420	0.2841	0.5248	1.9503	2.6452E-3	24.373	17.378	950.261
152000000	6.040	11.158	0.3129	0.2034	0.2455	0.2381	0.3761	0.1776	0.1378	0.3085	0.5235	1.9529	2.7105E-3	22.887	15.880	930.813
153000000	6.286	11.767	0.3376	0.1803	0.2460	0.2361	0.4041	0.1745	0.1244	0.2970	0.5053	1.9894	2.4593E-3	25.885	16.699	980.400
154000000	5.881	12.701	0.3245	0.1975	0.2304	0.2476	0.3927	0.1676	0.1390	0.3008	0.4880	2.0240	2.6263E-3	23.837	16.585	939.118
155000000	5.144	11.824	0.3143	0.1851	0.2514	0.2492	0.3991	0.1669	0.1226	0.3114	0.5169	1.9661	2.728E-3	22.563	16.170	902.793
156000000	5.768	11.954	0.3205	0.1927	0.2409	0.2459	0.3791	0.1690	0.1325	0.3194	0.5237	1.9526	2.6386E-3	23.170	16.935	925.304
157000000	6.057	12.558	0.3197	0.1891	0.2475	0.2437	0.3856	0.1646	0.1367	0.3132	0.5125	1.9751	2.7769E-3	22.213	17.129	906.020
158000000	5.729	12.423	0.3311	0.1897	0.2461	0.2331	0.3819	0.1776	0.1346	0.3059	0.5039	1.9921	2.6868E-3	23.901	16.723	933.020
159000000	5.407	11.628	0.3172	0.1948	0.2483	0.2396	0.3812	0.1757	0.1249	0.3181	0.4976	2.0048	2.5983E-3	24.303	16.804	947.007
160000000	6.089	14.038	0.3130	0.1873	0.2415	0.2581	0.3982	0.1830	0.1229	0.2960	0.5093	1.9814	2.5145E-3	23.657	16.844	940.875
161000000	6.187	12.204	0.3300	0.1880	0.2426	0.2394	0.4092	0.1664	0.1228	0.3015	0.5376	1.9247	2.4795E-3	25.062	16.738	957.112
162000000	5.821	11.887	0.3313	0.1982	0.2373	0.2332	0.3827	0.1864	0.1327	0.2982	0.5184	1.9633	2.6606E-3	24.926	16.789	952.793
163000000	5.908	12.893	0.3175	0.2025	0.2444	0.2356	0.3941	0.1676	0.1316	0.3068	0.5198	1.9604	2.5713E-3	25.785	16.492	960.823
164000000	5.688	12.178	0.3265	0.1864	0.2444	0.2426	0.4113	0.1779	0.1247	0.2861	0.5165	1.9670	2.6831E-3	24.135	16.781	936.120
165000000	6.060	11.629	0.3320	0.1761	0.2350	0.2569	0.4026	0.1628	0.1350	0.2996	0.4901	2.0198	2.5909E-3	23.542	16.613	938.177
166000000	4.942	12.352	0.3280	0.1877	0.2444	0.2399	0.3836	0.1777	0.1296	0.3090	0.5025	1.9950	2.6382E-3	21.522	16.288	910.263
167000000	5.947	11.570	0.3255	0.2006	0.2379	0.2360	0.3927	0.1756	0.1305	0.3012	0.4889	2.0221	2.5944E-3	23.783	17.298	938.003
