state	pscore
1000000	3276
2000000	3272
3000000	3268
4000000	3270
5000000	3275
6000000	3280
7000000	3285
8000000	3280
9000000	3268
10000000	3270
11000000	3274
12000000	3281
13000000	3269
14000000	3266
15000000	3266
16000000	3270
17000000	3265
18000000	3270
19000000	3267
20000000	3264
21000000	3274
22000000	3277
23000000	3274
24000000	3273
25000000	3282
26000000	3291
27000000	3278
28000000	3278
29000000	3284
30000000	3266
31000000	3278
32000000	3273
33000000	3285
34000000	3279
35000000	3279
36000000	3275
37000000	3276
38000000	3279
39000000	3275
40000000	3284
41000000	3280
42000000	3285
43000000	3288
44000000	3284
45000000	3283
46000000	3283
47000000	3285
48000000	3270
49000000	3273
50000000	3269
51000000	3275
52000000	3270
53000000	3270
54000000	3265
55000000	3267
56000000	3282
57000000	3277
58000000	3274
59000000	3273
60000000	3277
61000000	3278
62000000	3274
63000000	3269
64000000	3266
65000000	3279
66000000	3279
67000000	3274
68000000	3279
69000000	3270
70000000	3279
71000000	3271
72000000	3285
73000000	3285
74000000	3278
75000000	3276
76000000	3278
77000000	3273
78000000	3280
79000000	3291
80000000	3285
81000000	3292
82000000	3285
83000000	3282
84000000	3280
85000000	3283
86000000	3290
87000000	3278
88000000	3283
89000000	3281
90000000	3281
91000000	3274
92000000	3274
93000000	3283
94000000	3275
95000000	3276
96000000	3272
97000000	3271
98000000	3277
99000000	3274
100000000	3274
101000000	3279
102000000	3286
103000000	3290
104000000	3273
105000000	3274
106000000	3282
107000000	3270
108000000	3283
109000000	3281
110000000	3285
111000000	3290
112000000	3284
113000000	3286
114000000	3276
115000000	3281
116000000	3279
117000000	3284
118000000	3286
119000000	3286
120000000	3285
121000000	3282
122000000	3283
123000000	3283
124000000	3296
125000000	3283
126000000	3282
127000000	3283
128000000	3279
129000000	3270
130000000	3272
131000000	3284
132000000	3281
133000000	3283
134000000	3284
135000000	3280
136000000	3282
137000000	3282
138000000	3279
139000000	3286
140000000	3279
141000000	3278
142000000	3279
143000000	3275
144000000	3281
145000000	3281
146000000	3281
147000000	3278
148000000	3281
149000000	3282
150000000	3278
151000000	3273
152000000	3271
153000000	3276
154000000	3272
155000000	3277
156000000	3268
157000000	3269
158000000	3267
159000000	3266
160000000	3271
161000000	3272
162000000	3280
163000000	3277
164000000	3289
165000000	3282
166000000	3282
167000000	3285
168000000	3278
169000000	3292
170000000	3282
171000000	3271
172000000	3270
173000000	3271
174000000	3275
175000000	3265
176000000	3269
177000000	3278
178000000	3280
179000000	3266
180000000	3264
181000000	3273
182000000	3283
183000000	3274
184000000	3274
185000000	3274
186000000	3280
187000000	3273
188000000	3274
189000000	3271
190000000	3269
191000000	3274
192000000	3277
193000000	3278
194000000	3288
195000000	3290
196000000	3294
197000000	3282
198000000	3283
199000000	3279
200000000	3275
201000000	3276
202000000	3277
203000000	3280
204000000	3276
205000000	3272
206000000	3268
207000000	3273
208000000	3278
209000000	3283
210000000	3281
211000000	3278
212000000	3284
213000000	3275
214000000	3283
215000000	3287
216000000	3292
217000000	3281
218000000	3282
219000000	3288
220000000	3294
221000000	3278
222000000	3288
223000000	3286
224000000	3285
225000000	3286
226000000	3286
227000000	3278
228000000	3280
229000000	3275
230000000	3279
231000000	3274
232000000	3276
233000000	3276
234000000	3285
235000000	3276
236000000	3282
237000000	3274
238000000	3275
239000000	3283
240000000	3278
241000000	3287
242000000	3274
243000000	3271
244000000	3276
245000000	3269
246000000	3274
247000000	3272
248000000	3282
249000000	3279
250000000	3270
251000000	3271
252000000	3285
253000000	3285
254000000	3272
255000000	3291
256000000	3280
257000000	3283
258000000	3287
259000000	3277
260000000	3278
261000000	3280
262000000	3288
263000000	3285
264000000	3278
265000000	3283
266000000	3282
267000000	3282
268000000	3282
269000000	3280
270000000	3283
271000000	3283
272000000	3288
273000000	3281
274000000	3283
275000000	3287
276000000	3284
277000000	3285
278000000	3279
279000000	3291
280000000	3277
281000000	3278
282000000	3286
283000000	3284
284000000	3287
285000000	3280
286000000	3282
287000000	3282
288000000	3280
289000000	3278
290000000	3286
291000000	3291
292000000	3280
293000000	3292
294000000	3288
295000000	3286
296000000	3282
297000000	3287
298000000	3279
299000000	3282
300000000	3286
301000000	3286
302000000	3287
303000000	3280
304000000	3285
305000000	3280
306000000	3282
307000000	3284
308000000	3280
309000000	3279
310000000	3286
311000000	3281
312000000	3288
313000000	3286
314000000	3278
315000000	3285
316000000	3288
317000000	3287
318000000	3289
319000000	3287
320000000	3285
321000000	3285
322000000	3283
323000000	3290
324000000	3282
325000000	3277
326000000	3278
327000000	3280
328000000	3290
329000000	3279
330000000	3275
331000000	3280
332000000	3281
333000000	3291
334000000	3288
335000000	3293
336000000	3288
337000000	3285
338000000	3287
339000000	3287
340000000	3286
341000000	3283
342000000	3284
343000000	3286
344000000	3283
345000000	3275
346000000	3285
347000000	3284
348000000	3278
349000000	3277
350000000	3286
351000000	3280
352000000	3279
353000000	3282
354000000	3287
355000000	3276
356000000	3285
357000000	3278
358000000	3282
359000000	3288
360000000	3288
361000000	3283
362000000	3283
363000000	3277
364000000	3271
365000000	3278
366000000	3281
367000000	3279
368000000	3285
369000000	3292
370000000	3288
371000000	3279
372000000	3283
373000000	3275
374000000	3282
375000000	3278
376000000	3286
377000000	3289
378000000	3280
379000000	3278
380000000	3279
381000000	3283
382000000	3271
383000000	3287
384000000	3283
385000000	3271
386000000	3275
387000000	3282
388000000	3269
389000000	3273
390000000	3274
391000000	3282
392000000	3276
393000000	3274
394000000	3277
395000000	3272
396000000	3277
397000000	3273
398000000	3277
399000000	3278
400000000	3277
401000000	3273
402000000	3266
403000000	3269
404000000	3275
405000000	3272
406000000	3278
407000000	3273
408000000	3275
409000000	3284
410000000	3281
411000000	3276
412000000	3272
413000000	3276
414000000	3278
415000000	3284
416000000	3289
417000000	3280
418000000	3278
419000000	3274
420000000	3279
421000000	3276
422000000	3278
423000000	3275
424000000	3279
425000000	3276
426000000	3271
427000000	3284
428000000	3282
429000000	3268
430000000	3272
431000000	3269
432000000	3274
433000000	3289
434000000	3279
435000000	3288
436000000	3277
437000000	3274
438000000	3276
439000000	3283
440000000	3279
441000000	3282
442000000	3275
443000000	3273
444000000	3285
445000000	3283
446000000	3276
447000000	3274
448000000	3280
449000000	3277
450000000	3285
451000000	3272
452000000	3273
453000000	3280
454000000	3292
455000000	3291
456000000	3288
457000000	3288
458000000	3285
459000000	3275
460000000	3276
461000000	3275
462000000	3287
463000000	3280
464000000	3282
465000000	3273
466000000	3280
467000000	3281
468000000	3274
469000000	3281
470000000	3288
471000000	3287
472000000	3279
473000000	3274
474000000	3280
475000000	3272
476000000	3279
477000000	3281
478000000	3278
479000000	3285
480000000	3283
481000000	3284
482000000	3281
483000000	3281
484000000	3284
485000000	3278
486000000	3274
487000000	3293
488000000	3285
489000000	3279
490000000	3283
491000000	3284
492000000	3280
493000000	3284
494000000	3282
495000000	3280
496000000	3281
497000000	3280
498000000	3284
499000000	3274
500000000	3284
501000000	3276
502000000	3272
503000000	3270
504000000	3272
505000000	3280
506000000	3272
507000000	3271
508000000	3275
509000000	3273
510000000	3275
511000000	3272
512000000	3272
513000000	3279
514000000	3279
515000000	3277
516000000	3280
517000000	3269
518000000	3268
519000000	3279
520000000	3272
521000000	3271
522000000	3277
523000000	3272
524000000	3270
525000000	3275
526000000	3274
527000000	3288
528000000	3273
529000000	3272
530000000	3279
531000000	3277
532000000	3278
533000000	3285
534000000	3272
535000000	3268
536000000	3270
537000000	3269
538000000	3267
539000000	3263
540000000	3277
541000000	3276
542000000	3273
543000000	3271
544000000	3267
545000000	3269
546000000	3273
547000000	3273
548000000	3275
549000000	3266
550000000	3274
551000000	3267
552000000	3275
553000000	3272
554000000	3275
555000000	3275
556000000	3275
557000000	3275
558000000	3277
559000000	3269
560000000	3271
561000000	3273
562000000	3274
563000000	3279
564000000	3275
565000000	3275
566000000	3273
567000000	3267
568000000	3267
569000000	3274
570000000	3275
571000000	3275
572000000	3277
573000000	3277
574000000	3279
575000000	3282
576000000	3275
577000000	3280
578000000	3275
579000000	3280
580000000	3270
581000000	3271
582000000	3281
583000000	3272
584000000	3274
585000000	3280
586000000	3277
587000000	3271
588000000	3269
589000000	3272
590000000	3266
591000000	3269
592000000	3271
593000000	3274
594000000	3277
595000000	3276
596000000	3285
597000000	3275
598000000	3275
599000000	3275
600000000	3274
601000000	3276
602000000	3271
603000000	3286
604000000	3287
605000000	3287
606000000	3284
607000000	3283
608000000	3283
609000000	3285
610000000	3281
611000000	3280
612000000	3282
613000000	3289
614000000	3282
615000000	3277
616000000	3281
617000000	3276
618000000	3280
619000000	3280
620000000	3280
621000000	3283
622000000	3275
623000000	3285
624000000	3281
625000000	3286
626000000	3285
627000000	3279
628000000	3288
629000000	3283
630000000	3283
631000000	3289
632000000	3293
633000000	3282
634000000	3279
635000000	3276
636000000	3281
637000000	3285
638000000	3278
639000000	3281
640000000	3286
641000000	3295
642000000	3283
643000000	3281
644000000	3287
645000000	3277
646000000	3277
647000000	3283
648000000	3286
649000000	3289
650000000	3282
651000000	3290
652000000	3287
653000000	3286
654000000	3284
655000000	3281
656000000	3285
657000000	3284
658000000	3291
659000000	3285
660000000	3280
661000000	3280
662000000	3289
663000000	3282
664000000	3285
665000000	3284
666000000	3284
667000000	3280
668000000	3284
669000000	3290
670000000	3282
671000000	3278
672000000	3286
673000000	3287
674000000	3287
675000000	3292
676000000	3285
677000000	3277
678000000	3281
679000000	3292
680000000	3287
681000000	3284
682000000	3286
683000000	3284
684000000	3284
685000000	3283
686000000	3287
687000000	3283
688000000	3284
689000000	3278
690000000	3274
691000000	3280
692000000	3279
693000000	3273
694000000	3281
695000000	3279
696000000	3278
697000000	3292
698000000	3291
699000000	3284
700000000	3279
701000000	3282
702000000	3279
703000000	3277
704000000	3278
705000000	3279
706000000	3279
707000000	3284
708000000	3281
709000000	3279
710000000	3282
711000000	3282
712000000	3282
713000000	3285
714000000	3284
715000000	3275
716000000	3278
717000000	3285
718000000	3276
719000000	3269
720000000	3273
721000000	3274
722000000	3271
723000000	3270
724000000	3267
725000000	3267
726000000	3276
727000000	3274
728000000	3274
729000000	3274
730000000	3269
731000000	3282
732000000	3278
733000000	3278
734000000	3278
735000000	3277
736000000	3284
737000000	3284
738000000	3274
739000000	3284
740000000	3283
741000000	3279
742000000	3280
743000000	3282
744000000	3276
745000000	3278
746000000	3272
747000000	3280
748000000	3282
749000000	3283
750000000	3274
751000000	3272
752000000	3280
753000000	3275
754000000	3270
755000000	3278
756000000	3274
757000000	3271
758000000	3281
759000000	3277
760000000	3268
761000000	3286
762000000	3290
763000000	3271
764000000	3275
765000000	3277
766000000	3282
767000000	3274
768000000	3272
769000000	3276
770000000	3272
771000000	3278
772000000	3282
773000000	3278
774000000	3282
775000000	3277
776000000	3278
777000000	3274
778000000	3278
779000000	3271
780000000	3276
781000000	3276
782000000	3276
783000000	3278
784000000	3274
785000000	3271
786000000	3277
787000000	3271
788000000	3275
789000000	3271
790000000	3273
791000000	3273
792000000	3281
793000000	3278
794000000	3288
795000000	3288
796000000	3281
797000000	3278
798000000	3282
799000000	3285
800000000	3290
