state	posterior	prior	likelihood	coalescent
247000000	-37787.296	-8427.332	-29359.964	-8417.007
248000000	-37664.710	-8345.602	-29319.108	-8335.127
249000000	-37582.516	-8352.776	-29229.740	-8342.276
250000000	-37729.797	-8447.759	-29282.038	-8437.235
251000000	-37685.885	-8453.003	-29232.883	-8442.211
252000000	-37614.209	-8383.930	-29230.279	-8373.447
253000000	-37556.152	-8342.094	-29214.058	-8331.817
254000000	-37569.704	-8361.254	-29208.451	-8350.860
255000000	-37442.156	-8180.351	-29261.805	-8169.782
256000000	-37556.585	-8277.500	-29279.086	-8267.233
257000000	-37615.933	-8365.002	-29250.930	-8354.630
258000000	-37660.296	-8492.539	-29167.757	-8482.252
259000000	-37653.324	-8380.482	-29272.843	-8370.029
260000000	-37561.489	-8246.381	-29315.108	-8235.787
261000000	-37665.919	-8444.431	-29221.488	-8433.911
262000000	-37753.919	-8485.978	-29267.941	-8475.439
263000000	-37632.682	-8411.984	-29220.698	-8401.652
264000000	-37586.559	-8342.766	-29243.792	-8332.152
265000000	-37681.764	-8443.405	-29238.359	-8432.954
266000000	-37568.824	-8326.857	-29241.967	-8316.157
267000000	-37665.102	-8385.615	-29279.487	-8374.831
268000000	-37510.303	-8286.014	-29224.288	-8275.154
269000000	-37537.678	-8319.684	-29217.994	-8309.175
270000000	-37709.416	-8473.293	-29236.123	-8462.626
271000000	-37791.361	-8516.050	-29275.311	-8505.621
272000000	-37670.548	-8364.916	-29305.632	-8354.216
273000000	-37523.174	-8291.204	-29231.970	-8280.619
274000000	-37673.415	-8310.764	-29362.651	-8300.444
275000000	-37649.973	-8408.155	-29241.818	-8397.588
276000000	-37577.519	-8300.172	-29277.347	-8289.584
277000000	-37469.501	-8176.983	-29292.518	-8166.137
278000000	-37587.768	-8279.503	-29308.265	-8268.776
279000000	-37691.192	-8415.327	-29275.865	-8404.732
280000000	-37682.930	-8401.452	-29281.478	-8390.697
281000000	-37615.172	-8310.391	-29304.781	-8299.465
282000000	-37613.790	-8303.958	-29309.832	-8293.448
283000000	-37550.893	-8311.226	-29239.667	-8300.921
284000000	-37552.187	-8295.904	-29256.283	-8285.404
285000000	-37642.698	-8386.153	-29256.545	-8375.350
286000000	-37540.438	-8270.439	-29269.999	-8259.869
287000000	-37555.177	-8277.035	-29278.143	-8266.255
288000000	-37591.779	-8324.561	-29267.218	-8313.807
289000000	-37585.898	-8363.832	-29222.066	-8353.400
290000000	-37575.393	-8342.929	-29232.464	-8332.175
291000000	-37557.424	-8299.694	-29257.731	-8289.229
292000000	-37509.997	-8240.309	-29269.688	-8229.637
293000000	-37549.043	-8297.106	-29251.937	-8286.345
294000000	-37445.650	-8226.375	-29219.275	-8215.960
295000000	-37482.843	-8261.584	-29221.260	-8251.020
296000000	-37544.950	-8303.050	-29241.900	-8292.326
297000000	-37578.215	-8263.603	-29314.613	-8252.719
298000000	-37557.447	-8295.309	-29262.137	-8284.574
299000000	-37555.554	-8346.099	-29209.455	-8335.695
300000000	-37473.549	-8210.217	-29263.332	-8199.958
301000000	-37607.127	-8375.567	-29231.560	-8365.144
302000000	-37466.335	-8199.700	-29266.635	-8189.311
303000000	-37746.658	-8444.294	-29302.364	-8433.589
304000000	-37499.799	-8271.274	-29228.525	-8260.689
305000000	-37622.032	-8362.146	-29259.886	-8351.635
306000000	-37527.861	-8306.556	-29221.305	-8295.920
307000000	-37539.371	-8241.577	-29297.794	-8230.792
308000000	-37524.707	-8254.266	-29270.442	-8243.786
309000000	-37610.551	-8277.974	-29332.576	-8267.682
310000000	-37613.470	-8345.218	-29268.252	-8334.558
311000000	-37547.172	-8271.343	-29275.829	-8260.927
312000000	-37427.981	-8169.492	-29258.489	-8158.689
313000000	-37545.524	-8269.130	-29276.394	-8258.381
314000000	-37536.885	-8255.486	-29281.399	-8244.901
315000000	-37473.859	-8169.886	-29303.972	-8159.671
316000000	-37591.166	-8337.941	-29253.225	-8327.397
317000000	-37561.448	-8245.345	-29316.103	-8235.012
318000000	-37581.017	-8306.387	-29274.629	-8295.754
319000000	-37443.872	-8176.626	-29267.245	-8166.195
320000000	-37560.005	-8293.299	-29266.705	-8283.030
321000000	-37411.071	-8104.056	-29307.015	-8093.445
322000000	-37433.669	-8140.188	-29293.481	-8129.751
323000000	-37496.224	-8200.876	-29295.348	-8190.285
324000000	-37525.183	-8221.290	-29303.893	-8210.780
325000000	-37583.573	-8286.567	-29297.006	-8276.069
326000000	-37492.709	-8218.456	-29274.253	-8207.958
327000000	-37544.846	-8212.322	-29332.524	-8201.895
328000000	-37553.921	-8245.041	-29308.880	-8234.503
329000000	-37755.900	-8440.091	-29315.809	-8429.733
330000000	-37592.774	-8344.142	-29248.632	-8333.713
331000000	-37559.873	-8244.985	-29314.888	-8234.657
332000000	-37565.008	-8250.550	-29314.459	-8239.739
333000000	-37544.058	-8268.185	-29275.873	-8257.795
334000000	-37637.266	-8387.366	-29249.900	-8376.918
335000000	-37524.799	-8271.548	-29253.251	-8261.101
336000000	-37549.667	-8285.973	-29263.694	-8275.605
337000000	-37538.336	-8268.940	-29269.395	-8258.462
338000000	-37644.447	-8405.998	-29238.449	-8395.386
339000000	-37550.863	-8306.652	-29244.210	-8295.844
340000000	-37484.661	-8251.345	-29233.316	-8240.786
341000000	-37524.434	-8364.465	-29159.969	-8353.992
342000000	-37622.128	-8354.793	-29267.335	-8344.300
343000000	-37598.400	-8346.874	-29251.526	-8336.094
344000000	-37522.549	-8291.217	-29231.333	-8280.686
345000000	-37477.556	-8225.389	-29252.167	-8214.994
346000000	-37547.320	-8284.824	-29262.496	-8274.092
347000000	-37763.733	-8550.049	-29213.684	-8539.471
348000000	-37617.100	-8395.810	-29221.290	-8384.880
349000000	-37707.275	-8450.498	-29256.777	-8440.030
350000000	-37586.115	-8388.164	-29197.951	-8377.329
351000000	-37662.689	-8324.846	-29337.843	-8314.282
352000000	-37564.263	-8285.948	-29278.316	-8275.318
353000000	-37595.180	-8315.120	-29280.060	-8304.294
354000000	-37557.689	-8278.967	-29278.723	-8268.379
355000000	-37474.409	-8167.666	-29306.744	-8156.706
356000000	-37659.681	-8360.650	-29299.031	-8349.832
357000000	-37582.990	-8282.278	-29300.712	-8271.647
358000000	-37555.069	-8358.159	-29196.909	-8347.529
359000000	-37588.533	-8369.091	-29219.442	-8358.483
360000000	-37529.318	-8295.464	-29233.854	-8285.132
361000000	-37534.217	-8269.433	-29264.784	-8259.132
362000000	-37647.263	-8357.070	-29290.193	-8346.552
363000000	-37590.265	-8264.454	-29325.811	-8254.144
364000000	-37751.714	-8371.577	-29380.137	-8360.735
365000000	-37632.766	-8323.884	-29308.882	-8313.353
366000000	-37510.697	-8202.822	-29307.875	-8192.292
367000000	-37579.540	-8278.151	-29301.389	-8267.628
368000000	-37444.548	-8112.191	-29332.357	-8101.572
369000000	-37462.085	-8209.261	-29252.824	-8199.138
370000000	-37529.165	-8238.880	-29290.285	-8228.032
371000000	-37470.929	-8233.995	-29236.933	-8223.630
372000000	-37502.714	-8192.596	-29310.118	-8182.258
373000000	-37619.002	-8359.695	-29259.307	-8349.221
374000000	-37666.719	-8367.320	-29299.399	-8356.584
375000000	-37518.149	-8250.670	-29267.479	-8240.109
376000000	-37533.142	-8231.029	-29302.113	-8220.553
377000000	-37534.052	-8311.332	-29222.720	-8300.954
378000000	-37501.043	-8138.297	-29362.746	-8127.844
379000000	-37433.878	-8146.400	-29287.478	-8136.009
380000000	-37492.217	-8223.630	-29268.587	-8213.380
381000000	-37583.949	-8283.323	-29300.626	-8272.669
382000000	-37606.046	-8292.223	-29313.822	-8281.460
383000000	-37565.473	-8241.075	-29324.398	-8230.501
384000000	-37490.148	-8259.909	-29230.239	-8249.164
385000000	-37531.880	-8211.183	-29320.697	-8200.776
386000000	-37491.529	-8186.319	-29305.209	-8175.745
387000000	-37524.293	-8195.459	-29328.834	-8184.659
388000000	-37521.662	-8325.085	-29196.577	-8314.268
389000000	-37570.843	-8322.266	-29248.577	-8311.569
390000000	-37561.801	-8333.818	-29227.982	-8323.342
391000000	-37447.166	-8239.238	-29207.928	-8228.807
392000000	-37514.499	-8354.654	-29159.844	-8344.036
393000000	-37467.776	-8275.199	-29192.576	-8264.635
394000000	-37587.181	-8274.525	-29312.656	-8263.943
395000000	-37477.771	-8197.372	-29280.399	-8186.934
396000000	-37533.347	-8281.698	-29251.649	-8270.920
397000000	-37414.905	-8239.826	-29175.079	-8229.149
398000000	-37354.747	-8137.699	-29217.048	-8127.147
399000000	-37512.718	-8240.076	-29272.642	-8229.474
400000000	-37582.515	-8310.213	-29272.302	-8299.191
401000000	-37624.458	-8311.978	-29312.479	-8300.965
402000000	-37544.509	-8269.422	-29275.086	-8258.748
403000000	-37467.239	-8220.482	-29246.757	-8210.040
404000000	-37459.505	-8178.473	-29281.032	-8167.468
405000000	-37611.454	-8337.569	-29273.885	-8326.817
406000000	-37430.687	-8191.433	-29239.254	-8180.976
407000000	-37453.317	-8250.889	-29202.428	-8240.572
408000000	-37557.471	-8236.466	-29321.005	-8226.017
409000000	-37548.161	-8272.889	-29275.272	-8262.453
410000000	-37531.404	-8252.691	-29278.713	-8242.055
411000000	-37476.767	-8214.538	-29262.229	-8204.185
412000000	-37549.127	-8250.958	-29298.170	-8240.596
413000000	-37487.368	-8281.675	-29205.693	-8271.515
414000000	-37388.160	-8132.747	-29255.413	-8121.930
415000000	-37416.567	-8187.334	-29229.233	-8176.744
416000000	-37456.711	-8194.900	-29261.811	-8184.323
417000000	-37471.312	-8202.848	-29268.465	-8192.088
418000000	-37542.317	-8264.168	-29278.149	-8253.543
419000000	-37542.099	-8329.021	-29213.078	-8318.540
420000000	-37531.841	-8212.732	-29319.109	-8202.577
421000000	-37507.173	-8302.823	-29204.349	-8292.385
422000000	-37468.450	-8222.865	-29245.584	-8212.358
423000000	-37648.830	-8414.854	-29233.976	-8404.768
424000000	-37504.431	-8201.650	-29302.782	-8191.130
425000000	-37590.581	-8357.436	-29233.145	-8346.451
426000000	-37491.687	-8198.580	-29293.108	-8187.865
427000000	-37485.062	-8242.971	-29242.091	-8232.416
428000000	-37523.135	-8208.348	-29314.787	-8197.650
429000000	-37551.692	-8241.005	-29310.687	-8230.340
430000000	-37565.935	-8236.307	-29329.628	-8225.655
431000000	-37532.158	-8246.756	-29285.402	-8236.310
432000000	-37498.899	-8175.785	-29323.114	-8165.390
433000000	-37522.780	-8193.633	-29329.147	-8183.161
434000000	-37464.014	-8190.005	-29274.009	-8179.583
435000000	-37486.383	-8283.717	-29202.667	-8273.229
436000000	-37558.864	-8278.256	-29280.607	-8267.618
437000000	-37599.036	-8321.643	-29277.394	-8311.178
438000000	-37654.207	-8418.145	-29236.062	-8407.380
439000000	-37648.968	-8377.865	-29271.103	-8367.647
440000000	-37568.565	-8338.067	-29230.498	-8327.628
441000000	-37557.991	-8289.440	-29268.551	-8278.606
442000000	-37583.624	-8334.624	-29248.999	-8324.158
443000000	-37576.396	-8344.986	-29231.410	-8334.442
444000000	-37568.111	-8372.190	-29195.922	-8361.803
445000000	-37548.713	-8341.829	-29206.884	-8330.895
446000000	-37605.085	-8376.284	-29228.802	-8365.905
447000000	-37590.958	-8378.018	-29212.940	-8367.451
448000000	-37461.665	-8280.720	-29180.945	-8270.197
449000000	-37396.593	-8202.836	-29193.757	-8192.350
450000000	-37683.139	-8381.910	-29301.229	-8371.689
451000000	-37683.659	-8370.694	-29312.965	-8360.215
452000000	-37589.044	-8406.402	-29182.643	-8396.064
453000000	-37533.367	-8272.480	-29260.887	-8262.146
454000000	-37491.826	-8180.194	-29311.632	-8169.346
455000000	-37598.656	-8350.399	-29248.257	-8339.811
456000000	-37533.971	-8263.732	-29270.239	-8252.977
457000000	-37667.844	-8440.410	-29227.433	-8429.687
458000000	-37534.755	-8332.380	-29202.375	-8321.633
459000000	-37628.253	-8375.725	-29252.528	-8365.366
460000000	-37456.785	-8228.155	-29228.630	-8217.799
461000000	-37587.908	-8388.709	-29199.199	-8377.911
462000000	-37462.221	-8230.132	-29232.090	-8219.724
463000000	-37510.797	-8269.570	-29241.227	-8259.231
464000000	-37599.456	-8366.962	-29232.494	-8356.389
465000000	-37612.842	-8351.787	-29261.055	-8341.063
466000000	-37643.915	-8368.576	-29275.339	-8358.067
467000000	-37565.119	-8288.664	-29276.455	-8278.036
468000000	-37662.197	-8349.102	-29313.094	-8338.325
469000000	-37694.801	-8385.904	-29308.897	-8375.467
470000000	-37479.065	-8247.798	-29231.267	-8237.010
471000000	-37560.291	-8275.231	-29285.060	-8264.606
472000000	-37603.808	-8359.170	-29244.638	-8348.597
473000000	-37573.557	-8354.969	-29218.587	-8344.560
474000000	-37502.775	-8344.532	-29158.242	-8334.020
475000000	-37581.789	-8354.060	-29227.729	-8343.470
476000000	-37515.963	-8236.407	-29279.556	-8225.785
477000000	-37587.760	-8256.510	-29331.250	-8246.226
478000000	-37528.775	-8260.171	-29268.604	-8249.744
479000000	-37590.190	-8347.091	-29243.100	-8336.345
480000000	-37841.006	-8593.367	-29247.640	-8582.989
481000000	-37639.044	-8377.303	-29261.741	-8366.683
482000000	-37585.960	-8380.987	-29204.972	-8370.264
483000000	-37612.416	-8347.285	-29265.131	-8336.667
484000000	-37539.433	-8276.894	-29262.539	-8266.299
485000000	-37459.947	-8213.484	-29246.463	-8202.989
486000000	-37552.204	-8312.359	-29239.844	-8301.678
487000000	-37672.623	-8432.595	-29240.028	-8421.998
488000000	-37632.692	-8448.849	-29183.843	-8438.190
489000000	-37670.728	-8453.281	-29217.447	-8442.773
490000000	-37483.453	-8296.862	-29186.591	-8286.238
491000000	-37532.300	-8277.006	-29255.295	-8266.423
492000000	-37594.734	-8394.855	-29199.879	-8384.387
493000000	-37648.506	-8397.325	-29251.181	-8386.775
494000000	-37525.047	-8299.793	-29225.254	-8289.009
495000000	-37615.913	-8309.161	-29306.752	-8298.563
496000000	-37644.355	-8399.662	-29244.694	-8389.072
497000000	-37719.896	-8444.161	-29275.735	-8433.315
498000000	-37492.102	-8248.478	-29243.625	-8238.094
