state	cp12.kappa	cp3.kappa	cp12.frequencies1	cp12.frequencies2	cp12.frequencies3	cp12.frequencies4	cp3.frequencies1	cp3.frequencies2	cp3.frequencies3	cp3.frequencies4	cp12.mu	cp3.mu	clock.rate	constant.popSize	rootHeight	treeLength
13000000	4.950	11.483	0.3075	0.1853	0.2616	0.2457	0.3834	0.1745	0.1367	0.3054	0.5058	1.9885	2.7627E-3	23.100	16.506	904.269
14000000	6.851	12.944	0.3174	0.1915	0.2541	0.2370	0.3967	0.1771	0.1323	0.2939	0.5024	1.9952	2.7431E-3	22.045	16.380	903.343
15000000	5.671	11.712	0.3210	0.1834	0.2512	0.2444	0.3755	0.1762	0.1319	0.3164	0.4967	2.0066	2.564E-3	22.923	17.098	939.059
16000000	6.183	13.756	0.3052	0.2031	0.2574	0.2343	0.3834	0.1659	0.1286	0.3221	0.5116	1.9767	2.5195E-3	25.063	16.974	948.195
17000000	5.846	11.907	0.3294	0.1843	0.2367	0.2496	0.3892	0.1689	0.1346	0.3073	0.5035	1.9931	2.6709E-3	22.378	15.681	932.616
18000000	5.369	12.008	0.3225	0.1857	0.2555	0.2363	0.3818	0.1767	0.1397	0.3018	0.4985	2.0030	2.6828E-3	22.873	16.175	921.978
19000000	6.033	12.029	0.3184	0.2002	0.2421	0.2393	0.3783	0.1749	0.1362	0.3106	0.4873	2.0253	2.6932E-3	21.562	17.371	909.196
20000000	7.005	12.620	0.3022	0.1957	0.2544	0.2477	0.3952	0.1701	0.1337	0.3010	0.5182	1.9636	2.7749E-3	22.353	15.977	892.644
21000000	5.628	11.557	0.3248	0.1975	0.2328	0.2449	0.3852	0.1757	0.1389	0.3002	0.4882	2.0235	2.7687E-3	22.855	16.418	922.578
22000000	6.294	12.348	0.3317	0.1927	0.2431	0.2325	0.3968	0.1633	0.1267	0.3133	0.5104	1.9792	2.6408E-3	20.868	16.415	887.152
23000000	5.683	12.170	0.3298	0.1898	0.2358	0.2447	0.3865	0.1776	0.1304	0.3056	0.5061	1.9879	2.8082E-3	21.612	16.141	899.634
24000000	5.848	12.459	0.3383	0.1778	0.2426	0.2414	0.3810	0.1845	0.1309	0.3036	0.5034	1.9932	2.6239E-3	23.395	17.770	941.767
25000000	6.089	11.412	0.3352	0.1855	0.2324	0.2469	0.3802	0.1721	0.1409	0.3068	0.5124	1.9752	2.6325E-3	24.440	16.203	939.624
26000000	5.857	10.446	0.3172	0.1973	0.2379	0.2475	0.3882	0.1757	0.1306	0.3055	0.5166	1.9669	2.7808E-3	22.329	15.862	913.256
27000000	5.108	12.203	0.3105	0.1939	0.2579	0.2377	0.3870	0.1653	0.1331	0.3146	0.4989	2.0022	2.4645E-3	24.544	16.463	944.367
28000000	6.295	11.700	0.3104	0.1874	0.2438	0.2584	0.4013	0.1679	0.1364	0.2944	0.4944	2.0112	2.6819E-3	23.285	16.629	924.689
29000000	5.580	11.950	0.3235	0.1998	0.2350	0.2417	0.3975	0.1695	0.1367	0.2963	0.4992	2.0016	2.7568E-3	22.525	16.369	912.430
30000000	5.461	12.248	0.3094	0.2106	0.2441	0.2359	0.3837	0.1802	0.1346	0.3015	0.5037	1.9926	2.8094E-3	21.250	15.385	883.178
31000000	5.461	11.715	0.3296	0.1792	0.2488	0.2424	0.3887	0.1710	0.1274	0.3129	0.4990	2.0020	2.717E-3	21.833	16.207	904.368
32000000	5.715	10.608	0.3216	0.2039	0.2410	0.2335	0.3907	0.1678	0.1344	0.3071	0.4985	2.0031	2.7246E-3	23.580	16.503	934.663
33000000	6.178	12.597	0.3294	0.1929	0.2292	0.2485	0.3953	0.1736	0.1270	0.3041	0.4780	2.0440	2.7278E-3	21.306	16.469	895.265
34000000	5.995	11.602	0.3084	0.2029	0.2454	0.2432	0.3805	0.1701	0.1375	0.3119	0.4919	2.0162	2.6215E-3	25.065	16.261	939.002
35000000	5.713	12.772	0.3185	0.1859	0.2630	0.2326	0.3926	0.1697	0.1338	0.3039	0.4979	2.0042	2.6204E-3	23.562	16.145	934.895
36000000	6.033	12.713	0.3256	0.2041	0.2363	0.2340	0.3881	0.1889	0.1258	0.2971	0.4862	2.0277	2.6026E-3	23.575	17.039	947.587
37000000	6.190	11.541	0.3118	0.1816	0.2485	0.2582	0.3893	0.1802	0.1244	0.3061	0.4891	2.0219	2.6163E-3	23.117	15.860	917.053
38000000	6.010	12.730	0.3142	0.1826	0.2612	0.2419	0.4075	0.1728	0.1323	0.2874	0.4986	2.0028	2.7012E-3	21.970	15.937	895.175
39000000	6.615	12.144	0.3200	0.1852	0.2498	0.2451	0.3814	0.1777	0.1399	0.3010	0.5031	1.9938	2.6574E-3	23.432	16.883	928.745
40000000	5.876	12.950	0.3202	0.1935	0.2484	0.2379	0.3907	0.1811	0.1268	0.3015	0.5020	1.9960	2.4566E-3	25.585	16.993	959.331
41000000	6.800	11.703	0.3179	0.1983	0.2362	0.2476	0.3921	0.1700	0.1347	0.3033	0.5183	1.9634	2.611E-3	24.031	16.192	946.100
42000000	5.734	12.072	0.3358	0.1904	0.2415	0.2324	0.3838	0.1720	0.1410	0.3033	0.5080	1.9840	2.7245E-3	22.394	15.734	901.594
43000000	5.947	11.751	0.3243	0.1918	0.2468	0.2372	0.4049	0.1689	0.1293	0.2969	0.5403	1.9194	2.6628E-3	23.175	17.083	939.940
44000000	5.705	11.962	0.3273	0.1804	0.2506	0.2417	0.3877	0.1736	0.1321	0.3066	0.4875	2.0249	2.6982E-3	22.329	15.678	915.663
45000000	5.792	11.536	0.3237	0.1993	0.2475	0.2295	0.3913	0.1747	0.1366	0.2975	0.4978	2.0043	2.6303E-3	24.412	16.532	936.830
46000000	5.483	13.280	0.3132	0.2093	0.2429	0.2346	0.3875	0.1674	0.1359	0.3092	0.5277	1.9445	2.7172E-3	22.218	16.573	913.754
47000000	6.924	11.255	0.3383	0.1877	0.2396	0.2343	0.3903	0.1682	0.1370	0.3045	0.5258	1.9484	2.6495E-3	23.694	18.242	928.082
48000000	5.831	10.485	0.3274	0.2034	0.2396	0.2296	0.3904	0.1632	0.1360	0.3104	0.4865	2.0270	2.6506E-3	22.453	16.252	925.904
49000000	7.334	12.882	0.3146	0.1871	0.2375	0.2608	0.4015	0.1641	0.1333	0.3011	0.4858	2.0284	2.6584E-3	23.967	17.805	941.927
50000000	6.027	13.601	0.3278	0.1882	0.2397	0.2442	0.4194	0.1700	0.1184	0.2921	0.5291	1.9419	2.5941E-3	23.431	16.927	943.588
51000000	6.605	12.340	0.2978	0.1827	0.2702	0.2494	0.4011	0.1722	0.1285	0.2982	0.5135	1.9730	2.5139E-3	24.339	17.954	939.137
52000000	5.464	13.160	0.3348	0.1979	0.2498	0.2175	0.3914	0.1737	0.1309	0.3040	0.4957	2.0086	2.6559E-3	23.451	16.646	924.662
53000000	6.056	11.765	0.3200	0.1967	0.2406	0.2427	0.4067	0.1637	0.1325	0.2970	0.5238	1.9524	2.7402E-3	22.088	16.720	900.837
54000000	5.699	12.062	0.3228	0.1925	0.2451	0.2397	0.4012	0.1633	0.1308	0.3047	0.5230	1.9539	2.7191E-3	23.366	16.756	944.293
55000000	5.378	11.716	0.3057	0.2064	0.2505	0.2374	0.3929	0.1803	0.1250	0.3018	0.5073	1.9855	2.5796E-3	24.020	16.835	955.739
56000000	6.310	12.657	0.3207	0.1840	0.2561	0.2391	0.3872	0.1795	0.1302	0.3031	0.4957	2.0086	2.6716E-3	22.635	16.646	917.845
57000000	6.477	12.092	0.3181	0.1964	0.2400	0.2455	0.3977	0.1640	0.1410	0.2973	0.4817	2.0367	2.5379E-3	23.682	17.346	950.322
58000000	5.448	12.019	0.3262	0.1834	0.2460	0.2445	0.3895	0.1758	0.1303	0.3045	0.4797	2.0406	2.5964E-3	24.002	16.288	951.517
59000000	6.149	12.532	0.3217	0.1950	0.2373	0.2459	0.3981	0.1785	0.1232	0.3001	0.5114	1.9771	2.6504E-3	23.492	16.026	941.337
60000000	6.182	12.621	0.3051	0.2073	0.2267	0.2608	0.3855	0.1735	0.1288	0.3123	0.5160	1.9679	2.6347E-3	24.580	17.234	955.543
61000000	7.267	12.134	0.3289	0.1866	0.2293	0.2552	0.4013	0.1564	0.1239	0.3184	0.4974	2.0053	2.7024E-3	22.557	16.758	926.211
62000000	5.904	10.940	0.3209	0.1972	0.2458	0.2361	0.3943	0.1691	0.1279	0.3087	0.4968	2.0063	2.708E-3	23.117	16.448	904.009
63000000	5.701	11.154	0.3177	0.1802	0.2585	0.2437	0.3922	0.1739	0.1412	0.2927	0.4993	2.0014	2.6932E-3	22.921	16.147	910.401
64000000	5.528	12.185	0.3260	0.1918	0.2437	0.2384	0.3966	0.1685	0.1427	0.2922	0.5098	1.9805	2.6313E-3	22.416	17.806	931.229
65000000	5.327	11.745	0.3304	0.1838	0.2432	0.2426	0.4036	0.1650	0.1264	0.3050	0.5150	1.9700	2.6148E-3	23.033	16.365	910.634
66000000	6.073	10.542	0.3328	0.1771	0.2398	0.2503	0.4040	0.1711	0.1384	0.2865	0.4874	2.0253	2.4498E-3	24.531	18.077	957.855
67000000	5.509	11.577	0.3040	0.1985	0.2499	0.2476	0.3954	0.1661	0.1359	0.3027	0.5251	1.9498	2.6939E-3	22.495	16.133	927.469
68000000	5.263	10.753	0.3085	0.2040	0.2404	0.2471	0.3880	0.1717	0.1348	0.3055	0.4909	2.0182	2.5874E-3	25.639	16.099	967.631
69000000	6.223	12.693	0.3291	0.1800	0.2419	0.2490	0.3898	0.1857	0.1290	0.2955	0.4872	2.0256	2.6898E-3	23.023	15.939	930.130
70000000	6.115	12.460	0.3143	0.1924	0.2505	0.2428	0.3729	0.1787	0.1408	0.3075	0.4929	2.0142	2.613E-3	23.460	16.611	939.906
71000000	6.010	12.567	0.3188	0.1864	0.2438	0.2509	0.4045	0.1731	0.1355	0.2869	0.5041	1.9917	2.6902E-3	24.180	18.004	946.420
72000000	5.170	12.917	0.3352	0.1875	0.2341	0.2432	0.4017	0.1767	0.1272	0.2944	0.4971	2.0057	2.798E-3	22.066	15.842	904.152
73000000	6.127	12.826	0.3005	0.2002	0.2366	0.2627	0.3923	0.1633	0.1325	0.3118	0.4924	2.0153	2.7268E-3	21.588	16.960	907.240
74000000	5.224	11.811	0.3228	0.2010	0.2423	0.2340	0.3905	0.1806	0.1314	0.2975	0.5048	1.9904	2.6928E-3	22.468	18.027	923.422
75000000	6.091	12.802	0.3237	0.1740	0.2439	0.2584	0.3974	0.1682	0.1261	0.3083	0.5012	1.9976	2.6851E-3	21.786	16.986	915.019
76000000	6.086	12.695	0.3144	0.1882	0.2547	0.2427	0.3913	0.1750	0.1374	0.2963	0.4902	2.0196	2.6231E-3	23.053	16.043	913.683
77000000	5.953	12.117	0.3128	0.1886	0.2478	0.2509	0.3922	0.1745	0.1358	0.2974	0.4959	2.0082	2.6114E-3	24.571	16.021	950.814
78000000	5.787	13.338	0.3326	0.1942	0.2357	0.2375	0.4170	0.1716	0.1238	0.2875	0.4917	2.0166	2.5507E-3	23.373	16.970	959.142
79000000	5.589	11.400	0.3145	0.1969	0.2421	0.2464	0.3942	0.1705	0.1475	0.2879	0.4865	2.0271	2.4805E-3	24.625	17.328	969.354
80000000	5.843	12.829	0.3361	0.1831	0.2361	0.2447	0.3981	0.1708	0.1234	0.3077	0.5255	1.9490	2.567E-3	24.099	16.554	938.239
81000000	5.685	12.952	0.3197	0.1779	0.2578	0.2445	0.4179	0.1741	0.1215	0.2866	0.5003	1.9994	2.623E-3	24.565	17.278	945.543
82000000	5.961	11.889	0.3200	0.1980	0.2329	0.2491	0.4012	0.1741	0.1306	0.2940	0.5137	1.9726	2.52E-3	23.351	16.404	939.155
83000000	5.061	10.552	0.3261	0.1841	0.2400	0.2499	0.3849	0.1586	0.1468	0.3096	0.5049	1.9902	2.5695E-3	23.990	16.874	944.362
84000000	5.865	13.407	0.3328	0.1941	0.2357	0.2374	0.3949	0.1839	0.1390	0.2822	0.4945	2.0109	2.7326E-3	24.240	16.210	932.684
85000000	6.201	11.794	0.3212	0.1995	0.2422	0.2371	0.4089	0.1641	0.1244	0.3026	0.5218	1.9564	2.5797E-3	23.175	16.765	943.831
86000000	5.253	13.429	0.3005	0.2059	0.2545	0.2391	0.3737	0.1773	0.1309	0.3181	0.5067	1.9865	2.6716E-3	22.210	16.973	920.953
87000000	6.382	12.354	0.3214	0.1947	0.2535	0.2305	0.3887	0.1711	0.1393	0.3010	0.5039	1.9922	2.5149E-3	25.863	17.213	974.747
88000000	6.298	11.302	0.3096	0.1911	0.2409	0.2584	0.3903	0.1614	0.1315	0.3168	0.5001	1.9998	2.5939E-3	21.040	15.383	910.040
89000000	5.855	11.883	0.3248	0.1767	0.2629	0.2356	0.3948	0.1737	0.1259	0.3055	0.5093	1.9814	2.7461E-3	23.704	16.259	924.702
90000000	5.432	11.464	0.3288	0.1811	0.2421	0.2480	0.4069	0.1684	0.1326	0.2921	0.5155	1.9691	2.6193E-3	23.043	17.426	914.853
91000000	5.394	11.441	0.3222	0.1945	0.2434	0.2399	0.3967	0.1671	0.1290	0.3073	0.5246	1.9508	2.6646E-3	23.622	16.271	921.422
92000000	6.007	12.333	0.3346	0.1877	0.2484	0.2293	0.3942	0.1756	0.1307	0.2995	0.4839	2.0321	2.5976E-3	23.723	16.293	947.422
93000000	6.044	11.358	0.3129	0.2029	0.2378	0.2464	0.3818	0.1658	0.1350	0.3174	0.5021	1.9957	2.7051E-3	23.931	16.863	914.581
94000000	5.527	12.175	0.3259	0.1920	0.2434	0.2386	0.3790	0.1846	0.1235	0.3129	0.5209	1.9581	2.6287E-3	23.500	16.128	936.415
95000000	5.567	11.071	0.3256	0.1916	0.2581	0.2247	0.3680	0.1835	0.1416	0.3069	0.5019	1.9962	2.6458E-3	24.892	16.339	931.946
96000000	5.652	11.775	0.3261	0.1894	0.2629	0.2216	0.4087	0.1693	0.1293	0.2926	0.4908	2.0184	2.4574E-3	26.016	18.248	992.015
97000000	6.327	12.096	0.3321	0.1831	0.2375	0.2473	0.3830	0.1710	0.1248	0.3212	0.5025	1.9949	2.5729E-3	23.311	15.687	928.517
98000000	5.332	10.897	0.3300	0.1944	0.2429	0.2328	0.3865	0.1711	0.1309	0.3115	0.4876	2.0247	2.6776E-3	23.252	16.090	919.486
99000000	6.590	11.290	0.3204	0.1906	0.2541	0.2348	0.3907	0.1713	0.1297	0.3084	0.5150	1.9699	2.6549E-3	23.954	17.226	948.340
100000000	6.082	11.320	0.3297	0.1923	0.2407	0.2373	0.3818	0.1763	0.1443	0.2976	0.4973	2.0053	2.7057E-3	22.492	16.546	916.173
101000000	5.384	12.032	0.3320	0.1891	0.2437	0.2351	0.3876	0.1744	0.1314	0.3066	0.5070	1.9860	2.5821E-3	24.521	16.170	934.817
102000000	5.386	10.800	0.3184	0.1913	0.2450	0.2454	0.3895	0.1624	0.1345	0.3136	0.5113	1.9773	2.5622E-3	25.391	17.251	954.798
103000000	6.057	12.335	0.3262	0.1841	0.2479	0.2418	0.4001	0.1697	0.1316	0.2986	0.4972	2.0056	2.6637E-3	23.801	16.282	946.421
104000000	6.821	11.559	0.3271	0.1926	0.2406	0.2397	0.3927	0.1717	0.1282	0.3073	0.4843	2.0314	2.5883E-3	23.482	17.187	940.741
105000000	5.884	11.469	0.3196	0.2040	0.2438	0.2326	0.4054	0.1649	0.1339	0.2957	0.5109	1.9781	2.6132E-3	24.915	17.719	964.734
106000000	6.033	13.021	0.3166	0.1939	0.2457	0.2438	0.3942	0.1699	0.1380	0.2979	0.4824	2.0353	2.6912E-3	23.952	17.090	919.098
107000000	5.814	11.978	0.3195	0.1900	0.2432	0.2472	0.3929	0.1877	0.1219	0.2975	0.5218	1.9565	2.7651E-3	21.453	16.577	898.707
108000000	6.175	11.786	0.3275	0.1844	0.2351	0.2529	0.3967	0.1565	0.1301	0.3167	0.5111	1.9778	2.6498E-3	23.254	16.238	905.786
109000000	6.269	13.702	0.3121	0.2037	0.2436	0.2406	0.3905	0.1713	0.1427	0.2955	0.5011	1.9979	2.7038E-3	23.398	15.731	924.437
110000000	6.318	11.713	0.3153	0.1819	0.2502	0.2526	0.3826	0.1820	0.1388	0.2966	0.4943	2.0115	2.7237E-3	22.951	16.425	918.446
111000000	6.404	11.722	0.3209	0.1844	0.2536	0.2411	0.3783	0.1773	0.1366	0.3078	0.5010	1.9980	2.6579E-3	22.542	16.434	929.716
112000000	5.756	13.374	0.3054	0.1882	0.2662	0.2401	0.4065	0.1576	0.1269	0.3089	0.5214	1.9573	2.5693E-3	24.452	16.257	943.491
113000000	5.608	11.814	0.3266	0.1888	0.2410	0.2436	0.3995	0.1682	0.1326	0.2997	0.5023	1.9954	2.6558E-3	23.218	16.643	938.946
114000000	6.049	12.365	0.3213	0.1854	0.2559	0.2374	0.4010	0.1663	0.1327	0.3000	0.5104	1.9792	2.485E-3	24.148	16.634	961.137
115000000	6.493	12.042	0.3217	0.1897	0.2357	0.2529	0.3999	0.1726	0.1259	0.3016	0.4989	2.0023	2.4991E-3	24.694	16.876	951.696
116000000	6.197	13.186	0.3014	0.2052	0.2348	0.2586	0.4023	0.1740	0.1302	0.2935	0.5240	1.9519	2.583E-3	23.540	16.462	932.485
117000000	5.792	12.988	0.3233	0.1847	0.2522	0.2398	0.4097	0.1668	0.1244	0.2991	0.5298	1.9405	2.6893E-3	23.031	15.972	899.977
118000000	5.613	12.207	0.3086	0.1951	0.2483	0.2479	0.4017	0.1663	0.1352	0.2968	0.4956	2.0088	2.7094E-3	21.200	16.373	885.110
119000000	5.850	12.796	0.3260	0.1896	0.2379	0.2465	0.3997	0.1804	0.1250	0.2948	0.5162	1.9675	2.7306E-3	22.056	15.340	912.873
120000000	5.922	10.982	0.3090	0.1969	0.2438	0.2503	0.3918	0.1753	0.1311	0.3018	0.4968	2.0063	2.6589E-3	22.628	17.324	921.822
121000000	5.302	11.592	0.3142	0.1984	0.2528	0.2345	0.3975	0.1712	0.1322	0.2992	0.5267	1.9465	2.7353E-3	22.224	15.847	907.610
122000000	6.792	12.451	0.3273	0.2054	0.2362	0.2312	0.3967	0.1678	0.1300	0.3055	0.5150	1.9701	2.6668E-3	22.612	16.478	924.588
123000000	5.780	11.955	0.3305	0.1732	0.2452	0.2512	0.3929	0.1673	0.1317	0.3081	0.5006	1.9988	2.6958E-3	22.900	15.767	901.964
124000000	5.916	13.180	0.3421	0.1872	0.2289	0.2418	0.3858	0.1630	0.1376	0.3136	0.5184	1.9632	2.6391E-3	22.626	15.816	912.137
125000000	6.386	12.146	0.3121	0.1899	0.2565	0.2415	0.3905	0.1775	0.1317	0.3004	0.4934	2.0132	2.7213E-3	23.384	16.109	914.790
126000000	6.199	11.424	0.3407	0.1968	0.2364	0.2262	0.3960	0.1672	0.1245	0.3123	0.5168	1.9664	2.6408E-3	23.169	15.949	915.693
127000000	5.622	12.387	0.3309	0.1813	0.2471	0.2408	0.3860	0.1712	0.1309	0.3118	0.5012	1.9975	2.6664E-3	22.633	17.017	914.205
128000000	6.428	12.193	0.3234	0.1977	0.2381	0.2408	0.3868	0.1722	0.1419	0.2990	0.5210	1.9581	2.6602E-3	23.140	16.005	922.352
129000000	5.070	13.023	0.3221	0.1919	0.2407	0.2453	0.3946	0.1782	0.1277	0.2995	0.5069	1.9862	2.6702E-3	23.247	16.018	922.087
130000000	5.780	11.826	0.3453	0.1765	0.2383	0.2399	0.3867	0.1610	0.1343	0.3180	0.4961	2.0079	2.647E-3	23.703	16.515	922.948
131000000	6.068	11.770	0.3179	0.1961	0.2413	0.2447	0.3961	0.1732	0.1313	0.2994	0.4918	2.0164	2.7592E-3	22.303	16.590	905.068
132000000	6.060	11.809	0.3176	0.1887	0.2564	0.2373	0.3835	0.1811	0.1299	0.3054	0.5203	1.9593	2.7557E-3	22.049	16.923	903.028
133000000	6.093	11.629	0.3116	0.1994	0.2537	0.2352	0.3961	0.1691	0.1294	0.3054	0.5100	1.9800	2.6473E-3	24.296	17.150	923.903
134000000	5.847	12.509	0.3162	0.1874	0.2422	0.2541	0.3885	0.1706	0.1252	0.3156	0.5110	1.9780	2.6464E-3	22.668	15.790	904.426
135000000	6.116	12.646	0.3237	0.1835	0.2423	0.2505	0.3984	0.1775	0.1332	0.2909	0.5222	1.9556	2.6352E-3	24.478	16.342	955.156
136000000	6.430	11.092	0.3119	0.2063	0.2355	0.2462	0.3874	0.1708	0.1293	0.3124	0.5071	1.9858	2.6031E-3	24.769	16.984	957.394
137000000	5.631	12.958	0.3209	0.1926	0.2464	0.2402	0.3798	0.1785	0.1282	0.3135	0.5108	1.9784	2.6395E-3	23.129	16.433	930.337
138000000	5.708	13.693	0.3281	0.1758	0.2577	0.2384	0.3980	0.1762	0.1269	0.2988	0.5098	1.9803	2.5756E-3	23.729	17.959	942.447
139000000	5.756	12.419	0.3295	0.1936	0.2466	0.2302	0.3957	0.1724	0.1283	0.3035	0.5027	1.9946	2.568E-3	24.394	16.061	942.846
140000000	6.636	12.118	0.3219	0.1927	0.2420	0.2434	0.3980	0.1691	0.1309	0.3020	0.4992	2.0015	2.5728E-3	25.002	16.437	939.243
141000000	6.232	11.809	0.3229	0.1855	0.2607	0.2309	0.3811	0.1758	0.1312	0.3118	0.5051	1.9898	2.6868E-3	24.610	16.317	944.854
142000000	5.849	12.815	0.3287	0.1983	0.2412	0.2319	0.3857	0.1929	0.1341	0.2873	0.5001	1.9997	2.561E-3	26.511	16.757	991.428
143000000	5.773	11.866	0.3266	0.1938	0.2375	0.2421	0.4008	0.1721	0.1319	0.2952	0.4830	2.0340	2.6741E-3	23.126	16.050	919.432
144000000	5.777	11.501	0.3113	0.1913	0.2601	0.2374	0.4042	0.1739	0.1399	0.2820	0.5022	1.9956	2.7328E-3	21.830	16.486	904.184
145000000	5.583	11.806	0.3070	0.1994	0.2516	0.2420	0.4078	0.1740	0.1227	0.2954	0.5176	1.9647	2.7218E-3	21.219	17.056	908.337
146000000	6.452	12.919	0.3265	0.1789	0.2491	0.2454	0.3927	0.1659	0.1398	0.3015	0.4835	2.0330	2.7304E-3	23.325	16.458	912.280
147000000	6.702	12.030	0.3226	0.1894	0.2404	0.2476	0.4091	0.1746	0.1252	0.2911	0.4982	2.0035	2.5839E-3	23.626	17.754	946.154
148000000	6.094	12.018	0.3144	0.1823	0.2546	0.2488	0.3964	0.1694	0.1234	0.3108	0.5152	1.9695	2.706E-3	23.350	16.316	919.027
149000000	5.734	11.442	0.3107	0.1907	0.2526	0.2460	0.4103	0.1602	0.1264	0.3031	0.5182	1.9635	2.5896E-3	22.388	17.314	922.305
150000000	6.683	11.834	0.3132	0.1953	0.2419	0.2496	0.3792	0.1762	0.1445	0.3001	0.4919	2.0163	2.7989E-3	22.005	15.900	897.374
151000000	5.789	12.331	0.3063	0.1994	0.2384	0.2559	0.4008	0.1611	0.1326	0.3055	0.5212	1.9575	2.6735E-3	23.236	17.489	921.861
152000000	5.643	12.854	0.3009	0.1986	0.2537	0.2468	0.3840	0.1766	0.1284	0.3110	0.5352	1.9297	2.7254E-3	21.790	15.795	903.630
153000000	5.500	11.582	0.3335	0.1863	0.2407	0.2395	0.3983	0.1672	0.1303	0.3042	0.4996	2.0007	2.7167E-3	22.039	17.768	904.361
154000000	5.583	11.902	0.3081	0.2062	0.2385	0.2472	0.3825	0.1540	0.1401	0.3234	0.5233	1.9533	2.5303E-3	23.898	16.807	939.830
155000000	6.094	11.123	0.3062	0.2005	0.2354	0.2579	0.4179	0.1667	0.1258	0.2897	0.5043	1.9913	2.5662E-3	22.906	15.948	926.489
156000000	5.891	12.110	0.3079	0.1860	0.2454	0.2607	0.4104	0.1645	0.1303	0.2947	0.5155	1.9691	2.6451E-3	24.227	17.384	940.945
157000000	6.421	10.679	0.3149	0.2005	0.2483	0.2363	0.3814	0.1672	0.1450	0.3063	0.4855	2.0291	2.5742E-3	25.751	16.170	962.232
158000000	6.053	11.798	0.3127	0.1848	0.2667	0.2359	0.4021	0.1657	0.1322	0.3000	0.4958	2.0085	2.6952E-3	22.862	17.506	914.351
159000000	5.424	11.552	0.3187	0.1792	0.2615	0.2406	0.3904	0.1674	0.1364	0.3058	0.5058	1.9884	2.7381E-3	22.667	15.119	918.847
160000000	5.600	12.965	0.3184	0.1951	0.2464	0.2401	0.3968	0.1731	0.1366	0.2935	0.4777	2.0447	2.6248E-3	24.957	17.090	944.327
161000000	5.788	12.385	0.3263	0.2000	0.2387	0.2350	0.3847	0.1665	0.1318	0.3171	0.5095	1.9810	2.6243E-3	22.894	16.194	913.897
162000000	6.280	12.021	0.3190	0.1891	0.2398	0.2522	0.4033	0.1676	0.1324	0.2967	0.5134	1.9732	2.6125E-3	23.945	16.185	941.159
163000000	6.623	11.906	0.3253	0.1900	0.2528	0.2320	0.3958	0.1629	0.1322	0.3091	0.4933	2.0134	2.5533E-3	25.045	17.636	945.429
164000000	5.935	12.134	0.3166	0.2032	0.2465	0.2337	0.3998	0.1709	0.1314	0.2978	0.5119	1.9763	2.6451E-3	23.088	16.714	929.904
165000000	5.858	11.347	0.3049	0.2095	0.2398	0.2459	0.3853	0.1796	0.1198	0.3153	0.4962	2.0075	2.5769E-3	25.307	18.080	984.923
166000000	6.780	10.746	0.3223	0.1851	0.2513	0.2413	0.3840	0.1553	0.1458	0.3149	0.5179	1.9641	2.6331E-3	23.099	16.859	915.193
167000000	5.540	11.986	0.3282	0.1853	0.2404	0.2461	0.4026	0.1678	0.1351	0.2945	0.5190	1.9621	2.7271E-3	22.183	16.129	900.984
