taxon	date
Zhejiang_012520_418512_B	2020-01-25
Zhejiang_012520_418513_B	2020-01-25
Zhejiang_012520_418514_B	2020-01-25
Zhejiang_012520_418515_B	2020-01-25
Zhejiang_012520_429852_B	2020-01-25
Zhejiang_012620_416042_A	2020-01-26
Zhejiang_012620_416473_A	2020-01-26
Zhejiang_012620_455686_B	2020-01-26
Zhejiang_012620_455687_A	2020-01-26
Zhejiang_012720_463889_A	2020-01-27
Zhejiang_012820_416474_B	2020-01-28
Zhejiang_012820_429853_B	2020-01-28
Zhejiang_013020_463894_A	2020-01-30
Zhejiang_013020_463895_A	2020-01-30
Zhejiang_013120_463897_B	2020-01-31
Zhejiang_020120_429854_A	2020-02-01
Zhejiang_020220_416047_B	2020-02-02
Zhejiang_020320_416425_B	2020-02-03
Zhejiang_020320_418990_B	2020-02-03
Zhejiang_020420_418991_B	2020-02-04
