1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150	151	152	153	154	155	156	157	158	159	160	161	162	163	164	165	166	167	168	169	170	171	172	173	174	175	176	177	178	179	180	181	182	183	184	185	186	187	188	189	190	191	192	193	194	195	196	197	198	199	200	201	202	203	204	205	206	207	208	209	210	211	212	213	214	215	216	217	218	219	220	221	222	223	224	225	226	227	228	229	230	231	232	233	234	235	236	237	238	239	240	241	242	243	244	245	246	247	248	249	250	251	252	253	254	255	256	257	258	259	260	261	262	263	264	265	266	267	268	269	270	271	272	273	274	275	276	277	278	279	280	281	282	283	284	285	286	287	288	289	290	291	292	293	294	295	296	297	298	299	300	301	302	303	304	305	306	307	308	309	310	311	312	313	314	315	316	317	318	319	320	321	322	323	324	325	326	327	328	329	330	331	332	333	334	335	336	337	338	339	340	341	342	343	344	345	346	347	348	349	350	351	352	353	354	355	356	357	358	359	360	361	362	363	364	365	366	367	368	369	370	371	372	373	374	375	376	377	378	379	380	381	382	383	384	385	386	387	388	389	390	391	392	393	394	395	396	397	398	399	400	401	402	403	404	405	406	407	408	409	410	411	412	413	414	415	416	417	418	419	420	421	422	423	424	425	426	427	428	429	430	431	432	433	434	435	436	437	438	439	440	441	442	443	444	445	446	447	448	449	450	451	452	453	454	455	456	457	458	459	460	461	462	463	464	465	466	467	468	469
rep1	7389.3185914987	7842.5635517711	6810.43904261467	NA	NA	7589.32226438781	8000	8000	8000	5880.23148478991	7169.32350702301	NA	8000	8000	8000	NA	NA	NA	1234.94230850439	7691.97966944193	NA	7938.92367187574	5522.20617020335	8000	7878.8511848858	7673.00643645907	8000	7317.33132812091	NA	6341.13660529268	7577.29654589001	7719.30729770025	2725.68523790362	8000	6122.05970657187	6281.7959719382	NA	NA	8000	7558.32975396672	8000	6472.36622851609	7997.38539835575	8000	NA	7530.67257928167	7762.06822761631	7978.47235944927	NA	8000	7894.0391779937	8000	8000	8000	7670.34445170045	7838.30429117516	5216.54975581608	NA	7880.48980374124	NA	5491.76306393001	5432.30440821574	7900.15463684949	7139.8637275081	8000	7462.2111515531	8000	7826.78727171099	8000	7639.52936605325	8000	7549.51576335165	NA	8000	NA	7787.73124161076	7013.97952220754	7500.83380439669	NA	7880.27386410791	8000	8000	NA	8000	7748.57911711496	NA	8000	NA	7262.27022591376	NA	8000	8000	7354.81290717779	8000	NA	NA	8000	8000	NA	8000	NA	6063.9535662603	8000	7421.74236508516	7523.90638689877	6906.63331898174	7494.73685597944	7997.77237265589	6294.4297733138	7778.75143203527	8000	6506.99238311969	7842.03975216133	6686.99376078757	8000	7374.80833148736	8000	8000	6465.57863409029	7397.8432492222	7780.80288837814	8000	7703.08711760459	4621.97191683813	7081.39061738867	938.740960692406	8000	5690.13311652656	7603.08163979334	5051.90776851411	8000	7842.23483066209	7549.51576335165	8000	NA	2888.492596327	NA	6470.89165757155	6402.85857680299	8000	8000	8000	8000	8000	8000	6987.60415190596	7604.6112695263	6970.93598073037	NA	NA	7662.67561735255	8000	3883.43210597321	NA	8000	NA	8000	NA	6614.24008051289	7401.82548794524	7395.59117526852	7578.39654250683	7583.04014950808	NA	8000	7767.0207232759	7871.76945178576	8000	7793.25921635725	6619.15435916368	6530.85332560239	4621.97191683813	7770.99318107311	8000	7692.1460052703	6943.81251624223	7603.04656708982	7698.45974350997	NA	8000	8000	8000	2010.14117160298	7485.08331638477	8000	8000	7098.52805958217	7192.15832816376	8000	8000	7631.95384081115	6571.09006596315	NA	8000	8000	6752.28254926834	7991.70216716454	4001.25142305345	7764.03613916019	7793.15232307306	6702.33016005289	NA	NA	7701.77222311811	7828.0720339199	7968.9263874005	8000	7539.21698829637	NA	6256.14884735515	NA	8000	8000	5864.41586140009	7122.21591571857	7473.13372058447	7347.32605254246	NA	7204.81430955897	7846.84043559216	NA	8000	7576.23704372002	8000	NA	7683.50269915173	8000	6324.76038259445	7886.74071130287	8000	NA	4519.27236328713	7206.93469905996	8000	NA	NA	8000	5220.89419858668	8000	7864.39583052875	7826.62293270109	7730.55798493326	7519.087367507	6463.28024044371	6849.90530548417	6651.45398074482	6618.65302346878	8000	7724.62898163647	NA	7463.2723229926	7601.44095104216	7676.73558436233	7835.83141168869	7959.01173151223	8000	7643.09488240232	8000	7684.88027859902	7942.52157397544	7416.95407092787	7794.78312734508	NA	7588.52782986443	4942.5577297867	804.07424675449	838.630785795672	814.693987367012	7050.50410645927	8000	6822.35113069561	2214.91645582508	NA	6828.4436843554	7294.33157493225	7987.49897194871	7874.12182036965	4232.85787249864	6038.79990472227	8000	7864.18808140958	8000	2049.76160009133	6864.67584024373	8000	NA	8000	4541.13324737609	NA	8000	NA	NA	8000	7884.55439329376	NA	8000	NA	8000	7809.31804499965	7409.83403043844	7828.10356716423	8000	8000	6976.82879064242	5308.77446280194	2866.71821244	7760.64225360841	7761.08964807537	NA	NA	7875.71521488659	8000	8000	7434.45626010982	7748.16705186515	2561.46330284373	8000	7030.52516634855	NA	6983.35370529255	7824.21507791908	8000	7767.22501688875	7297.48640101105	NA	8000	8000	8000	6744.3247859599	7474.27135123398	NA	7496.03072786486	NA	NA	8000	7860.69709334774	7547.75673389378	6919.39754744543	7606.24056390468	NA	5332.56387989604	6865.8874296276	5623.90881111498	NA	6659.3735033185	7442.82651702285	7585.02687587584	7678.89065257037	6471.27031237668	7063.71985685878	7285.5441104402	7836.01466241504	8000	NA	7599.22742468435	6312.69772353657	NA	NA	3172.51551522994	6012.03808448477	8000	6911.71722677521	8000	8000	NA	3172.51551522994	5488.73389529456	7209.3914889121	7698.71943570064	7997.36465515111	8000	8000	7788.78484119603	8000	7579.07388082072	NA	7554.82864024941	7652.0120868235	8000	NA	6396.73882042468	7518.2007429663	7399.82067784839	6673.00140203398	8000	8000	6603.49796905893	NA	6761.52876353618	8000	NA	NA	5857.68167280749	6783.38557715275	8000	6109.14011377206	7708.14680723722	NA	NA	6361.59908871884	NA	NA	8000	8000	7715.75419388174	6836.74778086068	NA	7212.66344837708	7557.57367838964	7260.81241204896	NA	7699.31710147622	5671.25795343386	5339.34574592009	2536.3997300479	2975.38562001077	NA	5617.54926313569	8000	7097.55155172538	7493.8590920984	8000	6952.27235271796	7371.57283761166	7205.76640940406	NA	NA	7626.97938651953	8000	6960.92742187189	5984.62561147938	7827.78810624277	NA	5826.21736565148	7304.51726566513	7158.79822586775	7773.26361318213	7393.71960127787	7066.57139917178	992.611561006098	5649.53540504492	8000	2572.27712770151	7972.59207749606	8000	4545.45066481415	6522.57294938778	7560.20661331385	7135.40015036704	6842.30298251069	7966.77844932988	NA	8000	NA	8000	NA	8000	4001.25142305345	NA	NA	NA	NA	6012.0380844848	NA	NA	NA	NA	NA	1353.59046873872
rep2	8000	7649.11250271584	8000	NA	NA	7732.45825944502	8000	8000	7623.0648740492	7373.48183265394	8000	NA	7632.44385238896	8000	8000	NA	NA	NA	4776.85871373318	8000	NA	8000	4486.58155598941	8000	6970.74068338189	8000	7758.38966883267	6418.68050410266	NA	6310.77465610206	7073.50900387214	7890.62507218581	3427.21495756865	7182.07174739352	5455.56393076723	5481.5440674342	8000	NA	7939.47572572166	7300.24720080277	8000	7119.24717558043	8000	8000	NA	7864.26013939644	7947.79195138925	7580.33622944169	NA	7810.1167222433	8000	8000	7804.50334882261	8000	8000	8000	5535.71441555907	NA	7918.60904407716	NA	2227.54240707121	5990.03633613233	7822.11027754488	7621.56928382292	8000	8000	8000	7314.23893227246	7575.83427160793	8000	8000	7584.65541869046	NA	7974.51494018092	NA	7338.67381436924	6702.43550487368	7636.17652969055	NA	8000	8000	8000	NA	8000	7547.90859366246	NA	7674.08145332048	NA	7728.46835904091	NA	8000	7792.53480616094	7851.32655502358	8000	NA	NA	7717.81378435752	7949.48357142003	NA	8000	NA	6746.96619637324	8000	7344.92408413837	7698.95419568042	6164.70753163142	7557.27538613113	8000	7813.36569471077	7689.7815011505	8000	6763.11416405798	8000	5824.05082981646	8000	8000	7883.43484680134	7295.17563546521	7109.86656783334	7735.04918359331	8000	8000	8000	5320.76590797016	7986.31080387376	2230.32271612977	7981.20097177608	6563.28137077472	7438.88651941886	5480.81062538774	7960.04406422342	7937.14426077315	7584.65541869046	7454.91162417838	NA	5143.43329669799	NA	5449.41937582855	6903.23331492063	8000	7784.19900382983	7863.65536905856	8000	8000	7669.72788498796	6994.81030837222	8000	8000	NA	NA	8000	8000	5742.45418028585	NA	7922.42515882304	NA	8000	NA	7463.9324667222	6852.63397653166	6853.67445759379	7755.49776864812	7903.77031436275	NA	8000	8000	7845.9139039618	8000	7311.90398802283	7059.68571697053	7244.13452600813	5312.79536964767	8000	7970.11035806955	8000	7038.50860615327	6429.22915254542	7933.052253277	NA	7697.14415781049	8000	8000	7349.12173927352	8000	8000	8000	6763.21937827321	7721.62367835564	8000	8000	7908.08721618707	7160.45725938976	NA	7235.50741399976	8000	7245.42675969624	8000	NA	8000	7824.38345166158	5281.69028397481	NA	NA	7572.60407659734	7610.52391498162	7316.06652830146	7679.05984991265	8000	NA	7457.34396370275	NA	7631.51681426926	8000	6585.33466722862	4632.11057523779	8000	8000	NA	7902.49083950433	8000	NA	7826.62644774847	8000	8000	NA	8000	8000	7147.27766581566	7998.87369142039	8000	NA	6288.52245369975	8000	7783.35282445183	NA	NA	8000	5329.52962909268	7729.23619319032	7615.04434223781	7919.19862163675	8000	8000	7365.37472338703	7352.31625715637	6459.14514237898	5185.58067974278	6892.36523285957	8000	NA	8000	8000	7607.55771629224	7564.66232569878	8000	8000	8000	7035.4187448313	8000	8000	7789.66491582354	8000	NA	8000	4666.28816606815	705.789762587875	697.441529290786	737.369748109911	7809.74649842561	8000	6835.68745481141	2788.14764967626	NA	8000	7455.12414328463	7085.49869553713	7360.07034605813	3952.9588090023	6434.81965966359	7675.05117797939	7681.91973098421	NA	1921.9626894403	7910.0915693879	8000	NA	7833.16091421327	5741.75877490792	NA	8000	NA	NA	8000	8000	NA	NA	NA	7931.6544781144	7882.73038028943	7763.78776546961	8000	8000	8000	7758.85687701009	4841.67009614108	1983.27390638086	7781.12162181926	8000	NA	NA	7991.85238595695	8000	7706.54911616551	7070.81806510148	7875.63265992931	266.729805567306	8000	7953.99204472179	NA	6808.8514831605	8000	8000	7753.65464285786	6624.15501353252	NA	7535.32261260422	8000	7534.70702385063	3080.79988552009	7069.81870213545	NA	6414.40006526189	NA	NA	8000	7046.80672118562	8000	3008.69047924494	7153.08880253495	NA	3855.86092127969	5594.21481227373	6077.4773850513	NA	4399.86770633042	7143.35783694998	7488.12246790744	7647.36393866057	6693.44880112387	8000	8000	8000	6689.06836891919	NA	7581.85020282906	5376.16757309881	8000	NA	4078.54015089919	7160.35665331531	6756.49936348864	6207.20973210827	8000	7467.94898166839	NA	4078.54015089918	4301.17414569447	8000	8000	8000	7995.89690538107	8000	7781.62967297683	7991.82314624434	736.91748472393	8000	7741.76362573119	8000	8000	NA	6802.04809414151	8000	8000	6701.50245966875	8000	NA	7434.81935266025	NA	6738.5391892855	NA	NA	NA	6363.61849439943	6549.85530826967	8000	5538.12888957686	8000	NA	NA	7960.24787825156	NA	NA	8000	8000	8000	6635.70664397051	NA	7402.52902993256	7602.05752793062	6899.3923677816	NA	8000	4681.55841092574	8000	2421.94314232017	4032.88879157591	NA	5986.72592076327	7987.51270684067	7463.6306243486	6988.74424605312	NA	7856.53948549336	7320.22222444802	7929.22660900502	NA	NA	8000	7039.55909662077	7549.70604492544	6040.1100236089	6421.4698572687	NA	6930.54088469627	7687.09304182857	7258.34525604899	7180.05151952561	7551.68630925244	7797.87022256141	3188.48056184247	5096.06413367592	8000	265.343684947256	8000	7274.47006331996	5054.13871210085	7165.20312724458	7823.00167697052	7992.66351257461	7802.1838916723	8000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8000	NA	NA	NA	NA	NA	5265.07005841663
rep3	8000	7914.54661343264	8000	NA	NA	8000	8000	6887.2853947325	8000	7465.79328362068	8000	NA	8000	8000	8000	NA	NA	NA	1821.21392564634	8000	NA	7916.87952295332	5128.86900475823	NA	6519.53614422981	8000	8000	7932.87398627332	NA	7293.69672095686	7995.34068586056	8000	3526.76509499232	7588.45200636393	5781.95659254936	6118.26022780956	NA	NA	8000	8000	6992.38021253975	6746.80654374791	8000	8000	NA	8000	8000	7859.67766632318	NA	8000	8000	8000	7328.65683258751	8000	7907.43114720901	6837.61525547206	6010.37874579864	NA	7354.74262280353	NA	4116.1385167119	3364.08426070128	7735.86942214612	7562.92151687525	8000	8000	8000	6729.78184286173	8000	8000	7561.75607368826	7103.74758257601	NA	8000	NA	7643.07948220978	7544.85543390648	7156.3519111928	NA	8000	7902.00597346112	7644.39264030393	NA	7927.28938268992	8000	NA	7054.02936267998	NA	7366.23991113118	NA	7732.04881407798	8000	8000	8000	NA	NA	7594.82873942862	8000	NA	7645.92052433828	NA	6342.78583441685	8000	7042.80724253104	7929.69490515241	8000	7491.28716832168	8000	6208.48988036879	7874.23561361394	8000	7702.13879781553	7816.4759270476	6924.99904953808	8000	7995.31992094812	7897.12276207816	8000	7234.66575136617	7284.32922433562	7428.22673811515	7718.43653847726	8000	4470.3266266354	7710.35370835229	984.346104296995	7761.80020218252	7291.16218065392	7950.38316920652	5129.98430938622	6477.26027764682	8000	7103.74758257601	7656.48013259788	NA	2186.45040359199	NA	8000	6510.74884215271	7544.43536881848	8000	8000	8000	7874.64859538072	8000	6914.58997375188	7564.56996540205	8000	NA	NA	7528.43289901047	8000	2738.2343032121	2667.03767229167	6998.7112934813	NA	8000	NA	7513.03538936189	7832.06021831587	6860.63421111506	7449.47953405217	7769.07991665371	NA	7785.86381883814	8000	6435.25362857846	8000	8000	6799.39855077308	7224.35369525932	4470.32662663538	7340.56603266165	8000	7596.34615031841	6794.77820648889	8000	7726.41693072196	NA	7833.2413782157	7449.44836002608	8000	5799.72369054827	8000	8000	8000	6493.5795894592	3598.11428365478	8000	8000	8000	6695.55614834616	NA	7552.00775113879	8000	8000	8000	173.54340852097	6740.2958905212	7830.22209145323	6534.60201942546	NA	NA	7789.27541111048	7747.50218295788	8000	7640.5620286788	7956.11261430874	NA	6627.48738280639	NA	7294.65163649737	8000	5741.87183334987	2259.64265152965	8000	7270.61047844704	NA	8000	8000	NA	6923.48204873772	8000	7482.83910467797	NA	8000	8000	7088.932911135	8000	8000	NA	2847.38847066939	6916.72420734397	7414.96259885637	NA	NA	8000	6778.85224053522	7987.88782507579	7776.860275473	7908.11239563017	8000	8000	6752.99065362264	7283.38705357212	6079.84106497187	6254.04572753951	7897.67440348346	8000	NA	6792.28058105232	7453.47087929793	8000	8000	7362.93594980839	8000	7624.79114928174	7334.11206519697	7507.08840765637	8000	8000	8000	NA	8000	4877.25873803539	626.060996287702	669.602138969747	667.610283355232	7542.24441013492	8000	7063.74257327217	4228.62954383481	NA	7677.52093626939	7721.08907443939	7817.96145817719	7738.76223368281	4131.03758711319	6569.0784148339	8000	6586.74122195804	NA	1943.40881917183	8000	8000	8000	7525.09043401568	8000	NA	8000	NA	NA	8000	7939.89921091358	NA	8000	NA	8000	8000	7639.63738670176	8000	7278.54824689594	8000	7832.5692577413	4855.55621441501	6580.97374318627	8000	7945.99625974255	NA	NA	7826.37836104746	7660.70620838588	7429.43303378738	7610.41344407058	8000	3510.11540887395	7439.46138643498	8000	NA	7329.96267837489	8000	8000	7632.93908912767	3178.89341549708	NA	8000	8000	7158.49787299954	3810.20144857081	7347.40287582695	8000	6935.75665846388	NA	NA	7544.33270251865	7596.57593025985	7645.94355067846	5034.08344006392	7038.84362062989	NA	5830.79323149893	7109.43037582647	4223.5176100765	NA	1884.72579615156	7325.87288578993	8000	7748.54239672264	6072.07702296098	8000	7379.97628694649	8000	8000	NA	8000	5790.98104128443	8000	NA	3875.9786898428	8000	7966.83214151248	6176.44216293063	7794.51012457312	7683.81196784398	NA	3875.97868984281	3914.20609999998	7988.04220218002	7689.43310135129	7784.48188060221	8000	7951.86196961598	7925.6083697717	8000	5577.15418840719	NA	7826.13556839516	8000	7915.32716569594	NA	7208.94147884727	8000	8000	8000	7777.8817283951	8000	7532.1150352735	NA	7138.3480199895	NA	NA	NA	6515.86872958433	6395.6774225031	8000	5540.63070897125	7018.73762943996	8000	NA	7005.25847404791	NA	NA	7553.78850323133	7935.41289801211	7706.43233915436	6321.25456798985	NA	7982.02458622484	7227.71144939875	7014.09602613762	NA	8000	6562.00232894751	6237.83682451752	4484.37438609221	4304.10832514372	NA	5386.74626772853	7919.86898741331	7241.40968574735	7163.05225799161	NA	8000	7525.20858501768	7965.73493582044	NA	NA	8000	6768.23592553183	7409.14193550147	6167.06068843531	6732.18115913709	NA	5461.40241539648	7960.98040113264	7141.94317296476	7460.76227519888	7587.79067439463	7427.19188409575	2385.06669324571	6381.78351556909	8000	3688.47782461678	7137.34223513197	8000	4713.29754191802	7570.32286295942	1955.62239779028	7616.5498659334	2527.87766789709	8000	2233.13222825362	2147.68780820955	3105.09207880242	1308.01199150585	1108.85527287545	1588.98955801601	173.54340852097	1584.15413414844	NA	NA	NA	8000	NA	NA	NA	NA	NA	1913.32014358329
rep4	7497.85329461422	8000	8000	NA	8000	7618.98948511108	7498.14919662963	8000	7885.8527953386	6925.5168205631	8000	NA	7695.66599394943	8000	7893.75070707138	NA	NA	NA	1177.72692236272	8000	NA	7335.49470132132	5502.86165855372	NA	7667.5699077346	8000	7602.81206929422	7373.37179952193	NA	6578.95168929413	8000	7907.0825594007	4093.07411821505	7362.81872252733	6136.35847796489	6291.52681321443	8000	NA	7826.06497704099	8000	7614.49658854836	6886.46839926037	7816.36188309761	8000	NA	7837.81085897002	8000	7371.42027279542	NA	7716.85808651345	7948.78921927621	8000	7957.28052512236	8000	7641.35253539521	8000	5129.7033403289	NA	7958.1213358231	NA	2587.67327145472	6557.40130085485	7990.08259275836	8000	8000	7710.38172666499	NA	7415.60181211391	7583.40041972779	6926.86645798843	7944.90852030393	8000	NA	8000	NA	8000	7275.23693089565	7112.59713487978	NA	8000	7737.60618532754	8000	NA	8000	7995.63788593525	NA	7841.86078553575	NA	7931.29477872192	NA	8000	7995.37689165473	7521.45901987049	8000	NA	NA	7694.3461866571	7871.15838210806	NA	7890.22124422699	NA	5503.15223844161	8000	7635.20396153904	7793.64417014571	8000	7828.532923477	7133.05950349548	5768.46803644099	8000	8000	7720.9037112988	7925.63212982498	6654.31431118991	8000	8000	8000	7590.9792576631	7326.34293119674	7345.28699800272	8000	7919.10208591872	7766.59865687015	5532.27770737834	7227.46002408451	1071.23908322124	8000	6049.84481320197	7471.20912177296	3574.05564974025	8000	8000	8000	7580.85570341938	NA	2437.07198484728	NA	5386.33375616541	6747.13040128722	7990.50682108949	8000	7600.80390079026	8000	8000	8000	7488.14176790352	8000	8000	NA	NA	7934.82307669526	8000	2843.27713811433	NA	8000	NA	7841.40361127953	NA	7568.61391447837	7155.36168751604	6960.66398419921	7492.3327361875	8000	NA	7937.04806419924	7818.2945067778	7386.89414849259	8000	8000	7202.18578824959	7172.67244438085	5547.68621120204	8000	7893.86912333331	7632.26246678386	6380.65631706068	7823.72044419017	7521.1543628513	NA	7328.68986760321	7980.88375132143	8000	3803.74090950588	8000	7845.68024009432	8000	6329.25981399696	8000	8000	7630.472495544	8000	7596.28779015687	NA	7382.27015268195	8000	7591.92699550958	7615.39619587712	320.635935949363	6840.77404829942	7941.1508701738	6474.68355632809	NA	NA	7650.59502581101	8000	8000	8000	8000	NA	6748.92512256667	NA	7570.18707731794	7872.3981275848	5853.15389367608	7311.5265485873	8000	8000	NA	8000	7754.52942037347	NA	6905.32857288078	7921.15636903536	8000	NA	7693.60364927115	6662.32294212052	7068.17305213299	8000	8000	NA	3831.86872844909	8000	8000	NA	NA	8000	5117.64940221982	7347.10366821691	8000	7910.81190271316	8000	8000	7412.83499383756	7461.94605575242	6233.2930170404	5547.87309589152	7692.32454161064	8000	NA	7763.97628600786	7642.23556346193	7816.54726444178	8000	7790.23490857652	8000	7860.32600991055	7896.84069829606	7654.97780415534	8000	7614.85476294128	7393.9012877351	NA	7291.42808459423	5667.25768754313	1024.65365178093	1124.07209675747	1064.09282538489	6167.30754242482	8000	6678.34746302032	2394.65766456736	NA	8000	7838.93054042834	7597.46793546669	6847.50031622985	5041.71709700048	4908.07896694993	8000	7771.25249088445	NA	2624.8595257058	7258.49632755486	8000	NA	8000	8000	NA	8000	NA	NA	8000	8000	NA	8000	NA	7525.71351367599	8000	7691.85984742134	7750.01816372306	8000	7371.10371027457	7916.86306190035	4720.84743482262	3255.58236197869	7676.99035475677	8000	NA	NA	7347.81537642858	8000	7707.69241892947	7664.66200692377	8000	541.42531126991	7756.0830963637	6927.0252188321	NA	6780.16199394914	7761.67516165926	8000	7785.68148099208	7453.82071443565	NA	7365.60452729819	7984.01435292045	7728.50583175906	6974.56419909446	7585.28870711692	8000	7516.57246057794	NA	NA	8000	7581.66497472139	8000	5779.3796884925	8000	NA	4666.05585963577	5662.13061274004	6415.51607996201	NA	4811.53784345081	7403.97370904508	7710.08864868383	7762.02965239494	5962.33601723101	7548.17730867072	7874.97715310564	7516.74690067385	8000	NA	7771.55137958041	5213.13970036443	8000	NA	3949.13742293973	8000	7305.19319427932	6399.49082267208	7124.8903326505	7744.81083442538	NA	3949.13742293973	4041.48047937042	7762.35126977691	8000	8000	8000	8000	8000	7847.04408638285	1927.27093489523	8000	8000	7758.19958683509	8000	NA	7314.23493820563	8000	8000	7351.73978173784	7595.43640144882	8000	7226.74216169599	NA	7513.85078688393	NA	NA	NA	6161.42136620652	6240.06927754345	8000	5539.71357408566	7616.67667212903	NA	NA	6440.34679332926	NA	8000	8000	8000	8000	6254.59011573967	NA	7681.94413704641	7348.15227036021	6822.90400045789	NA	8000	4979.65017783782	5553.65082801974	2349.3667166309	3242.35702201834	NA	6512.23245642047	8000	7564.25636088367	7378.77667162057	NA	8000	7119.05025695409	7014.09413128901	NA	NA	8000	6957.33075279626	7276.91294300802	5623.28496440832	7301.5230006227	NA	6168.75818777371	8000	7156.64702110639	7359.39195205436	8000	7616.41662357521	1212.38415001466	6079.60601675973	8000	551.979087838636	7000.69285495935	8000	3495.27511654617	7172.91763741479	7505.79785822539	7122.50484322215	8000	7513.90672682017	8000	3638.93052158891	8000	381.900580950593	8000	8000	320.635935949363	8000	NA	NA	NA	2512.73417068903	NA	NA	NA	NA	NA	2718.98739657473
