Rhat_long	W_long	V_long	Rhat_short	W_short	V_short	Rhat_trunc	W_trunc	V_trunc
1.00016207708886	2709548.34055572	2710426.72314712	1.00069215853439	2705815.5324006	2709562.53533849	1.00062477775873	2705454.9207938	2708836.59298421
